epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_l2_lam,loss_l2_vol,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm_lam,gnorm_sig,lr,fwd_bias_diag_bp,lam_1Y_norm,lam_5Y_norm,lam_10Y_norm,sig_base_0,sig_base_1,sig_base_2,sig_base_3,sig_exp_1Y_0,sig_exp_1Y_1,sig_exp_1Y_2,sig_exp_1Y_3,sig_exp_5Y_0,sig_exp_5Y_1,sig_exp_5Y_2,sig_exp_5Y_3,sig_exp_10Y_0,sig_exp_10Y_1,sig_exp_10Y_2,sig_exp_10Y_3,sig_ten_1Y_0,sig_ten_1Y_1,sig_ten_1Y_2,sig_ten_1Y_3,sig_ten_5Y_0,sig_ten_5Y_1,sig_ten_5Y_2,sig_ten_5Y_3,sig_ten_10Y_0,sig_ten_10Y_1,sig_ten_10Y_2,sig_ten_10Y_3,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
72,2172.5,32.298,0.24396726675331593,0.8164236098527908,0.0004543829709291458,5.3669046792492736e-05,1.0,1.0,,0,2.000000119209286,0.09178740625042253,0.00019903229286454753,18.5375,0.39635413885116577,0.3836536109447479,0.3876477777957916,-3.8586361408233643,-3.1551201343536377,-4.151497840881348,-3.6387789249420166,-0.06510055065155029,-0.02171679213643074,-0.045599088072776794,-0.045951806008815765,-0.05371367186307907,-0.05546437203884125,-0.021603208035230637,-0.028193894773721695,-0.05598204582929611,-0.09573297947645187,-0.06302181631326675,-0.05472775548696518,-0.07580393552780151,-0.025043221190571785,-0.05256471410393715,-0.06769408285617828,-0.03426379710435867,-0.01568027026951313,-0.02298395335674286,-0.026702268049120903,-0.03074960596859455,-0.03018343262374401,-0.011726070195436478,-0.01489795371890068,,,,,,,,,
73,2202.4,29.925,0.24836159124970436,0.6703715622425079,0.00045463579590432346,5.4117661420605145e-05,1.0,1.0,,0,1.9999997615814067,0.018756326865875216,0.0001989868369411124,33.39999999999999,0.3965453803539276,0.3837561309337616,0.3876549303531647,-3.859483242034912,-3.1553351879119873,-4.151840686798096,-3.639584541320801,-0.06547345966100693,-0.021821096539497375,-0.04581607133150101,-0.04642190784215927,-0.05373645946383476,-0.055408794432878494,-0.020944727584719658,-0.028065817430615425,-0.05626361072063446,-0.09582431614398956,-0.06308435648679733,-0.05474244803190231,-0.07630749046802521,-0.025184128433465958,-0.05280083417892456,-0.06836780160665512,-0.034411024302244186,-0.015675092115998268,-0.02302698604762554,-0.026914069429039955,-0.03073887899518013,-0.03017483279109001,-0.011636286042630672,-0.014558878727257252,,,,,,,,,
74,2232.5,30.121,0.14821959007531404,0.3307817615568638,0.00045491809578379616,5.4439475206891075e-05,1.0,1.0,,0,2.0,0.02339191057213863,0.00019894034321707386,36.9625,0.39666926860809326,0.3840107023715973,0.3877490758895874,-3.8600547313690186,-3.1554813385009766,-4.152035713195801,-3.6404712200164795,-0.0657241940498352,-0.021886317059397697,-0.04598440229892731,-0.046738751232624054,-0.053727347403764725,-0.05535715073347092,-0.02024235390126705,-0.02846675179898739,-0.05647936090826988,-0.09591761231422424,-0.06301834434270859,-0.05492778867483139,-0.07664620876312256,-0.025275349617004395,-0.052915893495082855,-0.06886864453554153,-0.03450842201709747,-0.01566355489194393,-0.022960763424634933,-0.02714286558330059,-0.030734451487660408,-0.030179288238286972,-0.011679165065288544,-0.014523993246257305,,,,,,,,,
75,2263.8,31.343,0.15725502651184797,0.6923409029841423,0.000455342247732915,5.472485827340279e-05,1.0,0.99993896484375,,0,1.9999999403953543,0.06163468501953701,0.00019889281218012905,78.825,0.3968549370765686,0.3843076527118683,0.3878580331802368,-3.860485076904297,-3.1556568145751953,-4.1522016525268555,-3.6414759159088135,-0.06589341908693314,-0.021951423957943916,-0.04613473638892174,-0.047057680785655975,-0.05373682081699371,-0.05533900856971741,-0.019687656313180923,-0.02906830795109272,-0.056698840111494064,-0.09603311121463776,-0.0628671944141388,-0.05515116825699806,-0.07689491659402847,-0.025374965742230415,-0.05302151292562485,-0.06944204121828079,-0.0345737598836422,-0.01564907655119896,-0.02285762131214142,-0.027326155453920364,-0.03074721246957779,-0.030202116817235947,-0.01173888985067606,-0.01455450989305973,,,,,,,,,
76,2293.3,29.424,0.1547539746388793,0.5536259114742279,0.00045571009832201526,5.492948093888117e-05,1.0,1.0,,0,1.999999701976754,0.05148262290476836,0.00019884424432885613,-3.762500000000003,0.3968915045261383,0.38447707891464233,0.38793444633483887,-3.8607680797576904,-3.155724048614502,-4.152188777923584,-3.6417746543884277,-0.0660027489066124,-0.0219865795224905,-0.04623037949204445,-0.047137655317783356,-0.05373343452811241,-0.055278219282627106,-0.01901978626847267,-0.02923315018415451,-0.056857630610466,-0.09607833623886108,-0.06257961690425873,-0.055215589702129364,-0.07707127928733826,-0.025459758937358856,-0.053098663687705994,-0.06995361298322678,-0.0346117801964283,-0.015603105537593365,-0.022690095007419586,-0.027321040630340576,-0.03074110671877861,-0.0301648136228323,-0.011708739213645458,-0.014125345274806023,,,,,,,,,
77,2321.5,28.261,0.11340492404997349,0.550059400498867,0.0004558972213999368,5.50054201085004e-05,1.0,1.0,,0,1.9999997615814067,0.023509331799031145,0.0001987946401727088,13.325,0.3968975245952606,0.3846486210823059,0.3879949748516083,-3.86102557182312,-3.155759334564209,-4.152195453643799,-3.6420650482177734,-0.0660967156291008,-0.022000174969434738,-0.04631032422184944,-0.04723115637898445,-0.05372916907072067,-0.055239737033843994,-0.018390577286481857,-0.029542535543441772,-0.05702387914061546,-0.09610726684331894,-0.06241307035088539,-0.055129412561655045,-0.07720398157835007,-0.025525009259581566,-0.053144071251153946,-0.0703905001282692,-0.03465205430984497,-0.015561377629637718,-0.022574402391910553,-0.027433792129158974,-0.030769528821110725,-0.030122512951493263,-0.011704542674124241,-0.01367622334510088,,,,,,,,,
78,2351.9,30.353,0.1770928092300892,0.6651226431131363,0.0004561318637570366,5.517059616977349e-05,1.0,0.99993896484375,,0,1.999999701976754,0.048760938316108615,0.00019874400023201126,57.0,0.39687472581863403,0.38484397530555725,0.3882381319999695,-3.8614447116851807,-3.155991315841675,-4.1522111892700195,-3.642585515975952,-0.06616899371147156,-0.02200532890856266,-0.046344246715307236,-0.04727014899253845,-0.053735923022031784,-0.05522037297487259,-0.017865393310785294,-0.029828839004039764,-0.057593878358602524,-0.096677266061306,-0.06246451660990715,-0.05555997043848038,-0.07736365497112274,-0.02565746009349823,-0.053244199603796005,-0.07086872309446335,-0.03470100089907646,-0.015537424944341183,-0.02243729494512081,-0.027622299268841743,-0.03091462329030037,-0.030158409848809242,-0.011640907265245914,-0.013333214446902275,,,,,,,,,
79,2381.3,29.428,0.2172154444269836,0.6603208109736443,0.0004565377385006286,5.567912285187049e-05,1.0,1.0,,0,1.9999997615814067,0.03711285974742305,0.00019869232503795243,40.9875,0.397027850151062,0.38507208228111267,0.3884647488594055,-3.862170696258545,-3.1564602851867676,-4.152681350708008,-3.6437714099884033,-0.06638156622648239,-0.022105926647782326,-0.04658162221312523,-0.0476829819381237,-0.053762178868055344,-0.055212557315826416,-0.01740339957177639,-0.03005560114979744,-0.05823766067624092,-0.09738927334547043,-0.06264195591211319,-0.05607117339968681,-0.07777626812458038,-0.02595382370054722,-0.05362270399928093,-0.0718810185790062,-0.034732669591903687,-0.015516902320086956,-0.022317660972476006,-0.027793077751994133,-0.03102480247616768,-0.03017381951212883,-0.011599608696997166,-0.012955157086253166,,,,,,,,,
80,2411.7,30.356,0.6742539377883077,0.5952539332211018,0.00045696445158682764,5.6494955060770735e-05,1.0,1.0,,0,1.9999998211860577,0.47217009897944845,0.00019863961513258072,41.074999999999996,0.39729660749435425,0.385219931602478,0.38861897587776184,-3.864429473876953,-3.1573283672332764,-4.153919696807861,-3.6455957889556885,-0.0674700066447258,-0.02249368466436863,-0.04726627096533775,-0.048814721405506134,-0.053776729851961136,-0.055157314985990524,-0.016835583373904228,-0.029471803456544876,-0.058688897639513016,-0.097822405397892,-0.06259722262620926,-0.056214120239019394,-0.0792500451207161,-0.02652967907488346,-0.0545160286128521,-0.07361134141683578,-0.03481585532426834,-0.015491257421672344,-0.022207142785191536,-0.027793612331151962,-0.0310942605137825,-0.03015640564262867,-0.011540751904249191,-0.012382574379444122,,,,,,,,,
81,2443.2,31.506,0.2915437715128064,0.6210476011037827,0.00045750474237138405,5.757899725722382e-05,1.0,0.9998779296875,,0,1.9999998211860577,0.038194110737878664,0.00019858587106879808,67.47500000000001,0.3976922929286957,0.3854179084300995,0.38878071308135986,-3.8668575286865234,-3.158209800720215,-4.155262470245361,-3.6481282711029053,-0.06867055594921112,-0.02290130779147148,-0.048034437000751495,-0.0501345694065094,-0.05382927507162094,-0.05513019859790802,-0.016268447041511536,-0.029432397335767746,-0.0590193085372448,-0.09814326465129852,-0.062375444918870926,-0.056576088070869446,-0.08076845854520798,-0.027095315977931023,-0.055472444742918015,-0.07557984441518784,-0.035028014332056046,-0.015491633675992489,-0.022141635417938232,-0.027768539264798164,-0.03114190883934498,-0.030147414654493332,-0.011449123732745647,-0.012225198559463024,,,,,,,,,
82,2472.6,29.455,0.2929373951628804,0.5161758065223694,0.00045806487469235435,5.8730982345878147e-05,1.0,1.0,,0,1.999999701976754,0.04330432877044894,0.0001985310934103543,60.125,0.398071825504303,0.385611355304718,0.3889137804508209,-3.869619369506836,-3.1594154834747314,-4.156914710998535,-3.6496026515960693,-0.06955975294113159,-0.02323535829782486,-0.048696331679821014,-0.05126360431313515,-0.053866706788539886,-0.05508456379175186,-0.01567542925477028,-0.029264256358146667,-0.06101486086845398,-0.09963655471801758,-0.06362450867891312,-0.05593670904636383,-0.08188225328922272,-0.027557989582419395,-0.05624651908874512,-0.07723703235387802,-0.0361761599779129,-0.016091030091047287,-0.02273198403418064,-0.027080390602350235,-0.031182345002889633,-0.03013690374791622,-0.0113990418612957,-0.012066731229424477,,,,,,,,,
83,2500.1,27.496,0.19798281998373568,0.34652169048786163,0.0004586439026752487,6.044458132237196e-05,1.0,1.0,,0,1.999999880790707,0.04574621860795584,0.00019847528273184107,24.787499999999998,0.3984885513782501,0.3857898414134979,0.3890581727027893,-3.872401475906372,-3.160735607147217,-4.158510208129883,-3.6503801345825195,-0.07027115672826767,-0.023539714515209198,-0.04930834099650383,-0.05228155851364136,-0.053883135318756104,-0.05498705804347992,-0.01466415822505951,-0.02869115024805069,-0.06364770978689194,-0.10162720829248428,-0.06525803357362747,-0.054810456931591034,-0.08276154845952988,-0.027943894267082214,-0.05685305595397949,-0.0786503404378891,-0.03769715875387192,-0.016993839293718338,-0.023506538942456245,-0.026136556640267372,-0.03121134452521801,-0.03011443093419075,-0.011394605040550232,-0.011782817542552948,,,,,,,,,
84,2529.7,29.532,0.2744793528690934,0.573032058775425,0.00045916801173007116,6.185413985804189e-05,1.0,0.9998779296875,,0,2.0,0.023900872701277696,0.00019841843961868606,21.525,0.39879482984542847,0.3858475089073181,0.3892870843410492,-3.8743042945861816,-3.1616318225860596,-4.1595892906188965,-3.6508641242980957,-0.0707683265209198,-0.023759091272950172,-0.04979442432522774,-0.05304224416613579,-0.05388293042778969,-0.05486981198191643,-0.013556750491261482,-0.027449458837509155,-0.06541965901851654,-0.1029776930809021,-0.06619831174612045,-0.05435269698500633,-0.08337704837322235,-0.028224173933267593,-0.05726282298564911,-0.07972712069749832,-0.038708701729774475,-0.017593558877706528,-0.02402009442448616,-0.02566218562424183,-0.031238514930009842,-0.030077660456299782,-0.011386913247406483,-0.011199881322681904,,,,,,,,,
85,2560.2,30.553,0.4600865747779608,0.5700141936540604,0.00045966103789396584,6.290231431194115e-05,1.0,0.99993896484375,,0,1.9999998211860577,0.030781407526806456,0.00019836056466714656,34.262499999999996,0.39914703369140625,0.3859933018684387,0.389417439699173,-3.875898599624634,-3.162400722503662,-4.160640716552734,-3.6518185138702393,-0.0712476521730423,-0.02397916093468666,-0.050335317850112915,-0.05389142408967018,-0.05395634472370148,-0.054863087832927704,-0.012693183496594429,-0.026891149580478668,-0.06663187593221664,-0.10383214801549911,-0.06660269945859909,-0.05391266196966171,-0.0840044841170311,-0.028524791821837425,-0.05783980339765549,-0.08110792189836502,-0.03939303383231163,-0.01801452785730362,-0.024253666400909424,-0.025341207161545753,-0.03126388415694237,-0.0300269965082407,-0.011327807791531086,-0.010520529001951218,,,,,,,,,
86,2585.5,25.247,0.2520863898098469,0.6069933027029037,0.0004601583495968953,6.376474084390793e-05,1.0,0.99993896484375,,0,1.999999880790707,0.0750050832347031,0.00019830165848430345,57.724999999999994,0.3995738625526428,0.3861340582370758,0.38945725560188293,-3.877129554748535,-3.163006067276001,-4.161313056945801,-3.6525838375091553,-0.07164794206619263,-0.024188309907913208,-0.050762854516506195,-0.05464702472090721,-0.054033275693655014,-0.054861314594745636,-0.011707311496138573,-0.026560360565781593,-0.06744825839996338,-0.10431808233261108,-0.06664551794528961,-0.05327839031815529,-0.0845276340842247,-0.02879153937101364,-0.05829818919301033,-0.08226805180311203,-0.039870310574769974,-0.018300341442227364,-0.024260660633444786,-0.02508186548948288,-0.03127818927168846,-0.029974794015288353,-0.011255509220063686,-0.009893263690173626,,,,,,,,,
87,2611.9,26.44,1.3536333311349154,0.7705103754997253,0.0004605651556630619,6.433356247725897e-05,1.0,1.0,,0,1.9999999403953543,0.028732937943983745,0.00019824172168805474,55.3,0.3998430073261261,0.38623371720314026,0.38939347863197327,-3.8775198459625244,-3.163494110107422,-4.16160249710083,-3.6523406505584717,-0.07162053138017654,-0.024358708411455154,-0.05095000937581062,-0.05489470064640045,-0.05410171300172806,-0.05485659837722778,-0.010923744179308414,-0.026378311216831207,-0.06818201392889023,-0.1046924889087677,-0.06678944826126099,-0.05233234167098999,-0.08493264019489288,-0.029024621471762657,-0.05866767466068268,-0.08311007171869278,-0.04020863398909569,-0.01848778873682022,-0.02425200864672661,-0.02490289881825447,-0.030744871124625206,-0.0299372598528862,-0.010928740724921227,-0.008600634522736073,,,,,,,,,
88,2636.5,24.62,0.7375961933284998,0.44359970837831497,0.00046068111259955913,6.451486115111038e-05,1.0,0.9998779296875,,0,1.9999999403953543,0.3471343806204344,0.00019818075490710905,48.1875,0.3998985290527344,0.38631895184516907,0.38925424218177795,-3.8771374225616455,-3.163616180419922,-4.161378383636475,-3.6516051292419434,-0.07123778015375137,-0.024365754798054695,-0.050893355160951614,-0.05489395186305046,-0.05415724590420723,-0.05484455078840256,-0.010173557326197624,-0.02633473463356495,-0.06871835142374039,-0.10491752624511719,-0.06679951399564743,-0.05119103938341141,-0.0852200835943222,-0.0292153712362051,-0.05893063172698021,-0.083823062479496,-0.04048296436667442,-0.018596554175019264,-0.024189269170165062,-0.02452775649726391,-0.029657011851668358,-0.029661158099770546,-0.010268953628838062,-0.00717798201367259,,,,,,,,,
89,2665.8,29.264,0.3492848798632622,0.6331847459077835,0.00046066701906966045,6.455015136452857e-05,1.0,1.0,,0,1.9999997615814067,0.14927867290379745,0.00019811875878097905,-15.25,0.400004118680954,0.3862878084182739,0.38912975788116455,-3.877202272415161,-3.1638269424438477,-4.161347389221191,-3.6510632038116455,-0.07112566381692886,-0.02446487732231617,-0.051017388701438904,-0.055084582418203354,-0.05417519807815552,-0.05476390942931175,-0.0091148866340518,-0.02571386657655239,-0.06918962299823761,-0.1050439104437828,-0.06657274067401886,-0.05023873224854469,-0.08558850735425949,-0.029476704075932503,-0.05920899659395218,-0.0846153274178505,-0.04078516364097595,-0.018700359389185905,-0.024273253977298737,-0.024080775678157806,-0.028882192447781563,-0.029367776587605476,-0.009660179726779461,-0.005913721863180399,,,,,,,,,
90,2693.8,28.057,0.3873981833457947,0.6437335684895515,0.00046065475908108056,6.529388519993518e-05,1.0,1.0,,0,1.999999701976754,0.01772630754984563,0.0001980557339599748,48.8875,0.40018948912620544,0.38621607422828674,0.3891649842262268,-3.879138946533203,-3.1685311794281006,-4.161983013153076,-3.6525325775146484,-0.07116812467575073,-0.024636108428239822,-0.05126093327999115,-0.055535461753606796,-0.05716815963387489,-0.059445951133966446,-0.009833717718720436,-0.027500109747052193,-0.06976879388093948,-0.10524512827396393,-0.06641510128974915,-0.049991704523563385,-0.0860118493437767,-0.02978608012199402,-0.059556979686021805,-0.08562071621417999,-0.04099065437912941,-0.01877930574119091,-0.02422299049794674,-0.023890817537903786,-0.03006347268819809,-0.032996464520692825,-0.009795735590159893,-0.006214330904185772,,,,,,,,,
91,2720.3,26.489,0.4276148471981287,0.6203498914837837,0.0004608836243278347,6.699483492411673e-05,1.0,1.0,,0,1.9999998211860577,0.04362176361655947,0.00019799168110519677,48.175,0.4004703164100647,0.38621193170547485,0.3891962468624115,-3.8809444904327393,-3.1718533039093018,-4.16255521774292,-3.6541903018951416,-0.0714685395359993,-0.024892428889870644,-0.05155877396464348,-0.05628279969096184,-0.05913884565234184,-0.06251734495162964,-0.009920120239257812,-0.028664084151387215,-0.07020546495914459,-0.10532566159963608,-0.06620185077190399,-0.0497012659907341,-0.08664239943027496,-0.030162792652845383,-0.06001204624772072,-0.08692707121372223,-0.04111936688423157,-0.018798768520355225,-0.023971207439899445,-0.023787597194314003,-0.03088396228849888,-0.03538299351930618,-0.009863890707492828,-0.006197525188326836,,,,,,,,,
92,2748.9,28.575,0.43375575728714466,0.6272494196891785,0.0004610202813637443,6.81978326610988e-05,1.0,0.99993896484375,,0,1.999999463558125,0.059540482677904426,0.00019792660088852916,35.5375,0.4006679952144623,0.3861444592475891,0.3891247808933258,-3.882112979888916,-3.1739113330841064,-4.1627349853515625,-3.6548967361450195,-0.07167258113622665,-0.025062089785933495,-0.05177074298262596,-0.056808896362781525,-0.06030198559165001,-0.06442034244537354,-0.009133550338447094,-0.029193958267569542,-0.07056247442960739,-0.10530558973550797,-0.06594852358102798,-0.0489911250770092,-0.0870647206902504,-0.0304105244576931,-0.060291048139333725,-0.08780353516340256,-0.04112650081515312,-0.018658822402358055,-0.02359650656580925,-0.023713108152151108,-0.03146844729781151,-0.036939434707164764,-0.009901158511638641,-0.005763714667409658,,,,,,,,,
93,2774.9,26.01,0.2612209226936102,0.5297654047608376,0.0004610483374563046,6.889865107950754e-05,1.0,1.0,,0,1.9999996423720994,0.03982014237177241,0.00019786049399263267,-9.350000000000001,0.400709867477417,0.3861726224422455,0.38895297050476074,-3.882894992828369,-3.1752095222473145,-4.162638187408447,-3.654771327972412,-0.07180985063314438,-0.025166736915707588,-0.051879044622182846,-0.056975528597831726,-0.06107078865170479,-0.06566183269023895,-0.008145538158714771,-0.029525533318519592,-0.0708053931593895,-0.10517612844705582,-0.06561804562807083,-0.04808289557695389,-0.08735570311546326,-0.030575981363654137,-0.06047190725803375,-0.088351309299469,-0.04113318771123886,-0.018544334918260574,-0.023321140557527542,-0.02364751137793064,-0.03184479475021362,-0.0379243828356266,-0.009707432240247726,-0.00491911917924881,,,,,,,,,
94,2802.3,27.392,0.6560088712722063,0.6960838586091995,0.00046088930685073137,6.915760241099633e-05,1.0,1.0,,0,1.999999582767443,0.16594740082860931,0.0001977933611109373,37.725,0.4006996154785156,0.3862036466598511,0.3886203169822693,-3.8830626010894775,-3.17596435546875,-4.161765098571777,-3.6532111167907715,-0.07168200612068176,-0.025179242715239525,-0.051606908440589905,-0.05669010430574417,-0.061579685658216476,-0.06645151227712631,-0.007122180424630642,-0.02957509458065033,-0.07105758786201477,-0.1051272451877594,-0.0652008056640625,-0.04637733846902847,-0.08764521032571793,-0.03073722869157791,-0.060668233782052994,-0.08889346569776535,-0.04115436226129532,-0.018453707918524742,-0.023063017055392265,-0.023444490507245064,-0.031593043357133865,-0.0384313240647316,-0.008641689084470272,-0.00277897622436285,,,,,,,,,
95,2832.0,29.732,1.1213538460433483,0.6079534590244293,0.00046064794150879607,6.923645742062945e-05,1.0,0.99993896484375,,0,1.9999997615814067,2.8449283715534945,0.00019772520294763525,13.137500000000001,0.40068721771240234,0.38624289631843567,0.3882395029067993,-3.8836255073547363,-3.177175760269165,-4.16013240814209,-3.6509182453155518,-0.07156618684530258,-0.02542027086019516,-0.05064735561609268,-0.05625403672456741,-0.06191028282046318,-0.06695368885993958,-0.006001060828566551,-0.02936645969748497,-0.07213658839464188,-0.10595213621854782,-0.06629204005002975,-0.04415157437324524,-0.0881643146276474,-0.031017614528536797,-0.061174191534519196,-0.08903326094150543,-0.040739286690950394,-0.018095828592777252,-0.022229306399822235,-0.0223165825009346,-0.03184278681874275,-0.03933929651975632,-0.006804777309298515,-0.0013494854792952538,,,,,,,,,
96,2863.6,31.556,0.17914211750030518,0.5259149521589279,0.0004603394845617004,6.954207674425561e-05,1.0,1.0,,0,1.9999998211860577,0.01864286343766842,0.0001976560202176734,11.037500000000005,0.4005875289440155,0.38619258999824524,0.3880155682563782,-3.8834547996520996,-3.177884817123413,-4.158271312713623,-3.647477626800537,-0.07099244743585587,-0.025422673672437668,-0.049412429332733154,-0.05500756576657295,-0.06213371083140373,-0.06725877523422241,-0.004900562111288309,-0.02899734303355217,-0.07350436598062515,-0.10700908303260803,-0.06815559417009354,-0.042369455099105835,-0.08877408504486084,-0.03133624792098999,-0.06177026033401489,-0.08905941247940063,-0.03944527357816696,-0.01728266105055809,-0.020614439621567726,-0.019731372594833374,-0.03210758790373802,-0.04006509855389595,-0.0052856095135211945,-0.0003839104319922626,,,,,,,,,
97,2892.1,28.548,0.8565428033471107,0.5135943368077278,0.0004600910979206674,6.968302113818936e-05,1.0,1.0,,0,2.0,0.994541724330406,0.0001975858136467458,51.55,0.4004567861557007,0.38610929250717163,0.38793522119522095,-3.8831899166107178,-3.1782431602478027,-4.156749248504639,-3.644895076751709,-0.07054145634174347,-0.025385091081261635,-0.048556238412857056,-0.05411176383495331,-0.06224996969103813,-0.06740731745958328,-0.0034782076254487038,-0.028069667518138885,-0.07439828664064407,-0.10770045220851898,-0.06922416388988495,-0.04137805476784706,-0.08917532116174698,-0.03155145421624184,-0.06211771070957184,-0.08924627304077148,-0.038593634963035583,-0.016733989119529724,-0.01953873038291931,-0.017972307279706,-0.03212805837392807,-0.040450017899274826,-0.00403877068310976,0.0007581395911984146,,,,,,,,,
98,2922.7,30.582,0.3536869175732136,0.6662639379501343,0.00045983991731191054,6.964905151107814e-05,1.0,1.0,,0,1.9999999403953543,0.07348271848995246,0.00019751458397128626,27.725,0.4003186523914337,0.3860604763031006,0.3878956437110901,-3.8827528953552246,-3.1783149242401123,-4.1552734375,-3.6430037021636963,-0.07010101526975632,-0.025283046066761017,-0.047815632075071335,-0.05340780317783356,-0.06233663111925125,-0.06747472286224365,-0.002115305745974183,-0.02720622718334198,-0.07497584819793701,-0.10812211781740189,-0.06980732083320618,-0.04088865593075752,-0.08944923430681229,-0.03169771283864975,-0.06234237179160118,-0.08938295394182205,-0.03810407221317291,-0.01640837825834751,-0.0187864787876606,-0.016919180750846863,-0.0317937470972538,-0.04053374007344246,-0.002748342929407954,0.001841573161073029,,,,,,,,,
99,2952.9,30.193,0.9905330836772919,0.7160637900233269,0.00045971920917509124,6.960141581657808e-05,1.0,0.99993896484375,5.2951848771837025,0,1.9999998211860577,0.023280834575921432,0.00019744233193846026,50.825,0.40024125576019287,0.38601988554000854,0.3879126012325287,-3.882012128829956,-3.178406000137329,-4.154319763183594,-3.6413135528564453,-0.06954505294561386,-0.025227315723896027,-0.04735714569687843,-0.05266864597797394,-0.06245080754160881,-0.06755150109529495,-0.001184168504551053,-0.026713630184531212,-0.07536522299051285,-0.10835615545511246,-0.07006561011075974,-0.04052867740392685,-0.08993913978338242,-0.03193036466836929,-0.06268026679754257,-0.08978783339262009,-0.037868425250053406,-0.016239246353507042,-0.01832042634487152,-0.016330569982528687,-0.03061462752521038,-0.04042898118495941,-0.0015785170253366232,0.003536371048539877,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
100,2980.0,27.051,0.28311395086348057,0.6374930366873741,0.00045964610762894154,6.964845306356438e-05,1.0,1.0,,0,1.9999998211860577,0.31127171525884945,0.0001973690583061575,-31.1875,0.40029600262641907,0.38589558005332947,0.38793009519577026,-3.8819618225097656,-3.178570508956909,-4.153839588165283,-3.6399593353271484,-0.06940893828868866,-0.025266649201512337,-0.047169528901576996,-0.05225222557783127,-0.06254018098115921,-0.06758034974336624,-0.0003339094400871545,-0.025615887716412544,-0.07563411444425583,-0.10846846550703049,-0.07014615088701248,-0.040283042937517166,-0.090518519282341,-0.03215353935956955,-0.06299108266830444,-0.09023183584213257,-0.037776149809360504,-0.016192100942134857,-0.018166441470384598,-0.016235677525401115,-0.029853960499167442,-0.040318720042705536,-0.000674269802402705,0.005434533581137657,,,,,,,,,
101,3010.6,30.669,0.5543135330080986,0.8556341752409935,0.0004597289953380823,6.9937279477017e-05,1.0,0.99993896484375,,0,2.0,0.0896789591802291,0.0001972947638429837,51.0625,0.40065279603004456,0.3857811391353607,0.38796308636665344,-3.8826656341552734,-3.1791133880615234,-4.154104709625244,-3.640465497970581,-0.06971468031406403,-0.025554360821843147,-0.04737759754061699,-0.05284075811505318,-0.06261204928159714,-0.06758347898721695,0.00038278609281405807,-0.024613402783870697,-0.07581699639558792,-0.10851534456014633,-0.07009179145097733,-0.0401829332113266,-0.09126639366149902,-0.03255222365260124,-0.06338676810264587,-0.09143901616334915,-0.037936028093099594,-0.01629219949245453,-0.01854262314736843,-0.016648661345243454,-0.029360108077526093,-0.04022020846605301,4.815313150174916e-05,0.0069795516319572926,,,,,,,,,
102,3041.0,30.401,0.7403502911329269,0.4619491919875145,0.00045994759420864284,7.052704677334987e-05,1.0,1.0,,0,1.9999999403953543,0.8528435983575582,0.0001972194493282526,25.075,0.40086662769317627,0.38586702942848206,0.38795214891433716,-3.8831803798675537,-3.1794772148132324,-4.15390157699585,-3.6409225463867188,-0.06991004943847656,-0.025721514597535133,-0.047324288636446,-0.053219083696603775,-0.06270789355039597,-0.06762206554412842,0.0010606240248307586,-0.024608034640550613,-0.07600156962871552,-0.10854560136795044,-0.07010823488235474,-0.03983268141746521,-0.0918673425912857,-0.032890480011701584,-0.06370493769645691,-0.09265527129173279,-0.03805117681622505,-0.016349533572793007,-0.018641062080860138,-0.016906680539250374,-0.028925586491823196,-0.04007101058959961,0.0008884079288691282,0.008429366163909435,,,,,,,,,
103,3070.1,29.033,0.17180392239242792,0.5348581895232201,0.0004601910259225406,7.095060936990194e-05,1.0,1.0,,0,1.9999997615814067,0.03422899351316964,0.00019714311555197784,41.3375,0.40093734860420227,0.3859638273715973,0.38812893629074097,-3.8832414150238037,-3.179539918899536,-4.152906894683838,-3.6411173343658447,-0.06987718492746353,-0.025719543918967247,-0.04687044024467468,-0.053180843591690063,-0.06276200711727142,-0.06762335449457169,0.0018380610272288322,-0.024736760184168816,-0.07616199553012848,-0.10863852500915527,-0.07014495879411697,-0.04005979746580124,-0.09228326380252838,-0.033124808222055435,-0.06389705091714859,-0.09362098574638367,-0.03812142089009285,-0.016384923830628395,-0.018675969913601875,-0.017202388495206833,-0.028341220691800117,-0.03980778902769089,0.0022952358704060316,0.009844089858233929,,,,,,,,,
