tau1,error,abs_error
1.0,-0.040656084352079146,0.040656084352079146
1.0,-0.041794099100764114,0.041794099100764114
1.0,-0.040358785143011285,0.040358785143011285
1.0,-0.038474962283877166,0.038474962283877166
1.0,-0.035430816671852335,0.035430816671852335
1.0,-0.032965265186738875,0.032965265186738875
1.0,-0.033794736640816586,0.033794736640816586
1.0,-0.029743417773630466,0.029743417773630466
1.0,-0.029035328389794807,0.029035328389794807
1.0,-0.03214204768392349,0.03214204768392349
1.0,-0.03429538420301864,0.03429538420301864
1.0,-0.03671403008581262,0.03671403008581262
1.0,-0.03548328424034477,0.03548328424034477
1.0,-0.035251185888104,0.035251185888104
1.0,-0.03632966352862984,0.03632966352862984
1.0,-0.035281801549903916,0.035281801549903916
1.0,-0.03258225799387599,0.03258225799387599
1.0,-0.036815928605277014,0.036815928605277014
1.0,-0.03462495975851588,0.03462495975851588
1.0,-0.0349263439893311,0.0349263439893311
1.0,-0.02997804326073983,0.02997804326073983
1.0,-0.03258184760971793,0.03258184760971793
1.0,-0.03180589582696678,0.03180589582696678
1.0,-0.02880114885613777,0.02880114885613777
1.0,-0.028917302539947363,0.028917302539947363
1.0,-0.03013907121220108,0.03013907121220108
1.0,-0.03132836759404238,0.03132836759404238
1.0,-0.029180293012812622,0.029180293012812622
1.0,-0.025418705213878037,0.025418705213878037
1.0,-0.02631173506537906,0.02631173506537906
1.0,-0.02554389301504645,0.02554389301504645
1.0,-0.026125048363588185,0.026125048363588185
1.0,-0.026081918147957156,0.026081918147957156
1.0,-0.027678797341897276,0.027678797341897276
1.0,-0.02824381430131698,0.02824381430131698
1.0,-0.0316128857751996,0.0316128857751996
1.0,-0.03423720307887709,0.03423720307887709
1.0,-0.0336698861206268,0.0336698861206268
1.0,-0.03212682743057002,0.03212682743057002
1.0,-0.03080868718929174,0.03080868718929174
1.0,-0.034247705236040274,0.034247705236040274
1.0,-0.0366082570484243,0.0366082570484243
1.0,-0.03590624864176803,0.03590624864176803
1.0,-0.04062262498933057,0.04062262498933057
1.0,-0.03905309240235161,0.03905309240235161
1.0,-0.0405056097415899,0.0405056097415899
1.0,-0.04392935838827042,0.04392935838827042
1.0,-0.04360128264757336,0.04360128264757336
1.0,-0.040854794425306915,0.040854794425306915
1.0,-0.0406600405516709,0.0406600405516709
1.0,-0.04001311333532498,0.04001311333532498
1.0,-0.03668895216631954,0.03668895216631954
1.0,-0.034162770679773274,0.034162770679773274
1.0,-0.033113727436003215,0.033113727436003215
1.0,-0.03255097598220967,0.03255097598220967
1.0,-0.02988605541968252,0.02988605541968252
1.0,-0.031579657598174035,0.031579657598174035
1.0,-0.030420443752954572,0.030420443752954572
1.0,-0.027646778522306282,0.027646778522306282
1.0,-0.024543773380690335,0.024543773380690335
1.0,-0.019887691727907403,0.019887691727907403
1.0,-0.022038344050422272,0.022038344050422272
1.0,-0.020926766383310452,0.020926766383310452
1.0,-0.023035098828271188,0.023035098828271188
1.0,-0.02462820349333256,0.02462820349333256
1.0,-0.027586699426881002,0.027586699426881002
