tau1,mean_fd_short,mean_r_tilde,mean_error,median_error,mean_abs_error,median_abs_error,max_abs_error,std_error
1.0,0.011610478664228057,0.029019918650722436,-0.01740943998649438,-0.016468138167740794,0.01747472233426024,0.016468138167740794,0.04716181267825747,0.009184707196065173
0.25,0.024531081613664543,0.029019918650722436,-0.004488837037057895,-0.00455506199516649,0.004500246803954344,0.00455506199516649,0.011305246425614444,0.0024649915954497933
0.08333333333333333,0.027355641270968713,0.029019918650722436,-0.001664277379753726,-0.0017018151935016927,0.0016680572437283731,0.0017018151935016927,0.004333804520960043,0.0009564852151028534
0.019230769230769232,0.028617878173166692,0.029019918650722436,-0.0004020404775557457,-0.00041165596640576826,0.0004029015781551759,0.00041165596640576826,0.0010622587203317907,0.0002361008975591499
0.003968253968253968,0.02893601489515217,0.029019918650722436,-8.390375557026847e-05,-8.551871444878456e-05,8.408068196723123e-05,8.551871444878456e-05,0.00022248531606521016,4.95447218438451e-05
0.0027397260273972603,0.02896193743771925,0.029019918650722436,-5.7981213003186926e-05,-5.908972614285593e-05,5.8103319999084945e-05,5.908972614285593e-05,0.00015379197084751384,3.425296338953289e-05
