tau1,error,abs_error
1.0,-0.129494668388154,0.129494668388154
1.0,-0.1301618721262794,0.1301618721262794
1.0,-0.13455434431823304,0.13455434431823304
1.0,-0.1326096874708295,0.1326096874708295
1.0,-0.1221820512139925,0.1221820512139925
1.0,-0.11442041460953307,0.11442041460953307
1.0,-0.1151770882014329,0.1151770882014329
1.0,-0.10629687043390476,0.10629687043390476
1.0,-0.11422402298679223,0.11422402298679223
1.0,-0.11844425785546114,0.11844425785546114
1.0,-0.12314833689933254,0.12314833689933254
1.0,-0.12921093951001741,0.12921093951001741
1.0,-0.1256050993606508,0.1256050993606508
1.0,-0.12628512900632288,0.12628512900632288
1.0,-0.12635280308430388,0.12635280308430388
1.0,-0.12543788377372042,0.12543788377372042
1.0,-0.11820564693596253,0.11820564693596253
1.0,-0.12280671171985777,0.12280671171985777
1.0,-0.11327301573156365,0.11327301573156365
1.0,-0.10897208681019548,0.10897208681019548
1.0,-0.0983938984187525,0.0983938984187525
1.0,-0.10415127706662783,0.10415127706662783
1.0,-0.10000474650222341,0.10000474650222341
1.0,-0.0948728995864154,0.0948728995864154
1.0,-0.09346494171149083,0.09346494171149083
1.0,-0.10013247309644085,0.10013247309644085
1.0,-0.09920719819186867,0.09920719819186867
1.0,-0.09351419681637,0.09351419681637
1.0,-0.08082646833152801,0.08082646833152801
1.0,-0.08366255916379925,0.08366255916379925
1.0,-0.08079589818546945,0.08079589818546945
1.0,-0.08048490511452064,0.08048490511452064
1.0,-0.07897319722059444,0.07897319722059444
1.0,-0.08141790147147096,0.08141790147147096
1.0,-0.08248357080110309,0.08248357080110309
1.0,-0.08615272542813576,0.08615272542813576
1.0,-0.09098570842271998,0.09098570842271998
1.0,-0.08971945206685414,0.08971945206685414
1.0,-0.08961975857260032,0.08961975857260032
1.0,-0.08453907635854464,0.08453907635854464
1.0,-0.08990579218659966,0.08990579218659966
1.0,-0.09582204769290743,0.09582204769290743
1.0,-0.09248623187936404,0.09248623187936404
1.0,-0.10106210181961274,0.10106210181961274
1.0,-0.09928188361330231,0.09928188361330231
1.0,-0.10264533577775592,0.10264533577775592
1.0,-0.10740116305024958,0.10740116305024958
1.0,-0.10695595489342452,0.10695595489342452
1.0,-0.10160190699650734,0.10160190699650734
1.0,-0.10061771300098869,0.10061771300098869
1.0,-0.10162923529300522,0.10162923529300522
1.0,-0.09516466379159386,0.09516466379159386
1.0,-0.0899503557421387,0.0899503557421387
1.0,-0.08777419453478578,0.08777419453478578
1.0,-0.08697997730387294,0.08697997730387294
1.0,-0.08254418903724198,0.08254418903724198
1.0,-0.08585686742858177,0.08585686742858177
1.0,-0.08263249654947269,0.08263249654947269
1.0,-0.07657166971491959,0.07657166971491959
1.0,-0.0683570826433096,0.0683570826433096
1.0,-0.05871660998301051,0.05871660998301051
1.0,-0.06222413965284331,0.06222413965284331
1.0,-0.059350779836429626,0.059350779836429626
1.0,-0.06508912615285393,0.06508912615285393
1.0,-0.0678958653918387,0.0678958653918387
1.0,-0.07469448154603402,0.07469448154603402
1.0,-0.0682830137623665,0.0682830137623665
1.0,-0.06781347591351075,0.06781347591351075
1.0,-0.06361812138910015,0.06361812138910015
1.0,-0.06480429375570268,0.06480429375570268
1.0,-0.06603590592608566,0.06603590592608566
1.0,-0.06806970155579894,0.06806970155579894
1.0,-0.06044963275917172,0.06044963275917172
1.0,-0.05540511195706043,0.05540511195706043
1.0,-0.05741525210015435,0.05741525210015435
1.0,-0.058058470589099284,0.058058470589099284
1.0,-0.053596651257632744,0.053596651257632744
1.0,-0.04777784290257474,0.04777784290257474
1.0,-0.045301309920876165,0.045301309920876165
1.0,-0.04581952997669568,0.04581952997669568
1.0,-0.04812345794747455,0.04812345794747455
1.0,-0.05465002537211783,0.05465002537211783
1.0,-0.06521000296368294,0.06521000296368294
1.0,-0.06773690017239248,0.06773690017239248
1.0,-0.06666049058217316,0.06666049058217316
1.0,-0.06876118706398898,0.06876118706398898
1.0,-0.06737409360133942,0.06737409360133942
1.0,-0.06476038814409335,0.06476038814409335
1.0,-0.06019214598181903,0.06019214598181903
1.0,-0.0665157759682344,0.0665157759682344
1.0,-0.06598361216357061,0.06598361216357061
1.0,-0.06428548928628444,0.06428548928628444
1.0,-0.06797259702742096,0.06797259702742096
1.0,-0.06486458703333989,0.06486458703333989
1.0,-0.06172904606214319,0.06172904606214319
1.0,-0.06346420800044743,0.06346420800044743
1.0,-0.06735149617620129,0.06735149617620129
1.0,-0.06627245503855109,0.06627245503855109
1.0,-0.06241696291999459,0.06241696291999459
1.0,-0.06470551841158344,0.06470551841158344
1.0,-0.06375067395475123,0.06375067395475123
1.0,-0.06192322016509417,0.06192322016509417
1.0,-0.06200749680822591,0.06200749680822591
1.0,-0.058484803852481164,0.058484803852481164
1.0,-0.06251105222168954,0.06251105222168954
1.0,-0.06169190509560404,0.06169190509560404
1.0,-0.06135001629295671,0.06135001629295671
1.0,-0.055236692525898634,0.055236692525898634
1.0,-0.05305992878845188,0.05305992878845188
1.0,-0.052996388924285674,0.052996388924285674
1.0,-0.04590660053129286,0.04590660053129286
1.0,-0.047122604211451355,0.047122604211451355
1.0,-0.04089244283983085,0.04089244283983085
1.0,-0.0375844185721876,0.0375844185721876
1.0,-0.034273259692006265,0.034273259692006265
1.0,-0.027018644913608895,0.027018644913608895
1.0,-0.028916639844256964,0.028916639844256964
1.0,-0.031020250668642266,0.031020250668642266
1.0,-0.02970137813493139,0.02970137813493139
1.0,-0.037108116316017216,0.037108116316017216
1.0,-0.02700841451990569,0.02700841451990569
1.0,-0.02237395943149323,0.02237395943149323
1.0,-0.019801925335044226,0.019801925335044226
1.0,-0.022569929106012483,0.022569929106012483
1.0,-0.02203121466137955,0.02203121466137955
1.0,-0.02234572716386172,0.02234572716386172
1.0,-0.02032260513408187,0.02032260513408187
1.0,-0.023708345425622123,0.023708345425622123
1.0,-0.021322116229759276,0.021322116229759276
1.0,-0.022041047481281835,0.022041047481281835
1.0,-0.026214870930050937,0.026214870930050937
1.0,-0.02767178387671546,0.02767178387671546
1.0,-0.03192184535905271,0.03192184535905271
