epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
0,1.0484836249997898,1.0484836249997898,0.00037996848588999437,0.019492780352992088,161.7000681559245,1470,0,242.32431030273438,165.77406311035156,150.8898162841797,153.71734619140625,140.33999633789062,169.1741485595703,150.87289428710938,122.32160949707031,159.8864288330078
9,8.873489707999397,7.825006082999607,0.000205095177599495,0.01432114442352618,1166.7603403727212,1363,107,2246.87353515625,1497.492431640625,1164.088134765625,1012.9098510742188,165.4738006591797,1398.6416015625,990.2383422851562,681.52880859375,1343.5965576171875
19,17.926584541999546,9.053094834000149,0.0002532129221893594,0.01591266546463412,154.29173956976996,1470,0,233.31109619140625,154.32679748535156,144.73751831054688,148.72608947753906,139.33688354492188,158.7191162109375,143.72767639160156,114.88008117675781,150.8603973388672
29,27.081404167000073,9.154819625000528,0.00021810722458144637,0.01476845369635719,143.212159898546,1470,0,212.99826049804688,137.78919982910156,136.45553588867188,142.0908203125,141.20428466796875,141.59706115722656,133.7908935546875,106.49314880371094,136.490234375
39,36.375302792000184,9.29389862500011,6.943361441284849e-05,0.00833268350610105,78.85021464029947,1470,0,93.97650146484375,85.01317596435547,76.19073486328125,75.8850326538086,53.116966247558594,72.31344604492188,78.08940124511719,76.95944213867188,98.10723114013672
49,45.74429012499968,9.368987332999495,4.8344290855286806e-05,0.006953005886326202,68.49063958062065,1470,0,71.02529907226562,74.92121124267578,67.80570220947266,67.54952239990234,44.84884262084961,60.15959548950195,70.3561782836914,69.68413543701172,90.06526947021484
59,55.20217812499959,9.457887999999912,4.297121363410055e-05,0.0065552432170058,64.66783947414822,1470,0,62.5894775390625,70.55606079101562,64.85043334960938,64.98906707763672,43.87125778198242,54.9942626953125,67.5996322631836,66.1746826171875,86.38568115234375
69,64.7197568749998,9.517578750000212,3.994117584198295e-05,0.006319903151313551,62.3745011223687,1470,0,57.529937744140625,67.98941040039062,63.06397247314453,63.44281768798828,43.30252456665039,51.91034698486328,65.96347045898438,63.98626708984375,84.1817626953125
79,74.38234541699967,9.662588541999867,3.8244962387561456e-05,0.006184251158188957,61.04081598917643,1470,0,54.591060638427734,66.51939392089844,62.0213508605957,62.54067611694336,42.95720672607422,50.146175384521484,65.02169799804688,62.6735954284668,82.89618682861328
89,84.4365186670002,10.054173250000531,3.7477712365117585e-05,0.0061219043087194355,60.441011640760635,1470,0,53.26954650878906,65.86210632324219,61.5534782409668,62.13747024536133,42.793670654296875,49.37031173706055,64.60121154785156,62.06781768798828,82.31349182128906
99,94.28705366699978,9.850534999999581,3.73257984677298e-05,0.0061094843045653045,60.33081181844076,1470,0,53.024932861328125,65.74159240722656,61.467918395996094,62.06372833251953,42.763248443603516,49.22993850708008,64.52466583251953,61.95515823364258,82.20612335205078
