epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD,torch_version,python_version,numpy_version
0,3.486055800007307,3.486055800007307,0.00017565901026519358,0.013253641396431155,61.51278559366862,1470,0,92.23712921142578,75.2551498413086,57.07398986816406,56.722930908203125,21.502851486206055,80.97438049316406,67.09947967529297,30.962827682495117,71.78633117675781,2.10.0+cpu,3.13.3,2.2.5
1,6.844373600004474,3.3583177999971667,2.706152997054888e-05,0.005202069777554785,46.76246854994032,1470,0,36.66297149658203,52.30433654785156,48.29939270019531,50.46370315551758,34.789703369140625,40.588191986083984,54.399295806884766,38.59844207763672,64.75617980957031,2.10.0+cpu,3.13.3,2.2.5
2,10.183096100008697,3.3387225000042235,2.2636252215059257e-05,0.004757757057170874,45.82038243611653,1470,0,36.59142303466797,50.704410552978516,47.47832107543945,49.74557876586914,34.21102523803711,39.17192459106445,53.50109100341797,37.240421295166016,63.7392463684082,2.10.0+cpu,3.13.3,2.2.5
3,13.636427999997977,3.45333189998928,2.17496173606879e-05,0.004663648503123697,45.330406188964844,1470,0,39.02616882324219,50.399330139160156,46.52763366699219,48.849884033203125,32.521549224853516,41.41387939453125,53.212432861328125,33.81311798095703,62.209659576416016,2.10.0+cpu,3.13.3,2.2.5
4,16.99802759999875,3.3615996000007726,2.147837656432902e-05,0.004634476946142792,45.14253065321181,1470,0,37.696685791015625,50.08464813232422,46.48407745361328,48.84994125366211,32.731346130371094,40.68037033081055,53.10567092895508,34.38125991821289,62.268775939941406,2.10.0+cpu,3.13.3,2.2.5
5,20.36372090000077,3.3656933000020217,2.1307950368789373e-05,0.0046160535491683126,44.9372550116645,1470,0,37.15517807006836,49.762935638427734,46.29932403564453,48.716739654541016,32.743194580078125,40.245140075683594,52.93459701538086,34.45487594604492,62.12331008911133,2.10.0+cpu,3.13.3,2.2.5
6,23.76233680000587,3.3986159000050975,2.1097206249609383e-05,0.0045931695211051575,44.69022538926866,1470,0,37.24867248535156,49.37779998779297,45.975379943847656,48.45357894897461,32.531150817871094,40.05966567993164,52.68149948120117,34.118534088134766,61.7657470703125,2.10.0+cpu,3.13.3,2.2.5
7,27.194518999996944,3.4321821999910753,2.083316934918652e-05,0.004564336682277779,44.41953362358941,1470,0,37.347564697265625,48.881309509277344,45.61637496948242,48.170108795166016,32.42158126831055,39.5562629699707,52.33613586425781,34.02383804321289,61.42262649536133,2.10.0+cpu,3.13.3,2.2.5
8,30.58098310000787,3.386464100010926,2.0553370998387516e-05,0.004533582578754634,44.020450592041016,1470,0,36.46129608154297,48.466705322265625,45.15332794189453,47.806884765625,31.996265411376953,39.58322525024414,52.05508041381836,33.788631439208984,60.87263870239258,2.10.0+cpu,3.13.3,2.2.5
9,33.922631499997806,3.3416483999899356,2.0149933542208082e-05,0.004488867734987085,43.795737160576714,1470,0,40.10789489746094,47.63134765625,44.43333435058594,47.19373321533203,31.334043502807617,39.485076904296875,51.3357048034668,32.66324234008789,59.977256774902344,2.10.0+cpu,3.13.3,2.2.5
10,37.35652070000651,3.433889200008707,1.975334623925939e-05,0.004444473674042787,43.04480192396376,1470,0,37.1096305847168,47.03093338012695,43.68043899536133,46.66435623168945,30.611316680908203,39.468685150146484,50.86681365966797,32.975318908691406,58.995723724365234,2.10.0+cpu,3.13.3,2.2.5
11,41.32253600000695,3.9660153000004357,1.9264933980346442e-05,0.004389183748756304,42.346199883355034,1470,0,37.29628372192383,45.728614807128906,42.82673645019531,46.060203552246094,30.50066375732422,37.92435836791992,49.986263275146484,32.82963943481445,57.963035583496094,2.10.0+cpu,3.13.3,2.2.5
12,44.88216850000026,3.559632499993313,1.8405239283385194e-05,0.00429013278155644,41.454586029052734,1470,0,37.61163330078125,44.62758255004883,41.48074722290039,45.12147903442383,29.06501007080078,38.30833435058594,49.00632095336914,31.951255798339844,55.91891098022461,2.10.0+cpu,3.13.3,2.2.5
13,48.55829270000686,3.6761242000065977,1.7591178424927236e-05,0.0041941838806765774,40.2748900519477,1470,0,37.479530334472656,42.910377502441406,39.96665954589844,44.16792678833008,28.35554313659668,37.10019302368164,47.77693176269531,31.153894424438477,53.56295394897461,2.10.0+cpu,3.13.3,2.2.5
14,52.35900810000021,3.8007153999933507,1.6550266883889573e-05,0.004068201922703638,39.465885162353516,1470,0,42.1175537109375,40.29214096069336,38.968143463134766,43.520381927490234,29.360437393188477,33.36576461791992,46.51875686645508,29.547941207885742,51.50184631347656,2.10.0+cpu,3.13.3,2.2.5
15,56.133676400000695,3.774668300000485,1.5443481173687836e-05,0.00392981948360072,38.202374352349175,1470,0,35.0216178894043,40.59593963623047,37.80125427246094,43.16212463378906,26.515586853027344,36.64425277709961,46.27434539794922,29.429847717285156,48.376399993896484,2.10.0+cpu,3.13.3,2.2.5
16,59.85960740000883,3.7259310000081314,1.434885248365427e-05,0.0037879879202096555,36.49294323391384,1470,0,35.50759506225586,36.475589752197266,37.22673797607422,42.413204193115234,29.425945281982422,29.745668411254883,45.28151321411133,26.22292137145996,46.13731384277344,2.10.0+cpu,3.13.3,2.2.5
17,63.208657900002436,3.3490504999936093,1.3539181582884686e-05,0.0036795626890820444,35.45153511895074,1470,0,34.22206115722656,35.29547882080078,36.36648941040039,41.86198425292969,29.23945426940918,28.671180725097656,44.5392951965332,25.012781143188477,43.8550910949707,2.10.0+cpu,3.13.3,2.2.5
18,66.62652370000433,3.4178658000018913,1.3027629984517385e-05,0.0036093808311838454,34.72633213467068,1470,0,28.66425132751465,34.653385162353516,36.627628326416016,42.22513961791992,29.233800888061523,28.71670913696289,45.013729095458984,24.535764694213867,42.866580963134766,2.10.0+cpu,3.13.3,2.2.5
19,70.2342692000093,3.6077455000049667,1.2514201696422806e-05,0.0035375417589652287,34.04714775085449,1470,0,29.28119468688965,33.86336135864258,35.6162223815918,41.64915466308594,29.0045166015625,27.462940216064453,44.09152603149414,24.15540313720703,41.300010681152344,2.10.0+cpu,3.13.3,2.2.5
20,73.64531249999709,3.4110432999877958,1.2131328098586805e-05,0.0034830056127699255,33.66193177964952,1470,0,28.96593475341797,33.097190856933594,35.52360534667969,41.403533935546875,29.431774139404297,25.980073928833008,43.741554260253906,23.903837203979492,40.909881591796875,2.10.0+cpu,3.13.3,2.2.5
21,76.98214809999627,3.3368355999991763,1.1764988452415885e-05,0.0034300128939139403,33.494037840101456,1470,0,33.15239334106445,32.944210052490234,34.3055419921875,40.81430435180664,28.4199275970459,26.487749099731445,42.74847412109375,23.00482749938965,39.568912506103516,2.10.0+cpu,3.13.3,2.2.5
22,81.38849169999594,4.406343599999673,1.1697751531038088e-05,0.003420197586549363,33.036591847737625,1470,0,28.699312210083008,33.57426834106445,33.88703918457031,40.461734771728516,27.244247436523438,26.70500373840332,41.74336624145508,24.972370147705078,40.04198455810547,2.10.0+cpu,3.13.3,2.2.5
23,87.83938070001022,6.450889000014286,1.123104012011175e-05,0.003351274402389597,32.32580799526638,1470,0,26.621679306030273,31.46830940246582,34.20444869995117,40.85564041137695,28.216554641723633,24.890485763549805,42.63703536987305,23.20589256286621,38.83222579956055,2.10.0+cpu,3.13.3,2.2.5
24,93.51015240000561,5.6707716999953846,1.1105221361800914e-05,0.003332449753829893,32.015233569675026,1470,0,26.91428565979004,31.291057586669922,33.71298599243164,40.42708206176758,27.54735565185547,24.668415069580078,41.77158737182617,23.20294952392578,38.601383209228516,2.10.0+cpu,3.13.3,2.2.5
25,102.58192260000214,9.071770199996536,1.069860532186881e-05,0.003270872257039215,31.61796654595269,1470,0,24.660856246948242,31.762252807617188,32.96062469482422,40.07673263549805,26.11469078063965,25.440683364868164,40.65703582763672,24.39598274230957,38.49283981323242,2.10.0+cpu,3.13.3,2.2.5
26,109.85490259999642,7.272979999994277,1.048792344677384e-05,0.003238506360465244,32.17245186699761,1470,0,24.7305908203125,33.024112701416016,33.1933479309082,40.655269622802734,24.534704208374023,28.126998901367188,40.56697082519531,25.74769401550293,38.97237777709961,2.10.0+cpu,3.13.3,2.2.5
27,118.12919870000042,8.274296100003994,1.0259923765508673e-05,0.0032031115755634665,31.026812023586693,1470,0,23.820526123046875,31.259035110473633,31.925167083740234,40.32175827026367,23.894426345825195,26.40729522705078,39.5335578918457,24.16314125061035,37.91640090942383,2.10.0+cpu,3.13.3,2.2.5
28,125.11358450000989,6.984385800009477,9.779585461048283e-06,0.0031272328760500526,30.173381593492298,1470,0,21.893226623535156,30.189998626708984,31.585620880126953,39.654537200927734,24.320005416870117,24.34736442565918,38.9150505065918,23.678091049194336,36.976539611816406,2.10.0+cpu,3.13.3,2.2.5
29,134.1632643000048,9.04967979999492,9.543746691509974e-06,0.0030892955008399526,29.749656041463215,1470,0,21.578590393066406,29.488039016723633,31.088890075683594,39.44335174560547,23.97088050842285,23.563587188720703,38.336299896240234,23.62919044494629,36.648075103759766,2.10.0+cpu,3.13.3,2.2.5
30,144.21133089999785,10.048066599993035,9.193729038954534e-06,0.0030321162640892475,29.10694694519043,1470,0,20.092998504638672,27.953027725219727,31.360958099365234,39.211570739746094,24.274229049682617,22.67581558227539,38.816871643066406,22.029813766479492,35.547237396240234,2.10.0+cpu,3.13.3,2.2.5
31,151.01684530000784,6.805514400009997,8.963877746505111e-06,0.002993973571443995,28.47920968797472,1470,0,20.753938674926758,27.66143798828125,30.09714126586914,38.52299499511719,23.27440071105957,22.003231048583984,37.39472579956055,21.73430824279785,34.87070846557617,2.10.0+cpu,3.13.3,2.2.5
32,158.89067090000026,7.873825599992415,8.81657580146962e-06,0.0029692719312096726,28.22461340162489,1470,0,20.7779541015625,26.660707473754883,30.322412490844727,38.08906173706055,23.858875274658203,20.652305603027344,37.595733642578125,21.59483528137207,34.469635009765625,2.10.0+cpu,3.13.3,2.2.5
33,165.64527900000394,6.754608100003679,8.322126988638715e-06,0.0028848096971271285,27.45603328280979,1470,0,20.45377540588379,26.709360122680664,28.746479034423828,37.239662170410156,21.752147674560547,21.500091552734375,35.48111343383789,21.779569625854492,33.442100524902344,2.10.0+cpu,3.13.3,2.2.5
