as_of_date,ccy,z_1,z_2,z_3,z_4
2013-04-30,AUD,-0.10791416,0.1710837,0.06267308,0.16777402
2013-05-31,AUD,-0.10948295,0.18062094,0.05719522,0.17334569
2013-06-28,AUD,-0.12276126,0.19089773,0.056461617,0.17961127
2013-07-31,AUD,-0.11411621,0.18444344,0.050043132,0.17233558
2013-08-30,AUD,-0.1221572,0.19807734,0.050106723,0.18259475
2013-09-30,AUD,-0.12161066,0.19533291,0.05156639,0.1805432
2013-10-31,AUD,-0.1266635,0.20115486,0.05458919,0.18643643
2013-11-29,AUD,-0.1274246,0.2082505,0.051785875,0.19118357
2013-12-31,AUD,-0.12948683,0.2076293,0.054511793,0.19083682
2014-01-31,AUD,-0.121249095,0.19925423,0.053457454,0.18580092
2014-02-28,AUD,-0.11897568,0.19841892,0.053389207,0.1857562
2014-03-31,AUD,-0.12446155,0.20057571,0.058219306,0.18743216
2014-04-30,AUD,-0.117927,0.19054428,0.05889342,0.18051413
2014-05-30,AUD,-0.11129224,0.18164684,0.058488026,0.1737852
2014-06-30,AUD,-0.1083094,0.1779843,0.058259442,0.17087787
2014-07-31,AUD,-0.107780986,0.1765247,0.058425196,0.1692855
2014-08-29,AUD,-0.103896424,0.16751504,0.05957591,0.16277052
2014-09-30,AUD,-0.1076204,0.17504458,0.062354445,0.17027628
2014-10-31,AUD,-0.102272615,0.16994943,0.0614786,0.16638218
2014-11-28,AUD,-0.09471435,0.15912047,0.06267835,0.15857881
2014-12-31,AUD,-0.08297319,0.14364065,0.06008248,0.14669529
2015-01-30,AUD,-0.0776665,0.1213549,0.05652374,0.12674439
2015-02-27,AUD,-0.07595929,0.12777454,0.046889447,0.12741894
2015-03-31,AUD,-0.073362194,0.12114081,0.043668848,0.12067388
2015-04-30,AUD,-0.08171664,0.13234857,0.047588848,0.1313727
2015-05-29,AUD,-0.08061957,0.13871798,0.04532993,0.1346212
2015-06-30,AUD,-0.08954053,0.15279686,0.0455103,0.14558843
2015-07-31,AUD,-0.08214652,0.13992572,0.04637818,0.13583598
2015-08-31,AUD,-0.07784168,0.13881475,0.041494258,0.13362889
2015-09-30,AUD,-0.076160714,0.13016394,0.0446039,0.12794846
2015-10-30,AUD,-0.075842395,0.13216485,0.04268879,0.12865128
2015-11-30,AUD,-0.08214921,0.13496989,0.051875137,0.1345654
2015-12-31,AUD,-0.08323133,0.14000742,0.051972523,0.13909781
2016-01-29,AUD,-0.07408086,0.12454514,0.051813543,0.12692298
2016-02-29,AUD,-0.07041903,0.11400539,0.05324243,0.11883463
2016-03-31,AUD,-0.074392736,0.11851215,0.056216996,0.12312077
2016-04-29,AUD,-0.07563678,0.119496524,0.052819747,0.12168306
2016-05-31,AUD,-0.068149105,0.11040402,0.049005277,0.11270058
2016-06-30,AUD,-0.06397194,0.097824186,0.05099517,0.103100024
2016-07-29,AUD,-0.061628476,0.092401564,0.050296932,0.09797293
2016-08-31,AUD,-0.05772922,0.0933947,0.04533861,0.09712595
2016-09-30,AUD,-0.06061828,0.09838961,0.045723878,0.10155089
2016-10-31,AUD,-0.07027181,0.11181384,0.046565756,0.111735106
2016-11-30,AUD,-0.08293454,0.13165802,0.045001145,0.12688735
2016-12-30,AUD,-0.08695949,0.13643575,0.047669798,0.13141792
2017-01-31,AUD,-0.08234264,0.13590206,0.044473894,0.1300408
2017-02-28,AUD,-0.08504074,0.13871938,0.043965608,0.13200983
2017-03-31,AUD,-0.08219779,0.13670662,0.043958887,0.13046056
2017-04-28,AUD,-0.07818681,0.13161272,0.042525068,0.12596227
2017-05-31,AUD,-0.0698572,0.1234671,0.03804914,0.118134886
2017-06-30,AUD,-0.08156,0.13432738,0.04117518,0.12686798
2017-07-31,AUD,-0.078490205,0.1335517,0.03944805,0.12588345
2017-08-31,AUD,-0.08103,0.12998267,0.045306116,0.124758124
2017-09-29,AUD,-0.08655366,0.13714463,0.045752168,0.13038257
2017-10-31,AUD,-0.08021114,0.13112941,0.04255215,0.12495768
2017-11-30,AUD,-0.077327535,0.12516949,0.04438173,0.12104621
2017-12-29,AUD,-0.08389938,0.12768282,0.04860314,0.123830006
2018-01-31,AUD,-0.08907919,0.13399065,0.045587286,0.12767422
2018-02-28,AUD,-0.08767059,0.13244982,0.04675463,0.12709384
2018-03-30,AUD,-0.08602235,0.12514235,0.05081945,0.123469144
2018-04-30,AUD,-0.0894177,0.12937522,0.051362224,0.12708981
2018-05-31,AUD,-0.08738213,0.12735212,0.0495089,0.12503527
2018-06-29,AUD,-0.084816255,0.12450808,0.051158503,0.12410737
2018-07-31,AUD,-0.08732373,0.12431878,0.051936984,0.12347083
2018-08-31,AUD,-0.08018209,0.11798032,0.051171992,0.11879006
2018-09-28,AUD,-0.085007355,0.12563553,0.04953768,0.123741806
2018-10-31,AUD,-0.08274901,0.12408769,0.048444785,0.122258514
2018-11-30,AUD,-0.08353856,0.123457365,0.050611522,0.12237804
2018-12-31,AUD,-0.073777944,0.112180665,0.049662385,0.114647016
2019-01-31,AUD,-0.070550025,0.10778938,0.049695283,0.11112246
2019-02-28,AUD,-0.06660287,0.10737951,0.04409294,0.10882108
2019-03-29,AUD,-0.052881386,0.092681065,0.03819548,0.09502339
2019-04-30,AUD,-0.05185455,0.09388153,0.031527992,0.09311418
2019-05-31,AUD,-0.0410188,0.08225414,0.027292974,0.08189505
2019-06-28,AUD,-0.03391215,0.07629195,0.019988973,0.073927455
2019-07-31,AUD,-0.027159324,0.069624096,0.016265364,0.066947594
2019-08-30,AUD,-0.021924356,0.054679893,0.01573253,0.054369617
2019-09-30,AUD,-0.025416026,0.05748634,0.018022384,0.05752932
2019-10-31,AUD,-0.029818375,0.06223923,0.019492198,0.061388925
2019-11-29,AUD,-0.025953436,0.059870698,0.014571389,0.057541206
2019-12-31,AUD,-0.034760483,0.07419654,0.016664164,0.0699995
2020-01-31,AUD,-0.020847593,0.054360352,0.014023874,0.05327855
2020-02-28,AUD,-0.017409362,0.04502538,0.0123959,0.04432598
2020-03-31,AUD,-0.020506414,0.037909035,0.0044704285,0.034968514
2020-04-30,AUD,-0.015459076,0.045397155,-0.005124799,0.036736876
2020-05-29,AUD,-0.012873164,0.044431232,-0.0042254673,0.03643861
2020-06-30,AUD,-0.009964174,0.046190426,-0.006007337,0.037306685
2020-07-31,AUD,-0.0069771684,0.04164608,-0.0053550676,0.034282282
2020-08-31,AUD,-0.005461395,0.04965535,-0.008776232,0.039566256
2020-09-30,AUD,-0.0028885156,0.0448313,-0.008957653,0.035644475
2020-10-30,AUD,-0.0002755113,0.04652051,-0.012280571,0.036095366
2020-11-30,AUD,-0.0009228438,0.054339923,-0.01403706,0.04194738
2020-12-31,AUD,-0.003303622,0.057108507,-0.015610034,0.04346049
2021-01-29,AUD,-0.004660843,0.065849006,-0.017914217,0.049726013
2021-02-26,AUD,-0.02246491,0.08924535,-0.021698598,0.06779997
2021-03-31,AUD,-0.021408122,0.09381649,-0.022981293,0.07103548
2021-04-30,AUD,-0.019818988,0.09013623,-0.02208411,0.06843698
2021-05-31,AUD,-0.020730073,0.08897526,-0.020959787,0.06746591
2021-06-30,AUD,-0.025711786,0.08055828,-0.01575685,0.06077696
2021-07-30,AUD,-0.018637007,0.068263,-0.014320582,0.051447123
2021-08-31,AUD,-0.021771248,0.070341475,-0.014310773,0.052597605
2021-09-30,AUD,-0.02953995,0.081310965,-0.015307769,0.06084533
2021-10-29,AUD,-0.06614617,0.10152991,0.008626835,0.079400666
2021-11-30,AUD,-0.06551437,0.09471394,0.004406304,0.072144136
2021-12-31,AUD,-0.06307798,0.092599794,0.0064513525,0.07254949
2022-01-31,AUD,-0.07368343,0.09945904,0.014750626,0.07963229
2022-02-28,AUD,-0.08494921,0.109303646,0.016364474,0.08608021
2022-03-31,AUD,-0.11977451,0.13667107,0.04249887,0.11576302
2022-04-29,AUD,-0.1355511,0.15372062,0.06664331,0.14237902
2022-05-31,AUD,-0.13480501,0.1550928,0.07611006,0.15107134
2022-06-30,AUD,-0.14791214,0.16554712,0.089684464,0.1687008
2022-07-29,AUD,-0.119397916,0.14416608,0.082842946,0.15256792
2022-08-31,AUD,-0.14985617,0.1672597,0.09777938,0.17391448
2022-09-30,AUD,-0.16298234,0.17553179,0.11226992,0.18771634
2022-10-31,AUD,-0.1624067,0.18475236,0.11167863,0.19554932
2022-11-30,AUD,-0.14319366,0.1640242,0.101132035,0.17541045
2022-12-30,AUD,-0.16173753,0.18275407,0.11109081,0.19401185
2023-01-31,AUD,-0.14050928,0.16594577,0.101607606,0.17923617
2023-02-28,AUD,-0.15917718,0.18092199,0.11871478,0.19698173
2023-03-31,AUD,-0.12975766,0.15619807,0.09746871,0.17066777
2023-04-28,AUD,-0.12761381,0.15450898,0.1003239,0.17120236
2023-05-31,AUD,-0.13929643,0.16529429,0.113233805,0.18564284
2023-06-30,AUD,-0.15987428,0.17535126,0.13445482,0.2004852
2023-07-31,AUD,-0.15451741,0.177353,0.12786874,0.20019978
2023-08-31,AUD,-0.14960617,0.17699538,0.11867427,0.1962964
2023-09-29,AUD,-0.16227567,0.19536427,0.12178402,0.21114959
2023-10-31,AUD,-0.17800787,0.21776682,0.12979609,0.23232637
2023-11-30,AUD,-0.1601014,0.19714537,0.12298705,0.21446547
2023-12-29,AUD,-0.13985914,0.17053549,0.114899546,0.19107752
2024-01-31,AUD,-0.13791941,0.1733023,0.11054899,0.19208756
2024-02-29,AUD,-0.1468544,0.18136403,0.11593028,0.19968712
2010-01-29,CAD,-0.08569086,0.17966935,-0.007872723,0.14157882
2010-02-26,CAD,-0.086239174,0.18036905,-0.007848972,0.14215614
2010-03-31,CAD,-0.10293812,0.18119273,0.011603232,0.14846575
2010-04-30,CAD,-0.11110389,0.18325165,0.020940922,0.15407097
2010-05-31,CAD,-0.106945544,0.17352042,0.01941995,0.14627224
2010-06-30,CAD,-0.082315825,0.16710225,0.006786588,0.14051765
2010-07-30,CAD,-0.07656179,0.16405949,0.008276154,0.14013878
2010-08-31,CAD,-0.059566434,0.14546327,0.0047572805,0.12565888
2010-09-30,CAD,-0.06357943,0.13990873,0.014948845,0.12462135
2010-10-29,CAD,-0.06214572,0.14441907,0.012979173,0.12743787
2010-11-30,CAD,-0.08055788,0.15303071,0.019196283,0.1359719
2010-12-31,CAD,-0.08414767,0.15995419,0.019807268,0.140995
2011-01-31,CAD,-0.08560227,0.16859153,0.015513606,0.14569426
2011-02-28,CAD,-0.09352461,0.17212877,0.023156386,0.150252
2011-03-31,CAD,-0.09885099,0.1766923,0.021608777,0.15275536
2011-04-29,CAD,-0.08874021,0.17026931,0.020664452,0.14840806
2011-05-31,CAD,-0.08025529,0.15988365,0.017702961,0.1392405
2011-06-30,CAD,-0.080746755,0.16292432,0.016479345,0.14184858
2011-07-29,CAD,-0.06760457,0.1484718,0.015067531,0.13125217
2011-08-31,CAD,-0.053636853,0.13134679,0.0061721853,0.1147757
2011-09-30,CAD,-0.043845028,0.11707869,0.0015429251,0.103028074
2011-10-31,CAD,-0.04627766,0.12612993,0.005174305,0.11197372
2011-11-30,CAD,-0.049028013,0.11287288,0.009874967,0.10130951
2011-12-30,CAD,-0.04446713,0.10514039,0.011751691,0.096540034
2012-01-31,CAD,-0.04278739,0.10553947,0.01316368,0.0976408
2012-02-29,CAD,-0.051626753,0.11536762,0.015164016,0.10555136
2012-03-30,CAD,-0.05916889,0.12207739,0.016786152,0.11047413
2012-04-30,CAD,-0.06363281,0.12076175,0.024702583,0.11181867
2012-05-31,CAD,-0.048511397,0.09739831,0.02000245,0.09170381
2012-06-29,CAD,-0.048078835,0.10490249,0.016891617,0.09701335
2012-07-31,CAD,-0.050268643,0.10166557,0.021004297,0.09576667
2012-08-31,CAD,-0.054148663,0.1022768,0.023716096,0.09660723
2012-09-28,CAD,-0.05103595,0.10199839,0.020203413,0.095320776
2012-10-31,CAD,-0.051116724,0.105342716,0.018716773,0.09767778
2012-11-30,CAD,-0.050908476,0.10252339,0.020188041,0.09568708
2012-12-31,CAD,-0.054318286,0.106755584,0.021778122,0.09944755
2013-01-31,CAD,-0.057866983,0.11577435,0.019424781,0.10566288
2013-02-28,CAD,-0.047686193,0.11157001,0.014639754,0.102251574
2013-03-29,CAD,-0.050437603,0.11236186,0.016886443,0.103136234
2013-04-30,CAD,-0.047300052,0.105308905,0.017652813,0.097767144
2013-05-31,CAD,-0.059378672,0.12032053,0.018325904,0.10911193
2013-06-28,CAD,-0.073785245,0.13733947,0.017347986,0.12110674
2013-07-31,CAD,-0.07007691,0.13865986,0.015778115,0.12252674
2013-08-30,CAD,-0.07418297,0.14509724,0.0137443645,0.12668185
2013-09-30,CAD,-0.06994509,0.14480215,0.01203045,0.12636368
2013-10-31,CAD,-0.063224465,0.13973516,0.010865906,0.122917116
2013-11-29,CAD,-0.060415313,0.14282872,0.008729888,0.12501024
2013-12-31,CAD,-0.07107554,0.15072496,0.007056708,0.13020495
2014-01-31,CAD,-0.055614144,0.13486753,0.007129316,0.11853364
2014-02-28,CAD,-0.057113398,0.13467866,0.0097775,0.1186595
2014-03-31,CAD,-0.061589405,0.13646497,0.011398143,0.120164156
2014-04-30,CAD,-0.060979046,0.13447896,0.0129096005,0.11881758
2014-05-30,CAD,-0.057103965,0.1280825,0.014007902,0.113888025
2014-06-30,CAD,-0.05871818,0.12999748,0.015804864,0.115409076
2014-07-31,CAD,-0.05872433,0.12623012,0.016705206,0.11275375
2014-08-29,CAD,-0.05689955,0.120227724,0.019141842,0.108695686
2014-09-30,CAD,-0.06180389,0.12536648,0.018226866,0.111876145
2014-10-31,CAD,-0.05976824,0.120291546,0.018215258,0.10823096
2014-11-28,CAD,-0.054714847,0.113044456,0.020262044,0.10351312
2014-12-31,CAD,-0.05500894,0.10955815,0.02313964,0.10122484
2015-01-30,CAD,-0.026855238,0.084404565,0.006382035,0.07548525
2015-02-27,CAD,-0.02888088,0.08979291,0.0067078713,0.080098316
2015-03-31,CAD,-0.031028818,0.091980934,0.00636431,0.08213777
2015-04-30,CAD,-0.040523134,0.10035926,0.010276245,0.08965582
2015-05-29,CAD,-0.038708914,0.10175523,0.0070410017,0.089775756
2015-06-30,CAD,-0.037189636,0.10767341,0.00177365,0.09301984
2015-07-31,CAD,-0.03045524,0.09956215,-0.0028029494,0.08418237
2015-08-31,CAD,-0.029350413,0.10081866,-0.003528487,0.0848086
2015-09-30,CAD,-0.030710112,0.09463942,0.0015705046,0.08189299
2015-10-30,CAD,-0.032526765,0.09738347,0.0030850943,0.08489792
2015-11-30,CAD,-0.0329237,0.095921636,0.004705015,0.08401248
2015-12-31,CAD,-0.03062094,0.09687179,0.0025202814,0.08449845
2016-01-29,CAD,-0.022422917,0.08438543,0.00138408,0.07424272
2016-02-29,CAD,-0.022622824,0.07192109,0.009132536,0.066585705
2016-03-31,CAD,-0.024723792,0.07801113,0.010370741,0.07222754
2016-04-29,CAD,-0.033570535,0.08634015,0.014109187,0.08015549
2016-05-31,CAD,-0.03161049,0.079630926,0.013982907,0.07437612
2016-06-30,CAD,-0.025231635,0.066738546,0.013190744,0.064008996
2016-07-29,CAD,-0.02717525,0.063864686,0.015909478,0.062474735
2016-08-31,CAD,-0.02975978,0.061575957,0.017284848,0.060298394
2016-09-30,CAD,-0.028427275,0.062448785,0.015442485,0.060545646
2016-10-31,CAD,-0.030601634,0.071971774,0.012999404,0.06754423
2016-11-30,CAD,-0.040776376,0.08886234,0.01217231,0.07997597
2016-12-30,CAD,-0.04559138,0.09417957,0.013563812,0.08457792
2017-01-31,CAD,-0.04439797,0.09762418,0.012738868,0.08743489
2017-02-28,CAD,-0.04293677,0.09299065,0.013939846,0.08413343
2017-03-31,CAD,-0.043958858,0.09476776,0.013982575,0.08537781
2017-04-28,CAD,-0.039461467,0.09022555,0.014374324,0.081961215
2017-05-31,CAD,-0.03908201,0.08764377,0.013969666,0.07956092
2017-06-30,CAD,-0.057764173,0.09856434,0.025069037,0.09193495
2017-07-31,CAD,-0.06429664,0.10817231,0.030987483,0.1020585
2017-08-31,CAD,-0.06132158,0.099747136,0.033161778,0.096412
2017-09-29,CAD,-0.07148601,0.108551025,0.040832117,0.10544288
2017-10-31,CAD,-0.067911744,0.10492597,0.03725023,0.10127328
2017-11-30,CAD,-0.06822392,0.102244884,0.038672753,0.099248976
2017-12-29,CAD,-0.081719816,0.10856918,0.045627363,0.1034653
2018-07-31,CAD,-0.09317624,0.1168136,0.059595637,0.11787583
2018-08-31,CAD,-0.09028274,0.11329152,0.061298404,0.116349086
2018-09-28,CAD,-0.096973345,0.12136586,0.0644463,0.12361124
2018-10-31,CAD,-0.100314125,0.12556359,0.06889654,0.1290145
2018-11-30,CAD,-0.09105516,0.118993044,0.064879954,0.12327221
2018-12-31,CAD,-0.07743415,0.10816941,0.057969928,0.1137018
2019-01-31,CAD,-0.0750888,0.105872534,0.05610758,0.110813975
2019-02-28,CAD,-0.0755696,0.107294396,0.054304637,0.1109981
2019-03-29,CAD,-0.062623665,0.09213167,0.04956828,0.09856404
2019-04-30,CAD,-0.06217262,0.09727816,0.047833018,0.10212814
2019-05-31,CAD,-0.055124667,0.087156504,0.04627531,0.09396314
2019-06-28,CAD,-0.055556104,0.081779405,0.04792283,0.090008266
2019-07-31,CAD,-0.05831165,0.08298978,0.0496917,0.091203704
2019-08-30,CAD,-0.049409475,0.06880582,0.04659837,0.078777984
2019-09-30,CAD,-0.058704846,0.07456408,0.0531994,0.08507523
2019-10-31,CAD,-0.05963607,0.07978992,0.04933524,0.08769067
2019-11-29,CAD,-0.06300706,0.08129126,0.05089973,0.08930664
2019-12-31,CAD,-0.07181257,0.0932791,0.052630097,0.098961964
2020-01-31,CAD,-0.054017045,0.07494652,0.047100734,0.08353733
2020-02-28,CAD,-0.045276128,0.06700148,0.03761876,0.07350907
2020-03-31,CAD,-0.025869032,0.0557385,0.013358371,0.0533334
2020-04-30,CAD,-0.018855961,0.053448193,0.007742355,0.049224343
2020-05-29,CAD,-0.018359369,0.053279534,0.0059910025,0.04811123
2020-06-30,CAD,-0.02018719,0.052761227,0.0061533446,0.04793085
2020-07-31,CAD,-0.018100329,0.048667606,0.0060893334,0.04477465
2020-08-31,CAD,-0.019459795,0.057183504,0.0036980852,0.050679773
2020-09-30,CAD,-0.018747848,0.05596841,0.0039757257,0.04979662
2020-10-30,CAD,-0.019449882,0.061184794,0.0014237177,0.053087704
2020-11-30,CAD,-0.021864133,0.061838504,0.0021551722,0.053865097
2020-12-31,CAD,-0.020002203,0.06367055,-0.00021641384,0.054691084
2021-01-29,CAD,-0.021429302,0.07245624,-0.003511385,0.06106522
2021-02-26,CAD,-0.040159725,0.08911002,-0.00393371,0.07299577
2021-03-31,CAD,-0.041533303,0.102580056,-0.008402628,0.082615644
2021-04-30,CAD,-0.039232057,0.100176506,-0.006375344,0.080537155
2021-05-31,CAD,-0.039478842,0.097032554,-0.0044467123,0.07820443
2021-06-30,CAD,-0.04569916,0.092154495,0.0024028986,0.07497512
2021-07-30,CAD,-0.03758269,0.08628691,0.003149332,0.07079165
2021-08-31,CAD,-0.039771568,0.08688692,0.0037316196,0.071499914
2021-09-30,CAD,-0.049978558,0.09809476,0.0055276174,0.08017024
2021-10-29,CAD,-0.07432386,0.10401049,0.02659625,0.089118585
2021-11-30,CAD,-0.069720335,0.09463632,0.027908128,0.08294754
2021-12-31,CAD,-0.06788269,0.09152405,0.029610109,0.08164705
2022-01-31,CAD,-0.0769154,0.10717557,0.037324972,0.097565845
2022-02-28,CAD,-0.07901819,0.10739137,0.04184576,0.100594565
2022-03-31,CAD,-0.10740952,0.12711892,0.06571722,0.124010816
2022-04-29,CAD,-0.11962888,0.14205803,0.07808267,0.1442877
2022-05-31,CAD,-0.1167201,0.14117894,0.07849847,0.14554198
2022-06-30,CAD,-0.12888102,0.15167394,0.09520008,0.1628623
2022-07-29,CAD,-0.10330303,0.12904784,0.09918975,0.15179098
2022-08-31,CAD,-0.13692725,0.1473243,0.12146926,0.1705623
2022-09-30,CAD,-0.13728869,0.14753215,0.12728058,0.17552222
2022-10-31,CAD,-0.13719703,0.15013085,0.1329087,0.18163267
2022-11-30,CAD,-0.12602201,0.13472007,0.13700005,0.17293134
2022-12-30,CAD,-0.13442393,0.14845991,0.138966,0.18532196
2023-01-31,CAD,-0.11505816,0.13125497,0.13592002,0.17330262
2023-02-28,CAD,-0.14074911,0.14891754,0.14480671,0.18506888
2023-03-31,CAD,-0.11705737,0.13166885,0.13467708,0.17120053
2023-04-28,CAD,-0.116337605,0.1304427,0.13587342,0.17086369
2023-05-31,CAD,-0.13892728,0.14442348,0.15179263,0.18576278
2023-06-30,CAD,-0.15163483,0.14569011,0.16596913,0.19125658
2023-07-31,CAD,-0.15861107,0.15557614,0.167314,0.19961278
2023-08-31,CAD,-0.15944938,0.1587127,0.16456781,0.20160523
2023-09-29,CAD,-0.17227468,0.17646526,0.16536531,0.21508586
2023-10-31,CAD,-0.1633983,0.1776034,0.15376483,0.21390106
2023-11-30,CAD,-0.14170158,0.15266187,0.1430058,0.1906336
2023-12-29,CAD,-0.1221257,0.13164169,0.13474868,0.1716092
2024-01-31,CAD,-0.12947133,0.14278561,0.13962388,0.18410438
2024-02-29,CAD,-0.14144151,0.1516738,0.14293392,0.18904124
2010-01-29,DKK,-0.10292727,0.16815576,0.03294223,0.14969015
2010-02-26,DKK,-0.09650876,0.16384321,0.02653487,0.14553222
2010-03-31,DKK,-0.09329356,0.16202235,0.025060814,0.14375773
2010-04-30,DKK,-0.09054147,0.15587269,0.024183694,0.13901871
2010-05-31,DKK,-0.081084736,0.14025664,0.021466615,0.12608582
2010-06-30,DKK,-0.076350436,0.1378091,0.023304842,0.12524056
2010-07-30,DKK,-0.07985014,0.14447908,0.02311626,0.12950613
2010-08-31,DKK,-0.06615371,0.11274366,0.026978288,0.10553564
2010-09-30,DKK,-0.07760108,0.12479462,0.031675544,0.11615868
2010-10-29,DKK,-0.08663003,0.13224751,0.033169556,0.122406736
2010-11-30,DKK,-0.09082658,0.14281626,0.027980275,0.12973665
2010-12-31,DKK,-0.10007148,0.15754166,0.028205415,0.13890326
2011-01-31,DKK,-0.11083815,0.16353951,0.03581426,0.14476101
2011-02-28,DKK,-0.11333755,0.16443846,0.037895337,0.14390725
2011-03-31,DKK,-0.12103658,0.17173322,0.04636313,0.1551562
2011-04-29,DKK,-0.11676204,0.16929606,0.045680903,0.15289657
2011-05-31,DKK,-0.10329489,0.15833002,0.040685367,0.14493358
2011-06-30,DKK,-0.10363371,0.1658271,0.04131152,0.15061226
2011-08-31,DKK,-0.076607086,0.13583735,0.023926537,0.12408555
2011-09-30,DKK,-0.06480018,0.11248541,0.02232955,0.10494166
2011-10-31,DKK,-0.06986142,0.11882308,0.02347182,0.10930778
2011-11-30,DKK,-0.06546653,0.11254663,0.015926704,0.10223574
2011-12-30,DKK,-0.051018007,0.09976843,0.011867812,0.09078869
2012-01-31,DKK,-0.046957325,0.09992324,0.01133708,0.09199378
2012-02-29,DKK,-0.052094582,0.10625978,0.012924344,0.095880136
2012-03-30,DKK,-0.053432103,0.10788308,0.012497934,0.09728588
2012-04-30,DKK,-0.046701413,0.10511479,0.008486888,0.09453812
2012-05-31,DKK,-0.03474624,0.074139945,0.009468693,0.0684085
2012-06-29,DKK,-0.03687339,0.09345183,0.00023968774,0.08021872
2012-07-31,DKK,-0.02492021,0.087648936,-0.0073102014,0.07290175
2012-08-31,DKK,-0.025478173,0.08742752,-0.0060362183,0.07323102
2012-09-28,DKK,-0.028702728,0.09315162,-0.0051419674,0.0780987
2012-10-31,DKK,-0.032445025,0.09529342,-0.0031238822,0.079901055
2012-11-30,DKK,-0.025575075,0.09118681,-0.008181674,0.07397765
2012-12-31,DKK,-0.022474326,0.08850612,-0.0071727186,0.07227734
2013-01-31,DKK,-0.04373168,0.10281912,0.0018176689,0.08440058
2013-02-28,DKK,-0.029395603,0.09693423,-0.0059282416,0.080042265
2013-03-29,DKK,-0.029313615,0.094036505,-0.0057700668,0.07632743
2013-04-30,DKK,-0.021345265,0.08472574,-0.0058838497,0.070449844
2013-05-31,DKK,-0.02933103,0.096902356,-0.0081673395,0.0789078
2013-06-28,DKK,-0.04655277,0.10786727,-0.0048083216,0.08620779
2013-07-31,DKK,-0.04439212,0.107210055,-0.006993618,0.08579774
2013-08-30,DKK,-0.05287709,0.11672895,-0.0045551434,0.09514749
2013-09-30,DKK,-0.04641392,0.11352862,-0.0057115844,0.09283431
2013-10-31,DKK,-0.038074296,0.10988149,-0.007487057,0.08991185
2013-11-29,DKK,-0.03378879,0.11006518,-0.0118130185,0.08897622
2013-12-31,DKK,-0.043444276,0.11783876,-0.010603163,0.09470541
2014-01-31,DKK,-0.033942416,0.10854514,-0.010125952,0.088472284
2014-02-28,DKK,-0.033498146,0.10747461,-0.009120954,0.087570995
2014-03-31,DKK,-0.031623285,0.10509275,-0.007829966,0.086493865
2014-04-30,DKK,-0.028448172,0.10149946,-0.007897172,0.08378157
