as_of_date,ccy,z_1,z_2,z_3
2013-01-31,AUD,-0.07470464,-0.18734267,0.046186525
2013-02-28,AUD,-0.074266605,-0.1846826,0.04598903
2013-03-29,AUD,-0.08394946,-0.1834782,0.051193066
2013-04-30,AUD,-0.07343926,-0.17442751,0.045578532
2013-05-31,AUD,-0.07077979,-0.18512736,0.04234869
2013-06-28,AUD,-0.0779005,-0.1952547,0.040787015
2013-07-31,AUD,-0.06971345,-0.19000468,0.037036654
2013-08-30,AUD,-0.07339275,-0.20394461,0.03692743
2013-09-30,AUD,-0.07468804,-0.20008284,0.037507337
2013-10-31,AUD,-0.07892896,-0.20543903,0.039510075
2013-11-29,AUD,-0.07670678,-0.21371967,0.038020797
2013-12-31,AUD,-0.07957545,-0.21279886,0.039121132
2014-01-31,AUD,-0.07414816,-0.20505656,0.039653838
2014-02-28,AUD,-0.07222569,-0.20471354,0.03999679
2014-03-31,AUD,-0.078905754,-0.20456332,0.041841563
2014-04-30,AUD,-0.07594842,-0.19455041,0.04262356
2014-05-30,AUD,-0.07219608,-0.18580668,0.04259384
2014-06-30,AUD,-0.070645384,-0.18198304,0.042481318
2014-07-31,AUD,-0.070975676,-0.17990406,0.042284835
2014-08-29,AUD,-0.07059563,-0.17002669,0.043035924
2014-09-30,AUD,-0.072912805,-0.17774232,0.04512615
2014-10-31,AUD,-0.0693894,-0.17292875,0.044845264
2014-11-28,AUD,-0.066244006,-0.16176276,0.045689434
2014-12-31,AUD,-0.058706272,-0.14709489,0.044763215
2015-01-30,AUD,-0.058022343,-0.123120844,0.04163863
2015-02-27,AUD,-0.05131602,-0.1312016,0.035389513
2015-03-31,AUD,-0.049324635,-0.124584876,0.033138167
2015-04-30,AUD,-0.055114266,-0.13605914,0.03586837
2015-05-29,AUD,-0.05186625,-0.14291158,0.03403298
2015-06-30,AUD,-0.055832285,-0.15726335,0.03406291
2015-07-31,AUD,-0.05299595,-0.14418872,0.0345643
2015-08-31,AUD,-0.047589477,-0.14432062,0.031918075
2015-09-30,AUD,-0.049416512,-0.13456537,0.033708017
2015-10-30,AUD,-0.04774985,-0.13730365,0.032467093
2015-11-30,AUD,-0.056266915,-0.13834369,0.038259067
2015-12-31,AUD,-0.056177206,-0.14373635,0.038693454
2016-01-29,AUD,-0.052122388,-0.12781806,0.038514666
2016-02-29,AUD,-0.052281514,-0.11606303,0.039094023
2016-03-31,AUD,-0.05603472,-0.11975946,0.040703394
2016-04-29,AUD,-0.05560994,-0.1204504,0.03802688
2016-05-31,AUD,-0.050050482,-0.111628614,0.0354189
2016-06-30,AUD,-0.050415948,-0.09769262,0.0362429
2016-07-29,AUD,-0.04924156,-0.092127815,0.03538903
2016-08-31,AUD,-0.04419434,-0.09398509,0.032577675
2016-09-30,AUD,-0.045633145,-0.099069715,0.03303384
2016-10-31,AUD,-0.050891,-0.11240794,0.033209402
2016-11-30,AUD,-0.05563434,-0.13362405,0.032443542
2016-12-30,AUD,-0.05899733,-0.13803312,0.033981822
2017-01-31,AUD,-0.054321736,-0.13812116,0.03217897
2017-02-28,AUD,-0.05563271,-0.14116411,0.03186756
2017-03-31,AUD,-0.05364475,-0.1393885,0.031902775
2017-04-28,AUD,-0.051004346,-0.13441314,0.031023255
2017-05-31,AUD,-0.044275988,-0.12674972,0.028374197
2017-06-30,AUD,-0.05277115,-0.13661239,0.029750053
2017-07-31,AUD,-0.049743608,-0.13648523,0.02889204
2017-08-31,AUD,-0.05513492,-0.13128641,0.032104112
2017-09-29,AUD,-0.057964984,-0.13861506,0.03227141
2017-10-31,AUD,-0.052648455,-0.13343307,0.030608116
2017-11-30,AUD,-0.05247237,-0.12694687,0.03174584
2017-12-29,AUD,-0.059164576,-0.12801537,0.03383634
2018-01-31,AUD,-0.06005319,-0.13542797,0.031989582
2018-02-28,AUD,-0.05981198,-0.13370909,0.032820635
2018-03-30,AUD,-0.061466496,-0.12568654,0.03558737
2018-04-30,AUD,-0.0632869,-0.13007393,0.03597378
2018-05-31,AUD,-0.061217,-0.1284942,0.03498158
2018-06-29,AUD,-0.060193695,-0.12579925,0.0363992
2018-07-31,AUD,-0.062482014,-0.1251856,0.036339484
2018-08-31,AUD,-0.05789108,-0.11931847,0.03624718
2018-09-28,AUD,-0.059519157,-0.12712552,0.035012316
2018-10-31,AUD,-0.057678845,-0.12575926,0.034446113
2018-11-30,AUD,-0.059503764,-0.12453425,0.035649136
2018-12-31,AUD,-0.05328666,-0.11408292,0.035913583
2019-01-31,AUD,-0.051672213,-0.109705046,0.03587043
2019-02-28,AUD,-0.04645005,-0.11027556,0.032565404
2019-03-29,AUD,-0.036538485,-0.09606186,0.028902728
2019-04-30,AUD,-0.032233115,-0.09877965,0.024629815
2019-05-31,AUD,-0.025013648,-0.0869255,0.0217199
2019-06-28,AUD,-0.017918857,-0.08141586,0.016902577
2019-07-31,AUD,-0.012576588,-0.07519719,0.014433922
2019-08-30,AUD,-0.011494903,-0.058850676,0.013557766
2019-09-30,AUD,-0.014317894,-0.061887346,0.01504242
2019-10-31,AUD,-0.017497152,-0.06605555,0.0156653
2019-11-29,AUD,-0.012959061,-0.06433966,0.012566945
2019-12-31,AUD,-0.0176283,-0.07919412,0.014204272
2020-01-31,AUD,-0.00978057,-0.05915102,0.0124045145
2020-02-28,AUD,-0.008305306,-0.049133692,0.010683904
2020-03-31,AUD,-0.007417673,-0.043092802,0.0051156525
2020-04-30,AUD,0.0014274307,-0.05238608,-0.000904917
2020-05-29,AUD,0.0026319493,-0.051346447,-0.00023054991
2020-06-30,AUD,0.0056084883,-0.05328517,-0.0011720465
2020-07-31,AUD,0.0067349146,-0.04878083,-0.00058702857
2020-08-31,AUD,0.01077505,-0.057932474,-0.0023964273
2020-09-30,AUD,0.011959288,-0.053089336,-0.0025686696
2020-10-30,AUD,0.015801173,-0.055772476,-0.0043198587
2020-11-30,AUD,0.01743024,-0.06459097,-0.00503898
2020-12-31,AUD,0.017024292,-0.06770837,-0.0060666446
2021-01-29,AUD,0.01868356,-0.07735735,-0.007241915
2021-02-26,AUD,0.012715604,-0.10354076,-0.008857308
2021-03-31,AUD,0.015028388,-0.108887464,-0.009498416
2021-04-30,AUD,0.014902434,-0.104632646,-0.008980013
2021-05-31,AUD,0.012945656,-0.10251307,-0.008571772
2021-06-30,AUD,0.00470344,-0.09109111,-0.006788133
2021-07-30,AUD,0.006915017,-0.07789973,-0.0060906424
2021-08-31,AUD,0.004425428,-0.07918543,-0.006396234
2021-09-30,AUD,0.0015506886,-0.091102906,-0.0069790944
2021-10-29,AUD,-0.034260616,-0.10374751,0.0037838598
2021-11-30,AUD,-0.033318177,-0.09675134,0.00088727
2021-12-31,AUD,-0.03290825,-0.09447579,0.0029402613
2022-01-31,AUD,-0.04350044,-0.0990419,0.0071151867
2022-02-28,AUD,-0.05111749,-0.10786324,0.006948819
2022-03-31,AUD,-0.084087394,-0.1303919,0.021986423
2022-04-29,AUD,-0.10147775,-0.1470193,0.039300904
2022-05-31,AUD,-0.10307098,-0.15004432,0.04758477
2022-06-30,AUD,-0.11496723,-0.16136217,0.05848331
2022-07-29,AUD,-0.09436636,-0.14262247,0.0563447
2022-08-31,AUD,-0.11951175,-0.16256073,0.0639332
2022-09-30,AUD,-0.1331431,-0.17011142,0.073874
2022-10-31,AUD,-0.13053975,-0.18049316,0.0741611
2022-11-30,AUD,-0.115622796,-0.16088594,0.06773211
2022-12-30,AUD,-0.12991592,-0.1787947,0.07395019
2023-01-31,AUD,-0.11303853,-0.16413864,0.069374636
2023-02-28,AUD,-0.1316316,-0.17644651,0.079607844
2023-03-31,AUD,-0.10514088,-0.15472937,0.067203335
2023-04-28,AUD,-0.104693905,-0.15337346,0.06944231
2023-05-31,AUD,-0.116811186,-0.16307342,0.07808379
2023-06-30,AUD,-0.14014117,-0.16852541,0.090391986
2023-07-31,AUD,-0.132727,-0.1721718,0.086786225
2023-08-31,AUD,-0.12516242,-0.17342606,0.081105724
2023-09-29,AUD,-0.13296044,-0.19137836,0.08267618
2023-10-31,AUD,-0.14427046,-0.21320388,0.08806125
2023-11-30,AUD,-0.13161649,-0.19348286,0.08435743
2023-12-29,AUD,-0.1176856,-0.16776344,0.07960512
2024-01-31,AUD,-0.11360188,-0.17180863,0.0772791
2024-02-29,AUD,-0.12151219,-0.1785274,0.08012904
2010-01-29,CAD,-0.024656491,-0.19441624,-0.0011766132
2010-02-26,CAD,-0.025274752,-0.19463374,-0.0011456083
2010-03-31,CAD,-0.04668197,-0.19057727,0.009615552
2010-04-30,CAD,-0.056206524,-0.19113155,0.015533094
2010-05-31,CAD,-0.05343222,-0.18196887,0.01474868
2010-06-30,CAD,-0.029748948,-0.18095854,0.0096779745
2010-07-30,CAD,-0.026196828,-0.17864606,0.011500485
2010-08-31,CAD,-0.014803562,-0.16125804,0.010207342
2010-09-30,CAD,-0.023341348,-0.15315089,0.015952736
2010-10-29,CAD,-0.020311411,-0.15878934,0.014823151
2010-11-30,CAD,-0.035647333,-0.16497245,0.018144986
2010-12-31,CAD,-0.037747756,-0.17154874,0.018203074
2011-01-31,CAD,-0.035804175,-0.18066444,0.015365609
2011-02-28,CAD,-0.04518315,-0.18177448,0.01936819
2011-03-31,CAD,-0.04727143,-0.1868898,0.018112777
2011-04-29,CAD,-0.040309947,-0.18124834,0.018210176
2011-05-31,CAD,-0.034278598,-0.17153096,0.016416635
2011-06-30,CAD,-0.033264846,-0.1753769,0.016093927
2011-07-29,CAD,-0.02519878,-0.16161534,0.015970407
2011-08-31,CAD,-0.013722028,-0.14570837,0.010595441
2011-09-30,CAD,-0.0061523565,-0.13312198,0.008385109
2011-10-31,CAD,-0.008074835,-0.14220574,0.0110186385
2011-11-30,CAD,-0.01492814,-0.12579978,0.0124283265
2011-12-30,CAD,-0.013368886,-0.11838097,0.013927367
2012-01-31,CAD,-0.013040031,-0.11815212,0.014980343
2012-02-29,CAD,-0.01887339,-0.12785783,0.015946344
2012-03-30,CAD,-0.024389882,-0.13349457,0.016364822
2012-04-30,CAD,-0.031876102,-0.13000825,0.0208109
2012-05-31,CAD,-0.022742497,-0.10653985,0.017760841
2012-06-29,CAD,-0.019705396,-0.11533404,0.016298717
2012-07-31,CAD,-0.023915572,-0.110847354,0.018618364
2012-08-31,CAD,-0.028020455,-0.11034264,0.01982741
2012-09-28,CAD,-0.024168868,-0.11087976,0.017867817
2012-10-31,CAD,-0.02295882,-0.11478391,0.017177414
2012-11-30,CAD,-0.024144359,-0.1112791,0.01784898
2012-12-31,CAD,-0.026553567,-0.11537109,0.01874094
2013-01-31,CAD,-0.026456298,-0.12528439,0.01739462
2013-02-28,CAD,-0.017275115,-0.1229278,0.015552271
2013-03-29,CAD,-0.02028117,-0.122998394,0.016569732
2013-04-30,CAD,-0.019750973,-0.11520964,0.016910724
2013-05-31,CAD,-0.026337376,-0.13012467,0.01692598
2013-06-28,CAD,-0.03376536,-0.1469488,0.015744036
2013-07-31,CAD,-0.029938906,-0.14926852,0.015438025
2013-08-30,CAD,-0.030921524,-0.1562653,0.0141476765
2013-09-30,CAD,-0.027032077,-0.15665777,0.013489004
2013-10-31,CAD,-0.022028988,-0.15254588,0.013373645
2013-11-29,CAD,-0.018183636,-0.15666007,0.012402639
2013-12-31,CAD,-0.023948422,-0.16446881,0.01109714
2014-01-31,CAD,-0.015320836,-0.14882378,0.011606609
2014-02-28,CAD,-0.017994357,-0.14752737,0.012781736
2014-03-31,CAD,-0.02206571,-0.14834796,0.013434402
2014-04-30,CAD,-0.022963218,-0.14556466,0.01413885
2014-05-30,CAD,-0.021752905,-0.13872086,0.0145774
2014-06-30,CAD,-0.023783473,-0.13984333,0.0153002255
2014-07-31,CAD,-0.024957854,-0.13559324,0.015792793
2014-08-29,CAD,-0.026057284,-0.1285252,0.017093679
2014-09-30,CAD,-0.028483007,-0.13353494,0.016209636
2014-10-31,CAD,-0.027615726,-0.12852415,0.016344175
2014-11-28,CAD,-0.026178405,-0.12080638,0.017708689
2014-12-31,CAD,-0.028479444,-0.11625559,0.019039342
2015-01-30,CAD,-0.004691069,-0.093461335,0.008904896
2015-02-27,CAD,-0.0051176306,-0.0994918,0.009312556
2015-03-31,CAD,-0.0059119207,-0.10220828,0.009386385
2015-04-30,CAD,-0.013229675,-0.10979814,0.011469614
2015-05-29,CAD,-0.009928685,-0.112268746,0.009668626
2015-06-30,CAD,-0.0047991066,-0.12036439,0.006862674
2015-07-31,CAD,0.00021597216,-0.112029694,0.003592697
2015-08-31,CAD,0.00150854,-0.11337403,0.0031061438
2015-09-30,CAD,-0.002895973,-0.10597494,0.0061729006
2015-10-30,CAD,-0.004264728,-0.1088023,0.0072796755
2015-11-30,CAD,-0.005726019,-0.10671802,0.008051877
2015-12-31,CAD,-0.0027126498,-0.10859853,0.007117878
2016-01-29,CAD,0.0015574531,-0.09577409,0.0063263047
2016-02-29,CAD,-0.004510689,-0.080810405,0.010457997
2016-03-31,CAD,-0.0055147125,-0.087154396,0.011514832
2016-04-29,CAD,-0.012034702,-0.09521597,0.013819012
2016-05-31,CAD,-0.011821087,-0.08795691,0.013400623
2016-06-30,CAD,-0.009136056,-0.074612506,0.01285963
2016-07-29,CAD,-0.012405966,-0.07075745,0.014282376
2016-08-31,CAD,-0.015626444,-0.0673071,0.014512226
2016-09-30,CAD,-0.013747706,-0.06854539,0.0135673825
2016-10-31,CAD,-0.012136612,-0.07963107,0.012410224
2016-11-30,CAD,-0.01659625,-0.096632294,0.011677531
2016-12-30,CAD,-0.019938229,-0.10174688,0.0125078475
2017-01-31,CAD,-0.018059678,-0.10572195,0.012336197
2017-02-28,CAD,-0.018547997,-0.100475535,0.012983731
2017-03-31,CAD,-0.019108117,-0.10212431,0.012932531
2017-04-28,CAD,-0.017041994,-0.097133726,0.013170155
2017-05-31,CAD,-0.01688188,-0.094601706,0.012767784
2017-06-30,CAD,-0.033532828,-0.103481434,0.019257965
2017-07-31,CAD,-0.03957523,-0.11212115,0.023143644
2017-08-31,CAD,-0.039725497,-0.10314154,0.024490496
2017-09-29,CAD,-0.04942798,-0.11015266,0.028736467
2017-10-31,CAD,-0.045770787,-0.10709117,0.0265351
2017-11-30,CAD,-0.047240652,-0.10374361,0.027102254
2017-12-29,CAD,-0.060106378,-0.10662198,0.029252259
2018-07-31,CAD,-0.07286854,-0.11357698,0.03935906
2018-08-31,CAD,-0.072035484,-0.10999851,0.04076902
2018-09-28,CAD,-0.07699609,-0.11756736,0.042552195
2018-10-31,CAD,-0.08058405,-0.12148158,0.045572415
2018-11-30,CAD,-0.07294729,-0.11607205,0.043704733
2018-12-31,CAD,-0.06124285,-0.10724674,0.040387746
2019-01-31,CAD,-0.059190918,-0.105109714,0.039032787
2019-02-28,CAD,-0.058420695,-0.10690192,0.037767205
2019-03-29,CAD,-0.048979733,-0.09303324,0.035599492
2019-04-30,CAD,-0.046950914,-0.09897902,0.034721285
2019-05-31,CAD,-0.042943377,-0.088751644,0.033935454
2019-06-28,CAD,-0.044902775,-0.08270988,0.03466242
2019-07-31,CAD,-0.047678165,-0.08328212,0.035475317
2019-08-30,CAD,-0.042412557,-0.0688572,0.03342704
2019-09-30,CAD,-0.051357333,-0.07303154,0.036997635
2019-10-31,CAD,-0.049383383,-0.07918627,0.034655802
2019-11-29,CAD,-0.052096233,-0.08061017,0.035508223
2019-12-31,CAD,-0.057323065,-0.09232188,0.036362857
2020-01-31,CAD,-0.044990085,-0.07499745,0.033598725
2020-02-28,CAD,-0.035797812,-0.06818115,0.027628563
2020-03-31,CAD,-0.013889697,-0.059160814,0.01151243
2020-04-30,CAD,-0.0064980644,-0.058107667,0.00798982
2020-05-29,CAD,-0.0055313664,-0.05792063,0.0067312336
2020-06-30,CAD,-0.0065524024,-0.057872053,0.006893505
2020-07-31,CAD,-0.005697516,-0.053680345,0.00687703
2020-08-31,CAD,-0.0040455046,-0.06316186,0.0055659595
2020-09-30,CAD,-0.004013765,-0.061708145,0.005717503
2020-10-30,CAD,-0.0022705435,-0.06790386,0.004298921
2020-11-30,CAD,-0.0041667437,-0.06841863,0.0047149723
2020-12-31,CAD,-0.0012936156,-0.071139164,0.0034778207
2021-01-29,CAD,0.0010178172,-0.081525445,0.0019818551
2021-02-26,CAD,-0.009596028,-0.098099306,0.0011021039
2021-03-31,CAD,-0.006505794,-0.11284042,-0.0010757371
2021-04-30,CAD,-0.006701741,-0.10936752,-0.00037237423
2021-05-31,CAD,-0.0084758885,-0.105329394,0.0004230775
2021-06-30,CAD,-0.017681416,-0.09743951,0.0033022305
2021-07-30,CAD,-0.013403203,-0.09121556,0.0038912084
2021-08-31,CAD,-0.015054693,-0.09180479,0.004243156
2021-09-30,CAD,-0.021507269,-0.10250857,0.004862961
2021-10-29,CAD,-0.04812942,-0.10311357,0.015420022
2021-11-30,CAD,-0.046926357,-0.09341903,0.016578333
2021-12-31,CAD,-0.046680562,-0.09038381,0.017908994
2022-01-31,CAD,-0.05404788,-0.105495065,0.023208287
2022-02-28,CAD,-0.056593273,-0.10633683,0.02660878
2022-03-31,CAD,-0.08452741,-0.12197864,0.040584113
2022-04-29,CAD,-0.09457723,-0.13829711,0.05053565
2022-05-31,CAD,-0.09220144,-0.13849321,0.05188194
2022-06-30,CAD,-0.105726354,-0.14827207,0.06381865
2022-07-29,CAD,-0.09179048,-0.12728703,0.069452696
2022-08-31,CAD,-0.12367878,-0.14023416,0.08059665
2022-09-30,CAD,-0.12571561,-0.14088018,0.085718036
2022-10-31,CAD,-0.12701018,-0.14408165,0.09039842
2022-11-30,CAD,-0.12292248,-0.1285353,0.09398652
2022-12-30,CAD,-0.1268895,-0.14341313,0.09576606
2023-01-31,CAD,-0.11394956,-0.12759143,0.09549939
2023-02-28,CAD,-0.13488461,-0.14109121,0.09761545
2023-03-31,CAD,-0.1159372,-0.12637207,0.09357046
2023-04-28,CAD,-0.11617075,-0.124890335,0.09437626
2023-05-31,CAD,-0.13767476,-0.1353228,0.102813475
2023-06-30,CAD,-0.15333773,-0.13344754,0.11090293
2023-07-31,CAD,-0.1574843,-0.14323232,0.11181831
2023-08-31,CAD,-0.1561932,-0.14719716,0.110503234
2023-09-29,CAD,-0.16283295,-0.16509329,0.11058517
2023-10-31,CAD,-0.15019988,-0.16974065,0.1049243
2023-11-30,CAD,-0.1338276,-0.14607184,0.09846614
2023-12-29,CAD,-0.119339794,-0.1264139,0.09372391
2024-01-31,CAD,-0.12460116,-0.1380012,0.097934365
2024-02-29,CAD,-0.13411523,-0.14462675,0.097969316
2010-01-29,DKK,-0.057390854,-0.1746075,0.024496693
2010-02-26,DKK,-0.049690675,-0.17267746,0.021540582
2010-03-31,DKK,-0.04697863,-0.17124522,0.020797757
2010-04-30,DKK,-0.04536327,-0.16537961,0.020430226
2010-05-31,DKK,-0.039639607,-0.14993936,0.018860074
2010-06-30,DKK,-0.03705474,-0.14785399,0.020252088
2010-07-30,DKK,-0.0390528,-0.15404491,0.019705977
2010-08-31,DKK,-0.036807936,-0.11925358,0.02150051
2010-09-30,DKK,-0.045095664,-0.13099623,0.024052741
2010-10-29,DKK,-0.05086589,-0.13835873,0.02480265
2010-11-30,DKK,-0.048953377,-0.15124613,0.022266963
2010-12-31,DKK,-0.05407942,-0.1651306,0.021048956
2011-01-31,DKK,-0.06567735,-0.16792968,0.024633864
2011-02-28,DKK,-0.06894993,-0.16694139,0.024500912
2011-03-31,DKK,-0.07657279,-0.17430428,0.031154634
2011-04-29,DKK,-0.07384055,-0.17151803,0.030701865
2011-05-31,DKK,-0.0626499,-0.16304404,0.02912603
2011-06-30,DKK,-0.062471256,-0.17007326,0.029374182
2011-08-31,DKK,-0.038252894,-0.145007,0.020650545
2011-09-30,DKK,-0.03335806,-0.120481685,0.019377317
2011-10-31,DKK,-0.036487866,-0.12655969,0.019490715
2011-11-30,DKK,-0.030423094,-0.12193255,0.015199772
2011-12-30,DKK,-0.020441998,-0.10953084,0.012783541
2012-01-31,DKK,-0.01668163,-0.11091372,0.013284115
2012-02-29,DKK,-0.020786349,-0.115979046,0.013285587
2012-03-30,DKK,-0.02111001,-0.11814464,0.013217348
2012-04-30,DKK,-0.014571639,-0.116725355,0.011360375
2012-05-31,DKK,-0.01306383,-0.08182722,0.010353385
2012-06-29,DKK,-0.0070116376,-0.10388693,0.0049636206
2012-07-31,DKK,0.004122051,-0.0996266,0.00044982435
2012-08-31,DKK,0.0031379743,-0.09930872,0.0012768235
2012-09-28,DKK,0.0012488934,-0.10499564,0.0019138505
2012-10-31,DKK,-0.0020313694,-0.106712684,0.0027650138
2012-11-30,DKK,0.004352247,-0.103099115,-0.00077563495
2012-12-31,DKK,0.005642325,-0.10036597,-0.00010243245
2013-01-31,DKK,-0.012404754,-0.11116616,0.0037965865
2013-02-28,DKK,0.0017005306,-0.10905477,0.0010495506
2013-03-29,DKK,0.00069873256,-0.10502264,0.0002402232
2013-04-30,DKK,0.0051635588,-0.09618211,0.0010332471
2013-05-31,DKK,0.0025712473,-0.10913881,-0.00045677248
2013-06-28,DKK,-0.010131446,-0.11789612,-7.484187e-05
2013-07-31,DKK,-0.0071914988,-0.11852487,-0.00082898454
2013-08-30,DKK,-0.012483988,-0.1284835,0.001241228
2013-09-30,DKK,-0.007865568,-0.12563996,0.00097196334
2013-10-31,DKK,-0.0016110587,-0.12277117,0.00034617912
2013-11-29,DKK,0.0040103975,-0.12460271,-0.0019272163
2013-12-31,DKK,-0.0027177178,-0.1313429,-0.0017174417
2014-01-31,DKK,0.00261379,-0.122375675,-0.00087365933
2014-02-28,DKK,0.002082858,-0.120875224,-0.00050934404
2014-03-31,DKK,0.0025438564,-0.11850066,0.00048045616
2014-04-30,DKK,0.004185363,-0.11463647,0.0004982993
2014-05-30,DKK,0.008688526,-0.10965387,-1.9243213e-05
2014-06-30,DKK,0.0085805,-0.106558956,0.0013218506
2014-07-31,DKK,0.0057574543,-0.10195346,0.0025778268
2014-08-29,DKK,0.005608626,-0.08805925,0.0030254605
2014-09-30,DKK,0.0112797795,-0.09357803,0.00071308675
2014-10-31,DKK,0.009211719,-0.087966874,0.0016680759
2014-11-28,DKK,0.0069679143,-0.07871778,0.0028147988
2014-12-31,DKK,0.005336312,-0.0712496,0.0022379754
2015-01-30,DKK,0.01259402,-0.057360273,-0.0043943785
2015-02-27,DKK,0.012589122,-0.05681512,-0.0053634853
2015-03-31,DKK,0.0039052072,-0.04729279,-0.003257019
2015-04-30,DKK,0.0081031285,-0.056956585,-0.0051562707
2015-05-29,DKK,0.009208252,-0.069754705,-0.0047598737
2015-06-30,DKK,0.010535311,-0.08984055,-0.0069021755
2015-07-31,DKK,0.009604736,-0.08115593,-0.0043480024
2015-08-31,DKK,0.0083075985,-0.08708776,-0.0039240285
2015-09-30,DKK,0.009791917,-0.08191242,-0.003078888
2015-10-30,DKK,0.013508043,-0.0808711,-0.0053071827
2015-11-30,DKK,0.020430792,-0.08010888,-0.00724558
2015-12-31,DKK,0.014601518,-0.08569268,-0.0059735654
2016-01-29,DKK,0.017058183,-0.070939675,-0.0050757634
2016-02-29,DKK,0.0154720135,-0.059903327,-0.004831606
2016-03-31,DKK,0.014766967,-0.06177518,-0.0042026234
2016-04-29,DKK,0.017565563,-0.07104233,-0.005340692
2016-06-30,DKK,0.01773255,-0.049775008,-0.0053949556
2016-07-29,DKK,0.017111877,-0.04558434,-0.0051552122
2016-08-31,DKK,0.017002778,-0.046193406,-0.0051214695
2016-09-30,DKK,0.017863382,-0.045727856,-0.004913648
2016-10-31,DKK,0.016304417,-0.056269694,-0.0056587467
2016-11-30,DKK,0.018512327,-0.06668737,-0.0067028576
2016-12-30,DKK,0.019019978,-0.06656261,-0.0071371524
2017-01-31,DKK,0.020047437,-0.07607263,-0.0085121235
2017-02-28,DKK,0.022937836,-0.06819651,-0.00840698
2017-03-31,DKK,0.019707872,-0.07238955,-0.008476309
2017-04-28,DKK,0.019320175,-0.073312946,-0.008525786
2017-05-31,DKK,0.02166322,-0.074253775,-0.0085520875
2017-06-30,DKK,0.018569637,-0.07818995,-0.008544339
2017-07-31,DKK,0.020570707,-0.08139249,-0.009470198
2017-08-31,DKK,0.023255255,-0.073611684,-0.009910091
2017-09-29,DKK,0.023030749,-0.078636505,-0.010782988
2017-10-31,DKK,0.024294337,-0.07589942,-0.010639114
2017-11-30,DKK,0.022007406,-0.07330108,-0.010338335
2017-12-29,DKK,0.019328658,-0.07371582,-0.01040222
2018-01-31,DKK,0.014856494,-0.07732957,-0.011154785
2018-02-28,DKK,0.016086081,-0.08089301,-0.011129388
2018-03-30,DKK,0.016922154,-0.074757636,-0.01073223
2018-04-30,DKK,0.016695188,-0.076544955,-0.010408461
2018-05-31,DKK,0.018849619,-0.07203488,-0.009699075
2018-06-29,DKK,0.020274235,-0.071256705,-0.010136604
2018-07-31,DKK,0.01853452,-0.07350083,-0.010185968
2018-08-31,DKK,0.01901581,-0.07065926,-0.009605562
2018-09-28,DKK,0.015264674,-0.073874705,-0.009701559
2018-10-31,DKK,0.016440377,-0.07294158,-0.010101508
2018-11-30,DKK,0.018822609,-0.07072482,-0.00986085
2018-12-31,DKK,0.019535502,-0.06793495,-0.009118576
2019-01-31,DKK,0.019573797,-0.060434256,-0.008483477
2019-02-28,DKK,0.019764533,-0.061646454,-0.00864854
2019-03-29,DKK,0.021591477,-0.050359838,-0.008008518
2019-04-30,DKK,0.022328222,-0.05276352,-0.008727296
2019-05-31,DKK,0.024687497,-0.045136172,-0.008769388
2019-06-28,DKK,0.026903287,-0.034672815,-0.009728081
