epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_l2_lam,loss_l2_vol,loss_l2_reg,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm_lam,gnorm_sig,gnorm_reg,lr,fwd_bias_diag_bp,delta_norm,W_norm,lam_1Y_norm,lam_5Y_norm,lam_10Y_norm,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
207,5120.5,23.261,0.17912191525101662,0.6494153141975403,0.0004731740991701372,0.0017459687951486558,3.6575465856003575e-05,1.0,1.0,,0,1.9999999403953543,0.20060970983626608,0.0038214240369440267,0.0001838457265453907,14.725000000000001,0.13318738341331482,0.13972020149230957,0.40092933177948,0.3947208821773529,0.3956388235092163,,,,,,,,,
208,5145.0,24.514,0.10361387766897678,0.4151286482810974,0.0004729898791993037,0.0017444696568418294,3.788552294281544e-05,1.0,1.0,,0,2.0,0.21315529321350377,0.0018798680406983215,0.00018366883378383245,8.499999999999998,0.13581441342830658,0.14283494651317596,0.40084242820739746,0.3946523070335388,0.39554470777511597,,,,,,,,,
209,5168.7,23.734,0.14267207402735949,0.5012313053011894,0.00047289095527958125,0.0017440975352656096,3.907741393049946e-05,1.0,1.0,,0,1.999999880790707,0.16446558787313884,0.001729093165451163,0.00018349106390027557,57.512499999999996,0.13645803928375244,0.1433752328157425,0.40086662769317627,0.3947541117668152,0.3954750597476959,,,,,,,,,
210,5193.9,25.195,0.9616925390437245,0.4854774475097656,0.0004729738866444677,0.001745581888826564,3.90811273973668e-05,1.0,1.0,,0,1.999999701976754,0.19667780277671235,0.0018694566958982635,0.000183312418759442,58.625,0.1359824687242508,0.1424681842327118,0.40087053179740906,0.3949185609817505,0.39552736282348633,,,,,,,,,
211,5219.4,25.507,0.1803516373038292,0.45448029786348343,0.0004731493099825457,0.0017459913215134293,3.857677802443504e-05,1.0,1.0,,0,1.999999880790707,0.1943998902489677,0.00208036805996552,0.00018313290023523477,3.825000000000001,0.13494157791137695,0.14082683622837067,0.4008358120918274,0.394988477230072,0.39571326971054077,,,,,,,,,
212,5242.6,23.131,0.4723697854205966,0.5773371458053589,0.00047332213580375537,0.0017490895697847009,3.765050951187732e-05,1.0,1.0,,0,1.9999996423720994,0.12834239275129092,0.00048294908302396063,0.0001829525102107182,22.200000000000003,0.13388945162296295,0.13920927047729492,0.40084308385849,0.39498692750930786,0.39578762650489807,,,,,,,,,
213,5264.4,21.802,1.683530282229185,0.8580266237258911,0.0004732724992209114,0.001754346681991592,3.747914161067456e-05,1.0,1.0,,0,1.9999997615814067,0.1999735720689887,0.0014728494858720401,0.0001827712505780983,10.55,0.13529497385025024,0.1408458650112152,0.40078020095825195,0.39485469460487366,0.39572712779045105,,,,,,,,,
214,5286.8,22.402,0.22935484908521175,0.49684539437294006,0.00047312612150562927,0.001760200539138168,3.832126458291896e-05,1.0,1.0,,0,1.999999880790707,0.1704762373033036,0.00103760675030117,0.00018258912323870286,29.8625,0.13592922687530518,0.14144198596477509,0.4008844196796417,0.3947655260562897,0.3957098424434662,,,,,,,,,
215,5311.0,24.232,0.6296036373823881,0.5225891694426537,0.0004730971049866639,0.001763635635143146,3.8642770050500985e-05,1.0,1.0,,0,1.9999998211860577,0.11152839841681673,0.0010782928533919261,0.0001824061301029615,53.15,0.136943519115448,0.14261752367019653,0.4009305238723755,0.3946717381477356,0.39562010765075684,,,,,,,,,
216,5335.9,24.925,0.078931899741292,0.510497011244297,0.00047300956066465005,0.0017647211789153516,3.9154657315521035e-05,1.0,1.0,,0,1.999999523162785,0.18020717223340948,0.001012915083118526,0.0001822222730903856,39.25,0.13723857700824738,0.14290134608745575,0.40095433592796326,0.394542932510376,0.3956068456172943,,,,,,,,,
217,5361.3,25.32,0.3687257980927825,0.6222029030323029,0.0004728557905764319,0.0017649474903009832,3.955973352276487e-05,1.0,1.0,,0,1.999999880790707,0.11802894723365757,0.00169210798715941,0.00018203755412954823,22.150000000000002,0.1387898176908493,0.14468921720981598,0.4008730351924896,0.3943621814250946,0.39561986923217773,,,,,,,,,
218,5385.4,24.183,1.0352778658270836,0.47744135558605194,0.0004726853876491077,0.0017666822241153568,4.030393847642699e-05,1.0,1.0,,0,1.9999999403953543,0.7639817782240002,0.0021281178098190917,0.0001818519751580639,31.6875,0.13916835188865662,0.14509333670139313,0.4008388817310333,0.3942205309867859,0.3956148028373718,,,,,,,,,
219,5410.3,24.903,0.10960932332091033,0.48562541231513023,0.00047256981633836403,0.0017692323599476367,4.034702396893408e-05,1.0,1.0,,0,1.9999996423720994,0.05634263696413498,0.0008166179336527904,0.00018166553812256817,61.775,0.13891129195690155,0.14464333653450012,0.40082213282585144,0.39409497380256653,0.3957476019859314,,,,,,,,,
220,5434.0,23.676,0.12810956360772252,0.5400025025010109,0.0004726355109596625,0.0017722804623190314,4.026120677735889e-05,1.0,1.0,,0,1.999999582767443,0.06410701124377824,0.00013145228919297,0.00018147824497869735,38.3875,0.13945254683494568,0.14519202709197998,0.40091606974601746,0.39400193095207214,0.3958809971809387,,,,,,,,,
221,5458.0,23.931,0.12589705549180508,0.4424864649772644,0.0004727526247734204,0.0017781773349270225,4.060643095726846e-05,1.0,0.99993896484375,,0,1.9999999403953543,0.177183518516373,0.001785229094857773,0.00018129009769106788,54.075,0.13972078263759613,0.14533545076847076,0.400999516248703,0.3940533697605133,0.39596468210220337,,,,,,,,,
222,5483.5,25.56,0.2457749843597412,0.5904202163219452,0.00047291794908232987,0.0017829772841650993,4.064147833560128e-05,1.0,0.99993896484375,,0,1.9999994039534634,0.03222094494994583,0.0007861220422591081,0.00018110109823325578,44.275,0.13999654352664948,0.1455584019422531,0.40100061893463135,0.3940851092338562,0.3960322439670563,,,,,,,,,
223,5507.7,24.21,0.061782886274158955,0.4990979731082916,0.0004729646389023401,0.001785724685760215,4.082277700945269e-05,1.0,1.0,,0,1.9999997615814067,0.08566788623554149,0.002706853226676888,0.00018091124858777595,38.725,0.14039021730422974,0.14590157568454742,0.40095028281211853,0.39410582184791565,0.39609000086784363,,,,,,,,,
224,5534.5,26.738,0.10277713276445866,0.4880902171134949,0.0004730171640403569,0.0017854674370028079,4.11000528401928e-05,1.0,1.0,,0,1.9999997615814067,0.05879762070801574,0.0003960923689882778,0.0001807205507460613,56.25,0.140678271651268,0.14615291357040405,0.4009380638599396,0.3942803144454956,0.396159291267395,,,,,,,,,
225,5557.8,23.368,0.29599906504154205,0.4704585149884224,0.00047323876788141206,0.0017842214438132942,4.1067268284677994e-05,1.0,1.0,,0,1.999999701976754,0.20739070708452054,0.0008462710621583107,0.00018052900670844195,9.262500000000001,0.14026035368442535,0.14552174508571625,0.4010518193244934,0.39449650049209595,0.3961734473705292,,,,,,,,,
226,5584.0,26.132,0.24533074349164963,0.635659359395504,0.0004735515976790339,0.0017853738681878895,4.0779533264867496e-05,1.0,1.0,,0,2.000000119209286,0.18570475888125268,0.00320026827996711,0.00018033661848412428,28.5,0.1406814008951187,0.1459963172674179,0.40113624930381775,0.3947463929653168,0.3961966633796692,,,,,,,,,
227,5608.9,24.946,0.08590429765172303,0.3924485296010971,0.0004737306880997494,0.0017902084218803793,4.1440961467742454e-05,1.0,1.0,,0,1.9999998211860577,0.04570582167400962,0.000722862170315231,0.00018014338809116965,0.17499999999999893,0.14197123050689697,0.14757542312145233,0.40109574794769287,0.39491984248161316,0.3960873484611511,,,,,,,,,
228,5633.5,24.635,0.8841187604703009,0.5774421915411949,0.00047364751662826166,0.0017950426554307342,4.246479511493817e-05,1.0,1.0,,0,2.000000119209286,0.19707223647419445,0.001769043878588428,0.00017994931755647352,-24.050000000000004,0.14410720765590668,0.150129497051239,0.4009665548801422,0.3949769139289856,0.395878404378891,,,,,,,,,
229,5655.8,22.265,0.13747297413647175,0.3881274275481701,0.000473481988592539,0.0018036412075161934,4.359288141131401e-05,1.0,1.0,,0,1.999999523162785,0.07399747514001688,0.00040901936322476477,0.0001797544089157439,57.37499999999999,0.1450149118900299,0.1511286497116089,0.4008720815181732,0.3951861560344696,0.39576438069343567,,,,,,,,,
230,5680.2,24.365,0.11244405154138803,0.5125907175242901,0.0004735688853543252,0.0018130309181287885,4.399249155540019e-05,1.0,0.99993896484375,,0,1.999999582767443,0.22829770024355223,0.0015797982426064064,0.00017955866421348024,14.774999999999999,0.14585842192173004,0.15203550457954407,0.40091902017593384,0.3955276608467102,0.39562109112739563,,,,,,,,,
231,5705.9,25.777,0.18399529810994864,0.546226792037487,0.0004737985727842897,0.0018209684058092535,4.449501557246549e-05,1.0,1.0,,0,1.9999996423720994,0.08736303846887106,0.0006838539161772417,0.0001793620855029518,26.0375,0.14628785848617554,0.15247927606105804,0.40106651186943054,0.395763099193573,0.3955419361591339,,,,,,,,,
232,5731.3,25.313,1.0211382061243057,0.7838466316461563,0.0004739638461614959,0.0018261706572957337,4.478048867895268e-05,1.0,0.99993896484375,,0,1.999999701976754,0.368228582906013,0.0009977288129564478,0.00017916467484617633,57.699999999999996,0.14721141755580902,0.15337318181991577,0.40108945965766907,0.39582040905952454,0.3954642415046692,,,,,,,,,
233,5756.2,24.931,0.0854127905331552,0.4654996991157532,0.00047393792920047417,0.0018282536475453526,4.53153443231713e-05,1.0,1.0,,0,1.9999996423720994,0.18335084876646057,0.0011672919335971412,0.00017896643431389807,34.5,0.14748576283454895,0.15353716909885406,0.40099403262138367,0.3959592580795288,0.39543288946151733,,,,,,,,,
234,5780.9,24.738,0.3252803720533848,0.5445955991744995,0.00047394658759003505,0.0018305121338926256,4.511726092459867e-05,1.0,1.0,,0,1.999999463558125,0.1631743140238806,0.0025693310892488624,0.00017876736598556654,51.449999999999996,0.14667974412441254,0.15233924984931946,0.40085458755493164,0.39611178636550903,0.39542049169540405,,,,,,,,,
235,5806.1,25.2,0.1692673214711249,0.38771819323301315,0.0004740006843348965,0.0018334258056711406,4.4329167394607794e-05,1.0,1.0,,0,1.9999998211860577,0.14175488622698212,0.0014888748339489722,0.0001785674719493142,15.575,0.1452396661043167,0.1503201574087143,0.4007536768913269,0.3963847756385803,0.3954545259475708,,,,,,,,,
236,5828.3,22.142,0.37263691471889615,0.6871274039149284,0.000474165914056357,0.0018348500307183713,4.3335823647794314e-05,1.0,1.0,,0,2.0,0.22899206126798732,0.006178380365291339,0.00017836675430193494,44.41250000000001,0.1443236917257309,0.14907251298427582,0.4006790220737457,0.3964991569519043,0.39554882049560547,,,,,,,,,
237,5852.6,24.366,0.3434690274298191,0.6075606569647789,0.00047429424012079835,0.0018391390913166106,4.3103722418891266e-05,1.0,1.0,,0,1.9999999403953543,0.13897706250846992,0.0004072047383678699,0.0001781652151488619,31.425,0.1445133537054062,0.1492590755224228,0.40069591999053955,0.3966282606124878,0.39571866393089294,,,,,,,,,
238,5878.4,25.728,0.32645040983334184,0.395421352237463,0.00047456102038268,0.0018450053466949612,4.320810694480315e-05,1.0,1.0,,0,1.999999880790707,0.20830143321704728,0.0006320847044172792,0.00017796285660414543,13.662499999999998,0.14490552246570587,0.14963841438293457,0.4006425440311432,0.3967422842979431,0.39588668942451477,,,,,,,,,
239,5903.6,25.262,0.26908060163259506,0.5604852363467216,0.00047465609532082453,0.0018499789584893733,4.33523346146103e-05,1.0,1.0,,0,1.9999999403953543,0.1179187924664672,0.000325621909189814,0.00017775968079043094,25.612499999999997,0.14500771462917328,0.14959849417209625,0.400407999753952,0.3968338668346405,0.39603564143180847,,,,,,,,,
240,5928.5,24.891,0.18954740464687347,0.5988036543130875,0.0004745937112602405,0.0018551390094216913,4.363770676718559e-05,1.0,1.0,,0,1.999999463558125,0.06130355164025992,0.001102284951377143,0.0001775556898389365,-37.5,0.14619792997837067,0.15096236765384674,0.4002685844898224,0.3967888057231903,0.3960338234901428,,,,,,,,,
241,5955.7,27.216,0.10008545126765966,0.46293481439352036,0.00047443767834920436,0.0018598985043354332,4.456431906874059e-05,1.0,1.0,,0,1.9999999403953543,0.1555977806175757,0.0018650878491401075,0.00017735088588943074,-0.15000000000000036,0.1481962651014328,0.1533438265323639,0.4002234935760498,0.3967715799808502,0.3958863317966461,,,,,,,,,
242,5981.5,25.725,0.35776509158313274,0.5870191305875778,0.0004742628734675236,0.0018639990885276347,4.622473989002174e-05,1.0,1.0,,0,1.9999998211860577,0.13978188814034173,0.0038995601110837688,0.00017714527109021015,7.1875,0.15125763416290283,0.15716364979743958,0.400250643491745,0.3967756927013397,0.3956301510334015,,,,,,,,,
243,6007.0,25.588,0.3483693338930607,0.7124109119176865,0.00047414383152499795,0.0018684297101572156,4.837118376599392e-05,1.0,1.0,,0,1.999999701976754,0.08190729630119951,0.0011148850710841706,0.00017693884759807668,79.4875,0.1544940322637558,0.1612568497657776,0.400339812040329,0.3967573344707489,0.3955073654651642,,,,,,,,,
244,6030.7,23.673,1.1189022180624306,0.43727630376815796,0.00047411402920261025,0.0018698138010222465,5.05325542690116e-05,1.0,1.0,,0,1.9999998211860577,0.3788874808313188,0.0012926998661795318,0.00017673161757831505,45.462500000000006,0.15673860907554626,0.16402094066143036,0.40030643343925476,0.39676451683044434,0.3955371081829071,,,,,,,,,
245,6056.3,25.569,0.21226008143275976,0.5156057626008987,0.0004741064549307339,0.0018732566095422953,5.1749596423178446e-05,1.0,1.0,,0,1.9999999403953543,0.2634112235366949,0.0045423495676894824,0.00017652358320467015,13.537500000000001,0.15818224847316742,0.1656905561685562,0.4001914858818054,0.3966832458972931,0.39561009407043457,,,,,,,,,
246,6080.0,23.755,0.18165463116019964,0.43818042799830437,0.00047396947047673166,0.0018773037882056087,5.293390677252319e-05,1.0,1.0,,0,1.9999999403953543,0.22023442174999638,0.0031848395362096904,0.00017631474665932414,27.587500000000002,0.15942037105560303,0.16711799800395966,0.400199294090271,0.3965948522090912,0.39563795924186707,,,,,,,,,
247,6103.0,22.944,0.20578653365373611,0.5986543744802475,0.0004739619544125162,0.001880491734482348,5.34569571755128e-05,1.0,1.0,,0,1.9999999403953543,0.06129144884345205,0.0007140972471052473,0.0001761051101328735,-10.062499999999996,0.15979160368442535,0.16745153069496155,0.4002062976360321,0.3965022563934326,0.3956524133682251,,,,,,,,,
248,6126.4,23.366,0.9415850080549717,0.6157556027173996,0.0004738697680295445,0.0018844299484044313,5.358373982744524e-05,1.0,0.99993896484375,,0,1.9999997615814067,0.7824083324218322,0.0016644005073361214,0.00017589467582430622,8.762499999999998,0.15979765355587006,0.16733568906784058,0.4000850021839142,0.3965205252170563,0.39565175771713257,,,,,,,,,
249,6150.5,24.18,0.12419495452195406,0.4313991144299507,0.0004738849384011701,0.001888258644612506,5.337283710105112e-05,1.0,1.0,,0,1.999999880790707,0.15824678636806921,0.0014864830741964598,0.0001756834459409786,61.7375,0.15898442268371582,0.16622723639011383,0.4000256359577179,0.39661887288093567,0.39578238129615784,,,,,,,,,
250,6174.1,23.522,0.14288645796477795,0.43618351966142654,0.00047404657379956916,0.0018918802961707115,5.250872163742315e-05,1.0,1.0,,0,1.9999999403953543,0.19823139612300916,0.0020992778499705905,0.00017547142269859223,46.075,0.15756504237651825,0.16433793306350708,0.4000219404697418,0.3966929018497467,0.3959558606147766,,,,,,,,,
251,6197.1,23.06,0.07344512781128287,0.2630097419023514,0.0004742838136735372,0.0018925432523246855,5.1335925491002854e-05,1.0,1.0,,0,1.9999998211860577,0.10194888343611191,0.0005654094090019824,0.00017525860832117056,33.225,0.1557806134223938,0.16202980279922485,0.4000576138496399,0.3969351053237915,0.39612454175949097,,,,,,,,,
252,6220.1,23.021,0.4258657395839691,0.47437965124845505,0.0004746869162772782,0.001895640481961891,5.006855190003989e-05,1.0,1.0,,0,2.0,0.08344960940436141,0.0018450231208026317,0.0001750450050410357,18.1,0.15468531847000122,0.16061966121196747,0.4000720977783203,0.39716437458992004,0.3963282108306885,,,,,,,,,
253,6244.1,23.991,1.571444384753704,0.6066334694623947,0.0004749348809127696,0.0019016714941244572,5.012256497138878e-05,1.0,0.99993896484375,,0,1.9999997615814067,0.10115935476444958,0.0007304868828284158,0.00017483061509878495,-7.275000000000002,0.15581507980823517,0.1620524674654007,0.40004920959472656,0.3973122537136078,0.3964230418205261,,,,,,,,,
254,6268.1,24.009,0.16682311240583658,0.3821694180369377,0.00047505900874966756,0.0019101060752291232,5.055603833170608e-05,1.0,1.0,,0,1.999999523162785,0.1353701494784177,0.0008439596921324117,0.0001746154407432674,1.4000000000000021,0.1560133546590805,0.1621946394443512,0.39996060729026794,0.3973940312862396,0.3964523673057556,,,,,,,,,
255,6292.1,23.917,1.0639949422329664,0.4765150025486946,0.00047504265239695087,0.0019201421237085015,5.092787705507362e-05,1.0,0.99993896484375,,0,1.9999996423720994,0.106091395456974,0.0008007010316230084,0.00017439948423156023,6.7499999999999964,0.15686695277690887,0.1631394475698471,0.39989298582077026,0.3974878489971161,0.39637571573257446,,,,,,,,,
256,6316.2,24.1,0.18098469637334347,0.5192228779196739,0.00047498944331891835,0.0019313259399496019,5.1353608796489425e-05,1.0,1.0,,0,1.999999701976754,0.08868947311366195,0.0006171336544787707,0.000174182747828945,-24.925,0.1575596034526825,0.16390913724899292,0.39983829855918884,0.3974643349647522,0.39632824063301086,,,,,,,,,
257,6338.3,22.16,0.38779241032898426,0.5740165486931801,0.00047487072879448533,0.0019400582241360098,5.1861745305359364e-05,1.0,1.0,,0,1.999999880790707,0.16670476776277757,0.0013275575314027326,0.00017396523380888408,-21.112500000000004,0.158179372549057,0.16462211310863495,0.399770587682724,0.39738473296165466,0.3963063359260559,,,,,,,,,
258,6364.0,25.71,0.20038842968642712,0.6063687205314636,0.00047471930884057656,0.001948936696862802,5.230351416685153e-05,1.0,1.0,,0,1.999999880790707,0.209821927827673,0.00417640257917207,0.00017374694445299662,0.7000000000000006,0.15883995592594147,0.1654185801744461,0.3996865153312683,0.39726027846336365,0.3963024616241455,,,,,,,,,
259,6386.4,22.353,0.31305381283164024,0.44436297565698624,0.00047464240924455225,0.0019568473217077553,5.2470039008767344e-05,1.0,1.0,,0,1.999999880790707,0.05080751624665484,0.0002013153561292292,0.00017352788205103462,41.25,0.15808860957622528,0.16447855532169342,0.3997442424297333,0.3973391652107239,0.3962979316711426,,,,,,,,,
260,6410.4,24.051,0.1142015028744936,0.4103829115629196,0.00047477235057158396,0.0019606962450779974,5.172879264137009e-05,1.0,1.0,,0,1.9999997615814067,0.06893210439899161,0.0008627931090197125,0.00017330804890085903,-5.424999999999997,0.15696720778942108,0.163015216588974,0.39982903003692627,0.39748308062553406,0.39625194668769836,,,,,,,,,
261,6436.7,26.282,0.13973401673138142,0.47435735911130905,0.0004749453510157764,0.0019656221847981215,5.095660435472382e-05,1.0,1.0,,0,1.9999999403953543,0.07341668719867668,0.0012933004340853161,0.00017308744730841559,42.2875,0.15627756714820862,0.1620403677225113,0.3999665379524231,0.397512823343277,0.39628782868385315,,,,,,,,,
262,6460.6,23.938,0.397201731801033,0.7584945410490036,0.00047505895781796426,0.0019696702947840095,5.084828444523737e-05,1.0,1.0,,0,1.9999996423720994,0.07968150752106216,0.000829882231051682,0.00017286607958771062,34.4375,0.15755711495876312,0.1636388599872589,0.4001440107822418,0.3973858058452606,0.3962441682815552,,,,,,,,,
263,6484.0,23.335,0.16593815106898546,0.4896744005382061,0.0004750249645439908,0.001981016539502889,5.183459597901674e-05,1.0,1.0,,0,1.999999701976754,0.30124297867403976,0.0059426952234781566,0.00017264394806078674,11.6875,0.15856078267097473,0.16490702331066132,0.4002762734889984,0.3971650302410126,0.3962251842021942,,,,,,,,,
264,6509.3,25.282,0.2691147569566965,0.4119807183742523,0.0004749252912006341,0.0019899822655133903,5.269344819680555e-05,1.0,1.0,,0,1.9999998211860577,0.16610350456710976,0.0021581566022810693,0.00017242105505769858,16.5,0.159824401140213,0.1664513200521469,0.4003540873527527,0.3969871997833252,0.39624500274658203,,,,,,,,,
265,6536.5,27.219,0.14537732489407063,0.5415959879755974,0.00047484252718277276,0.0020005862461403012,5.376658828026848e-05,1.0,1.0,,0,1.999999701976754,0.17801792718337373,0.0028112836375546704,0.00017219740291648822,-4.987499999999998,0.1619977205991745,0.16910818219184875,0.4004291892051697,0.3968658447265625,0.39607560634613037,,,,,,,,,
266,6562.2,25.677,0.12568964809179306,0.5333259031176567,0.00047459362394874915,0.002012539014685899,5.579965454671765e-05,1.0,1.0,,0,1.9999996423720994,0.08852241125000947,0.0009131010602355565,0.00017197299398316086,-13.6375,0.16543494164943695,0.1734272837638855,0.4004581868648529,0.39665544033050537,0.3958423137664795,,,,,,,,,
267,6585.5,23.299,0.39226190373301506,0.4966799467802048,0.00047431707935174927,0.002022543048951775,5.84662539040437e-05,1.0,1.0,,0,1.999999880790707,0.24088175315476767,0.0006586671081592191,0.00017174783061165997,-7.287499999999998,0.1684466451406479,0.17715759575366974,0.4005192816257477,0.3965493142604828,0.3957213759422302,,,,,,,,,
268,6607.2,21.761,0.3069289671257138,0.389571201056242,0.00047427263780264184,0.0020318063907325268,6.025137918186374e-05,1.0,1.0,,0,1.999999463558125,0.1840160818376917,0.0017160652860613375,0.00017152191516384282,24.849999999999998,0.16975277662277222,0.17869114875793457,0.40060633420944214,0.39655187726020813,0.3957301676273346,,,,,,,,,
269,6628.9,21.635,0.6889963923022151,0.4229205921292305,0.0004743610115838237,0.002039940794929862,6.094444779591868e-05,1.0,1.0,,0,1.9999998211860577,0.7422301531130102,0.002947972642291034,0.0001712952500094555,-26.412499999999998,0.1703982949256897,0.17934194207191467,0.4007193148136139,0.3965410888195038,0.39570626616477966,,,,,,,,,
270,6652.4,23.542,0.36763808131217957,0.532687246799469,0.0004744183097500354,0.00204633321845904,6.153260983410291e-05,1.0,1.0,,0,1.999999880790707,0.12492742517772784,0.0022813086195251266,0.0001710678375261083,10.9875,0.17161741852760315,0.18059629201889038,0.40083032846450806,0.396504282951355,0.39566177129745483,,,,,,,,,
271,6678.4,25.956,0.16438296949490905,0.5584343522787094,0.0004743889585370198,0.0020523295970633626,6.245343865884934e-05,1.0,1.0,,0,1.999999880790707,0.126645539042508,0.002511914334974687,0.00017083968009925046,-6.775000000000002,0.17304766178131104,0.18217816948890686,0.4009016752243042,0.3964289426803589,0.3955167829990387,,,,,,,,,
272,6703.5,25.103,0.21594583801925182,0.545473150908947,0.0004742456803796813,0.002057141449768096,6.364434557326604e-05,1.0,1.0,,0,1.999999701976754,0.13312887978049123,0.0032636565347178795,0.0001706107801221455,2.6999999999999993,0.1742735207080841,0.18361471593379974,0.4009369909763336,0.3962586522102356,0.3954961597919464,,,,,,,,,
273,6729.4,25.993,0.40653093345463276,0.49936966598033905,0.0004742252131109126,0.002060922561213374,6.401211430784315e-05,1.0,1.0,,0,1.999999582767443,0.11948240807848477,0.00464497167060398,0.00017038113999584586,55.03750000000001,0.17424005270004272,0.1834503710269928,0.40104857087135315,0.39618849754333496,0.3956206440925598,,,,,,,,,
274,6754.4,24.926,1.2650826759636402,0.4521351531147957,0.0004743935860460624,0.0020615440444089472,6.399102494469844e-05,1.0,1.0,,0,1.9999999403953543,0.6730342113257738,0.0013952303726411785,0.0001701507621291678,26.7125,0.17413301765918732,0.18319447338581085,0.4010079801082611,0.3962750732898712,0.3957819640636444,,,,,,,,,
275,6777.6,23.177,0.23781486600637436,0.5342118889093399,0.0004745232217828743,0.0020619078422896564,6.380416925821919e-05,1.0,1.0,,0,1.9999999403953543,0.1016205051188052,0.003395215712225583,0.00016991964893866605,24.2875,0.1742333620786667,0.18311303853988647,0.4008764624595642,0.3962911069393158,0.396002858877182,,,,,,,,,
276,6802.9,25.358,0.18575290963053703,0.5044298097491264,0.00047456550964852795,0.002063761174213141,6.414570816559717e-05,1.0,1.0,,0,1.9999998211860577,0.11780335210894197,0.0021062539600184165,0.0001696878028486087,28.612499999999997,0.1751030683517456,0.18405574560165405,0.4007619619369507,0.39626291394233704,0.39613068103790283,,,,,,,,,
277,6825.4,22.54,0.7268092893064022,0.5341892242431641,0.0004745046826428734,0.0020674405968748033,6.502780342998449e-05,1.0,1.0,,0,1.9999999403953543,0.15007164027915354,0.0009985628739378628,0.00016945522629095155,-20.825000000000003,0.1764400601387024,0.18555469810962677,0.4006471037864685,0.39612558484077454,0.39620253443717957,,,,,,,,,
278,6850.7,25.257,2.2912043128162622,0.6367592960596085,0.0004743640893138945,0.002076399454381317,6.60119821986882e-05,1.0,1.0,,0,1.9999997615814067,0.850740158167613,0.003375906495741668,0.00016922192170531255,-8.75,0.17781668901443481,0.1870500147342682,0.4005356729030609,0.3960030972957611,0.39626115560531616,,,,,,,,,
279,6875.8,25.114,0.189528189599514,0.5426099598407745,0.0004742102973978035,0.0020869437139481306,6.714505070704035e-05,1.0,1.0,,0,1.999999701976754,0.12889697493524044,0.0016656194958222447,0.00016898789153894648,-9.775000000000002,0.17956796288490295,0.18904612958431244,0.40044352412223816,0.3959377706050873,0.39627403020858765,,,,,,,,,
280,6900.1,24.323,1.02662736736238,0.6114839464426041,0.00047409269609488547,0.0020955357467755675,6.835844396846369e-05,1.0,1.0,,0,1.9999997615814067,0.08717749619860038,0.0003609113462512892,0.00016875313824671898,11.5875,0.1804124116897583,0.18993881344795227,0.40023064613342285,0.395949125289917,0.3963207006454468,,,,,,,,,
281,6923.8,23.69,0.10233313729986548,0.3597386907786131,0.0004739792348118499,0.0021013524965383112,6.896822924318258e-05,1.0,1.0,,0,1.9999996423720994,0.11071463373310518,0.0011009656787607247,0.00016851766429108105,-19.475000000000005,0.1811997890472412,0.19083552062511444,0.4000576138496399,0.39596667885780334,0.39635157585144043,,,,,,,,,
282,6948.4,24.594,0.18339140759781003,0.5222343802452087,0.0004739037685794756,0.002104193903505802,6.935702549526468e-05,1.0,1.0,,0,1.999999880790707,0.28418426247810763,0.003560921693703337,0.00016828147214204307,25.049999999999997,0.18143051862716675,0.19101396203041077,0.3999634385108948,0.39604103565216064,0.396293044090271,,,,,,,,,
283,6972.6,24.155,0.1739132646471262,0.7697844728827477,0.00047387758240802214,0.0021048877970315516,6.93093261361355e-05,1.0,1.0,,0,1.9999998211860577,0.16212927742085986,0.0019752390345678596,0.00016804456427714886,37.4875,0.18167437613010406,0.19133637845516205,0.39994919300079346,0.396148145198822,0.39622747898101807,,,,,,,,,
284,6996.8,24.188,0.17269456572830677,0.32865193113684654,0.00047388343227794394,0.0021071049850434065,6.956579636607785e-05,1.0,1.0,,0,1.9999993443488,0.13128369841077908,0.0015361722198749316,0.00016780694318144988,29.000000000000004,0.1814238429069519,0.19101403653621674,0.3999258577823639,0.3962252140045166,0.3961747884750366,,,,,,,,,
285,7021.0,24.247,0.3787178951315582,0.7282484732568264,0.000473915773909539,0.0021097863791510463,6.932736323506106e-05,1.0,1.0,,0,1.9999999403953543,0.10053766467222214,0.001296251118422644,0.00016756861134747895,27.25,0.18137453496456146,0.19090761244297028,0.3999329209327698,0.39636215567588806,0.39608198404312134,,,,,,,,,
286,7045.5,24.506,0.21051822183653712,0.4958765581250191,0.00047396095033036545,0.0021111351088620722,6.933587792445906e-05,1.0,1.0,,0,2.0,0.09332334768980846,0.0015963044578032094,0.00016732957127522425,56.5875,0.18149416148662567,0.19091592729091644,0.39984557032585144,0.3965795934200287,0.39602550864219666,,,,,,,,,
287,7070.0,24.439,0.21602166909724474,0.5122028663754463,0.00047399849427165464,0.0021116588613949716,6.968515663174912e-05,1.0,1.0,,0,1.9999996423720994,0.04057815250837196,0.00032571859366470237,0.00016708982547210304,-3.8125000000000036,0.1821242719888687,0.1916181743144989,0.3998498022556305,0.39667534828186035,0.3960297703742981,,,,,,,,,
