epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
0,0.8287794579955516,0.8287794579955516,0.00047564599651140065,0.02180930985866817,188.68706893920898,1470,0,314.9069519042969,228.9384002685547,166.73941040039062,155.81533813476562,55.9039421081543,241.2696533203125,179.0437469482422,145.57350158691406,209.99267578125
499,428.1894628749942,427.36068341699865,1.2172973860980988e-05,0.0034889789138057266,33.66100841098362,1470,0,32.422245025634766,36.448020935058594,29.41435432434082,35.952999114990234,13.968610763549805,38.0498046875,37.87945556640625,31.486318588256836,47.327266693115234
999,881.1764820829994,452.9870192080052,1.168943888929096e-05,0.0034189821422889823,32.9221593009101,1470,0,30.140283584594727,37.30341720581055,27.996341705322266,34.07190704345703,12.855378150939941,37.7364501953125,35.612083435058594,32.78165817260742,47.80191421508789
1499,1398.0899317499934,516.913449666994,1.1597240263406903e-05,0.003405472105803673,33.31931156582302,1470,0,31.587329864501953,37.939430236816406,28.532257080078125,34.13027572631836,14.71894645690918,35.94733428955078,35.43123245239258,32.782814025878906,48.80418395996094
1999,1920.5683554999996,522.4784237500062,1.154990170020721e-05,0.003398514631454043,32.84827264149983,1470,0,31.02060890197754,37.463069915771484,27.510311126708984,33.31148910522461,13.075297355651855,37.46355056762695,34.9003791809082,33.19402313232422,47.69572448730469
2499,2371.019423791993,450.4510682919936,1.152293111122812e-05,0.003394544315696603,32.79655636681451,1470,0,30.52855682373047,37.61457443237305,27.55674934387207,33.22140121459961,13.261797904968262,37.3101806640625,35.01877212524414,32.9806022644043,47.67637252807617
2999,2806.2083132499974,435.18888945800427,1.1507578311051674e-05,0.003392282168548435,32.75247912936741,1470,0,30.31822395324707,37.71845626831055,27.42783546447754,33.06766891479492,13.104145050048828,37.5925178527832,34.91546630859375,33.13761520385742,47.49038314819336
3499,3308.1742812499942,501.9659679999968,1.1465007520776138e-05,0.0033860017012364504,32.73255994584825,1470,0,30.21599578857422,37.73095703125,27.29275894165039,32.93586730957031,12.863795280456543,38.02912902832031,34.87830352783203,33.35194778442383,47.29428482055664
3999,3747.476111624994,439.30183037499955,1.1453814694919659e-05,0.0033843484889886353,32.72651725345188,1470,0,30.033946990966797,37.7758674621582,27.437772750854492,33.01121520996094,13.17014217376709,37.516178131103516,35.004798889160156,33.02303695678711,47.565696716308594
4499,4291.615806874994,544.1396952499999,1.1425953714339756e-05,0.0033802298315853845,32.71049001481798,1470,0,30.06430435180664,37.80964279174805,27.318824768066406,32.92539978027344,12.986638069152832,37.813011169433594,34.884193420410156,33.224273681640625,47.36812210083008
4999,5000.053905416993,708.4380985419994,1.1418220294502066e-05,0.0033790857187266004,32.70875782436794,1470,0,30.05299949645996,37.789833068847656,27.326616287231445,32.9306526184082,13.009172439575195,37.765350341796875,34.90617752075195,33.19163513183594,47.4063835144043
