epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
0,5.896291099998052,5.896291099998052,0.00019537741043145585,0.01397774697265106,131.91277991400824,1470,0,201.01211547851562,119.47806549072266,127.34210968017578,135.4201202392578,146.32078552246094,126.7991943359375,122.3191909790039,91.66011810302734,116.86331939697266
19,71.48771080000733,46.16068559999985,6.494163497918139e-05,0.008058637290459312,77.68785137600369,1470,0,96.27801513671875,74.00483703613281,77.44486236572266,85.1049575805664,88.96276092529297,62.143653869628906,76.17367553710938,57.59171676635742,81.4861831665039
9,53.81806780000625,48.70889750000788,0.00010749295034737257,0.01036788070665228,97.65760379367404,1470,0,121.71412658691406,84.34133911132812,99.90595245361328,108.49546813964844,121.30229949951172,84.99933624267578,95.51753997802734,73.04976654052734,89.59260559082031
9,56.53642099999706,50.64012989999901,0.00010749295034737257,0.01036788070665228,97.65760379367404,1470,0,121.71412658691406,84.34133911132812,99.90595245361328,108.49546813964844,121.30229949951172,84.99933624267578,95.51753997802734,73.04976654052734,89.59260559082031
29,127.87110689999827,56.38339609999093,5.1683597482477955e-05,0.007189130509489861,69.64704004923502,1470,0,81.92802429199219,66.3023452758789,70.07880401611328,76.50655364990234,76.71055603027344,54.328887939453125,69.98220825195312,53.9995002746582,76.98648071289062
19,110.71205980000377,56.893991999997525,6.494163497918139e-05,0.008058637290459312,77.68785137600369,1470,0,96.27801513671875,74.00483703613281,77.44486236572266,85.1049575805664,88.96276092529297,62.143653869628906,76.17367553710938,57.59171676635742,81.4861831665039
19,112.86932240000169,56.33290140000463,6.494163497918139e-05,0.008058637290459312,77.68785137600369,1470,0,96.27801513671875,74.00483703613281,77.44486236572266,85.1049575805664,88.96276092529297,62.143653869628906,76.17367553710938,57.59171676635742,81.4861831665039
39,183.20302380000066,55.3319169000024,3.255073921153081e-05,0.005705325513196492,55.71137534247505,1470,0,54.891929626464844,57.60615158081055,56.46296691894531,60.01328659057617,50.351139068603516,43.67207336425781,59.70044708251953,47.02404022216797,71.68034362792969
29,166.38381110000773,55.67175130000396,5.1683597482477955e-05,0.007189130509489861,69.64704004923502,1470,0,81.92802429199219,66.3023452758789,70.07880401611328,76.50655364990234,76.71055603027344,54.328887939453125,69.98220825195312,53.9995002746582,76.98648071289062
29,168.44297509999888,55.57365269999718,5.1683597482477955e-05,0.007189130509489861,69.64704004923502,1470,0,81.92802429199219,66.3023452758789,70.07880401611328,76.50655364990234,76.71055603027344,54.328887939453125,69.98220825195312,53.9995002746582,76.98648071289062
