variant,seed,epoch,train_mse,train_rmse,val_avg_rmse_bps,val_n_good,val_n_bad,epoch_time_sec,cumulative_time_sec,mean_grad_norm,nan_batches,failed_batches,ode_failures,lr,best_val_so_far_bps
baseline,2,22,0.0,0.0,,0,216,0.0449758330360055,1.0452475410420448,,0,30,30,0.001,
baseline,2,23,0.0,0.0,,0,216,0.03951445798156783,1.0869892500340939,,0,30,30,0.001,
baseline,2,24,0.0,0.0,,0,216,0.03732745803426951,1.126098750042729,,0,30,30,0.001,
baseline,2,25,0.0,0.0,,0,216,0.03666045796126127,1.1645482500316575,,0,30,30,0.001,
baseline,2,26,0.0,0.0,,0,216,0.03717820899328217,1.2034735410124995,,0,30,30,0.001,
baseline,2,27,0.0,0.0,,0,216,0.03690220898715779,1.2421044160146266,,0,30,30,0.001,
baseline,2,28,0.0,0.0,,0,216,0.03716870897915214,1.2812554580159485,,0,30,30,0.001,
baseline,2,29,0.0,0.0,,0,216,0.03738649998558685,1.3206375410081819,,0,30,30,0.001,
baseline,2,30,0.0,0.0,,0,216,0.0382065000012517,1.3609167910180986,,0,30,30,0.001,
baseline,2,31,0.0,0.0,,0,216,0.037362083967309445,1.4002946660039015,,0,30,30,0.001,
baseline,2,32,0.0,0.0,,0,216,0.03852574998745695,1.4407837910111994,,0,30,30,0.001,
baseline,2,33,0.0,0.0,,0,216,0.03953720896970481,1.4821242080070078,,0,30,30,0.001,
baseline,2,34,0.0,0.0,,0,216,0.038968415989074856,1.5231916659977287,,0,30,30,0.001,
baseline,2,35,0.0,0.0,,0,216,0.03886833298020065,1.564170625002589,,0,30,30,0.001,
baseline,2,36,0.0,0.0,,0,216,0.03775466699153185,1.6040459159994498,,0,30,30,0.001,
baseline,2,37,0.0,0.0,,0,216,0.03756287501892075,1.6437249580048956,,0,30,30,0.001,
baseline,2,38,0.0,0.0,,0,216,0.03837724996265024,1.6842010000254959,,0,30,30,0.001,
baseline,2,39,0.0,0.0,,0,216,0.038329166010953486,1.7244993330095895,,0,30,30,0.001,
baseline,2,40,0.0,0.0,,0,216,0.03741079196333885,1.7637689160183072,,0,30,30,0.001,
baseline,2,41,0.0,0.0,,0,216,0.038050125003792346,1.8039060410228558,,0,30,30,0.001,
baseline,2,42,0.0,0.0,,0,216,0.03819283295888454,1.8442921660025604,,0,30,30,0.001,
baseline,2,43,0.0,0.0,,0,216,0.03751016705064103,1.8838007500162348,,0,30,30,0.001,
baseline,2,44,0.0,0.0,,0,216,0.03755929204635322,1.9234327500453219,,0,30,30,0.001,
baseline,2,45,0.0,0.0,,0,216,0.03685666702222079,1.9624664580333047,,0,30,30,0.001,
baseline,2,46,0.0,0.0,,0,216,0.038530124991666526,2.0027972910320386,,0,30,30,0.001,
baseline,2,47,0.0,0.0,,0,216,0.03723537502810359,2.041975750005804,,0,30,30,0.001,
baseline,2,48,0.0,0.0,,0,216,0.0370128329959698,2.0806932910345495,,0,30,30,0.001,
baseline,2,49,0.0,0.0,,0,216,0.037406957999337465,2.119786625029519,,0,30,30,0.001,
baseline,2,50,0.0,0.0,,0,216,0.036616083001717925,2.1580815000343136,,0,30,30,0.001,
baseline,2,51,0.0,0.0,,0,216,0.03681062499526888,2.196559250005521,,0,30,30,0.001,
baseline,2,52,0.0,0.0,,0,216,0.037366374977864325,2.2356834160164,,0,30,30,0.001,
baseline,2,53,0.0,0.0,,0,216,0.03772633400512859,2.2751426250324585,,0,30,30,0.001,
baseline,2,54,0.0,0.0,,0,216,0.03756295796483755,2.314707833051216,,0,30,30,0.001,
baseline,2,55,0.0,0.0,,0,216,0.03945924999425188,2.35612133302493,,0,30,30,0.001,
baseline,2,56,0.0,0.0,,0,216,0.03732870798557997,2.3953651250340044,,0,30,30,0.001,
baseline,2,57,0.0,0.0,,0,216,0.03863625001395121,2.436010500008706,,0,30,30,0.001,
baseline,2,58,0.0,0.0,,0,216,0.040023041947279125,2.47830487502506,,0,30,30,0.001,
baseline,2,59,0.0,0.0,,0,216,0.03881583298789337,2.519249333010521,,0,30,30,0.001,
baseline,2,60,0.0,0.0,,0,216,0.04635283298557624,2.567891790997237,,0,30,30,0.001,
baseline,2,61,0.0,0.0,,0,216,0.040032792021520436,2.61020604101941,,0,30,30,0.001,
baseline,2,62,0.0,0.0,,0,216,0.03787037497386336,2.6501193330041133,,0,30,30,0.001,
baseline,2,63,0.0,0.0,,0,216,0.0379167910432443,2.6900422500330023,,0,30,30,0.001,
baseline,2,64,0.0,0.0,,0,216,0.03860654099844396,2.730754040996544,,0,30,30,0.001,
baseline,2,65,0.0,0.0,,0,216,0.037568415980786085,2.7702917080023326,,0,30,30,0.001,
baseline,2,66,0.0,0.0,,0,216,0.03731862502172589,2.809555291023571,,0,30,30,0.001,
baseline,2,67,0.0,0.0,,0,216,0.03805574995931238,2.849720291036647,,0,30,30,0.001,
baseline,2,68,0.0,0.0,,0,216,0.03847058303654194,2.8902900830144063,,0,30,30,0.001,
baseline,2,69,0.0,0.0,,0,216,0.03934987494722009,2.9317192080197856,,0,30,30,0.001,
baseline,2,70,0.0,0.0,,0,216,0.03756866598268971,2.9714245829964057,,0,30,30,0.001,
baseline,2,71,0.0,0.0,,0,216,0.037037458969280124,3.0103797080228105,,0,30,30,0.001,
baseline,2,72,0.0,0.0,,0,216,0.03732741699786857,3.049468916025944,,0,30,30,0.001,
baseline,2,73,0.0,0.0,,0,216,0.03709420905215666,3.0882605829974636,,0,30,30,0.001,
baseline,2,74,0.0,0.0,,0,216,0.03740387503057718,3.1273649579961784,,0,30,30,0.001,
baseline,2,75,0.0,0.0,,0,216,0.03718712500995025,3.166220790997613,,0,30,30,0.001,
baseline,2,76,0.0,0.0,,0,216,0.039985959010664374,3.2083998330053873,,0,30,30,0.001,
baseline,2,77,0.0,0.0,,0,216,0.040313165984116495,3.2509311250178143,,0,30,30,0.001,
baseline,2,78,0.0,0.0,,0,216,0.03766775003168732,3.290710833040066,,0,30,30,0.001,
baseline,2,79,0.0,0.0,,0,216,0.03732779202982783,3.3299986660131253,,0,30,30,0.001,
baseline,2,80,0.0,0.0,,0,216,0.03969179198611528,3.371709583036136,,0,30,30,0.001,
baseline,2,81,0.0,0.0,,0,216,0.03924841602565721,3.412795125041157,,0,30,30,0.001,
baseline,2,82,0.0,0.0,,0,216,0.03812587499851361,3.4529475410236046,,0,30,30,0.001,
baseline,2,83,0.0,0.0,,0,216,0.039160875021480024,3.4942949160467833,,0,30,30,0.001,
baseline,2,84,0.0,0.0,,0,216,0.03968616697238758,3.536037625046447,,0,30,30,0.001,
baseline,2,85,0.0,0.0,,0,216,0.043109541991725564,3.581416416040156,,0,30,30,0.001,
baseline,2,86,0.0,0.0,,0,216,0.038959499972406775,3.6225738750072196,,0,30,30,0.001,
baseline,2,87,0.0,0.0,,0,216,0.03889737499412149,3.6638386250124313,,0,30,30,0.001,
baseline,2,88,0.0,0.0,,0,216,0.038322500011418015,3.704158125037793,,0,30,30,0.001,
baseline,2,89,0.0,0.0,,0,216,0.03827329201158136,3.7447331250295974,,0,30,30,0.001,
baseline,2,90,0.0,0.0,,0,216,0.03842791699571535,3.785271916014608,,0,30,30,0.001,
baseline,2,91,0.0,0.0,,0,216,0.037819791003130376,3.8251812910311855,,0,30,30,0.001,
baseline,2,92,0.0,0.0,,0,216,0.03750862501328811,3.8648005410213955,,0,30,30,0.001,
baseline,2,93,0.0,0.0,,0,216,0.0368453330011107,3.9035246249986812,,0,30,30,0.001,
baseline,2,94,0.0,0.0,,0,216,0.03803566697752103,3.9436275000334717,,0,30,30,0.001,
baseline,2,95,0.0,0.0,,0,216,0.03811533300904557,3.983863666013349,,0,30,30,0.001,
baseline,2,96,0.0,0.0,,0,216,0.03813883301336318,4.02391762501793,,0,30,30,0.001,
baseline,2,97,0.0,0.0,,0,216,0.03794162499252707,4.063799916009884,,0,30,30,0.001,
baseline,2,98,0.0,0.0,,0,216,0.03738279198296368,4.103064541006461,,0,30,30,0.001,
baseline,2,99,0.0,0.0,,0,216,0.03687579097459093,4.141759624995757,,0,30,30,0.001,
baseline,2,100,0.0,0.0,,0,216,0.036334582953713834,4.179809499997646,,0,30,30,0.001,
baseline,2,101,0.0,0.0,,0,216,0.03761145903263241,4.219077582994942,,0,30,30,0.001,
baseline,2,102,0.0,0.0,,0,216,0.038054667005781084,4.259270333044697,,0,30,30,0.001,
baseline,2,103,0.0,0.0,,0,216,0.03902129200287163,4.300116166006774,,0,30,30,0.001,
baseline,2,104,0.0,0.0,,0,216,0.0396677500102669,4.341900416009594,,0,30,30,0.001,
baseline,2,105,0.0,0.0,,0,216,0.04233237501466647,4.3863187080132775,,0,30,30,0.001,
baseline,2,106,0.0,0.0,,0,216,0.042235791974235326,4.430887666007038,,0,30,30,0.001,
baseline,2,107,0.0,0.0,,0,216,0.04140045796521008,4.474510916043073,,0,30,30,0.001,
baseline,2,108,0.0,0.0,,0,216,0.038834083010442555,4.515519125037827,,0,30,30,0.001,
baseline,2,109,0.0,0.0,,0,216,0.03801262500928715,4.555592541000806,,0,30,30,0.001,
baseline,2,110,0.0,0.0,,0,216,0.038186582969501615,4.596038083021995,,0,30,30,0.001,
baseline,2,111,0.0,0.0,,0,216,0.037763541971798986,4.635840333008673,,0,30,30,0.001,
baseline,2,112,0.0,0.0,,0,216,0.03819054097402841,4.676125708036125,,0,30,30,0.001,
baseline,2,113,0.0,0.0,,0,216,0.03712154203094542,4.715361083042808,,0,30,30,0.001,
baseline,2,114,0.0,0.0,,0,216,0.037678333988878876,4.754987750027794,,0,30,30,0.001,
baseline,2,115,0.0,0.0,,0,216,0.03815812501125038,4.795420166046824,,0,30,30,0.001,
baseline,2,116,0.0,0.0,,0,216,0.03686087497044355,4.834322541020811,,0,30,30,0.001,
baseline,2,117,0.0,0.0,,0,216,0.039114875020459294,4.8754574580234475,,0,30,30,0.001,
baseline,2,118,0.0,0.0,,0,216,0.04063083400251344,4.9182241660309955,,0,30,30,0.001,
baseline,2,119,0.0,0.0,,0,216,0.039364834025036544,4.959764833038207,,0,30,30,0.001,
baseline,2,120,0.0,0.0,,0,216,0.03809724998427555,4.999902000010479,,0,30,30,0.001,
baseline,2,121,0.0,0.0,,0,216,0.037743041990324855,5.039905083016492,,0,30,30,0.001,
baseline,2,122,0.0,0.0,,0,216,0.03734920802526176,5.07906608300982,,0,30,30,0.001,
baseline,2,123,0.0,0.0,,0,216,0.0378446250106208,5.118638250045478,,0,30,30,0.001,
baseline,2,124,0.0,0.0,,0,216,0.03741937503218651,5.157740458031185,,0,30,30,0.001,
baseline,2,125,0.0,0.0,,0,216,0.03742929204599932,5.196824375016149,,0,30,30,0.001,
baseline,2,126,0.0,0.0,,0,216,0.037506624998059124,5.236046750040259,,0,30,30,0.001,
baseline,2,127,0.0,0.0,,0,216,0.03727491700556129,5.275041832996067,,0,30,30,0.001,
baseline,2,128,0.0,0.0,,0,216,0.0379260839545168,5.31497758300975,,0,30,30,0.001,
baseline,2,129,0.0,0.0,,0,216,0.037228790984954685,5.3541812500334345,,0,30,30,0.001,
baseline,2,130,0.0,0.0,,0,216,0.03785475000040606,5.394014333025552,,0,30,30,0.001,
baseline,2,131,0.0,0.0,,0,216,0.03920579102123156,5.435269416018855,,0,30,30,0.001,
baseline,2,132,0.0,0.0,,0,216,0.03960233397083357,5.476983583008405,,0,30,30,0.001,
baseline,2,133,0.0,0.0,,0,216,0.03929529199376702,5.518380708002951,,0,30,30,0.001,
baseline,2,134,0.0,0.0,,0,216,0.03901266696630046,5.5596443330287,,0,30,30,0.001,
baseline,2,135,0.0,0.0,,0,216,0.03788333298871294,5.599693750031292,,0,30,30,0.001,
baseline,2,136,0.0,0.0,,0,216,0.037186166970059276,5.638834250043146,,0,30,30,0.001,
baseline,2,137,0.0,0.0,,0,216,0.03779004100942984,5.678763500007335,,0,30,30,0.001,
baseline,2,138,0.0,0.0,,0,216,0.03849050001008436,5.719287500018254,,0,30,30,0.001,
baseline,2,139,0.0,0.0,,0,216,0.03750937496079132,5.75875358300982,,0,30,30,0.001,
baseline,2,140,0.0,0.0,,0,216,0.037526583997532725,5.798302708019037,,0,30,30,0.001,
baseline,2,141,0.0,0.0,,0,216,0.03770466701826081,5.837992250046227,,0,30,30,0.001,
baseline,2,142,0.0,0.0,,0,216,0.0381115410127677,5.8781824160250835,,0,30,30,0.001,
baseline,2,143,0.0,0.0,,0,216,0.03760350000811741,5.9177426660317,,0,30,30,0.001,
baseline,2,144,0.0,0.0,,0,216,0.03741724998690188,5.957346041046549,,0,30,30,0.001,
baseline,2,145,0.0,0.0,,0,216,0.03748075000476092,5.996852500014938,,0,30,30,0.001,
baseline,2,146,0.0,0.0,,0,216,0.03789354203036055,6.036625416018069,,0,30,30,0.001,
baseline,2,147,0.0,0.0,,0,216,0.037446958012878895,6.075929083046503,,0,30,30,0.001,
baseline,2,148,0.0,0.0,,0,216,0.037313500011805445,6.1153167500160635,,0,30,30,0.001,
baseline,2,149,0.0,0.0,,0,216,0.03722620802000165,6.15435675001936,,0,30,30,0.001,
baseline,2,150,0.0,0.0,,0,216,0.03632087499136105,6.192398875020444,,0,30,30,0.001,
baseline,2,151,0.0,0.0,,0,216,0.03686716698575765,6.2309323330409825,,0,30,30,0.001,
baseline,2,152,0.0,0.0,,0,216,0.037417458021081984,6.270123458001763,,0,30,30,0.001,
baseline,2,153,0.0,0.0,,0,216,0.03957775002345443,6.3117767500225455,,0,30,30,0.001,
baseline,2,154,0.0,0.0,,0,216,0.03860641602659598,6.352407250029501,,0,30,30,0.001,
baseline,2,155,0.0,0.0,,0,216,0.03968258295208216,6.394118416006677,,0,30,30,0.001,
baseline,2,156,0.0,0.0,,0,216,0.038761749980039895,6.434885291033424,,0,30,30,0.001,
baseline,2,157,0.0,0.0,,0,216,0.03923058300279081,6.476276125002187,,0,30,30,0.001,
baseline,2,158,0.0,0.0,,0,216,0.03981287498027086,6.51830916601466,,0,30,30,0.001,
baseline,2,159,0.0,0.0,,0,216,0.04087287496076897,6.561537041037809,,0,30,30,0.001,
baseline,2,160,0.0,0.0,,0,216,0.04111604194622487,6.604844540997874,,0,30,30,0.001,
baseline,2,161,0.0,0.0,,0,216,0.04080333298770711,6.647905750025529,,0,30,30,0.001,
baseline,2,162,0.0,0.0,,0,216,0.043407290999311954,6.6938260000315495,,0,30,30,0.001,
baseline,2,163,0.0,0.0,,0,216,0.041462166991550475,6.7374800410470925,,0,30,30,0.001,
baseline,2,164,0.0,0.0,,0,216,0.04060345800826326,6.780479125038255,,0,30,30,0.001,
baseline,2,165,0.0,0.0,,0,216,0.041373834013938904,6.8242390410159715,,0,30,30,0.001,
baseline,2,166,0.0,0.0,,0,216,0.041807583009358495,6.868022875045426,,0,30,30,0.001,
baseline,2,167,0.0,0.0,,0,216,0.04141420900123194,6.911749207996763,,0,30,30,0.001,
baseline,2,168,0.0,0.0,,0,216,0.040375999989919364,6.954303291044198,,0,30,30,0.001,
baseline,2,169,0.0,0.0,,0,216,0.040245915995910764,6.9967301660217345,,0,30,30,0.001,
baseline,2,170,0.0,0.0,,0,216,0.039209999958984554,7.037890083040111,,0,30,30,0.001,
baseline,2,171,0.0,0.0,,0,216,0.03863624995574355,7.078389041009359,,0,30,30,0.001,
baseline,2,172,0.0,0.0,,0,216,0.03720849996898323,7.117364625039045,,0,30,30,0.001,
baseline,2,173,0.0,0.0,,0,216,0.039018957992084324,7.158096625003964,,0,30,30,0.001,
baseline,2,174,0.0,0.0,,0,216,0.03900820802664384,7.199240375019144,,0,30,30,0.001,
baseline,2,175,0.0,0.0,,0,216,0.03727541700936854,7.238418375025503,,0,30,30,0.001,
baseline,2,176,0.0,0.0,,0,216,0.037906833982560784,7.278229415998794,,0,30,30,0.001,
baseline,2,177,0.0,0.0,,0,216,0.03829716698965058,7.318591415998526,,0,30,30,0.001,
baseline,2,178,0.0,0.0,,0,216,0.03775766701437533,7.358432083041407,,0,30,30,0.001,
baseline,2,179,0.0,0.0,,0,216,0.03794320905581117,7.398192125023343,,0,30,30,0.001,
baseline,2,180,0.0,0.0,,0,216,0.03907245799200609,7.439286541019101,,0,30,30,0.001,
baseline,2,181,0.0,0.0,,0,216,0.04099629202391952,7.4822820000117645,,0,30,30,0.001,
baseline,2,182,0.0,0.0,,0,216,0.039305916987359524,7.523762083030306,,0,30,30,0.001,
baseline,2,183,0.0,0.0,,0,216,0.038783749972935766,7.564692415995523,,0,30,30,0.001,
baseline,2,184,0.0,0.0,,0,216,0.037611041974741966,7.604313000047114,,0,30,30,0.001,
baseline,2,185,0.0,0.0,,0,216,0.03848070796811953,7.644739375042263,,0,30,30,0.001,
baseline,2,186,0.0,0.0,,0,216,0.039258957956917584,7.686051374999806,,0,30,30,0.001,
baseline,2,187,0.0,0.0,,0,216,0.037921750044915825,7.726112750009634,,0,30,30,0.001,
baseline,2,188,0.0,0.0,,0,216,0.03963987500173971,7.767848999996204,,0,30,30,0.001,
baseline,2,189,0.0,0.0,,0,216,0.03937349998159334,7.809397500008345,,0,30,30,0.001,
baseline,2,190,0.0,0.0,,0,216,0.03899683296913281,7.850620041019283,,0,30,30,0.001,
baseline,2,191,0.0,0.0,,0,216,0.042171708017122,7.8948934160289355,,0,30,30,0.001,
baseline,2,192,0.0,0.0,,0,216,0.042646832996979356,7.939735374995507,,0,30,30,0.001,
baseline,2,193,0.0,0.0,,0,216,0.04317820904543623,7.985236666048877,,0,30,30,0.001,
baseline,2,194,0.0,0.0,,0,216,0.04444916598731652,8.032191916019656,,0,30,30,0.001,
baseline,2,195,0.0,0.0,,0,216,0.043969959020614624,8.078530750004575,,0,30,30,0.001,
baseline,2,196,0.0,0.0,,0,216,0.044346541981212795,8.125108166015707,,0,30,30,0.001,
baseline,2,197,0.0,0.0,,0,216,0.0422061660210602,8.169376958045177,,0,30,30,0.001,
baseline,2,198,0.0,0.0,,0,216,0.03739399998448789,8.208560041035526,,0,30,30,0.001,
baseline,2,199,0.0,0.0,,0,216,0.03838145802728832,8.248679500014987,,0,30,30,0.001,
baseline,2,200,0.0,0.0,,0,216,0.03968562500085682,8.290480333031155,,0,30,30,0.001,
baseline,2,201,0.0,0.0,,0,216,0.03998374997172505,8.332297916000243,,0,30,30,0.001,
baseline,2,202,0.0,0.0,,0,216,0.0390535420156084,8.373394750000443,,0,30,30,0.001,
baseline,2,203,0.0,0.0,,0,216,0.03790941595798358,8.413407375046518,,0,30,30,0.001,
baseline,2,204,0.0,0.0,,0,216,0.03857558302115649,8.454079541028477,,0,30,30,0.001,
baseline,2,205,0.0,0.0,,0,216,0.03926691599190235,8.495347375050187,,0,30,30,0.001,
baseline,2,206,0.0,0.0,,0,216,0.03785512497415766,8.535271875036415,,0,30,30,0.001,
baseline,2,207,0.0,0.0,,0,216,0.03791720897424966,8.575146957999095,,0,30,30,0.001,
baseline,2,208,0.0,0.0,,0,216,0.03772795799886808,8.614864250004757,,0,30,30,0.001,
baseline,2,209,0.0,0.0,,0,216,0.03793212497839704,8.654857165995054,,0,30,30,0.001,
baseline,2,210,0.0,0.0,,0,216,0.040384041029028594,8.697405665996484,,0,30,30,0.001,
baseline,2,211,0.0,0.0,,0,216,0.03976941597647965,8.739378750033211,,0,30,30,0.001,
baseline,2,212,0.0,0.0,,0,216,0.039027374994475394,8.78041845804546,,0,30,30,0.001,
baseline,2,213,0.0,0.0,,0,216,0.03825875004986301,8.820750790997408,,0,30,30,0.001,
baseline,2,214,0.0,0.0,,0,216,0.03809566702693701,8.860907916037831,,0,30,30,0.001,
baseline,2,215,0.0,0.0,,0,216,0.03786387504078448,8.900897000043187,,0,30,30,0.001,
baseline,2,216,0.0,0.0,,0,216,0.037062999967020005,8.939975000044797,,0,30,30,0.001,
baseline,2,217,0.0,0.0,,0,216,0.03719775000354275,8.97915450000437,,0,30,30,0.001,
baseline,2,218,0.0,0.0,,0,216,0.03714145894628018,9.018116541032214,,0,30,30,0.001,
baseline,2,219,0.0,0.0,,0,216,0.03754608298186213,9.057392958027776,,0,30,30,0.001,
baseline,2,220,0.0,0.0,,0,216,0.03839520801557228,9.097607333038468,,0,30,30,0.001,
baseline,2,221,0.0,0.0,,0,216,0.038081125007010996,9.137525041005574,,0,30,30,0.001,
baseline,2,222,0.0,0.0,,0,216,0.038362500024959445,9.177871500025503,,0,30,30,0.001,
baseline,2,223,0.0,0.0,,0,216,0.03790741600096226,9.217473125027027,,0,30,30,0.001,
baseline,2,224,0.0,0.0,,0,216,0.03763379203155637,9.257019875047263,,0,30,30,0.001,
baseline,2,225,0.0,0.0,,0,216,0.0379242500057444,9.297047708008904,,0,30,30,0.001,
baseline,2,226,0.0,0.0,,0,216,0.03832566598430276,9.337540875014383,,0,30,30,0.001,
baseline,2,227,0.0,0.0,,0,216,0.037616125016938895,9.377388833032455,,0,30,30,0.001,
baseline,2,228,0.0,0.0,,0,216,0.03764241695171222,9.417074833007064,,0,30,30,0.001,
baseline,2,229,0.0,0.0,,0,216,0.03799433400854468,9.457091208023485,,0,30,30,0.001,
baseline,2,230,0.0,0.0,,0,216,0.03744425001787022,9.496415541041642,,0,30,30,0.001,
baseline,2,231,0.0,0.0,,0,216,0.037696458981372416,9.536061624996364,,0,30,30,0.001,
baseline,2,232,0.0,0.0,,0,216,0.038022708031348884,9.576436500006821,,0,30,30,0.001,
baseline,2,233,0.0,0.0,,0,216,0.03775625000707805,9.616231625026558,,0,30,30,0.001,
baseline,2,234,0.0,0.0,,0,216,0.039465832989662886,9.657694125024136,,0,30,30,0.001,
baseline,2,235,0.0,0.0,,0,216,0.04467358300462365,9.705064000037964,,0,30,30,0.001,
baseline,2,236,0.0,0.0,,0,216,0.04312504199333489,9.752013583027292,,0,30,30,0.001,
baseline,2,237,0.0,0.0,,0,216,0.03987608302850276,9.793950541003142,,0,30,30,0.001,
baseline,2,238,0.0,0.0,,0,216,0.0394535840023309,9.835593208030332,,0,30,30,0.001,
baseline,2,239,0.0,0.0,,0,216,0.04052970901830122,9.878380458045285,,0,30,30,0.001,
baseline,2,240,0.0,0.0,,0,216,0.037817583011928946,9.918806791014504,,0,30,30,0.001,
baseline,2,241,0.0,0.0,,0,216,0.03811912500532344,9.958996041037608,,0,30,30,0.001,
baseline,2,242,0.0,0.0,,0,216,0.03781741700368002,9.998864916036837,,0,30,30,0.001,
baseline,2,243,0.0,0.0,,0,216,0.03745199996046722,10.038109790999442,,0,30,30,0.001,
baseline,2,244,0.0,0.0,,0,216,0.03847320802742615,10.078410457994323,,0,30,30,0.001,
baseline,2,245,0.0,0.0,,0,216,0.037836083967704326,10.117986166034825,,0,30,30,0.001,
baseline,2,246,0.0,0.0,,0,216,0.03927225002553314,10.159347791050095,,0,30,30,0.001,
baseline,2,247,0.0,0.0,,0,216,0.03862233302788809,10.200041250034701,,0,30,30,0.001,
baseline,2,248,0.0,0.0,,0,216,0.03727904101833701,10.239251208025962,,0,30,30,0.001,
baseline,2,249,0.0,0.0,,0,216,0.03831837500911206,10.279798000003211,,0,30,30,0.001,
baseline,2,250,0.0,0.0,,0,216,0.03886183397844434,10.320648375025485,,0,30,30,0.001,
baseline,2,251,0.0,0.0,,0,216,0.03816479200031608,10.360999833035748,,0,30,30,0.001,
baseline,2,252,0.0,0.0,,0,216,0.0396873340359889,10.402807166043203,,0,30,30,0.001,
baseline,2,253,0.0,0.0,,0,216,0.042267833021469414,10.447398582997266,,0,30,30,0.001,
baseline,2,254,0.0,0.0,,0,216,0.040397249977104366,10.489977749995887,,0,30,30,0.001,
baseline,2,255,0.0,0.0,,0,216,0.03843508299905807,10.530534707999323,,0,30,30,0.001,
baseline,2,256,0.0,0.0,,0,216,0.03807491698535159,10.57079079101095,,0,30,30,0.001,
baseline,2,257,0.0,0.0,,0,216,0.037917250010650605,10.61092229100177,,0,30,30,0.001,
baseline,2,258,0.0,0.0,,0,216,0.03737449995242059,10.6504123750492,,0,30,30,0.001,
baseline,2,259,0.0,0.0,,0,216,0.03805308399023488,10.690558333008084,,0,30,30,0.001,
baseline,2,260,0.0,0.0,,0,216,0.038118041993584484,10.730989125033375,,0,30,30,0.001,
baseline,2,261,0.0,0.0,,0,216,0.03735341702122241,10.77045629103668,,0,30,30,0.001,
baseline,2,262,0.0,0.0,,0,216,0.037938333000056446,10.810374208027497,,0,30,30,0.001,
baseline,2,263,0.0,0.0,,0,216,0.03813883301336318,10.850575791031588,,0,30,30,0.001,
baseline,2,264,0.0,0.0,,0,216,0.0368403330212459,10.889453333045822,,0,30,30,0.001,
baseline,2,265,0.0,0.0,,0,216,0.03775420901365578,10.929249791020993,,0,30,30,0.001,
baseline,2,266,0.0,0.0,,0,216,0.037015417008660734,10.968266583047807,,0,30,30,0.001,
baseline,2,267,0.0,0.0,,0,216,0.037207917019259185,11.007350750034675,,0,30,30,0.001,
baseline,2,268,0.0,0.0,,0,216,0.03718124999431893,11.04624491604045,,0,30,30,0.001,
baseline,2,269,0.0,0.0,,0,216,0.037123374990187585,11.085012166004162,,0,30,30,0.001,
baseline,2,270,0.0,0.0,,0,216,0.03725541697349399,11.12390620802762,,0,30,30,0.001,
baseline,2,271,0.0,0.0,,0,216,0.0372725420165807,11.162947500008158,,0,30,30,0.001,
baseline,2,272,0.0,0.0,,0,216,0.037372208025772125,11.202026666025631,,0,30,30,0.001,
baseline,2,273,0.0,0.0,,0,216,0.03757558297365904,11.241269165999256,,0,30,30,0.001,
