as_of_date,ccy,z_1,z_2,z_3,z_4
2012-12-31,DKK,0.050411604,-0.067964494,0.051767316,-0.02857359
2013-01-31,DKK,0.03175019,-0.0655616,0.065918475,-0.020238765
2013-02-28,DKK,0.04867536,-0.0725678,0.05830969,-0.028530467
2013-03-29,DKK,0.04740028,-0.068936184,0.056006536,-0.02605899
2013-04-30,DKK,0.04623942,-0.06472227,0.050571874,-0.028250778
2013-05-31,DKK,0.05242473,-0.07393448,0.05685095,-0.027718239
2013-06-28,DKK,0.04372552,-0.074778154,0.065458655,-0.019836577
2013-07-31,DKK,0.04798327,-0.07715851,0.06414691,-0.021393692
2013-08-30,DKK,0.043920077,-0.08145507,0.07233089,-0.021136733
2013-09-30,DKK,0.047566373,-0.08141577,0.06945806,-0.024310075
2013-10-31,DKK,0.05336352,-0.08157494,0.06582579,-0.028266752
2013-11-29,DKK,0.06318907,-0.08672223,0.063293405,-0.031191152
2013-12-31,DKK,0.059978027,-0.088890806,0.06893093,-0.027412878
2014-01-31,DKK,0.05922223,-0.08400015,0.06342487,-0.030588467
2014-02-28,DKK,0.05747384,-0.08196416,0.06312344,-0.030062994
2014-03-31,DKK,0.05503699,-0.07954824,0.062523246,-0.030706175
2014-04-30,DKK,0.05478665,-0.07769157,0.060155682,-0.031438183
2014-05-30,DKK,0.05750944,-0.07627981,0.055778075,-0.033368666
2014-06-30,DKK,0.053452153,-0.07281317,0.05532926,-0.03394137
2014-07-31,DKK,0.04656011,-0.06753866,0.05474872,-0.0317106
2014-08-29,DKK,0.039834637,-0.057504524,0.04797765,-0.028872564
2014-09-30,DKK,0.051464077,-0.06475318,0.04739278,-0.032579012
2014-10-31,DKK,0.045417655,-0.059424385,0.04584371,-0.030517492
2014-11-28,DKK,0.03735099,-0.051430516,0.042455148,-0.02734996
2014-12-31,DKK,0.03349359,-0.04691047,0.03841398,-0.023743387
2015-01-30,DKK,0.045867883,-0.045175157,0.023557384,-0.019941129
2015-02-27,DKK,0.047585495,-0.045166958,0.022674667,-0.019124132
2015-03-31,DKK,0.03081173,-0.035303045,0.021430362,-0.011546794
2015-04-30,DKK,0.042871818,-0.04427531,0.023971649,-0.015581009
2015-05-29,DKK,0.048432395,-0.052767925,0.030674031,-0.019786624
2015-06-30,DKK,0.062720105,-0.06846169,0.039182942,-0.023557818
2015-07-31,DKK,0.053369302,-0.060394388,0.036916804,-0.02315476
2015-08-31,DKK,0.05404153,-0.063272096,0.040947374,-0.024219045
2015-09-30,DKK,0.05165537,-0.05973011,0.038317617,-0.02464194
2015-10-30,DKK,0.058657497,-0.061955508,0.03483302,-0.025149655
2015-11-30,DKK,0.068190694,-0.06553807,0.030972319,-0.02900563
2015-12-31,DKK,0.063069545,-0.06627919,0.036519885,-0.026590854
2016-01-29,DKK,0.056712423,-0.056603733,0.028678177,-0.02588557
2016-02-29,DKK,0.049778916,-0.04866834,0.0234511,-0.022227205
2016-03-31,DKK,0.04890851,-0.048830245,0.025228828,-0.022682633
2016-04-29,DKK,0.05788405,-0.056252643,0.028576382,-0.02615822
2016-06-30,DKK,0.048446625,-0.042926334,0.016997475,-0.020987228
2016-07-29,DKK,0.045468915,-0.039233178,0.015192909,-0.019690793
2016-08-31,DKK,0.045637343,-0.03947237,0.015619101,-0.019933729
2016-09-30,DKK,0.045845937,-0.039439835,0.015244907,-0.02057064
2016-10-31,DKK,0.050532572,-0.046591625,0.020709964,-0.02123587
2016-11-30,DKK,0.059161443,-0.05525235,0.024899779,-0.024875399
2016-12-30,DKK,0.06054017,-0.055443786,0.02433061,-0.024677422
2017-01-31,DKK,0.06846098,-0.06338655,0.028010326,-0.026575387
2017-02-28,DKK,0.06732078,-0.05875133,0.023101969,-0.02707036
2017-03-31,DKK,0.06653671,-0.060415003,0.026241517,-0.025421362
2017-04-28,DKK,0.06666952,-0.06106968,0.026765393,-0.025258739
2017-05-31,DKK,0.069342524,-0.062388524,0.026624419,-0.027402636
2017-06-30,DKK,0.0683625,-0.064020574,0.029588507,-0.02583419
2017-07-31,DKK,0.073327124,-0.06767266,0.029976914,-0.027380394
2017-08-31,DKK,0.07300078,-0.0634434,0.024754325,-0.027267896
2017-09-29,DKK,0.07681958,-0.06765985,0.026790474,-0.027499352
2017-10-31,DKK,0.07650664,-0.066097915,0.025082078,-0.027975556
2017-11-30,DKK,0.072894335,-0.063472964,0.024593642,-0.025753617
2017-12-29,DKK,0.07073601,-0.06286525,0.025419515,-0.023401259
2018-01-31,DKK,0.06950674,-0.065157205,0.027856786,-0.019940017
2018-02-28,DKK,0.072035514,-0.06781604,0.029397245,-0.021810912
2018-03-30,DKK,0.069231264,-0.063774996,0.02620026,-0.021368038
2018-04-30,DKK,0.06928116,-0.0644983,0.027509162,-0.021945346
2018-05-31,DKK,0.06786619,-0.06139143,0.025178125,-0.023389084
2018-06-29,DKK,0.06948944,-0.061789695,0.023875006,-0.02378195
2018-07-31,DKK,0.06925235,-0.06265865,0.025638072,-0.022997256
2018-08-31,DKK,0.06722399,-0.06016751,0.024442974,-0.023177676
2018-09-28,DKK,0.06549574,-0.06115051,0.027108869,-0.020721018
2018-10-31,DKK,0.06670736,-0.061360013,0.025944507,-0.021134578
2018-11-30,DKK,0.06751513,-0.06056084,0.024256896,-0.02269711
2018-12-31,DKK,0.065260634,-0.058541004,0.02315751,-0.023417346
2019-01-31,DKK,0.06079405,-0.052431546,0.019720739,-0.022134783
2019-02-28,DKK,0.06202662,-0.053314205,0.020249974,-0.02245939
2019-03-29,DKK,0.057529222,-0.045890503,0.014279683,-0.021856705
2019-04-30,DKK,0.06048013,-0.048232026,0.014782749,-0.022431096
2019-05-31,DKK,0.059402928,-0.044237256,0.010005457,-0.022461597
2019-06-28,DKK,0.058266092,-0.03875707,0.003023528,-0.020876868
2019-07-31,DKK,0.05525947,-0.034029182,-0.0007640033,-0.019482266
2019-08-30,DKK,0.045693662,-0.02127494,-0.01119056,-0.013599092
2019-09-30,DKK,0.044008207,-0.023251452,-0.0065477933,-0.01393031
2019-10-31,DKK,0.044820156,-0.027831381,-0.00062726904,-0.01443721
2019-11-29,DKK,0.04181922,-0.027216438,0.0012872422,-0.013730956
2019-12-31,DKK,0.04413301,-0.03194254,0.005891973,-0.013952732
2020-01-31,DKK,0.03923114,-0.023315666,-0.0017571355,-0.012520681
2020-02-28,DKK,0.036278043,-0.018989833,-0.005953515,-0.009952649
2020-03-31,DKK,0.020887675,-0.017946256,0.0050582164,-0.008145984
2020-04-30,DKK,0.017319012,-0.011912098,-0.00083677255,-0.006534417
2020-05-29,DKK,0.017761217,-0.0125578465,0.0007675718,-0.007774163
2020-06-30,DKK,0.02110011,-0.0135635445,-0.00065438176,-0.008483199
2020-07-31,DKK,0.019830879,-0.011773867,-0.002301164,-0.0081007695
2020-08-31,DKK,0.026385006,-0.017310742,0.00045751728,-0.010280414
2020-09-30,DKK,0.023466326,-0.01369866,-0.0026255888,-0.008774129
2020-10-30,DKK,0.025704397,-0.013896796,-0.004443864,-0.009078663
2020-11-30,DKK,0.02327176,-0.013245603,-0.0026482197,-0.008968427
2020-12-31,DKK,0.022426758,-0.0126986755,-0.0025642307,-0.007806895
2021-01-29,DKK,0.028985688,-0.018105585,-0.00050476636,-0.0106092235
2021-02-26,DKK,0.03349155,-0.02626565,0.0062668705,-0.012258588
2021-03-31,DKK,0.042115875,-0.03172561,0.0065960805,-0.01602405
2021-04-30,DKK,0.044820633,-0.03507336,0.008685117,-0.016442636
2021-05-31,DKK,0.043148383,-0.034200784,0.009195796,-0.015870964
2021-06-30,DKK,0.040630795,-0.032396294,0.009025448,-0.014743219
2021-07-30,DKK,0.035124205,-0.025592437,0.0046124985,-0.012909298
2021-08-31,DKK,0.035265338,-0.026343303,0.0054110377,-0.012718222
2021-09-30,DKK,0.040761493,-0.032882947,0.009085356,-0.01278408
2021-10-29,DKK,0.023143658,-0.02408202,0.011403324,-0.0010005439
2021-11-30,DKK,0.02913361,-0.024217688,0.006256164,-0.004925054
2021-12-31,DKK,0.03272959,-0.02915932,0.010778328,-0.0054461486
2022-01-31,DKK,0.021802014,-0.025786484,0.016423529,0.00046071204
2022-02-28,DKK,0.022272574,-0.034145813,0.027379666,0.0023646806
2022-03-31,DKK,-0.0035582494,-0.027434431,0.043852556,0.011733241
2022-04-29,DKK,-0.014868735,-0.03413915,0.063402675,0.010771648
2022-05-31,DKK,-0.018691186,-0.037059825,0.07135964,0.004995416
2022-06-30,DKK,-0.03315411,-0.039481796,0.086172104,0.0032575834
2022-07-29,DKK,-0.037995435,-0.026736103,0.07095184,-0.0032944984
2022-08-31,DKK,-0.101955704,-0.010665523,0.10935957,0.0049870517
2022-09-30,DKK,-0.13952355,-0.006883372,0.13556573,0.012402252
2022-10-31,DKK,-0.14076859,-0.0043688887,0.1345734,0.0069850828
2022-11-30,DKK,-0.15386327,0.01053816,0.12506229,0.0054737483
2022-12-30,DKK,-0.18207116,0.013358635,0.14758147,0.008062294
2023-01-31,DKK,-0.1821704,0.018295605,0.14135158,0.0009902507
2023-02-28,DKK,-0.20367911,0.022159852,0.15857896,0.003949216
2023-03-31,DKK,-0.1911659,0.018882725,0.14964315,-0.00069388445
2023-04-28,DKK,-0.18931077,0.017412554,0.1492436,-0.005524186
2023-05-31,DKK,-0.1923459,0.01907759,0.15017226,-0.0066944603
2023-06-30,DKK,-0.22302745,0.034721404,0.1588936,0.0007559735
2023-07-31,DKK,-0.2063737,0.023355428,0.15773048,-0.0051724515
2023-08-31,DKK,-0.2007182,0.020441893,0.1562858,-0.00797016
2023-09-29,DKK,-0.2005433,0.0126175,0.16703941,-0.009808194
2023-10-31,DKK,-0.18235223,0.0028692067,0.16288882,-0.014937381
2023-11-30,DKK,-0.17835066,0.008789522,0.15074216,-0.014925353
2023-12-29,DKK,-0.15592758,0.0075556743,0.12935017,-0.017984055
2024-01-31,DKK,-0.15723707,0.0070048654,0.13193989,-0.016317176
2024-02-29,DKK,-0.1794922,0.015212417,0.14249739,-0.0106108375
2010-01-29,EUR,0.022490326,-0.091152854,0.10987763,-0.019486254
2010-02-26,EUR,0.033506405,-0.09614634,0.10404188,-0.021583844
2010-03-31,EUR,0.03356309,-0.09484114,0.10289613,-0.022681426
2010-04-30,EUR,0.02892356,-0.09099779,0.100508966,-0.022733143
2010-05-31,EUR,0.022211099,-0.08195595,0.09286161,-0.021089638
2010-06-30,EUR,0.02095908,-0.080896966,0.093233205,-0.023762647
2010-07-30,EUR,0.021273715,-0.082537785,0.096657686,-0.02487262
2010-08-31,EUR,0.0038429962,-0.05925408,0.0787952,-0.01976984
2010-09-30,EUR,-0.0026172795,-0.061364777,0.08926292,-0.018611612
2010-10-29,EUR,-0.007645117,-0.06365935,0.095716186,-0.016941462
2010-11-30,EUR,0.005060528,-0.07654006,0.099926636,-0.01910976
2010-12-31,EUR,0.014749771,-0.086585976,0.10530332,-0.018952874
2011-01-31,EUR,-0.013095936,-0.07449295,0.11868834,-0.012710612
2011-02-28,EUR,-0.019993445,-0.07030756,0.11988861,-0.013464288
2011-03-31,EUR,-0.032269318,-0.06908567,0.1307894,-0.011807957
2011-04-29,EUR,-0.03648668,-0.065489456,0.12900493,-0.013340059
2011-05-31,EUR,-0.029483339,-0.065916106,0.1217632,-0.018111853
2011-06-30,EUR,-0.025851494,-0.070029326,0.12509592,-0.02216973
2011-07-29,EUR,-0.02042705,-0.06751923,0.112780444,-0.023713766
2011-08-31,EUR,-0.003998537,-0.070022225,0.10004299,-0.026617939
2011-09-30,EUR,-0.01792023,-0.054734167,0.09034741,-0.021400968
2011-10-31,EUR,-0.01569811,-0.054880086,0.09013155,-0.024395814
2011-11-30,EUR,-0.0058219633,-0.0651207,0.09203449,-0.02159756
2011-12-30,EUR,-0.0067892084,-0.0567786,0.08230531,-0.023550801
2012-01-31,EUR,0.0055412157,-0.06006212,0.075437404,-0.02546201
2012-02-29,EUR,0.010135609,-0.0620562,0.075077794,-0.024234584
2012-03-30,EUR,0.016139966,-0.06528863,0.074714236,-0.02269896
2012-04-30,EUR,0.025757948,-0.06817129,0.06948681,-0.025530415
2012-05-31,EUR,0.0042540804,-0.0444841,0.056618363,-0.017525695
2012-06-29,EUR,0.021403944,-0.060374256,0.0631617,-0.022599513
2012-07-31,EUR,0.039550915,-0.0649619,0.053968057,-0.026703853
2012-08-31,EUR,0.047968455,-0.06799076,0.050457824,-0.027857685
2012-09-28,EUR,0.057683803,-0.07388549,0.05101364,-0.029903369
2012-10-31,EUR,0.058025684,-0.0743952,0.0516659,-0.029706674
2012-11-30,EUR,0.06115778,-0.07388855,0.04867683,-0.031162849
2012-12-31,EUR,0.06158456,-0.07196045,0.046272576,-0.031849068
2013-01-31,EUR,0.04419813,-0.06918639,0.05878472,-0.024480607
2013-02-28,EUR,0.062841356,-0.0764344,0.051158693,-0.031319756
2013-03-29,EUR,0.05512168,-0.07070495,0.051049624,-0.029954333
2013-04-30,EUR,0.05697758,-0.06732568,0.044926424,-0.030465798
2013-05-31,EUR,0.0628691,-0.075772636,0.050809525,-0.030473817
2013-06-28,EUR,0.0541163,-0.0766467,0.05823747,-0.025315616
2013-07-31,EUR,0.057641678,-0.077825196,0.05655734,-0.02689961
2013-08-30,EUR,0.059876323,-0.08399174,0.06295552,-0.026078055
2013-09-30,EUR,0.061885003,-0.08245921,0.05888374,-0.028168887
2013-10-31,EUR,0.06684889,-0.08343517,0.056657817,-0.031638622
2013-11-29,EUR,0.071533434,-0.086168215,0.055270787,-0.032938417
2013-12-31,EUR,0.06717688,-0.08761186,0.06073009,-0.029802611
2014-01-31,EUR,0.06691257,-0.08196528,0.05376719,-0.032314017
2014-02-28,EUR,0.06366441,-0.07919657,0.053632423,-0.031796508
2014-03-31,EUR,0.060879387,-0.0765377,0.053162582,-0.031816483
2014-04-30,EUR,0.05947515,-0.074267454,0.0510822,-0.031820927
2014-05-30,EUR,0.06216701,-0.07250678,0.046636414,-0.033499435
2014-06-30,EUR,0.06433853,-0.07081745,0.04309472,-0.03398038
2014-07-31,EUR,0.057906043,-0.065743856,0.042010363,-0.031691458
2014-08-29,EUR,0.049852513,-0.05452277,0.034443624,-0.027941506
2014-09-30,EUR,0.063105516,-0.06306067,0.034610324,-0.032693695
2014-10-31,EUR,0.056586377,-0.057692066,0.03346344,-0.030476954
2014-11-28,EUR,0.049157165,-0.050016478,0.030033987,-0.027319359
2014-12-31,EUR,0.044342354,-0.044989634,0.026838243,-0.024647815
2015-01-30,EUR,0.034737293,-0.0358934,0.02184656,-0.019372769
2015-02-27,EUR,0.040896274,-0.03947412,0.02100208,-0.02110201
2015-03-31,EUR,0.026157588,-0.027874958,0.015382882,-0.012322971
2015-04-30,EUR,0.03357528,-0.0341701,0.018572403,-0.015367683
2015-05-29,EUR,0.045240406,-0.04535245,0.023304075,-0.020150783
2015-06-30,EUR,0.059764136,-0.060192022,0.030680966,-0.025272593
2015-07-31,EUR,0.054729488,-0.05373366,0.026417136,-0.02352753
2015-08-31,EUR,0.06013155,-0.059563704,0.02969272,-0.02522925
2015-09-30,EUR,0.060004532,-0.056448903,0.025643243,-0.025837222
2015-10-30,EUR,0.0644121,-0.057421297,0.023094224,-0.02726534
2015-11-30,EUR,0.07255989,-0.0607855,0.020293957,-0.029944437
2015-12-31,EUR,0.06990774,-0.06260214,0.024892235,-0.027741188
2016-01-29,EUR,0.067181654,-0.0536386,0.014960172,-0.026511509
2016-02-29,EUR,0.060478594,-0.045745,0.009546343,-0.023173729
2016-03-31,EUR,0.056880347,-0.04486228,0.011808148,-0.02225797
2016-04-29,EUR,0.06450724,-0.05179452,0.015355706,-0.025766792
2016-05-31,EUR,0.061630584,-0.047607154,0.012468487,-0.02490301
2016-06-30,EUR,0.055590883,-0.04095597,0.0075442945,-0.021539636
2016-07-29,EUR,0.05027142,-0.034888454,0.004451991,-0.019831393
2016-08-31,EUR,0.05067183,-0.035521436,0.0052083805,-0.019630345
2016-09-30,EUR,0.052499887,-0.03635296,0.005031068,-0.020833148
2016-10-31,EUR,0.057382032,-0.043794252,0.01073813,-0.021323282
2016-11-30,EUR,0.066241965,-0.052504044,0.014507915,-0.024266291
2016-12-30,EUR,0.06671364,-0.05244319,0.01443097,-0.024701517
2017-01-31,EUR,0.07365557,-0.05961913,0.018048331,-0.025892884
2017-02-28,EUR,0.06987469,-0.05439226,0.0150117185,-0.026125913
2017-03-31,EUR,0.07010553,-0.056303732,0.017439732,-0.024600709
2017-04-28,EUR,0.071718946,-0.05764356,0.017723968,-0.024818553
2017-05-31,EUR,0.075093865,-0.059518997,0.017485823,-0.026759464
2017-06-30,EUR,0.075172566,-0.061775226,0.020239634,-0.025068501
2017-07-31,EUR,0.08016246,-0.06570083,0.020849092,-0.026809793
2017-08-31,EUR,0.077664584,-0.061071116,0.017165894,-0.027119054
2017-09-29,EUR,0.08045652,-0.06503796,0.019986935,-0.027320042
2017-10-31,EUR,0.08030723,-0.06348182,0.018106604,-0.027737327
2017-11-30,EUR,0.0767803,-0.061222006,0.018145418,-0.025692634
2017-12-29,EUR,0.07413099,-0.060725227,0.019450797,-0.02303603
2018-01-31,EUR,0.07406463,-0.0639989,0.022137221,-0.019614685
2018-02-28,EUR,0.076061934,-0.06567799,0.022890726,-0.021368342
2018-03-30,EUR,0.074257165,-0.062276084,0.019850787,-0.021529362
2018-04-30,EUR,0.074632406,-0.06300784,0.020715276,-0.021655837
2018-05-31,EUR,0.072487384,-0.06020494,0.019439846,-0.023118353
2018-06-29,EUR,0.07472169,-0.060870063,0.018220147,-0.023817476
2018-07-31,EUR,0.07500086,-0.062290065,0.020141229,-0.02307675
2018-08-31,EUR,0.073602036,-0.060133882,0.018866844,-0.023678072
2018-09-28,EUR,0.07286067,-0.061905637,0.021576544,-0.021558443
2018-10-31,EUR,0.07308956,-0.061559997,0.020704435,-0.022257116
2018-11-30,EUR,0.07356817,-0.060432147,0.018845988,-0.023703346
2018-12-31,EUR,0.072665684,-0.05867486,0.01688929,-0.024581727
2019-01-31,EUR,0.06607519,-0.05184181,0.014322205,-0.02308596
2019-02-28,EUR,0.06635483,-0.052953593,0.01602366,-0.023274306
2019-03-29,EUR,0.06159849,-0.0454227,0.010234715,-0.022665322
2019-04-30,EUR,0.06266677,-0.046820283,0.011093125,-0.022777447
2019-05-31,EUR,0.061456587,-0.04226245,0.0057339096,-0.022346659
2019-06-28,EUR,0.0625541,-0.039121814,-0.00030586348,-0.021379858
2019-07-31,EUR,0.060124744,-0.03377866,-0.005438705,-0.019715153
2019-08-30,EUR,0.05162556,-0.022313122,-0.01502119,-0.01476961
2019-09-30,EUR,0.048687715,-0.023591755,-0.010103976,-0.014469323
2019-10-31,EUR,0.04965819,-0.028181544,-0.0042239293,-0.015402986
2019-11-29,EUR,0.04863553,-0.028273169,-0.0030367991,-0.015040514
2019-12-31,EUR,0.051721636,-0.033501178,0.0012364925,-0.015709298
2020-01-31,EUR,0.046517897,-0.024708373,-0.0060135936,-0.014305283
2020-02-28,EUR,0.04319487,-0.019706497,-0.010718503,-0.011455426
2020-03-31,EUR,0.03719856,-0.020293193,-0.005925445,-0.009627168
2020-04-30,EUR,0.029017404,-0.013216308,-0.009555046,-0.008072974
2020-05-29,EUR,0.028311502,-0.013446725,-0.0074444474,-0.008880976
2020-06-30,EUR,0.03633881,-0.016439384,-0.010273453,-0.009620999
2020-07-31,EUR,0.03712138,-0.015181819,-0.012876015,-0.00820207
2020-08-31,EUR,0.043747127,-0.020539131,-0.010733239,-0.010356279
2020-09-30,EUR,0.043551307,-0.018458948,-0.013957067,-0.009369235
2020-10-30,EUR,0.046608906,-0.018953979,-0.016286537,-0.009876753
2020-11-30,EUR,0.04625347,-0.019358773,-0.014963558,-0.010030978
2020-12-31,EUR,0.045966737,-0.018871816,-0.015314754,-0.009480849
2021-01-29,EUR,0.052606396,-0.024182439,-0.013745233,-0.012164628
2021-02-26,EUR,0.056630526,-0.031355936,-0.007561521,-0.013591604
2021-03-31,EUR,0.063873716,-0.036333274,-0.0067673363,-0.01688438
2021-04-30,EUR,0.0651115,-0.038403675,-0.0050516673,-0.016787866
2021-05-31,EUR,0.062809326,-0.03672117,-0.0053694714,-0.015822751
2021-06-30,EUR,0.060802143,-0.03514408,-0.0056291237,-0.0149127
2021-07-30,EUR,0.05532197,-0.02841563,-0.010097869,-0.013147199
2021-08-31,EUR,0.055934004,-0.029629648,-0.0089925295,-0.013152753
2021-09-30,EUR,0.059047353,-0.035209958,-0.004417619,-0.013000057
2021-10-29,EUR,0.03735962,-0.024486696,-0.0006953316,-0.0002874618
2021-11-30,EUR,0.044775967,-0.02597877,-0.005511223,-0.004403874
2021-12-31,EUR,0.04937071,-0.03198603,-0.0001999534,-0.0056243525
2022-01-31,EUR,0.037555985,-0.02830751,0.005551741,0.0005409944
2022-02-28,EUR,0.039758995,-0.03635188,0.014315349,0.0014416006
2022-03-31,EUR,0.012742179,-0.02971312,0.031796753,0.011012076
2022-04-29,EUR,-0.00040325237,-0.035208374,0.05185233,0.010732063
2022-05-31,EUR,-0.00297642,-0.038164772,0.058500737,0.004713517
2022-06-30,EUR,-0.016866738,-0.039908558,0.07209626,0.0025122256
2022-07-29,EUR,-0.02358987,-0.0275134,0.05879177,-0.00417277
2022-08-31,EUR,-0.08470832,-0.012919639,0.096645266,0.004747453
2022-09-30,EUR,-0.124045946,-0.008052384,0.123147994,0.011540649
2022-10-31,EUR,-0.12804957,-0.006330211,0.12558854,0.0067411396
2022-11-30,EUR,-0.1452663,0.009712599,0.118330844,0.005391617
2022-12-30,EUR,-0.17161448,0.011058799,0.14091529,0.008472525
2023-01-31,EUR,-0.17370039,0.017385669,0.13465658,0.0014564579
2023-02-28,EUR,-0.19705226,0.021741142,0.15292586,0.0046457173
2023-03-31,EUR,-0.18157041,0.018323844,0.1408688,-0.0010095735
2023-04-28,EUR,-0.18637557,0.01839403,0.14433919,-0.0060528857
2023-05-31,EUR,-0.18927479,0.020459527,0.14487408,-0.007522452
2023-06-30,EUR,-0.21940877,0.035946056,0.15333864,0.00032630196
2023-07-31,EUR,-0.20232807,0.02454573,0.15200657,-0.005642332
2023-08-31,EUR,-0.1960932,0.021371033,0.15018412,-0.008404642
2023-09-29,EUR,-0.19571827,0.012966857,0.16179381,-0.010730857
2023-10-31,EUR,-0.17819463,0.0041208025,0.1569899,-0.015800053
2023-11-30,EUR,-0.17387915,0.010742657,0.14299236,-0.015941888
2023-12-29,EUR,-0.15078531,0.008676981,0.122547805,-0.019165017
2024-01-31,EUR,-0.15239389,0.0083290255,0.1251331,-0.017317284
2024-02-29,EUR,-0.17614685,0.016800646,0.1368041,-0.0113014765
2010-01-29,JPY,0.06315703,-0.06062847,0.03144488,-0.03082063
2010-02-26,JPY,0.06605282,-0.0627121,0.032197386,-0.03248237
2010-03-31,JPY,0.070447795,-0.06699126,0.033983693,-0.03382453
2010-04-30,JPY,0.06765021,-0.063745484,0.032203678,-0.033411693
2010-05-31,JPY,0.06430278,-0.060937706,0.030776426,-0.031494346
2010-06-30,JPY,0.056829013,-0.05250528,0.02637459,-0.029233005
2010-07-30,JPY,0.054131098,-0.04992441,0.025061868,-0.028252486
2010-08-31,JPY,0.055888776,-0.05010258,0.02404559,-0.029198037
2010-09-30,JPY,0.057924096,-0.05082926,0.023871487,-0.031134557
2010-10-29,JPY,0.059312962,-0.051841214,0.025044994,-0.032325532
2010-11-30,JPY,0.060215425,-0.056722295,0.029227613,-0.031119213
2010-12-31,JPY,0.05526073,-0.052199908,0.027014667,-0.02835226
2011-01-31,JPY,0.058609426,-0.055627704,0.028864583,-0.029423296
2011-02-28,JPY,0.058128428,-0.056461867,0.030028995,-0.028432552
2011-03-31,JPY,0.06302122,-0.05829298,0.028668676,-0.03138422
2011-04-29,JPY,0.06134923,-0.055729147,0.027266178,-0.031213637
2011-05-31,JPY,0.05809317,-0.05311129,0.02610646,-0.029617248
2011-06-30,JPY,0.058141317,-0.05287394,0.025895322,-0.02996207
2011-07-29,JPY,0.054379884,-0.04880469,0.023788514,-0.02895809
2011-08-31,JPY,0.055141773,-0.048694283,0.022938278,-0.029092724
2011-09-30,JPY,0.05245668,-0.047163714,0.022351159,-0.02679315
2011-10-31,JPY,0.054240093,-0.04833693,0.022932414,-0.028516088
2011-11-30,JPY,0.054512437,-0.04823872,0.02238525,-0.027927684
2011-12-30,JPY,0.049701065,-0.043302387,0.020206586,-0.026460271
2012-01-31,JPY,0.050660945,-0.04419263,0.021079874,-0.027529724
2012-02-29,JPY,0.052600745,-0.04580119,0.021853207,-0.028763259
2012-03-30,JPY,0.05483333,-0.048332326,0.023343049,-0.029568067
2012-04-30,JPY,0.051360775,-0.04407386,0.021229576,-0.028817331
2012-05-31,JPY,0.044861086,-0.03848997,0.01883212,-0.025416993
2012-06-29,JPY,0.048948854,-0.041419886,0.020001551,-0.027825875
2012-07-31,JPY,0.047937073,-0.0401534,0.019188853,-0.027400184
2012-08-31,JPY,0.0493875,-0.04179165,0.020213066,-0.028128216
2012-09-28,JPY,0.050396226,-0.042779673,0.02065539,-0.028625946
2012-10-31,JPY,0.05681181,-0.047630448,0.022648474,-0.0321481
2012-11-30,JPY,0.058014117,-0.047453742,0.022501362,-0.033580244
2012-12-31,JPY,0.064180225,-0.053444356,0.024790341,-0.035633173
2013-01-31,JPY,0.06516008,-0.052740816,0.024677677,-0.037340768
2013-02-28,JPY,0.05852614,-0.04797403,0.022597201,-0.033282552
2013-03-29,JPY,0.05281504,-0.04340557,0.021218147,-0.030442743
2013-04-30,JPY,0.051825266,-0.04397205,0.02282472,-0.029495591
2013-05-31,JPY,0.055564277,-0.049982507,0.025827752,-0.029288406
2013-06-28,JPY,0.056664497,-0.050396103,0.025888173,-0.03064693
2013-07-31,JPY,0.056977015,-0.049995247,0.025355065,-0.03122329
2013-08-30,JPY,0.05468781,-0.04739536,0.024141582,-0.030360155
2013-09-30,JPY,0.054349266,-0.04647852,0.023496509,-0.030275414
2013-10-31,JPY,0.05051624,-0.04200641,0.021342726,-0.029418454
2013-11-29,JPY,0.053161155,-0.044150833,0.021975694,-0.030592639
2013-12-31,JPY,0.058032554,-0.049801756,0.024777051,-0.031642247
2014-01-31,JPY,0.05317342,-0.044404812,0.022061197,-0.03038566
2014-02-28,JPY,0.054327674,-0.045101903,0.022040123,-0.031013126
2014-03-31,JPY,0.056273263,-0.047070403,0.022805821,-0.03141939
2014-04-30,JPY,0.05318985,-0.043961518,0.021756334,-0.030344402
2014-05-30,JPY,0.05139522,-0.041713744,0.020722339,-0.030030632
2014-06-30,JPY,0.051289547,-0.041041195,0.020244993,-0.030518534
2014-07-31,JPY,0.050621804,-0.04010805,0.019702863,-0.030172186
2014-08-29,JPY,0.04833963,-0.037938155,0.019013153,-0.029228438
2014-09-30,JPY,0.049863428,-0.039750848,0.019858459,-0.029746478
2014-10-31,JPY,0.046945732,-0.036744677,0.017823774,-0.027983531
2014-11-28,JPY,0.044193782,-0.03511225,0.017523138,-0.026491685
2014-12-31,JPY,0.037991066,-0.030552683,0.015670527,-0.022820212
2015-01-30,JPY,0.0375663,-0.029747553,0.015236304,-0.022460185
2015-02-27,JPY,0.04279628,-0.03412956,0.017200824,-0.025713593
2015-03-31,JPY,0.039995316,-0.033679888,0.0179816,-0.023168176
2015-04-30,JPY,0.04059918,-0.033482414,0.017167935,-0.023698501
2015-05-29,JPY,0.045132577,-0.03674114,0.018404536,-0.026246898
2015-06-30,JPY,0.04593011,-0.038607772,0.019550307,-0.025855076
2015-07-31,JPY,0.045057576,-0.03704736,0.018675799,-0.026404273
2015-08-31,JPY,0.04517506,-0.036933295,0.01850789,-0.026608558
2015-09-30,JPY,0.044059463,-0.03542757,0.017285591,-0.02586549
2015-10-30,JPY,0.04259926,-0.033949297,0.016504603,-0.025566868
