epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD,torch_version,python_version,numpy_version
0,0.957240667019505,0.957240667019505,0.00019098292712714575,0.01381965727241981,125.72215525309245,1470,0,199.5058135986328,115.51548767089844,119.633544921875,127.56669616699219,141.25390625,126.78521728515625,114.66456604003906,79.99107360839844,106.58309173583984,2.11.0,3.12.6,2.2.2
99,75.26927087502554,74.31203020800604,2.0316115003471186e-05,0.004507340125114943,43.697235107421875,1470,0,44.65461349487305,48.82125473022461,43.879886627197266,46.24787902832031,30.364919662475586,41.1627197265625,49.98293685913086,31.02950096130371,57.131404876708984,2.11.0,3.12.6,2.2.2
199,150.01568004203727,74.74640916701173,6.686689678700736e-06,0.0025858634300172808,26.552572462293835,1470,0,27.424026489257812,23.816055297851562,24.780866622924805,30.25503921508789,22.960784912109375,25.808250427246094,32.355831146240234,23.24968147277832,28.322616577148438,2.11.0,3.12.6,2.2.2
299,225.1319677500287,75.11628770799143,3.575117642910863e-06,0.0018907981497005076,19.567600038316517,1470,0,21.440610885620117,15.853691101074219,19.497743606567383,23.95151710510254,19.656566619873047,18.498424530029297,23.214717864990234,15.351997375488281,18.643131256103516,2.11.0,3.12.6,2.2.2
399,300.12173491704743,74.98976716701873,2.9433136644905243e-06,0.0017156088320157729,16.74028640323215,1470,0,18.181821823120117,13.914233207702637,15.676661491394043,19.944250106811523,16.60196876525879,15.14803695678711,20.234434127807617,14.073973655700684,16.887197494506836,2.11.0,3.12.6,2.2.2
499,375.30647479201434,75.18473987496691,2.367921464623219e-06,0.0015388052068482285,15.219757821824818,1470,0,14.798637390136719,14.570863723754883,14.070740699768066,18.4659423828125,15.075058937072754,13.670198440551758,16.759044647216797,13.93285083770752,15.634483337402344,2.11.0,3.12.6,2.2.2
599,451.31600095902104,76.0095261670067,2.0943832277269047e-06,0.0014471984064829896,13.985757827758789,1470,0,12.57070255279541,13.67806339263916,13.10179615020752,17.569355010986328,14.617782592773438,12.603754997253418,14.144858360290527,13.211262702941895,14.374244689941406,2.11.0,3.12.6,2.2.2
699,532.4921922500362,81.17619129101513,1.7806432163147323e-06,0.00133440744014515,13.189246707492405,1470,0,11.699507713317871,12.728562355041504,12.569425582885742,16.67201042175293,15.472319602966309,11.165433883666992,12.653788566589355,12.994485855102539,12.747686386108398,2.11.0,3.12.6,2.2.2
799,612.8477975000278,80.35560524999164,1.722823883808035e-06,0.0013125638589447887,12.712852372063532,1470,0,10.739969253540039,11.96170425415039,12.256285667419434,17.52942657470703,14.273323059082031,10.696782112121582,12.6954345703125,11.901026725769043,12.361719131469727,2.11.0,3.12.6,2.2.2
899,693.7910008340259,80.9432033339981,1.618877143325527e-06,0.001272351029914908,12.279617521497938,1470,0,10.081124305725098,11.020255088806152,12.025161743164062,17.152240753173828,14.29837703704834,10.266510009765625,12.393168449401855,11.136750221252441,12.142970085144043,2.11.0,3.12.6,2.2.2
999,774.0113920840085,80.22039124998264,1.5207950913414222e-06,0.0012332052105555758,12.069342507256403,1470,0,10.97877025604248,10.422430992126465,11.600489616394043,16.21886444091797,14.850485801696777,9.872879981994629,12.069414138793945,11.119389533996582,11.491357803344727,2.11.0,3.12.6,2.2.2
1099,854.982307541999,80.97091545799049,1.4833298739337688e-06,0.0012179203068894814,11.856657663981121,1470,0,9.680957794189453,10.278801918029785,11.476705551147461,15.958641052246094,15.271835327148438,9.457643508911133,11.764020919799805,11.130960464477539,11.690352439880371,2.11.0,3.12.6,2.2.2
1199,935.3323401670204,80.35003262502141,1.3107918054016891e-06,0.0011448981637690266,11.748964309692383,1470,0,10.626686096191406,10.738673210144043,11.066036224365234,16.27183723449707,13.48879337310791,10.21254825592041,10.689305305480957,10.645524978637695,12.001274108886719,2.11.0,3.12.6,2.2.2
1299,1016.6325267920038,81.30018662498333,1.1490796866389067e-06,0.0010719513452759444,10.402991612752277,1470,0,9.601405143737793,8.793868064880371,10.514970779418945,14.934127807617188,12.641874313354492,8.935981750488281,8.788007736206055,9.835938453674316,9.580750465393066,2.11.0,3.12.6,2.2.2
1399,1097.0903197920416,80.45779300003778,1.031067897826756e-06,0.0010154151357089159,10.419859674241808,1470,0,10.055492401123047,8.805935859680176,9.11037540435791,13.861418724060059,12.917084693908691,8.711331367492676,8.125993728637695,11.180281639099121,11.010823249816895,2.11.0,3.12.6,2.2.2
1499,1178.051711292006,80.96139149996452,9.681020627931193e-07,0.0009839217767653684,9.63576168484158,1470,0,8.00484561920166,8.227144241333008,9.66214370727539,14.25312328338623,11.846831321716309,8.171722412109375,8.100750923156738,9.058768272399902,9.396525382995605,2.11.0,3.12.6,2.2.2
1599,1258.4904085000162,80.43869720801013,1.0217662778826349e-06,0.0010108245534624864,10.569790946112738,1470,0,12.138559341430664,9.097116470336914,9.571239471435547,13.80905532836914,12.027090072631836,9.455486297607422,8.413352966308594,10.589228630065918,10.026989936828613,2.11.0,3.12.6,2.2.2
1699,1339.7024812090094,81.21207270899322,9.739547458841215e-07,0.000986891455978884,9.613098091549343,1470,0,8.328859329223633,8.350351333618164,9.290019989013672,14.130291938781738,11.06574821472168,8.336545944213867,7.94043493270874,9.203855514526367,9.87177562713623,2.11.0,3.12.6,2.2.2
1799,1420.112772624998,80.41029141598847,9.431006873035053e-07,0.000971133712371013,9.566693252987331,1470,0,7.785393238067627,8.209555625915527,9.257796287536621,14.335470199584961,10.987236022949219,8.329354286193848,8.242498397827148,8.897991180419922,10.054944038391113,2.11.0,3.12.6,2.2.2
1899,1501.0268087500008,80.9140361250029,9.957390396229297e-07,0.0009978672454905662,9.727671941121418,1470,0,8.535442352294922,8.404105186462402,9.246026992797852,14.10267162322998,10.713591575622559,8.68826675415039,8.34971809387207,8.939665794372559,10.569559097290039,2.11.0,3.12.6,2.2.2
