as_of_date,ccy,z_1,z_2,z_3
2020-07-31,CAD,-0.0015596446,-0.0023875083,-0.03202751
2020-08-31,CAD,0.0007649924,-0.0029515773,-0.035566572
2020-09-30,CAD,0.00058258296,-0.0028896565,-0.034905117
2020-10-30,CAD,0.0026542454,-0.0033015297,-0.036676437
2020-11-30,CAD,0.001952217,-0.0032010938,-0.03759712
2020-12-31,CAD,0.0038381333,-0.0035508412,-0.037493553
2021-01-29,CAD,0.006644934,-0.0041549304,-0.041130368
2021-02-26,CAD,0.006667541,-0.004234082,-0.05067957
2021-03-31,CAD,0.011107622,-0.004823284,-0.055825144
2021-04-30,CAD,0.009955879,-0.004764306,-0.054598607
2021-05-31,CAD,0.0083782505,-0.004563088,-0.05356593
2021-06-30,CAD,0.0029935355,-0.0038726698,-0.05354296
2021-07-30,CAD,0.0028763083,-0.0038410136,-0.05005135
2021-08-31,CAD,0.002265116,-0.003761733,-0.050861053
2021-09-30,CAD,0.0012912251,-0.003916898,-0.057949167
2021-10-29,CAD,-0.014337403,-0.002985989,-0.07103012
2021-11-30,CAD,-0.015722198,-0.0023918117,-0.06663097
2021-12-31,CAD,-0.017045159,-0.0022454245,-0.0659288
2022-01-31,CAD,-0.021317916,-0.0024555388,-0.07853502
2022-02-28,CAD,-0.024772367,-0.002408846,-0.08191642
2022-03-31,CAD,-0.041326866,-0.0016145946,-0.10494642
2022-04-29,CAD,-0.04969671,-0.0012974372,-0.12173207
2022-05-31,CAD,-0.049942683,-0.001168669,-0.12219455
2022-06-30,CAD,-0.061341204,-0.00042728265,-0.1377708
2022-07-29,CAD,-0.06395499,0.00025249517,-0.12822105
2022-08-31,CAD,-0.07999406,0.0008569068,-0.14884485
2022-09-30,CAD,-0.08403322,0.0013662892,-0.15303625
2022-10-31,CAD,-0.087667346,0.001523468,-0.1580087
2022-11-30,CAD,-0.09097078,0.0021326342,-0.1519376
2022-12-30,CAD,-0.09188817,0.0016594885,-0.1613545
2023-01-31,CAD,-0.089793384,0.0020022164,-0.1506664
2023-02-28,CAD,-0.09605504,0.0018119931,-0.16328196
2023-03-31,CAD,-0.08874921,0.0021260213,-0.1490435
2023-04-28,CAD,-0.08950923,0.0022803554,-0.14895734
2023-05-31,CAD,-0.10068849,0.002744077,-0.16438927
2023-06-30,CAD,-0.11109274,0.003728939,-0.17203096
2023-07-31,CAD,-0.11154622,0.003666092,-0.17822874
2023-08-31,CAD,-0.10956898,0.003539609,-0.17894024
2023-09-29,CAD,-0.109508045,0.0030794882,-0.189247
2023-10-31,CAD,-0.101108156,0.0024856438,-0.18512143
2023-11-30,CAD,-0.094494455,0.002598097,-0.16573493
2023-12-29,CAD,-0.089375034,0.002637881,-0.14977537
2024-01-31,CAD,-0.09224262,0.002742226,-0.15922815
2024-02-29,CAD,-0.09445826,0.0025014423,-0.16467738
2010-01-29,DKK,-0.015791241,-0.0048270426,-0.11411827
2010-02-26,DKK,-0.011727298,-0.005038443,-0.109579355
2010-03-31,DKK,-0.010662455,-0.0051677334,-0.107796036
2010-04-30,DKK,-0.010524823,-0.0049545616,-0.10432516
2010-05-31,DKK,-0.009541658,-0.0045179077,-0.09457741
2010-06-30,DKK,-0.0106380135,-0.0047477325,-0.094155565
2010-07-30,DKK,-0.010007149,-0.005070607,-0.09704404
2010-08-31,DKK,-0.014231292,-0.0033104916,-0.080777906
2010-09-30,DKK,-0.017293863,-0.0036345846,-0.08991176
2010-10-29,DKK,-0.018431935,-0.003598227,-0.09525985
2010-11-30,DKK,-0.014675514,-0.004260703,-0.09958878
2010-12-31,DKK,-0.014002046,-0.0049323905,-0.106605306
2011-01-31,DKK,-0.018865151,-0.0045312606,-0.112673245
2011-02-28,DKK,-0.020173028,-0.004590134,-0.113089606
2011-03-31,DKK,-0.025974475,-0.004022742,-0.12237488
2011-04-29,DKK,-0.025197892,-0.004049305,-0.12031437
2011-05-31,DKK,-0.02198369,-0.0041075973,-0.11280662
2011-06-30,DKK,-0.021388521,-0.0044287983,-0.11647234
2011-08-31,DKK,-0.011009429,-0.0045085293,-0.0934004
2011-09-30,DKK,-0.011065723,-0.0032502173,-0.07916427
2011-10-31,DKK,-0.0117183365,-0.0036850683,-0.08304503
2011-11-30,DKK,-0.0072082276,-0.0036539326,-0.076596655
2011-12-30,DKK,-0.0042926157,-0.0037047435,-0.06690598
2012-01-31,DKK,-0.0036900304,-0.003962682,-0.06720728
2012-02-29,DKK,-0.004323709,-0.004138714,-0.07056388
2012-03-30,DKK,-0.004122672,-0.0042569763,-0.071509205
2012-04-30,DKK,-0.0011936843,-0.004510998,-0.06822724
2012-05-31,DKK,-0.003269714,-0.0028825863,-0.05006853
2012-06-29,DKK,0.0046090214,-0.00435302,-0.05617342
2012-07-31,DKK,0.010170318,-0.004978105,-0.048830915
2012-08-31,DKK,0.009160553,-0.004992773,-0.04936496
2012-09-28,DKK,0.008854884,-0.005208832,-0.052959148
2012-10-31,DKK,0.00733156,-0.005223715,-0.055028103
2012-11-30,DKK,0.010951494,-0.0057221665,-0.04970162
2012-12-31,DKK,0.010308189,-0.0057545328,-0.04846198
2013-01-31,DKK,0.0041877404,-0.0051255883,-0.060201425
2013-02-28,DKK,0.009682592,-0.0056668413,-0.05430983
2013-03-29,DKK,0.009382928,-0.0056884466,-0.052086644
2013-04-30,DKK,0.009256983,-0.0053356714,-0.047204766
2013-05-31,DKK,0.011142708,-0.0057336655,-0.05305735
2013-06-28,DKK,0.00856003,-0.0054825568,-0.0604665
2013-07-31,DKK,0.009907768,-0.0056919414,-0.059587736
2013-08-30,DKK,0.008354968,-0.0055950466,-0.06681962
2013-09-30,DKK,0.009479352,-0.0056406567,-0.06429043
2013-10-31,DKK,0.0110897925,-0.005984424,-0.061140615
2013-11-29,DKK,0.014163964,-0.006453199,-0.059425406
