epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD,torch_version,python_version,numpy_version
0,0.6985626250097994,0.6985626250097994,0.0004918703317585192,0.022178149872307186,207.42456520928278,1470,0,345.3502502441406,251.87045288085938,183.0576171875,170.9659881591797,62.84554672241211,264.2563781738281,195.99200439453125,161.73414611816406,230.7487030029297,2.11.0,3.12.6,2.2.2
99,64.35287750000134,63.65431487499154,1.662008202847388e-05,0.0040767734826053165,39.36931165059407,1470,0,34.56134796142578,40.43452072143555,40.053279876708984,43.88874435424805,27.45757484436035,36.3615837097168,48.23015213012695,28.82769775390625,54.50890350341797,2.11.0,3.12.6,2.2.2
199,128.59277458299766,64.23989708299632,1.613965395503031e-05,0.0040174188174784955,38.57462840610081,1470,0,35.115570068359375,38.9795036315918,38.88255310058594,42.94218826293945,25.532276153564453,36.6375846862793,47.487159729003906,28.458738327026367,53.13608169555664,2.11.0,3.12.6,2.2.2
299,192.7279472079972,64.13517262499954,1.5635567638901502e-05,0.003954183561609337,38.350936253865555,1470,0,35.37782287597656,38.842796325683594,38.31898498535156,42.49229431152344,24.500186920166016,37.7271728515625,47.25180435180664,28.16631507873535,52.481048583984375,2.11.0,3.12.6,2.2.2
399,256.9248507919983,64.19690358400112,1.5461127957084446e-05,0.003932064083542439,38.455694622463646,1470,0,36.112266540527344,39.0284538269043,38.15981674194336,42.40060043334961,24.25771141052246,38.16633987426758,47.19960403442383,28.480587005615234,52.29587173461914,2.11.0,3.12.6,2.2.2
499,321.24931845800893,64.3244676660106,1.5997625845569568e-05,0.003999703219686377,38.14227061801487,1470,0,35.94416046142578,38.21684646606445,37.85083770751953,42.114654541015625,24.592830657958984,36.984100341796875,46.662105560302734,28.680742263793945,52.23415756225586,2.11.0,3.12.6,2.2.2
599,385.3261322920007,64.07681383399176,1.5387058355910846e-05,0.003922634109359531,38.191849602593315,1470,0,35.51795959472656,38.617488861083984,37.795467376708984,42.09482955932617,23.824020385742188,38.63471984863281,46.95991897583008,28.20211410522461,52.08012771606445,2.11.0,3.12.6,2.2.2
699,449.44606204199954,64.11992974999885,1.8314493765229307e-05,0.004279543639832325,41.82818285624187,1470,0,41.74163055419922,43.34062957763672,41.355857849121094,45.148277282714844,28.089792251586914,37.89754867553711,49.33867263793945,32.43382263183594,57.10741424560547,2.11.0,3.12.6,2.2.2
799,513.7572041670064,64.31114212500688,1.5529780172246752e-05,0.003940784207774736,38.299774169921875,1470,0,37.58831024169922,37.73055648803711,38.21583938598633,42.21895217895508,25.335187911987305,35.075199127197266,46.601985931396484,28.978132247924805,52.95380401611328,2.11.0,3.12.6,2.2.2
899,577.8585759580019,64.10137179099547,1.563741341199596e-05,0.00395441694969005,38.23358938429091,1470,0,35.078365325927734,39.02818298339844,37.90058135986328,42.105613708496094,23.79328155517578,38.95912170410156,47.115970611572266,28.040315628051758,52.08087158203125,2.11.0,3.12.6,2.2.2
