epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
0,2.8277123000007123,2.8277123000007123,0.00019306097140846153,0.013894638225173821,126.58760409884982,1470,0,202.12635803222656,116.83042907714844,120.08838653564453,127.93000793457031,141.29615783691406,128.45159912109375,115.15715026855469,79.99321746826172,107.41513061523438
1,5.138957700022729,2.311245400022017,0.00017410751915660364,0.013194980831990763,126.61921607123482,1470,0,196.9462127685547,113.13248443603516,122.06639099121094,130.81048583984375,148.10780334472656,124.48213195800781,116.12032318115234,82.77727508544922,105.12983703613281
2,8.154064300004393,3.0151065999816637,0.00017187115128491023,0.013109963817070977,123.82015058729385,1470,0,208.19070434570312,119.89595031738281,114.26777648925781,120.57706451416016,127.53821563720703,132.6438751220703,111.0063705444336,72.21184539794922,108.04955291748047
3,11.12406450000708,2.970000200002687,0.00015123760288891693,0.01229786985168232,111.23065100775825,1470,0,169.3628692626953,96.21755981445312,107.31916809082031,114.14205932617188,136.42672729492188,106.61528778076172,100.76560974121094,79.9165267944336,90.31005096435547
4,14.074191000021528,2.9501265000144485,0.00013075658420360565,0.01143488452952655,109.12102932400174,1470,0,180.43896484375,102.00220489501953,100.69261169433594,109.27976989746094,121.56761169433594,112.58873748779297,93.6297607421875,69.16085815429688,92.72874450683594
5,17.06656110001495,2.9923700999934226,0.0001253301866960769,0.011195096546974344,106.1430884467231,1470,0,173.1995086669922,97.72895050048828,98.53992462158203,104.61688232421875,119.86105346679688,107.6572036743164,92.6567611694336,71.01591491699219,90.0115966796875
6,20.0013221000263,2.934761000011349,0.00012213548554897903,0.011051492457988605,104.9840596516927,1470,0,166.1121826171875,94.21381378173828,98.83462524414062,105.71932983398438,123.39295959472656,103.46900939941406,92.09526824951172,73.27952575683594,87.73982238769531
7,22.952063100005034,2.950740999978734,0.00011693003016633305,0.01081341898597909,102.45159742567276,1470,0,169.04681396484375,96.29032897949219,94.08946990966797,99.76976776123047,112.52361297607422,105.47772979736328,88.79613494873047,67.53766632080078,88.53285217285156
8,25.989139000012074,3.0370759000070393,0.00010985795985218328,0.010481314795968266,98.78445265028212,1470,0,156.14854431152344,90.14299011230469,92.2029800415039,98.51455688476562,114.03455352783203,97.85681915283203,86.15013885498047,69.58292388916016,84.42656707763672
9,28.955166500003543,2.966027499991469,9.903116148720705e-05,0.00995144017151322,91.7200567457411,1470,0,148.33543395996094,87.69597625732422,83.55853271484375,87.90502166748047,99.20146179199219,93.84202575683594,79.34619903564453,63.40267562866211,82.19318389892578
