requested_date,market_date,curve_date,label,option_maturity,swap_tenor,forward_swap_t0_pct,annuity_t0,strike_pct,mc_price,mc_stderr,valid_decode_frac,mean_swap_rate_at_expiry_pct,std_swap_rate_at_expiry_bp,q05_swap_rate_at_expiry_pct,q50_swap_rate_at_expiry_pct,q95_swap_rate_at_expiry_pct,mean_annuity_at_expiry,std_annuity_at_expiry,actual_expiry,model_vol_bp,market_vol_bp,vol_error_bp
2012-05-31,2012-05-31,2012-05-31,1Yx5Y,1,5,1.3390434603474588,4.740746164559687,1.3390434603474588,0.007331708578453063,0.000351528240578653,1.0,1.3267229137942766,40.82527892558611,0.7128013851122026,1.3185871099539792,2.0157242771615183,4.808201047008723,0.05739551710086124,1.0,38.76577101193945,54.9,-16.13422898806055
2012-05-31,2012-05-31,2012-05-31,1Yx10Y,1,10,1.2909078777902867,9.189135113578976,1.2909078777902867,0.01551186529741654,0.0007391775975867305,1.0,1.310412711908555,41.42589245963701,0.6934736206195342,1.284759100557043,2.031961582308978,9.315149920038749,0.19892144016450405,1.0,42.313536220959755,91.2,-48.88646377904024
2012-05-31,2012-05-31,2012-05-31,5Yx5Y,5,5,1.2550593138509047,4.503531566613063,1.2550593138509047,0.016228420035842333,0.0007370528652717753,1.0,1.2979869381590496,91.06630530118771,-0.1485676586824738,1.2950920222961317,2.7802002354118835,4.815708323664625,0.12631930307175054,5.0,40.39503239246534,47.99999999999999,-7.604967607534657
2012-05-31,2012-05-31,2012-05-31,5Yx10Y,5,10,1.248264396608786,8.73865385752207,1.248264396608786,0.03233957004395811,0.0014595964551016392,1.0,1.3140941333720169,93.65763856957182,-0.1525470362799135,1.2992463511436732,2.8557183957689194,9.335611398426735,0.4519245339807972,5.0,41.48533835848022,73.4,-31.914661641519782
