as_of_date,ccy,z_1,z_2,z_3
2016-01-29,AUD,-0.08537356,0.031697743,0.09859325
2016-02-29,AUD,-0.081912264,0.029287577,0.090081386
2016-03-31,AUD,-0.08544734,0.02996735,0.09293336
2016-04-29,AUD,-0.08413229,0.02932951,0.092916295
2016-05-31,AUD,-0.077307224,0.027605725,0.08622411
2016-06-30,AUD,-0.073258944,0.024634102,0.07609774
2016-07-29,AUD,-0.070301265,0.023234783,0.071681894
2016-08-31,AUD,-0.06728097,0.02376417,0.07311177
2016-09-30,AUD,-0.069926076,0.02486781,0.07701205
2016-10-31,AUD,-0.07667905,0.026677797,0.08628066
2016-11-30,AUD,-0.08559382,0.029732132,0.10114047
2016-12-30,AUD,-0.08918768,0.030397316,0.104436465
2017-01-31,AUD,-0.086145274,0.031232243,0.10462512
2017-02-28,AUD,-0.08762169,0.031129723,0.10661047
2017-03-31,AUD,-0.08606602,0.031278096,0.10545105
2017-04-28,AUD,-0.08277487,0.030441547,0.101801164
2017-05-31,AUD,-0.07598397,0.029662628,0.09631469
2017-06-30,AUD,-0.08368559,0.030033251,0.10307838
2017-07-31,AUD,-0.081809744,0.030358264,0.10307101
2017-08-31,AUD,-0.08397721,0.029082593,0.0994235
2017-09-29,AUD,-0.08775773,0.03017791,0.10451099
2017-10-31,AUD,-0.08294689,0.029614463,0.10081904
2017-11-30,AUD,-0.0812735,0.028658425,0.096310355
2017-12-29,AUD,-0.08559588,0.027969325,0.09695749
2018-01-31,AUD,-0.08775418,0.028479088,0.10163025
2018-02-28,AUD,-0.08747643,0.028583633,0.100632116
2018-03-30,AUD,-0.087208875,0.02759501,0.09519166
2018-04-30,AUD,-0.089726046,0.028277157,0.09834927
2018-05-31,AUD,-0.087913536,0.027995396,0.09710403
2018-06-29,AUD,-0.08739113,0.028337173,0.09560039
2018-07-31,AUD,-0.08799047,0.027562318,0.09463122
2018-08-31,AUD,-0.08388278,0.02729041,0.090757765
2018-09-28,AUD,-0.086560674,0.028174823,0.09610368
2018-10-31,AUD,-0.08501391,0.02808187,0.095219515
2018-11-30,AUD,-0.08593515,0.027823249,0.094430394
2018-12-31,AUD,-0.08017295,0.027287152,0.08743954
2019-01-31,AUD,-0.07783914,0.026568102,0.08425055
2019-02-28,AUD,-0.07409594,0.026598487,0.084500134
2019-03-29,AUD,-0.062990956,0.024359932,0.07420228
2019-04-30,AUD,-0.059837386,0.023926161,0.075386494
2019-05-31,AUD,-0.050932154,0.021893509,0.06686342
2019-06-28,AUD,-0.043497324,0.020641146,0.062492996
2019-07-31,AUD,-0.03759918,0.019294305,0.057797078
2019-08-30,AUD,-0.03147433,0.015742248,0.04566592
2019-09-30,AUD,-0.03440494,0.015839066,0.04777663
2019-10-31,AUD,-0.03748833,0.016549354,0.05074017
2019-11-29,AUD,-0.03336207,0.016073626,0.049199745
2019-12-31,AUD,-0.041230865,0.018805405,0.060137283
2020-01-31,AUD,-0.030074254,0.015478986,0.045609865
2020-02-28,AUD,-0.025179977,0.013024967,0.037731946
2020-03-31,AUD,-0.020670818,0.009186478,0.031422254
2020-04-30,AUD,-0.016249372,0.01102144,0.03787411
2020-05-29,AUD,-0.015497619,0.011258987,0.037530366
2020-06-30,AUD,-0.014254268,0.012424733,0.039275933
2020-07-31,AUD,-0.012517398,0.011630689,0.036210362
2020-08-31,AUD,-0.01264443,0.014285967,0.043067794
2020-09-30,AUD,-0.010403058,0.013268023,0.039465807
2020-10-30,AUD,-0.008713066,0.014107263,0.04148201
2020-11-30,AUD,-0.010363799,0.015973037,0.04809931
2020-12-31,AUD,-0.01120803,0.01625323,0.05001488
2021-01-29,AUD,-0.013027387,0.01870769,0.057090428
2021-02-26,AUD,-0.024364779,0.02202385,0.07505156
2021-03-31,AUD,-0.024595853,0.023757681,0.078988075
2021-04-30,AUD,-0.023536976,0.022964071,0.07607875
2021-05-31,AUD,-0.023840664,0.022046164,0.07458601
2021-06-30,AUD,-0.024482,0.018033853,0.06565411
2021-07-30,AUD,-0.019372944,0.015908428,0.05632703
2021-08-31,AUD,-0.020788778,0.015565835,0.057133418
2021-09-30,AUD,-0.025832364,0.017170219,0.06528124
2021-10-29,AUD,-0.049829394,0.014785929,0.07323157
2021-11-30,AUD,-0.046064727,0.012181817,0.067471795
2021-12-31,AUD,-0.04655018,0.0129818255,0.06655591
2022-01-31,AUD,-0.054509066,0.013236029,0.06993232
2022-02-28,AUD,-0.0603886,0.0130348485,0.07544862
2022-03-31,AUD,-0.089636475,0.01579127,0.09221882
2022-04-29,AUD,-0.11223348,0.022823015,0.10679583
2022-05-31,AUD,-0.11886715,0.026578026,0.11076732
2022-06-30,AUD,-0.13494559,0.030942004,0.120282784
2022-07-29,AUD,-0.11860254,0.031114217,0.10838558
2022-08-31,AUD,-0.13981685,0.032185182,0.12198634
2022-09-30,AUD,-0.15385492,0.034458518,0.1283127
2022-10-31,AUD,-0.15616995,0.037785213,0.13648856
2022-11-30,AUD,-0.13981545,0.03433795,0.122048765
2022-12-30,AUD,-0.15543573,0.037413865,0.13511239
2023-01-31,AUD,-0.14101988,0.036642235,0.12513517
2023-02-28,AUD,-0.15827316,0.038858674,0.1348144
2023-03-31,AUD,-0.13343732,0.03604885,0.11878826
2023-04-28,AUD,-0.13387504,0.0366955,0.11828798
2023-05-31,AUD,-0.14695433,0.03926448,0.12628183
2023-06-30,AUD,-0.16515736,0.039846573,0.13100663
2023-07-31,AUD,-0.16131166,0.04134601,0.13370761
2023-08-31,AUD,-0.15552527,0.041039437,0.13398445
2023-09-29,AUD,-0.16546586,0.04376123,0.1468701
2023-10-31,AUD,-0.18049425,0.04829761,0.16333604
2023-11-30,AUD,-0.16670024,0.04564464,0.14926463
2023-12-29,AUD,-0.14980489,0.0413273,0.13044915
2024-01-31,AUD,-0.14826165,0.0422986,0.13333979
2024-02-29,AUD,-0.15525019,0.043044593,0.13822336
2010-01-29,CAD,-0.07374211,0.034171574,0.13996603
2010-02-26,CAD,-0.07425891,0.034381595,0.14026031
2010-03-31,CAD,-0.087567665,0.03236803,0.13766208
2010-04-30,CAD,-0.09529737,0.03281244,0.13848297
2010-05-31,CAD,-0.090996325,0.030989593,0.13155617
2010-06-30,CAD,-0.07780634,0.034689847,0.1320436
2010-07-30,CAD,-0.076534346,0.036095306,0.13117585
2010-08-31,CAD,-0.06524156,0.034342773,0.11926885
2010-09-30,CAD,-0.069141954,0.03325732,0.11369704
2010-10-29,CAD,-0.068765864,0.03479736,0.117721535
2010-11-30,CAD,-0.08009546,0.03395736,0.121678635
2010-12-31,CAD,-0.08292204,0.034879744,0.12645078
2011-01-31,CAD,-0.08347423,0.03657844,0.1328841
2011-02-28,CAD,-0.089745946,0.03613364,0.13389312
2011-03-31,CAD,-0.091803275,0.03588731,0.13685322
2011-04-29,CAD,-0.08680305,0.03670158,0.1334938
2011-05-31,CAD,-0.07991094,0.035112735,0.12630865
2011-06-30,CAD,-0.08076687,0.036169477,0.12917882
2011-07-29,CAD,-0.07268157,0.035157852,0.11981195
2011-08-31,CAD,-0.05987744,0.032394312,0.10779918
2011-09-30,CAD,-0.051616248,0.030131675,0.098370805
2011-10-31,CAD,-0.056521147,0.032895684,0.105683595
2011-11-30,CAD,-0.054940116,0.028335772,0.09313403
2011-12-30,CAD,-0.052497882,0.027170837,0.08799676
2012-01-31,CAD,-0.052799985,0.028055416,0.08850041
2012-02-29,CAD,-0.058912195,0.02853804,0.09521645
2012-03-30,CAD,-0.063448705,0.02877677,0.09899353
2012-04-30,CAD,-0.06769349,0.027953241,0.0968575
2012-05-31,CAD,-0.05448057,0.023860205,0.07964636
2012-06-29,CAD,-0.055203766,0.026085174,0.08615852
2012-07-31,CAD,-0.05680068,0.024832936,0.08306665
2012-08-31,CAD,-0.05909325,0.024456056,0.08255002
2012-09-28,CAD,-0.05660726,0.024705313,0.08290784
2012-10-31,CAD,-0.057024874,0.025588658,0.085826285
2012-11-30,CAD,-0.05666573,0.024790322,0.083293766
2012-12-31,CAD,-0.05947713,0.025489666,0.08624677
2013-01-31,CAD,-0.062008172,0.027094426,0.09324853
2013-02-28,CAD,-0.056411978,0.02823634,0.092113145
2013-03-29,CAD,-0.058148947,0.027812636,0.09209367
2013-04-30,CAD,-0.055560686,0.026448071,0.08655876
2013-05-31,CAD,-0.06345419,0.028258543,0.09683975
2013-06-28,CAD,-0.07186187,0.029746415,0.10823911
2013-07-31,CAD,-0.07083644,0.031244641,0.110345125
2013-08-30,CAD,-0.07298636,0.031841546,0.11506225
2013-09-30,CAD,-0.07102617,0.03277701,0.11566914
2013-10-31,CAD,-0.06742298,0.033045366,0.11309513
2013-11-29,CAD,-0.06649886,0.034810897,0.11629366
2013-12-31,CAD,-0.071519785,0.034497883,0.12109469
2014-01-31,CAD,-0.062438596,0.033337034,0.1106188
2014-02-28,CAD,-0.06356781,0.032971915,0.10973609
2014-03-31,CAD,-0.06605559,0.03247657,0.11017077
2014-04-30,CAD,-0.06576472,0.031996984,0.10831642
2014-05-30,CAD,-0.06297284,0.030984573,0.10338096
2014-06-30,CAD,-0.0643324,0.031074958,0.1042661
2014-07-31,CAD,-0.063828364,0.0298994,0.1011385
2014-08-29,CAD,-0.062570505,0.028509371,0.09625859
2014-09-30,CAD,-0.06492853,0.028777042,0.09944038
2014-10-31,CAD,-0.06314367,0.027939787,0.09580923
2014-11-28,CAD,-0.060515635,0.027113438,0.09061167
2014-12-31,CAD,-0.060506463,0.026060857,0.08732468
2015-01-30,CAD,-0.03721555,0.023178495,0.07052221
2015-02-27,CAD,-0.03951725,0.024475971,0.07494303
2015-03-31,CAD,-0.041017782,0.024677044,0.0768383
2015-04-30,CAD,-0.047841594,0.025320796,0.082156695
2015-05-29,CAD,-0.046308942,0.02593444,0.08376232
2015-06-30,CAD,-0.045262475,0.027786518,0.08937895
2015-07-31,CAD,-0.038448602,0.025742767,0.08309324
2015-08-31,CAD,-0.037935764,0.02637123,0.08417374
2015-09-30,CAD,-0.039131958,0.024635753,0.07894475
2015-10-30,CAD,-0.041257065,0.025419455,0.08115122
2015-11-30,CAD,-0.041493773,0.024838688,0.07967508
2015-12-31,CAD,-0.04037935,0.025510306,0.081160374
2016-01-29,CAD,-0.0338062,0.02342925,0.07197364
2016-02-29,CAD,-0.033579934,0.0200934,0.061220672
2016-03-31,CAD,-0.036603477,0.021799307,0.0661368
2016-04-29,CAD,-0.043432374,0.022663759,0.071925245
2016-05-31,CAD,-0.040740233,0.020808702,0.06641263
2016-06-30,CAD,-0.035015002,0.018124286,0.056705557
2016-07-29,CAD,-0.03599429,0.017025618,0.053872153
2016-08-31,CAD,-0.036399506,0.015616561,0.051023662
2016-09-30,CAD,-0.03557019,0.016063826,0.052007012
2016-10-31,CAD,-0.037851717,0.01848948,0.059913453
2016-11-30,CAD,-0.045053642,0.021125672,0.07197308
2016-12-30,CAD,-0.048685804,0.021629905,0.07563948
2017-01-31,CAD,-0.049042065,0.023138622,0.078834355
2017-02-28,CAD,-0.047854073,0.021976886,0.07512897
2017-03-31,CAD,-0.048587658,0.022176743,0.07635071
2017-04-28,CAD,-0.046001587,0.02188911,0.073090084
2017-05-31,CAD,-0.04491404,0.021017822,0.070994034
2017-06-30,CAD,-0.05885196,0.02138412,0.07728195
2017-07-31,CAD,-0.06635287,0.02392173,0.084221974
2017-08-31,CAD,-0.06419391,0.022321384,0.07784717
2017-09-29,CAD,-0.07277673,0.023398694,0.08312613
2017-10-31,CAD,-0.06910604,0.022727875,0.08065174
2017-11-30,CAD,-0.06886465,0.021782171,0.07813471
2017-12-29,CAD,-0.07591014,0.020045277,0.079507865
2018-07-31,CAD,-0.089903474,0.0233826,0.08594158
2018-08-31,CAD,-0.08912095,0.023399435,0.08376319
2018-09-28,CAD,-0.09464706,0.024744833,0.08929999
2018-10-31,CAD,-0.0990233,0.025957428,0.09257093
2018-11-30,CAD,-0.09299892,0.025951438,0.0889508
2018-12-31,CAD,-0.08347936,0.02564576,0.08284536
2019-01-31,CAD,-0.081013374,0.024900857,0.08111757
2019-02-28,CAD,-0.08056332,0.024953121,0.08211195
2019-03-29,CAD,-0.07101603,0.023037432,0.07232129
2019-04-30,CAD,-0.07146788,0.024544118,0.07670222
2019-05-31,CAD,-0.066072546,0.023048708,0.06945082
2019-06-28,CAD,-0.06536796,0.021259986,0.06487266
2019-07-31,CAD,-0.067139916,0.021048633,0.06519933
2019-08-30,CAD,-0.059106164,0.018255925,0.054626785
2019-09-30,CAD,-0.06617604,0.018529695,0.057633016
2019-10-31,CAD,-0.06615383,0.019425789,0.061787747
2019-11-29,CAD,-0.06827599,0.019174617,0.06261874
2019-12-31,CAD,-0.07489626,0.021076523,0.07095859
2020-01-31,CAD,-0.062313758,0.019053418,0.058895715
2020-02-28,CAD,-0.053133227,0.017498422,0.05335248
2020-03-31,CAD,-0.03170269,0.014052252,0.045330286
2020-04-30,CAD,-0.025966637,0.014190827,0.0443816
2020-05-29,CAD,-0.024842035,0.013917203,0.04407649
2020-06-30,CAD,-0.025507076,0.013418252,0.043729667
2020-07-31,CAD,-0.023780003,0.012625126,0.040709704
2020-08-31,CAD,-0.025380425,0.014779064,0.04759083
2020-09-30,CAD,-0.024937518,0.014503227,0.04663277
2020-10-30,CAD,-0.025470892,0.01575513,0.050969735
2020-11-30,CAD,-0.026819507,0.015492323,0.051227722
2020-12-31,CAD,-0.025744772,0.016247075,0.053196114
2021-01-29,CAD,-0.027484298,0.018529724,0.0607296
2021-02-26,CAD,-0.037673276,0.018846426,0.07143302
2021-03-31,CAD,-0.040128425,0.022670625,0.082423985
2021-04-30,CAD,-0.038926404,0.02219683,0.080033556
2021-05-31,CAD,-0.038656905,0.021101004,0.07708968
2021-06-30,CAD,-0.041270763,0.017983744,0.07105865
2021-07-30,CAD,-0.037271835,0.018193247,0.067231104
2021-08-31,CAD,-0.03849302,0.017924266,0.06749582
2021-09-30,CAD,-0.0451492,0.018997105,0.07486516
2021-10-29,CAD,-0.06169933,0.016090127,0.074624285
2021-11-30,CAD,-0.058834534,0.014783609,0.06783397
2021-12-31,CAD,-0.05843123,0.014663165,0.06584423
2022-01-31,CAD,-0.06926711,0.01864094,0.07783937
2022-02-28,CAD,-0.07254685,0.019460855,0.07870892
2022-03-31,CAD,-0.09698831,0.02155758,0.09062462
2022-04-29,CAD,-0.11283929,0.027007818,0.10376156
2022-05-31,CAD,-0.1129717,0.028415563,0.10446273
2022-06-30,CAD,-0.12886858,0.032356985,0.11313132
2022-07-29,CAD,-0.11920847,0.033994604,0.10085984
2022-08-31,CAD,-0.14243175,0.032674212,0.10937419
2022-09-30,CAD,-0.14684607,0.03477574,0.11100982
2022-10-31,CAD,-0.15111661,0.037305467,0.11430868
2022-11-30,CAD,-0.14623159,0.036382474,0.104272306
2022-12-30,CAD,-0.15394515,0.039390575,0.115137406
2023-01-31,CAD,-0.14323108,0.03945144,0.10496569
2023-02-28,CAD,-0.1568489,0.037425745,0.113016374
2023-03-31,CAD,-0.14237441,0.037940755,0.103596754
2023-04-28,CAD,-0.14239743,0.038103092,0.1027053
2023-05-31,CAD,-0.15922044,0.038243946,0.110093325
2023-06-30,CAD,-0.16959229,0.037010953,0.10892073
2023-07-31,CAD,-0.17523733,0.038716383,0.116021305
2023-08-31,CAD,-0.17561093,0.039388,0.11881529
2023-09-29,CAD,-0.18441705,0.041871272,0.13123515
2023-10-31,CAD,-0.17818736,0.044096444,0.13471144
2023-11-30,CAD,-0.15991229,0.040169127,0.11736683
2023-12-29,CAD,-0.14456782,0.037333507,0.10307624
2024-01-31,CAD,-0.15339749,0.040505078,0.11230026
2024-02-29,CAD,-0.15902121,0.039318267,0.11614498
2010-01-29,DKK,-0.0957108,0.03410977,0.12841555
2010-02-26,DKK,-0.09070965,0.034321606,0.1268927
2010-03-31,DKK,-0.08862548,0.034298543,0.1259812
2010-04-30,DKK,-0.08598533,0.03318438,0.121616684
2010-05-31,DKK,-0.077805206,0.030521609,0.11034186
2010-06-30,DKK,-0.07635363,0.031286225,0.10932451
2010-07-30,DKK,-0.0786741,0.03167773,0.11372556
2010-08-31,DKK,-0.0673327,0.02566918,0.088887826
2010-09-30,DKK,-0.07592004,0.026799606,0.09710107
2010-10-29,DKK,-0.081493825,0.027303396,0.10198262
2010-11-30,DKK,-0.084046796,0.029517429,0.11094523
2010-12-31,DKK,-0.08946602,0.030658435,0.12025174
2011-01-31,DKK,-0.09691118,0.02983098,0.1224608
2011-02-28,DKK,-0.09729148,0.028847938,0.12144354
2011-03-31,DKK,-0.107208356,0.031334348,0.12769003
2011-04-29,DKK,-0.10469799,0.031516634,0.12609993
2011-05-31,DKK,-0.09660428,0.031941857,0.120496936
2011-06-30,DKK,-0.09857943,0.03406055,0.12609515
2011-08-31,DKK,-0.0762871,0.030719299,0.10768655
2011-09-30,DKK,-0.06570167,0.026245963,0.08957411
2011-10-31,DKK,-0.06876606,0.026564691,0.09370563
2011-11-30,DKK,-0.06296456,0.025224352,0.08967393
2011-12-30,DKK,-0.052890595,0.024221823,0.08104922
2012-01-31,DKK,-0.052021574,0.025721384,0.0825755
2012-02-29,DKK,-0.05498307,0.025844436,0.08596586
2012-03-30,DKK,-0.055890538,0.02594313,0.08739132
2012-04-30,DKK,-0.051689245,0.02659116,0.08659008
2012-05-31,DKK,-0.0388315,0.019107262,0.06101917
2012-06-29,DKK,-0.040437497,0.023556616,0.07668258
2012-07-31,DKK,-0.031452958,0.023554614,0.07359599
2012-08-31,DKK,-0.03218215,0.02330347,0.07345217
2012-09-28,DKK,-0.0351823,0.024238974,0.07778235
2012-10-31,DKK,-0.037467573,0.023939192,0.0787402
2012-11-30,DKK,-0.031212373,0.02312981,0.07591912
2012-12-31,DKK,-0.029866971,0.022986317,0.07414643
2013-01-31,DKK,-0.043282002,0.022814855,0.0813068
2013-02-28,DKK,-0.035454933,0.024710765,0.08045278
2013-03-29,DKK,-0.03377098,0.023002775,0.077257335
2013-04-30,DKK,-0.029574081,0.02256641,0.07146542
2013-05-31,DKK,-0.034392923,0.02416169,0.080286406
2013-06-28,DKK,-0.04301114,0.02320282,0.08544574
2013-07-31,DKK,-0.041758522,0.023510601,0.085921325
2013-08-30,DKK,-0.048896503,0.025333116,0.093142614
2013-09-30,DKK,-0.04573892,0.025972666,0.091631964
2013-10-31,DKK,-0.041441638,0.026567454,0.0901258
2013-11-29,DKK,-0.03841256,0.027385967,0.09132709
2013-12-31,DKK,-0.04388804,0.027393023,0.09578345
2014-01-31,DKK,-0.03890745,0.027089437,0.08996944
2014-02-28,DKK,-0.038600564,0.026642233,0.08888232
2014-03-31,DKK,-0.038064696,0.026482427,0.087420754
2014-04-30,DKK,-0.036093783,0.026297027,0.084880784
2014-05-30,DKK,-0.03210765,0.026007267,0.08145061
2014-06-30,DKK,-0.031646222,0.025839334,0.07946307
2014-07-31,DKK,-0.031943727,0.024632981,0.076140165
2014-08-29,DKK,-0.027544813,0.021909345,0.06629731
2014-09-30,DKK,-0.025567772,0.02336273,0.07021915
2014-10-31,DKK,-0.025057953,0.022110302,0.06618842
2014-11-28,DKK,-0.023654083,0.019844687,0.05952821
2014-12-31,DKK,-0.021878796,0.017748835,0.053740863
2015-01-30,DKK,-0.010658251,0.013663965,0.04252964
2015-02-27,DKK,-0.009803999,0.013309327,0.042034496
2015-03-31,DKK,-0.012029177,0.010013963,0.034313872
2015-04-30,DKK,-0.012289197,0.012347714,0.041582633
2015-05-29,DKK,-0.016050966,0.015382132,0.05089914
2015-06-30,DKK,-0.021054175,0.019228812,0.06527697
2015-07-31,DKK,-0.020048823,0.018056368,0.05955381
2015-08-31,DKK,-0.022608554,0.019377453,0.06394107
2015-09-30,DKK,-0.02073142,0.018723188,0.060438342
2015-10-30,DKK,-0.017590113,0.01832473,0.059432972
2015-11-30,DKK,-0.0133208595,0.019180886,0.059176918
2015-12-31,DKK,-0.018460946,0.019402899,0.06294892
2016-01-29,DKK,-0.012918264,0.01705447,0.05244109
2016-02-29,DKK,-0.010145207,0.014463691,0.04419848
2016-03-31,DKK,-0.011240947,0.014917654,0.04569492
2016-04-29,DKK,-0.012224625,0.017079756,0.052595116
2016-06-30,DKK,-0.0055263946,0.012422177,0.03693901
2016-07-29,DKK,-0.0043341503,0.011336443,0.03380104
2016-08-31,DKK,-0.0045301756,0.011540081,0.034251302
2016-09-30,DKK,-0.0041669034,0.011668289,0.034045145
2016-10-31,DKK,-0.007933403,0.013439086,0.041446503
2016-11-30,DKK,-0.009832811,0.016090276,0.049158026
2016-12-30,DKK,-0.009308625,0.015865413,0.049057715
2017-01-31,DKK,-0.011334251,0.01778588,0.055898372
2017-02-28,DKK,-0.007411551,0.016634395,0.050404243
2017-03-31,DKK,-0.010163155,0.016848074,0.053212654
2017-04-28,DKK,-0.010695501,0.016925935,0.053836096
2017-05-31,DKK,-0.009881676,0.01766992,0.05479068
2017-06-30,DKK,-0.012607521,0.017851807,0.05740035
2017-07-31,DKK,-0.0123562,0.018673081,0.0597588
2017-08-31,DKK,-0.008231261,0.017339267,0.054154005
2017-09-29,DKK,-0.0096765645,0.018149165,0.057716575
2017-10-31,DKK,-0.008257829,0.017867086,0.055852033
2017-11-30,DKK,-0.008702724,0.016911412,0.053900287
2017-12-29,DKK,-0.010032239,0.016202781,0.053839963
2018-01-31,DKK,-0.013192825,0.015806755,0.055815566
2018-02-28,DKK,-0.013732505,0.01682393,0.05845226
2018-03-30,DKK,-0.011548126,0.015832879,0.054086305
2018-04-30,DKK,-0.012356922,0.016284453,0.05548368
2018-05-31,DKK,-0.01016932,0.016053991,0.052616086
2018-06-29,DKK,-0.009078132,0.015909044,0.051927123
2018-07-31,DKK,-0.010552921,0.016126223,0.05355738
2018-08-31,DKK,-0.009586269,0.015675263,0.05157427
2018-09-28,DKK,-0.012289466,0.01547806,0.053534318
2018-10-31,DKK,-0.01126974,0.015423339,0.052810725
2018-11-30,DKK,-0.009671217,0.015514281,0.051516745
2018-12-31,DKK,-0.008807457,0.015433491,0.04961119
2019-01-31,DKK,-0.006413818,0.013851303,0.04423578
2019-02-28,DKK,-0.0066276104,0.014132445,0.045231406
2019-03-29,DKK,-0.0024273663,0.012354498,0.037333474
2019-04-30,DKK,-0.0024628928,0.012782343,0.038945906
2019-05-31,DKK,0.00095332187,0.011661498,0.0336622
2019-06-28,DKK,0.005902298,0.009490151,0.025870092
2019-07-31,DKK,0.00838895,0.008026529,0.020707725
2019-08-30,DKK,0.014320591,0.0034440537,0.0060200426
2019-09-30,DKK,0.010763468,0.004410651,0.010294802
2019-10-31,DKK,0.0064248857,0.0059517818,0.016761813
2019-11-29,DKK,0.004665364,0.0060221846,0.017599797
2019-12-31,DKK,0.0013048705,0.0072567016,0.02325472
2020-01-31,DKK,0.0065616067,0.0047790585,0.013428543
2020-02-28,DKK,0.008825536,0.0028711879,0.007894754
2020-03-31,DKK,-0.0013023838,0.004207659,0.013815437
2020-04-30,DKK,0.0024899214,0.002134129,0.0063574812
2020-05-29,DKK,0.0017605077,0.003001214,0.008147482
2020-06-30,DKK,0.0033093586,0.0030301134,0.007890465
2020-07-31,DKK,0.004339616,0.0024342216,0.005738242
2020-08-31,DKK,0.003325483,0.0040438874,0.011035788
2020-09-30,DKK,0.0050166836,0.00277675,0.0067253876
2020-10-30,DKK,0.0066613625,0.0025482762,0.005654372
2020-11-30,DKK,0.005225499,0.0028385753,0.0065660602
2020-12-31,DKK,0.004902655,0.0024064814,0.006255851
