as_of_date,ccy,z_1,z_2
2014-02-28,CAD,-0.0073774047,-0.07449545
2014-03-31,CAD,-0.006723692,-0.076995164
2014-04-30,CAD,-0.006237456,-0.07665951
2014-05-30,CAD,-0.0057745017,-0.07361193
2014-06-30,CAD,-0.005498682,-0.075188115
2014-07-31,CAD,-0.00491425,-0.07435426
2014-08-29,CAD,-0.0039505474,-0.072818
2014-09-30,CAD,-0.004161071,-0.07528614
2014-10-31,CAD,-0.0037472295,-0.07321926
2014-11-28,CAD,-0.0030849713,-0.070355214
2014-12-31,CAD,-0.002137801,-0.070295244
2015-01-30,CAD,-0.00547318,-0.0446533
2015-02-27,CAD,-0.0058812727,-0.04741284
2015-03-31,CAD,-0.0060157846,-0.048949134
2015-04-30,CAD,-0.0052230135,-0.056400742
2015-05-29,CAD,-0.0062598702,-0.05481173
2015-06-30,CAD,-0.008224754,-0.05399712
2015-07-31,CAD,-0.009003802,-0.046214387
2015-08-31,CAD,-0.009334895,-0.045867734
2015-09-30,CAD,-0.007547123,-0.04683781
2015-10-30,CAD,-0.007329747,-0.049319252
2015-11-30,CAD,-0.0068512033,-0.04951372
2015-12-31,CAD,-0.007669,-0.048369177
2016-01-29,CAD,-0.0073233047,-0.04099924
2016-02-29,CAD,-0.0044505373,-0.04030317
2016-03-31,CAD,-0.0046123224,-0.043913435
2016-04-29,CAD,-0.003952758,-0.051399115
2016-05-31,CAD,-0.0034994206,-0.048137087
2016-06-30,CAD,-0.0028967808,-0.041422732
2016-07-29,CAD,-0.0018030823,-0.042282626
2016-08-31,CAD,-0.0009919131,-0.0424388
2016-09-30,CAD,-0.0015243569,-0.04155941
2016-10-31,CAD,-0.0029008102,-0.044466034
2016-11-30,CAD,-0.0037906717,-0.052578077
2016-12-30,CAD,-0.0036539861,-0.056498762
2017-01-31,CAD,-0.0042214394,-0.057199642
2017-02-28,CAD,-0.003655199,-0.05569191
2017-03-31,CAD,-0.0037382105,-0.056522083
2017-04-28,CAD,-0.003531405,-0.05379053
2017-05-31,CAD,-0.0034717661,-0.052441146
2017-06-30,CAD,-0.00049580523,-0.06749187
2017-07-31,CAD,0.0005665057,-0.07613233
2017-08-31,CAD,0.0016139211,-0.07358887
2017-09-29,CAD,0.0032649073,-0.08317621
2017-10-31,CAD,0.002581771,-0.079018585
2017-11-30,CAD,0.003142362,-0.07862085
2017-12-29,CAD,0.005033391,-0.08617495
2018-07-31,CAD,0.008766768,-0.10183678
2018-08-31,CAD,0.009242463,-0.101046614
2018-09-28,CAD,0.009724159,-0.107318565
2018-10-31,CAD,0.010501579,-0.1123577
2018-11-30,CAD,0.009523236,-0.10583462
2018-12-31,CAD,0.008062451,-0.09546905
2019-01-31,CAD,0.0075509865,-0.09267047
2019-02-28,CAD,0.007030379,-0.09217581
2019-03-29,CAD,0.0064135217,-0.0814703
2019-04-30,CAD,0.0054013035,-0.08224107
2019-05-31,CAD,0.005594052,-0.07611461
2019-06-28,CAD,0.006471676,-0.075033404
2019-07-31,CAD,0.006964327,-0.07691574
2019-08-30,CAD,0.007014233,-0.06769124
2019-09-30,CAD,0.008688125,-0.075470395
2019-10-31,CAD,0.007403115,-0.07548588
2019-11-29,CAD,0.007776899,-0.07772448
2019-12-31,CAD,0.007786722,-0.085184194
2020-01-31,CAD,0.0068813963,-0.07126143
2020-02-28,CAD,0.0050181695,-0.06087173
2020-03-31,CAD,-0.00088062114,-0.03677074
2020-04-30,CAD,-0.0025969385,-0.030714242
2020-05-29,CAD,-0.0029709516,-0.029398065
2020-06-30,CAD,-0.00281808,-0.029989898
2020-07-31,CAD,-0.002601721,-0.027977498
2020-08-31,CAD,-0.0038614897,-0.030117096
2020-09-30,CAD,-0.0037406657,-0.02958621
2020-10-30,CAD,-0.00478775,-0.030352522
2020-11-30,CAD,-0.00446005,-0.03171734
2020-12-31,CAD,-0.0053888815,-0.030679636
2021-01-29,CAD,-0.006862657,-0.0328836
2021-02-26,CAD,-0.006973719,-0.043473594
2021-03-31,CAD,-0.008893389,-0.046689905
2021-04-30,CAD,-0.008589561,-0.04546364
2021-05-31,CAD,-0.007881954,-0.045061275
2021-06-30,CAD,-0.0054760426,-0.047457382
2021-07-30,CAD,-0.005450594,-0.043404017
2021-08-31,CAD,-0.0052174637,-0.044604503
2021-09-30,CAD,-0.0050552525,-0.05195135
2021-10-29,CAD,0.0004337487,-0.06976773
2021-11-30,CAD,0.0013651723,-0.066371046
2021-12-31,CAD,0.0018394991,-0.06595532
2022-01-31,CAD,0.002749919,-0.0785634
2022-02-28,CAD,0.0038288406,-0.08243498
2022-03-31,CAD,0.00924337,-0.10959451
2022-04-29,CAD,0.011676857,-0.12772839
2022-05-31,CAD,0.011772025,-0.12807435
2022-06-30,CAD,0.015520534,-0.14611734
2022-07-29,CAD,0.016737318,-0.13626923
2022-08-31,CAD,0.022016894,-0.16150774
2022-09-30,CAD,0.023609309,-0.16668151
2022-10-31,CAD,0.024599759,-0.17186502
2022-11-30,CAD,0.026151186,-0.16663483
2022-12-30,CAD,0.025893075,-0.17551123
2023-01-31,CAD,0.025561867,-0.16402304
2023-02-28,CAD,0.02734664,-0.17859338
2023-03-31,CAD,0.025391934,-0.16272493
2023-04-28,CAD,0.025804821,-0.16284807
2023-05-31,CAD,0.02955016,-0.18134643
2023-06-30,CAD,0.03344855,-0.19246037
2023-07-31,CAD,0.03345063,-0.19874562
2023-08-31,CAD,0.032723445,-0.19908124
2023-09-29,CAD,0.032205585,-0.20896703
2023-10-31,CAD,0.029188259,-0.20233291
2023-11-30,CAD,0.02755056,-0.1818374
2023-12-29,CAD,0.026112815,-0.16472971
2024-01-31,CAD,0.026887199,-0.17470115
2024-02-29,CAD,0.027424278,-0.18074057
2010-01-29,DKK,-0.0017883203,-0.10934783
2010-02-26,DKK,-0.0031646537,-0.103799365
2010-03-31,DKK,-0.0036228434,-0.101548366
2010-04-30,DKK,-0.003369317,-0.09846488
2010-05-31,DKK,-0.0030890314,-0.089169994
2010-06-30,DKK,-0.0030163322,-0.08804948
2010-07-30,DKK,-0.0036298991,-0.0905381
2010-08-31,DKK,-0.00042864852,-0.077395745
2010-09-30,DKK,5.4828757e-05,-0.086894915
2010-10-29,DKK,0.00049906154,-0.092907265
2010-11-30,DKK,-0.001234215,-0.09586376
2010-12-31,DKK,-0.0022700196,-0.10194651
2011-01-31,DKK,-0.00028409853,-0.109913215
2011-02-28,DKK,0.00014911561,-0.110443026
2011-03-31,DKK,0.002030218,-0.12138553
2011-04-29,DKK,0.0018833362,-0.11886318
2011-05-31,DKK,0.0009182658,-0.11019786
2011-06-30,DKK,0.00034635793,-0.11284886
2011-08-31,DKK,-0.0023442137,-0.08792553
2011-09-30,DKK,-0.0011747458,-0.07549108
2011-10-31,DKK,-0.0013638524,-0.07900397
2011-11-30,DKK,-0.0025462406,-0.07220429
2011-12-30,DKK,-0.0033973216,-0.06133971
2012-01-31,DKK,-0.0038809145,-0.06075573
2012-02-29,DKK,-0.003885744,-0.064058095
2012-03-30,DKK,-0.0041331593,-0.06494876
2012-04-30,DKK,-0.0052525373,-0.060511902
2012-05-31,DKK,-0.0026736935,-0.045376237
2012-06-29,DKK,-0.0064505846,-0.04781976
2012-07-31,DKK,-0.00865236,-0.038211156
2012-08-31,DKK,-0.008436533,-0.03894978
2012-09-28,DKK,-0.008578874,-0.042347517
2012-10-31,DKK,-0.008208887,-0.04478579
2012-11-30,DKK,-0.009648262,-0.03801411
2012-12-31,DKK,-0.009601643,-0.036608722
2013-01-31,DKK,-0.0070820465,-0.051044486
2013-02-28,DKK,-0.0093347775,-0.04281717
2013-03-29,DKK,-0.0091762915,-0.040804323
2013-04-30,DKK,-0.008827138,-0.036160618
2013-05-31,DKK,-0.009849486,-0.0414363
2013-06-28,DKK,-0.008625899,-0.050530173
2013-07-31,DKK,-0.009275793,-0.049138125
2013-08-30,DKK,-0.008831173,-0.05697129
2013-09-30,DKK,-0.009258088,-0.05374253
2013-10-31,DKK,-0.010143089,-0.04933332
2013-11-29,DKK,-0.011546911,-0.046209212
2013-12-31,DKK,-0.011071925,-0.05193106
2014-01-31,DKK,-0.010911051,-0.04667962
2014-02-28,DKK,-0.010759379,-0.04632142
2014-03-31,DKK,-0.010492116,-0.04577261
2014-04-30,DKK,-0.010281872,-0.04368804
2014-05-30,DKK,-0.010652966,-0.03940134
2014-06-30,DKK,-0.010144722,-0.03901657
2014-07-31,DKK,-0.009122205,-0.03916677
2014-08-29,DKK,-0.007858211,-0.033939324
2014-09-30,DKK,-0.009663018,-0.032105915
2014-10-31,DKK,-0.008693157,-0.031363793
2014-11-28,DKK,-0.007428711,-0.029383212
2014-12-31,DKK,-0.0065512275,-0.026975771
2015-01-30,DKK,-0.0077827675,-0.013954491
2015-02-27,DKK,-0.007941417,-0.0129831415
2015-03-31,DKK,-0.0052661356,-0.01471135
2015-04-30,DKK,-0.007159399,-0.015346207
2015-05-29,DKK,-0.008373432,-0.020093504
2015-06-30,DKK,-0.01069822,-0.026040602
2015-07-31,DKK,-0.009305122,-0.024814334
2015-08-31,DKK,-0.00952025,-0.027915226
2015-09-30,DKK,-0.00921224,-0.0257445
2015-10-30,DKK,-0.0101795625,-0.022202509
2015-11-30,DKK,-0.011434846,-0.017776124
2015-12-31,DKK,-0.010850132,-0.02327817
2016-01-29,DKK,-0.009754966,-0.01703949
2016-02-29,DKK,-0.008490776,-0.013576412
2016-03-31,DKK,-0.008470686,-0.014909067
2016-04-29,DKK,-0.009988832,-0.01641027
2016-06-30,DKK,-0.008102893,-0.0082320925
2016-07-29,DKK,-0.007693423,-0.006833078
2016-08-31,DKK,-0.0077563752,-0.007069448
2016-09-30,DKK,-0.0077796807,-0.006709918
2016-10-31,DKK,-0.008569301,-0.0110345045
2016-11-30,DKK,-0.00989431,-0.013583091
2016-12-30,DKK,-0.010116941,-0.012936582
2017-01-31,DKK,-0.0113126,-0.015370471
2017-02-28,DKK,-0.0111089945,-0.011018018
2017-03-31,DKK,-0.011005482,-0.01396365
2017-04-28,DKK,-0.011021637,-0.014516067
2017-05-31,DKK,-0.01147203,-0.01382166
2017-06-30,DKK,-0.011346751,-0.016708108
2017-07-31,DKK,-0.012064555,-0.016564805
2017-08-31,DKK,-0.011937117,-0.011955213
2017-09-29,DKK,-0.012443809,-0.01355818
2017-10-31,DKK,-0.012400732,-0.0119920075
2017-11-30,DKK,-0.011764342,-0.012211059
2017-12-29,DKK,-0.011471917,-0.013431894
2018-01-31,DKK,-0.01111955,-0.016569192
2018-02-28,DKK,-0.01164028,-0.01738877
2018-03-30,DKK,-0.011144658,-0.014902454
2018-04-30,DKK,-0.011223793,-0.01587538
2018-05-31,DKK,-0.011018709,-0.013624084
2018-06-29,DKK,-0.011300364,-0.012384382
2018-07-31,DKK,-0.011216925,-0.013978254
2018-08-31,DKK,-0.011010389,-0.012929227
2018-09-28,DKK,-0.010751926,-0.015720593
2018-10-31,DKK,-0.010883906,-0.014643286
2018-11-30,DKK,-0.011011131,-0.012943663
2018-12-31,DKK,-0.010672443,-0.012104905
2019-01-31,DKK,-0.010046657,-0.00932654
2019-02-28,DKK,-0.0102161495,-0.009590623
2019-03-29,DKK,-0.009399158,-0.004791555
2019-04-30,DKK,-0.0098582255,-0.004921161
2019-05-31,DKK,-0.009524072,-0.0010033202
2019-06-28,DKK,-0.009141574,0.00469328
2019-07-31,DKK,-0.008598622,0.007614721
2019-08-30,DKK,-0.006726454,0.014873692
2019-09-30,DKK,-0.0067036306,0.010855703
2019-10-31,DKK,-0.007016118,0.005932808
2019-11-29,DKK,-0.0066372333,0.003997771
2019-12-31,DKK,-0.007075942,0.0002137827
2020-01-31,DKK,-0.006177223,0.0062805377
2020-02-28,DKK,-0.0055516385,0.009131944
2020-03-31,DKK,-0.003648011,-0.0020673436
2020-04-30,DKK,-0.0030027262,0.0024123979
2020-05-29,DKK,-0.003049545,0.0014303661
2020-06-30,DKK,-0.0035064803,0.0030623998
2020-07-31,DKK,-0.0033099242,0.0042810035
2020-08-31,DKK,-0.0043515596,0.0028797658
2020-09-30,DKK,-0.0037803247,0.0049596755
2020-10-30,DKK,-0.0040663467,0.0067484793
2020-11-30,DKK,-0.0037608005,0.0051264586
2020-12-31,DKK,-0.003641999,0.0048766294
2021-01-29,DKK,-0.004656537,0.0040346957
2021-02-26,DKK,-0.0055022896,-0.0014082568
2021-03-31,DKK,-0.006799077,-0.0004591044
2021-04-30,DKK,-0.0072586127,-0.0020815602
2021-05-31,DKK,-0.007062696,-0.0026405656
2021-06-30,DKK,-0.0067055826,-0.002821925
2021-07-30,DKK,-0.0058474457,0.00039905714
2021-08-31,DKK,-0.005845216,-0.00035609448
2021-09-30,DKK,-0.006671291,-0.0032091767
2021-10-29,DKK,-0.004140147,-0.008145463
2021-11-30,DKK,-0.0048752353,-0.002833913
2021-12-31,DKK,-0.00554621,-0.0061791427
2022-01-31,DKK,-0.0041146283,-0.012392965
2022-02-28,DKK,-0.004498436,-0.021990465
2022-03-31,DKK,-0.0014339074,-0.038523998
2022-04-29,DKK,-0.00046447347,-0.056106117
2022-05-31,DKK,-0.00013226682,-0.062455546
2022-06-30,DKK,0.0014158951,-0.076592416
2022-07-29,DKK,0.0028065904,-0.06369781
2022-08-31,DKK,0.010781846,-0.101795025
2022-09-30,DKK,0.015464949,-0.12866524
2022-10-31,DKK,0.015519497,-0.12701608
2022-11-30,DKK,0.017755931,-0.119743936
2022-12-30,DKK,0.021286877,-0.1414336
2023-01-31,DKK,0.021313079,-0.13508806
2023-02-28,DKK,0.023721457,-0.15103857
2023-03-31,DKK,0.022281041,-0.14258282
2023-04-28,DKK,0.022167493,-0.14183074
2023-05-31,DKK,0.022510186,-0.14258917
2023-06-30,DKK,0.026618088,-0.1525039
2023-07-31,DKK,0.024342788,-0.15012419
2023-08-31,DKK,0.023565544,-0.14828096
2023-09-29,DKK,0.02330095,-0.15736465
2023-10-31,DKK,0.020837301,-0.15218733
2023-11-30,DKK,0.02066759,-0.14157885
2023-12-29,DKK,0.018298637,-0.121872
2024-01-31,DKK,0.018311461,-0.12417792
2024-02-29,DKK,0.02109514,-0.1350858
2010-01-29,EUR,-0.007169124,-0.0900231
2010-02-26,EUR,-0.008446682,-0.084654234
2010-03-31,EUR,-0.008505311,-0.08333756
2010-04-30,EUR,-0.0077042105,-0.08196262
2010-05-31,EUR,-0.0064436453,-0.07632534
2010-06-30,EUR,-0.0064191143,-0.07623465
2010-07-30,EUR,-0.0066560777,-0.078699484
2010-08-31,EUR,-0.0034661961,-0.06547426
2010-09-30,EUR,-0.0030203385,-0.074662566
2010-10-29,EUR,-0.0024499444,-0.081119716
2010-11-30,EUR,-0.0043014893,-0.084202416
2010-12-31,EUR,-0.0057603326,-0.08815534
2011-01-31,EUR,-0.0023133818,-0.10116617
2011-02-28,EUR,-0.0013743575,-0.10241394
2011-03-31,EUR,-2.4567396e-05,-0.112571314
2011-04-29,EUR,0.0007601556,-0.11139238
2011-05-31,EUR,-5.1340732e-05,-0.10445892
2011-06-30,EUR,-0.00054604514,-0.10643615
2011-07-29,EUR,-0.00087591057,-0.096150726
2011-08-31,EUR,-0.0028207034,-0.08410298
2011-09-30,EUR,-0.00031896963,-0.07754394
2011-10-31,EUR,-0.0010431203,-0.07626857
2011-11-30,EUR,-0.0021514397,-0.078474164
2011-12-30,EUR,-0.0018267157,-0.06951892
2012-01-31,EUR,-0.0034118374,-0.0625431
2012-02-29,EUR,-0.004100943,-0.06172406
2012-03-30,EUR,-0.004960344,-0.061019186
2012-04-30,EUR,-0.006256076,-0.0555296
2012-05-31,EUR,-0.0025659094,-0.04683229
2012-06-29,EUR,-0.005115759,-0.050596666
2012-07-31,EUR,-0.007604514,-0.04051019
2012-08-31,EUR,-0.008741172,-0.036743827
2012-09-28,EUR,-0.010268205,-0.036018465
2012-10-31,EUR,-0.010455315,-0.03646656
2012-11-30,EUR,-0.010899849,-0.03332713
2012-12-31,EUR,-0.010933085,-0.030951552
2013-01-31,EUR,-0.008678012,-0.043774497
2013-02-28,EUR,-0.011250846,-0.035208028
2013-03-29,EUR,-0.01012253,-0.035661764
2013-04-30,EUR,-0.0102425525,-0.030102061
2013-05-31,EUR,-0.011238477,-0.034894735
2013-06-28,EUR,-0.0099250795,-0.043056898
2013-07-31,EUR,-0.010422462,-0.04121758
2013-08-30,EUR,-0.010913599,-0.04674756
2013-09-30,EUR,-0.011085732,-0.04283828
2013-10-31,EUR,-0.011821827,-0.039876916
2013-11-29,EUR,-0.012486336,-0.038414367
2013-12-31,EUR,-0.011909203,-0.04399586
2014-01-31,EUR,-0.011797104,-0.037523024
2014-02-28,EUR,-0.011356402,-0.03747335
2014-03-31,EUR,-0.011006802,-0.037082236
2014-04-30,EUR,-0.01072764,-0.035452623
2014-05-30,EUR,-0.011084326,-0.031063262
2014-06-30,EUR,-0.0113376435,-0.02754631
2014-07-31,EUR,-0.0103653185,-0.027325405
2014-08-29,EUR,-0.008881024,-0.021691611
