epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD,torch_version,python_version,numpy_version
0,0.7580635829945095,0.7580635829945095,0.0003752447710274307,0.019371235660830485,164.50390243530273,1470,0,270.7859802246094,198.7781524658203,145.51165771484375,136.58364868164062,52.9959831237793,207.83888244628906,156.66622924804688,127.24784851074219,184.12673950195312,2.11.0,3.12.6,2.2.2
99,69.55208245798713,68.79401887499262,7.176355597484686e-06,0.0026788720756103094,25.49134678310818,1470,0,18.371509552001953,24.136404037475586,26.2147159576416,36.268917083740234,22.61639976501465,18.718090057373047,32.188926696777344,20.11365509033203,30.793502807617188,2.11.0,3.12.6,2.2.2
199,138.79478883299453,69.2427063750074,3.300009049570424e-06,0.001816592703269069,15.850854979621039,1470,0,13.935251235961914,13.404888153076172,15.932231903076172,24.123275756835938,15.463493347167969,13.456053733825684,16.03905487060547,13.783008575439453,16.520437240600586,2.11.0,3.12.6,2.2.2
299,208.14047524999478,69.34568641700025,2.5472471001577803e-06,0.0015960097431274598,14.510078218248157,1470,0,12.187766075134277,12.370465278625488,14.023301124572754,22.20799446105957,13.897246360778809,12.390729904174805,13.786812782287598,12.824566841125488,16.90182113647461,2.11.0,3.12.6,2.2.2
399,277.6519183329947,69.5114430829999,2.0958269110482447e-06,0.0014476971061131,14.063383526272244,1470,0,12.431166648864746,12.103531837463379,13.79627513885498,21.23888397216797,13.667978286743164,12.328779220581055,13.276824951171875,12.862105369567871,14.864906311035156,2.11.0,3.12.6,2.2.2
499,346.85615254199365,69.20423420899897,2.0196398657631388e-06,0.0014211403399253498,13.93152862124973,1470,0,13.10387897491455,11.487746238708496,13.327914237976074,20.464244842529297,13.535737991333008,12.336691856384277,13.220458984375,12.733017921447754,15.174066543579102,2.11.0,3.12.6,2.2.2
599,416.3730285419879,69.51687599999423,1.9894814740342355e-06,0.001410489799337179,13.731345600552029,1470,0,12.385527610778809,11.514357566833496,13.609400749206543,20.513938903808594,13.59435749053955,12.142742156982422,12.968368530273438,12.603801727294922,14.249615669250488,2.11.0,3.12.6,2.2.2
699,485.9009332079877,69.52790466599981,1.9605350901031603e-06,0.001400191090566984,13.637483172946506,1470,0,12.42594051361084,11.552202224731445,13.408963203430176,20.29505157470703,13.51030445098877,12.08224868774414,12.87808609008789,12.612748146057129,13.971803665161133,2.11.0,3.12.6,2.2.2
799,555.4265206669952,69.52558745900751,1.9351159634344698e-06,0.0013910844558956404,14.005048327975803,1470,0,13.308531761169434,11.151413917541504,12.405143737792969,19.789554595947266,13.582594871520996,12.081043243408203,14.037227630615234,12.67778491973877,17.01214027404785,2.11.0,3.12.6,2.2.2
899,624.9280827499897,69.5015620829945,1.875169137363838e-06,0.001369368152603177,14.632644865247936,1470,0,13.742024421691895,13.359753608703613,14.951847076416016,21.200529098510742,14.528876304626465,12.598323822021484,13.97527027130127,13.039637565612793,14.297541618347168,2.11.0,3.12.6,2.2.2
999,694.3758471249894,69.44776437499968,1.925705714247484e-06,0.0013876979910079441,13.260752571953669,1470,0,11.724577903747559,11.228656768798828,13.055157661437988,20.037944793701172,13.779084205627441,11.493367195129395,12.197341918945312,12.100090980529785,13.730551719665527,2.11.0,3.12.6,2.2.2
1099,763.9316635829891,69.55581645799975,1.8569294976804158e-06,0.0013626920039687676,13.279289245605469,1470,0,11.82435417175293,11.490872383117676,12.435348510742188,19.68286895751953,13.575876235961914,11.49172592163086,12.753983497619629,12.14726448059082,14.111309051513672,2.11.0,3.12.6,2.2.2
1199,833.2815410420008,69.34987745901162,1.945857301426772e-06,0.0013949398916895208,13.489974021911621,1470,0,12.17225170135498,11.257466316223145,13.541232109069824,20.2602481842041,13.929346084594727,11.907975196838379,12.606335639953613,12.377469062805176,13.357441902160645,2.11.0,3.12.6,2.2.2
1299,902.6627775829984,69.38123654099763,1.8310091328593054e-06,0.0013531478606786864,13.157175170050726,1470,0,11.495316505432129,11.32401180267334,12.4444580078125,19.599714279174805,13.447463989257812,11.542160987854004,11.971736907958984,12.103378295898438,14.486335754394531,2.11.0,3.12.6,2.2.2
