time,path_id,swap_1.0Y,swap_2.0Y,swap_3.0Y,swap_5.0Y,swap_10.0Y,swap_15.0Y,swap_20.0Y,swap_30.0Y
0.0,0,0.027611756697297096,0.03425317630171776,0.03724909573793411,0.039767976850271225,0.046520765870809555,0.05317322537302971,0.05592828243970871,0.05431428924202919
0.0,1,0.027611756697297096,0.03425317630171776,0.03724909573793411,0.039767976850271225,0.046520765870809555,0.05317322537302971,0.05592828243970871,0.05431428924202919
0.0,2,0.027611756697297096,0.03425317630171776,0.03724909573793411,0.039767976850271225,0.046520765870809555,0.05317322537302971,0.05592828243970871,0.05431428924202919
0.0,3,0.027611756697297096,0.03425317630171776,0.03724909573793411,0.039767976850271225,0.046520765870809555,0.05317322537302971,0.05592828243970871,0.05431428924202919
0.0,4,0.027611756697297096,0.03425317630171776,0.03724909573793411,0.039767976850271225,0.046520765870809555,0.05317322537302971,0.05592828243970871,0.05431428924202919
0.0,5,0.027611756697297096,0.03425317630171776,0.03724909573793411,0.039767976850271225,0.046520765870809555,0.05317322537302971,0.05592828243970871,0.05431428924202919
0.0,6,0.027611756697297096,0.03425317630171776,0.03724909573793411,0.039767976850271225,0.046520765870809555,0.05317322537302971,0.05592828243970871,0.05431428924202919
0.0,7,0.027611756697297096,0.03425317630171776,0.03724909573793411,0.039767976850271225,0.046520765870809555,0.05317322537302971,0.05592828243970871,0.05431428924202919
0.0,8,0.027611756697297096,0.03425317630171776,0.03724909573793411,0.039767976850271225,0.046520765870809555,0.05317322537302971,0.05592828243970871,0.05431428924202919
0.0,9,0.027611756697297096,0.03425317630171776,0.03724909573793411,0.039767976850271225,0.046520765870809555,0.05317322537302971,0.05592828243970871,0.05431428924202919
0.0,10,0.027611756697297096,0.03425317630171776,0.03724909573793411,0.039767976850271225,0.046520765870809555,0.05317322537302971,0.05592828243970871,0.05431428924202919
0.0,11,0.027611756697297096,0.03425317630171776,0.03724909573793411,0.039767976850271225,0.046520765870809555,0.05317322537302971,0.05592828243970871,0.05431428924202919
0.0,12,0.027611756697297096,0.03425317630171776,0.03724909573793411,0.039767976850271225,0.046520765870809555,0.05317322537302971,0.05592828243970871,0.05431428924202919
0.0,13,0.027611756697297096,0.03425317630171776,0.03724909573793411,0.039767976850271225,0.046520765870809555,0.05317322537302971,0.05592828243970871,0.05431428924202919
