time,path_id,swap_1.0Y,swap_2.0Y,swap_3.0Y,swap_5.0Y,swap_10.0Y,swap_15.0Y,swap_20.0Y,swap_30.0Y
0.0,0,0.040742333978414536,0.04329964891076088,0.04411381855607033,0.04526248574256897,0.045346979051828384,0.04314127936959267,0.041421037167310715,0.03887162357568741
0.0,1,0.040742333978414536,0.04329964891076088,0.04411381855607033,0.04526248574256897,0.045346979051828384,0.04314127936959267,0.041421037167310715,0.03887162357568741
0.0,2,0.040742333978414536,0.04329964891076088,0.04411381855607033,0.04526248574256897,0.045346979051828384,0.04314127936959267,0.041421037167310715,0.03887162357568741
0.0,3,0.040742333978414536,0.04329964891076088,0.04411381855607033,0.04526248574256897,0.045346979051828384,0.04314127936959267,0.041421037167310715,0.03887162357568741
0.0,4,0.040742333978414536,0.04329964891076088,0.04411381855607033,0.04526248574256897,0.045346979051828384,0.04314127936959267,0.041421037167310715,0.03887162357568741
0.0,5,0.040742333978414536,0.04329964891076088,0.04411381855607033,0.04526248574256897,0.045346979051828384,0.04314127936959267,0.041421037167310715,0.03887162357568741
0.0,6,0.040742333978414536,0.04329964891076088,0.04411381855607033,0.04526248574256897,0.045346979051828384,0.04314127936959267,0.041421037167310715,0.03887162357568741
0.0,7,0.040742333978414536,0.04329964891076088,0.04411381855607033,0.04526248574256897,0.045346979051828384,0.04314127936959267,0.041421037167310715,0.03887162357568741
0.0,8,0.040742333978414536,0.04329964891076088,0.04411381855607033,0.04526248574256897,0.045346979051828384,0.04314127936959267,0.041421037167310715,0.03887162357568741
0.0,9,0.040742333978414536,0.04329964891076088,0.04411381855607033,0.04526248574256897,0.045346979051828384,0.04314127936959267,0.041421037167310715,0.03887162357568741
0.08333333333333333,0,0.011920690536499023,0.012926931492984295,0.013248568400740623,0.013372811488807201,0.012476695701479912,0.011356496252119541,0.01057315431535244,0.009659938514232635
0.08333333333333333,1,0.05270285904407501,0.053133174777030945,0.05385453626513481,0.05753861740231514,0.06682214140892029,0.06986923515796661,0.07040011882781982,0.06903034448623657
0.08333333333333333,2,-0.0331534706056118,-0.031090794131159782,-0.03280045837163925,-0.04818311706185341,-0.573520302772522,-0.9999999403953552,,
0.08333333333333333,3,-0.020993772894144058,-0.020625479519367218,-0.021425606682896614,-0.02682451531291008,-0.07746350765228271,-0.27352121472358704,-0.4074465036392212,-0.19128452241420746
0.08333333333333333,4,0.6165534853935242,0.51180100440979,0.11587855964899063,-0.32455912232398987,-0.6197261214256287,-0.2878345847129822,-0.1413639336824417,-0.047550611197948456
0.08333333333333333,5,,,,,,,,
0.08333333333333333,6,-0.004193291068077087,-0.003800628473982215,-0.00394899258390069,-0.005490934010595083,-0.023887626826763153,-0.1663966029882431,-0.6799412965774536,-0.5348262190818787
0.08333333333333333,7,0.10197553038597107,0.14081479609012604,0.14878743886947632,0.11498957127332687,0.024364037439227104,0.007314082235097885,0.00741148553788662,0.01252529863268137
0.08333333333333333,8,-0.003471085801720619,-0.003337718080729246,-0.003490992123261094,-0.004444282501935959,-0.010978288017213345,-0.026038846001029015,-0.04349522292613983,-0.045937325805425644
0.08333333333333333,9,-0.022296275943517685,0.03248385712504387,0.05286851525306702,0.07903306186199188,0.12873047590255737,0.14731770753860474,0.15033245086669922,0.15081168711185455
0.16666666666666666,0,-0.07637722790241241,-0.07163003087043762,-0.09487312287092209,-0.7400019764900208,,,,
0.16666666666666666,1,0.06126870587468147,0.06553839147090912,0.06642875075340271,0.06653442978858948,0.06148875504732132,0.05517791584134102,0.05160028487443924,0.04810972511768341
0.16666666666666666,2,-0.07271281629800797,-0.06422320008277893,-0.05496338754892349,-0.0684952586889267,-1.0,,,
0.16666666666666666,3,-0.05337279289960861,-0.050939157605171204,-0.05505514517426491,-0.09629704803228378,-0.9999507069587708,,,
0.16666666666666666,4,,,,,,,,
0.16666666666666666,5,-0.41408154368400574,,,,,,,
0.16666666666666666,6,-0.0824447050690651,-0.0696854218840599,-0.05798903852701187,-0.06686969846487045,-1.0,,,
0.16666666666666666,7,0.4333172142505646,0.7385647892951965,0.7482554316520691,0.39986974000930786,-0.3540044128894806,-0.14750546216964722,-0.07844347506761551,-0.030534131452441216
0.16666666666666666,8,-0.04629163444042206,-0.04210992529988289,-0.04596385732293129,-0.11569353938102722,,,,
0.16666666666666666,9,0.0016096471808850765,0.04106719419360161,0.05565257370471954,0.0813080444931984,0.14435599744319916,0.16263200342655182,0.16380798816680908,0.16389591991901398
0.25,0,,,,,,,,
0.25,1,0.01860371232032776,0.018237555399537086,0.018892783671617508,0.02239951677620411,0.03714875504374504,0.05029075965285301,0.056727830320596695,0.05900854244828224
0.25,2,-0.06921692192554474,-0.06559064239263535,-0.07651988416910172,-0.2363322675228119,,,,
0.25,3,0.014212330803275108,0.014604910276830196,0.014989451505243778,0.01646832562983036,0.02143803797662258,0.02503224089741707,0.026377622038125992,0.025222131982445717
0.25,4,-0.02868584915995598,0.11442514508962631,0.1710897833108902,0.2043473869562149,0.1988690048456192,0.18508389592170715,0.17696848511695862,0.17010952532291412
0.25,5,-0.04408349469304085,-0.04627683758735657,0.2710801661014557,0.3672102391719818,0.2359459102153778,0.09162096679210663,0.06847676634788513,0.0776219591498375
0.25,6,,,,,,,,
0.25,7,0.11231572180986404,0.17395447194576263,0.18981191515922546,0.12201274931430817,1.8733699107542634e-05,-0.00201725703664124,0.0016534958267584443,0.008195115253329277
0.25,8,-1.0,,,,,,,
0.25,9,0.08685566484928131,-0.22643782198429108,-0.15722768008708954,-0.060559023171663284,0.03847489506006241,0.07299255579710007,0.07767734676599503,0.07799128443002701
0.3333333333333333,0,1308.071044921875,,,,,,,
0.3333333333333333,1,-0.07229410856962204,0.020741146057844162,0.06389646232128143,0.09986729174852371,0.12228982895612717,0.12557226419448853,0.12578904628753662,0.12492875009775162
0.3333333333333333,2,1.7035125494003296,2.7027230262756348,-1.0,,,,,
0.3333333333333333,3,,,,,,,,
0.3333333333333333,4,-0.5942431092262268,-0.3446881175041199,-0.23021480441093445,-0.12533915042877197,-0.038218576461076736,-0.0066902413964271545,0.007229166105389595,0.016786523163318634
0.3333333333333333,5,0.02654487080872059,0.1512773185968399,,,,,,
0.3333333333333333,6,-0.19635777175426483,-0.09531261026859283,-0.05771872401237488,-0.02168366312980652,0.03331194072961807,0.06602641195058823,0.07203975319862366,0.07545307278633118
0.3333333333333333,7,1.7907017469406128,,,,,,,
0.3333333333333333,8,,,,,,,,
0.3333333333333333,9,-0.010534659028053284,-0.9999816417694092,-0.9987198114395142,-0.8871042728424072,-0.9995137453079224,,,
0.41666666666666663,0,5.793477535247803,6.793477535247803,,,,,,
0.41666666666666663,1,0.1594846099615097,0.14487630128860474,0.14255687594413757,0.1442287415266037,0.13399869203567505,0.11723243445158005,0.10819695144891739,0.10186244547367096
0.41666666666666663,2,0.3807103633880615,0.9713581800460815,1.134293794631958,-0.9999991059303284,,,,
0.41666666666666663,3,-1.0,,,,,,,
0.41666666666666663,4,-0.9999609589576721,-1.0,,,,,,
0.41666666666666663,5,0.021726246923208237,0.025320105254650116,,,,,,
0.41666666666666663,6,0.011157180182635784,0.07051997631788254,0.09210263192653656,0.12489895522594452,0.18316017091274261,0.19559957087039948,0.19640383124351501,0.19645479321479797
0.41666666666666663,7,,,,,,,,
0.41666666666666663,8,4387.52001953125,,,,,,,
0.41666666666666663,9,0.13688857853412628,-0.35127681493759155,-0.20596860349178314,-0.08503109961748123,0.030698280781507492,0.06760827451944351,0.06862107664346695,0.06862242519855499
0.5,0,1.0836181640625,2.0760724544525146,2.078519582748413,,,,,
0.5,1,0.1346377730369568,0.14840473234653473,0.14901912212371826,0.13956232368946075,0.09882333129644394,0.07055337727069855,0.05860978737473488,0.05228690803050995
0.5,2,0.13375325500965118,0.28252729773521423,0.449592649936676,-0.34668228030204773,,,,
0.5,3,0.4733944833278656,0.8496253490447998,0.8571483492851257,0.3048108220100403,-0.38245561718940735,-0.14488697052001953,-0.0776190534234047,-0.031130351126194
