epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
0,1.9994881000020541,1.9994881000020541,5.954044471992984e-05,0.0077162455067169705,74.78890779283311,1470,0,109.8111801147461,82.00933074951172,69.2301254272461,67.73389434814453,41.97565841674805,78.8162612915039,74.1753158569336,64.14789581298828,85.20050811767578
1,4.050647299969569,2.0511591999675147,5.9126147773270464e-05,0.007689352883908402,74.52230368720161,1470,0,109.49425506591797,81.69351196289062,68.97728729248047,67.49397277832031,41.87486267089844,78.50254821777344,73.88922119140625,63.89564895629883,84.87942504882812
2,6.15073689998826,2.1000896000186913,5.870976832380113e-05,0.007662229983745015,74.25619082980685,1470,0,109.17630004882812,81.37701416015625,68.72517395019531,67.25507354736328,41.778831481933594,78.18812561035156,73.6032485961914,63.64421844482422,84.55773162841797
3,8.189889099972788,2.039152199984528,5.8288372007513825e-05,0.007634682181172562,73.98602676391602,1470,0,108.85192108154297,81.0543441772461,68.46949768066406,67.01313781738281,41.686180114746094,77.86761474609375,73.3124771118164,63.3892936706543,84.22977447509766
4,10.2302125999704,2.040323499997612,5.785691242809186e-05,0.007606373145467678,73.70861223008897,1470,0,108.51618194580078,80.72148132324219,68.20738220214844,66.76557922363281,41.596534729003906,77.53670501708984,73.01361083984375,63.128211975097656,83.8918228149414
5,12.526119699992705,2.295907100022305,5.741629448202977e-05,0.007577354055475418,73.41698286268446,1470,0,108.16039276123047,80.36981964111328,67.93232727050781,66.50625610351562,41.50845718383789,77.18688201904297,72.69906616210938,62.854496002197266,83.53514862060547
6,15.196930599980988,2.6708108999882825,5.695462225085809e-05,0.0075468286220675565,73.11801020304361,1470,0,107.79326629638672,80.00746154785156,67.65072631835938,66.24127197265625,41.424800872802734,76.82637786865234,72.37601470947266,62.574440002441406,83.16773223876953
7,17.904863799980376,2.7079331999993883,5.6481174461394675e-05,0.007515395828656976,72.8007672627767,1470,0,107.4010238647461,79.62081909179688,67.35237121582031,65.96111297607422,41.34370803833008,76.44175720214844,72.03256225585938,62.277870178222656,82.77568054199219
8,20.568709799961653,2.6638459999812767,5.597931385946264e-05,0.00748193249498167,72.47510740492079,1470,0,106.99491119384766,79.22144317626953,67.04670715332031,65.67474365234375,41.2691764831543,76.04435729980469,71.6793441772461,61.97428894042969,82.3709945678711
9,23.224743700004183,2.65603390004253,5.5462032439524535e-05,0.007447283561106327,72.12953143649631,1470,0,106.55862426757812,78.79473114013672,66.72322845458984,65.37254333496094,41.20042419433594,75.61918640136719,71.303955078125,61.65364456176758,81.93944549560547
10,25.899620299984235,2.6748765999800526,5.491793714582502e-05,0.007410663745294683,71.76903661092123,1470,0,106.09940338134766,78.34627532958984,66.38654327392578,65.05889129638672,41.140323638916016,75.17245483398438,70.91142272949219,61.32012176513672,81.48589324951172
11,28.546999699959997,2.6473793999757618,5.4351576654633294e-05,0.007372352179232439,71.39212163289389,1470,0,105.61339569091797,77.87353515625,66.03556060791016,64.7330093383789,41.0910758972168,74.70124053955078,70.50006866455078,60.97295379638672,81.00825500488281
12,31.176419199968223,2.6294195000082254,5.3762218336413176e-05,0.007332272385585057,71.00091383192274,1470,0,105.10228729248047,77.3783950805664,65.67245483398438,64.3971176147461,41.05555725097656,74.20741271972656,70.0719985961914,60.61444854736328,80.50855255126953
13,33.80817490001209,2.6317557000438683,5.3153983798419714e-05,0.007290677869609912,70.59186596340604,1470,0,104.5600814819336,76.85543823242188,65.29423522949219,64.0487289428711,41.036590576171875,73.68558502197266,69.62319946289062,60.24168014526367,79.98125457763672
14,36.459698499995284,2.651523599983193,5.252000254196381e-05,0.007247068548176139,70.17670949300131,1470,0,104.00057983398438,76.31874084472656,64.91206359863281,63.6983757019043,41.03778839111328,73.14957427978516,69.16633605957031,59.8659782409668,79.44094848632812
15,39.0878530999762,2.628154599980917,5.1874274108400506e-05,0.007202379753137188,69.7457054985894,1470,0,103.40961456298828,75.75469970703125,64.51725769042969,63.33837890625,41.062496185302734,72.58601379394531,68.6904525756836,59.4787712097168,78.87366485595703
16,41.723590400011744,2.6357373000355437,5.121278629216942e-05,0.007156310941551479,69.30589336819119,1470,0,102.79430389404297,75.17121887207031,64.11676025390625,62.97548294067383,41.11460876464844,72.0025634765625,68.20317077636719,59.08721160888672,78.2877197265625
17,44.356006899964996,2.6324164999532513,5.054229802727623e-05,0.007109310657671124,68.85766559176975,1470,0,102.15184783935547,74.56747436523438,63.711605072021484,62.61103820800781,41.198394775390625,71.3979263305664,67.70492553710938,58.69281768798828,77.6829605102539
18,46.98303559998749,2.6270287000224926,4.9865764936394226e-05,0.007061569580227489,68.40790939331055,1470,0,101.49272155761719,73.9514389038086,63.30808639526367,62.251014709472656,41.31669998168945,70.78093719482422,67.20259857177734,58.301395416259766,77.06629180908203
19,49.60482469998533,2.621789099997841,4.9184845799269776e-05,0.007013190842923767,67.96812099880643,1470,0,100.82933807373047,73.3378677368164,62.91737747192383,61.90578079223633,41.4693717956543,70.16543579101562,66.70956420898438,57.92457962036133,76.45377349853516
20,52.23878620000323,2.6339615000179037,4.8517461339103655e-05,0.0069654476768621024,67.52041244506836,1470,0,100.1324691772461,72.70037078857422,62.5241584777832,61.56224822998047,41.667015075683594,69.52494812011719,66.20552062988281,57.54785919189453,75.81912231445312
21,55.46512100001564,3.2263348000124097,4.7855188471794156e-05,0.006917744464187308,67.08418952094185,1470,0,99.43148040771484,72.06482696533203,62.14591598510742,61.23612594604492,41.90644073486328,68.88619995117188,65.71165466308594,57.18782043457031,75.18724060058594
22,58.30139430001145,2.83627329999581,4.7205468032114705e-05,0.006870623554824897,66.66959126790366,1470,0,98.7390365600586,71.44560241699219,61.79212951660156,60.935890197753906,42.18278884887695,68.26262664794922,65.24015045166016,56.854373931884766,74.57372283935547
23,61.18757369997911,2.8861793999676593,4.658288825321135e-05,0.006825165804082077,66.26355489095053,1470,0,98.0331039428711,70.82218170166016,61.451988220214844,60.652610778808594,42.507564544677734,67.6341552734375,64.77571868896484,56.537113189697266,73.95755767822266
24,64.11709209997207,2.9295183999929577,4.598223541401561e-05,0.00678102023400724,65.88001759847006,1470,0,97.33285522460938,70.21522521972656,61.138153076171875,60.39728927612305,42.87144470214844,67.02043151855469,64.33519744873047,56.248897552490234,73.36066436767578
25,66.95124009996653,2.8341479999944568,4.5417394954513216e-05,0.006739242906626323,65.51420550876193,1470,0,96.63180541992188,69.61619567871094,60.8466796875,60.16685485839844,43.28152084350586,66.41422271728516,63.91218948364258,55.98543167114258,72.77294921875
26,69.95782199996756,3.006581900001038,4.487738677409009e-05,0.006699058648354266,65.18562910291884,1470,0,95.96576690673828,69.0578842163086,60.59341049194336,59.97370147705078,43.7126579284668,65.84790802001953,63.53019714355469,55.76153564453125,72.22760009765625
27,72.92322469997453,2.965402700006962,4.438215399043774e-05,0.006661993244550593,64.87541580200195,1470,0,95.29547119140625,68.50908660888672,60.363948822021484,59.80674362182617,44.186607360839844,65.28913879394531,63.16794204711914,55.56486511230469,71.69493865966797
28,75.88394899998093,2.9607243000064045,4.3924350237440586e-05,0.0066275448121789855,64.5946273803711,1470,0,94.64698791503906,67.98918151855469,60.16632080078125,59.671714782714844,44.68657684326172,64.75873565673828,62.837974548339844,55.40171813964844,71.19243621826172
29,79.91938119998667,4.035432200005744,4.3508757809002816e-05,0.0065961168735099605,64.34146626790366,1470,0,94.01654815673828,67.49592590332031,59.999149322509766,59.56740188598633,45.212196350097656,64.25402069091797,62.538570404052734,55.27097702026367,70.7184066772461
30,83.89485019998392,3.975468999997247,4.3132685862963096e-05,0.006567547933815413,64.12348132663303,1470,0,93.42633819580078,67.04780578613281,59.86642074584961,59.494964599609375,45.73574447631836,63.79316711425781,62.27997970581055,55.17552947998047,70.2913818359375
31,86.76625390001573,2.871403700031806,4.280260223067733e-05,0.006542369771778214,63.927191416422524,1470,0,92.84522247314453,66.61882019042969,59.75888442993164,59.44837188720703,46.28435134887695,63.350372314453125,62.045833587646484,55.10747528076172,69.88539123535156
32,89.69311739999102,2.9268634999752976,4.250620868766592e-05,0.0065196785724194965,63.766989390055336,1470,0,92.32353210449219,66.2452621459961,59.68252944946289,59.42787551879883,46.802940368652344,62.9630126953125,61.85404586791992,55.06914520263672,69.53456115722656
33,92.3403052999638,2.647187899972778,4.225324326670779e-05,0.006500249477266838,63.62614144219292,1470,0,91.81462097167969,65.89290618896484,59.62736892700195,59.42813491821289,47.33115768432617,62.59553146362305,61.68514633178711,55.053550720214844,69.20685577392578
34,94.97690050001256,2.6365952000487596,4.2030581219286535e-05,0.00648309966137237,63.514267391628685,1470,0,91.36436462402344,65.59330749511719,59.5942268371582,59.44424819946289,47.81010437011719,62.28015899658203,61.55186462402344,55.0579948425293,68.93213653564453
35,97.61311059998116,2.6362100999685936,4.1842959970901053e-05,0.006468613450415866,63.412132263183594,1470,0,90.90220642089844,65.29512023925781,59.57625961303711,59.477691650390625,48.32193374633789,61.96494674682617,61.42970275878906,55.0804557800293,68.66087341308594
36,100.24633860000176,2.6332280000206083,4.16806676475724e-05,0.006456056663906568,63.33215120103624,1470,0,90.49417114257812,65.04249572753906,59.5728874206543,59.5196533203125,48.780357360839844,61.6953010559082,61.33537292480469,55.11476516723633,68.43435668945312
