variant,seed,epoch,train_mse,train_rmse,val_avg_rmse_bps,val_n_good,val_n_bad,epoch_time_sec,cumulative_time_sec,mean_grad_norm,nan_batches,failed_batches,ode_failures,lr,best_val_so_far_bps
baseline,3,46,0.0,0.0,1534.7861889733208,146,70,0.3355932920239866,17.20713216700824,,30,0,0,0.001,94.24919170803494
baseline,3,47,0.0,0.0,1534.7861889733208,146,70,0.3354574589757249,17.5569627090008,,30,0,0,0.001,94.24919170803494
baseline,3,48,0.0,0.0,1534.7861889733208,146,70,0.33880220900755376,17.90846175001934,,30,0,0,0.001,94.24919170803494
baseline,3,49,0.0,0.0,1534.7861889733208,146,70,0.31449870800133795,18.235697916999925,,30,0,0,0.001,94.24919170803494
baseline,3,50,0.0,0.0,1534.7861889733208,146,70,0.3107643330004066,18.558951334038284,,30,0,0,0.001,94.24919170803494
baseline,3,51,0.0,0.0,1534.7861889733208,146,70,0.44602604099782184,19.018929667014163,,30,0,0,0.001,94.24919170803494
baseline,3,52,0.0,0.0,1534.7861889733208,146,70,0.3079663339885883,19.33948100003181,,30,0,0,0.001,94.24919170803494
baseline,3,53,0.0,0.0,1534.7861889733208,146,70,0.3151506669819355,19.66746658401098,,30,0,0,0.001,94.24919170803494
baseline,3,54,0.0,0.0,1534.7861889733208,146,70,0.32106345798820257,20.00278837501537,,30,0,0,0.001,94.24919170803494
baseline,3,55,0.0,0.0,1534.7861889733208,146,70,0.3071832080022432,20.3224917500047,,30,0,0,0.001,94.24919170803494
baseline,3,56,0.0,0.0,1534.7861889733208,146,70,0.30913624999811873,20.645060500013642,,30,0,0,0.001,94.24919170803494
baseline,3,57,0.0,0.0,1534.7861889733208,146,70,0.31828466698061675,20.977150042017456,,30,0,0,0.001,94.24919170803494
baseline,3,58,0.0,0.0,1534.7861889733208,146,70,0.3057798750232905,21.294586917036213,,30,0,0,0.001,94.24919170803494
baseline,3,59,0.0,0.0,1534.7861889733208,146,70,0.30335604201536626,21.60975108400453,,30,0,0,0.001,94.24919170803494
baseline,3,60,0.0,0.0,1534.7861889733208,146,70,0.3120134170167148,21.934376709046774,,30,0,0,0.001,94.24919170803494
baseline,3,61,0.0,0.0,1534.7861889733208,146,70,0.3062105840072036,22.254440875025466,,30,0,0,0.001,94.24919170803494
baseline,3,62,0.0,0.0,1534.7861889733208,146,70,0.3003380830050446,22.56639200000791,,30,0,0,0.001,94.24919170803494
baseline,3,63,0.0,0.0,1534.7861889733208,146,70,0.3116158749908209,22.88999362505274,,30,0,0,0.001,94.24919170803494
baseline,3,64,0.0,0.0,1534.7861889733208,146,70,0.3081762919900939,23.210549084004015,,30,0,0,0.001,94.24919170803494
baseline,3,65,0.0,0.0,1534.7861889733208,146,70,0.29344066604971886,23.515237709041685,,30,0,0,0.001,94.24919170803494
baseline,3,66,0.0,0.0,1534.7861889733208,146,70,0.30860808299621567,23.83653387503,,30,0,0,0.001,94.24919170803494
baseline,3,67,0.0,0.0,1534.7861889733208,146,70,0.31543470901669934,24.164060459006578,,30,0,0,0.001,94.24919170803494
baseline,3,68,0.0,0.0,1534.7861889733208,146,70,0.29276729200500995,24.46880820899969,,30,0,0,0.001,94.24919170803494
baseline,3,69,0.0,0.0,1534.7861889733208,146,70,0.31152074999408796,24.792134042014368,,30,0,0,0.001,94.24919170803494
baseline,3,70,0.0,0.0,1534.7861889733208,146,70,0.3100294580217451,25.11442237504525,,30,0,0,0.001,94.24919170803494
baseline,3,71,0.0,0.0,1534.7861889733208,146,70,0.2934221249888651,25.419169250002597,,30,0,0,0.001,94.24919170803494
baseline,3,72,0.0,0.0,1534.7861889733208,146,70,0.30641483300132677,25.738615459005814,,30,0,0,0.001,94.24919170803494
baseline,3,73,0.0,0.0,1534.7861889733208,146,70,0.3115010000183247,26.061842625029385,,30,0,0,0.001,94.24919170803494
baseline,3,74,0.0,0.0,1534.7861889733208,146,70,0.2938436249969527,26.368270292005036,,30,0,0,0.001,94.24919170803494
baseline,3,75,0.0,0.0,1534.7861889733208,146,70,0.2983635830460116,26.678478459012695,,30,0,0,0.001,94.24919170803494
baseline,3,76,0.0,0.0,1534.7861889733208,146,70,0.30803616595221683,26.99892958404962,,30,0,0,0.001,94.24919170803494
baseline,3,77,0.0,0.0,1534.7861889733208,146,70,0.2974105420289561,27.30969179200474,,30,0,0,0.001,94.24919170803494
baseline,3,78,0.0,0.0,1534.7861889733208,146,70,0.30115950002800673,27.62207370903343,,30,0,0,0.001,94.24919170803494
baseline,3,79,0.0,0.0,1534.7861889733208,146,70,0.31300345895579085,27.94686233403627,,30,0,0,0.001,94.24919170803494
baseline,3,80,0.0,0.0,1534.7861889733208,146,70,0.30690008302917704,28.267656000040006,,30,0,0,0.001,94.24919170803494
baseline,3,81,0.0,0.0,1534.7861889733208,146,70,0.29688600002555177,28.576781625044532,,30,0,0,0.001,94.24919170803494
baseline,3,82,0.0,0.0,1534.7861889733208,146,70,0.3087078329990618,28.897245125030167,,30,0,0,0.001,94.24919170803494
baseline,3,83,0.0,0.0,1534.7861889733208,146,70,0.30973441601963714,29.219207584043033,,30,0,0,0.001,94.24919170803494
baseline,3,84,0.0,0.0,1534.7861889733208,146,70,0.29365658399183303,29.524471959040966,,30,0,0,0.001,94.24919170803494
baseline,3,85,0.0,0.0,1534.7861889733208,146,70,0.3130711250123568,29.849687959009316,,30,0,0,0.001,94.24919170803494
baseline,3,86,0.0,0.0,1534.7861889733208,146,70,0.305468957987614,30.16765524999937,,30,0,0,0.001,94.24919170803494
baseline,3,87,0.0,0.0,1534.7861889733208,146,70,0.2917131669819355,30.470972375012934,,30,0,0,0.001,94.24919170803494
baseline,3,88,0.0,0.0,1534.7861889733208,146,70,0.31105820898665115,30.79402862500865,,30,0,0,0.001,94.24919170803494
baseline,3,89,0.0,0.0,1534.7861889733208,146,70,0.3149064580211416,31.12095395900542,,30,0,0,0.001,94.24919170803494
baseline,3,90,0.0,0.0,1534.7861889733208,146,70,0.2914415000122972,31.424756875028834,,30,0,0,0.001,94.24919170803494
baseline,3,91,0.0,0.0,1534.7861889733208,146,70,0.4465188749600202,31.882902709010523,,30,0,0,0.001,94.24919170803494
baseline,3,92,0.0,0.0,1534.7861889733208,146,70,0.3090693749836646,32.20456125005148,,30,0,0,0.001,94.24919170803494
baseline,3,93,0.0,0.0,1534.7861889733208,146,70,0.2881730839726515,32.50474637502339,,30,0,0,0.001,94.24919170803494
baseline,3,94,0.0,0.0,1534.7861889733208,146,70,0.305867874994874,32.82215883402387,,30,0,0,0.001,94.24919170803494
baseline,3,95,0.0,0.0,1534.7861889733208,146,70,0.30859670898644254,33.14292291703168,,30,0,0,0.001,94.24919170803494
baseline,3,96,0.0,0.0,1534.7861889733208,146,70,0.29146545799449086,33.44628425000701,,30,0,0,0.001,94.24919170803494
baseline,3,97,0.0,0.0,1534.7861889733208,146,70,0.3027167919790372,33.76038312504534,,30,0,0,0.001,94.24919170803494
baseline,3,98,0.0,0.0,1534.7861889733208,146,70,0.307229541009292,34.08030187501572,,30,0,0,0.001,94.24919170803494
baseline,3,99,0.0,0.0,1534.7861889733208,146,70,0.2934872089535929,34.38651341700461,,30,0,0,0.001,94.24919170803494
baseline,3,100,0.0,0.0,1534.7861889733208,146,70,0.30689716699998826,34.705314042046666,,30,0,0,0.001,94.24919170803494
baseline,3,101,0.0,0.0,1534.7861889733208,146,70,0.30659591703442857,35.02465516701341,,30,0,0,0.001,94.24919170803494
baseline,3,102,0.0,0.0,1534.7861889733208,146,70,0.2913678750046529,35.3279245000449,,30,0,0,0.001,94.24919170803494
baseline,3,103,0.0,0.0,1534.7861889733208,146,70,0.3048263330128975,35.64481808402343,,30,0,0,0.001,94.24919170803494
baseline,3,104,0.0,0.0,1534.7861889733208,146,70,0.3118354579783045,35.96769200003473,,30,0,0,0.001,94.24919170803494
baseline,3,105,0.0,0.0,1534.7861889733208,146,70,0.3017443330027163,36.28172125003766,,30,0,0,0.001,94.24919170803494
baseline,3,106,0.0,0.0,1534.7861889733208,146,70,0.3533816669951193,36.64761191699654,,30,0,0,0.001,94.24919170803494
baseline,3,107,0.0,0.0,1534.7861889733208,146,70,0.30896866600960493,36.96973325003637,,30,0,0,0.001,94.24919170803494
baseline,3,108,0.0,0.0,1534.7861889733208,146,70,0.3101992500014603,37.291741084016394,,30,0,0,0.001,94.24919170803494
baseline,3,109,0.0,0.0,1534.7861889733208,146,70,0.29831225000089034,37.60113841702696,,30,0,0,0.001,94.24919170803494
baseline,3,110,0.0,0.0,1534.7861889733208,146,70,0.30904366698814556,37.92217212502146,,30,0,0,0.001,94.24919170803494
baseline,3,111,0.0,0.0,1534.7861889733208,146,70,0.3018014999688603,38.236078959016595,,30,0,0,0.001,94.24919170803494
baseline,3,112,0.0,0.0,1534.7861889733208,146,70,0.2965257500181906,38.54470787500031,,30,0,0,0.001,94.24919170803494
baseline,3,113,0.0,0.0,1534.7861889733208,146,70,0.30564245802816004,38.86238175001927,,30,0,0,0.001,94.24919170803494
baseline,3,114,0.0,0.0,1534.7861889733208,146,70,0.3046150410082191,39.180952584021725,,30,0,0,0.001,94.24919170803494
baseline,3,115,0.0,0.0,1534.7861889733208,146,70,0.2840228750137612,39.47650745901046,,30,0,0,0.001,94.24919170803494
baseline,3,116,0.0,0.0,1534.7861889733208,146,70,0.3069982079905458,39.79499345901422,,30,0,0,0.001,94.24919170803494
baseline,3,117,0.0,0.0,1534.7861889733208,146,70,0.3095582090318203,40.11716504202923,,30,0,0,0.001,94.24919170803494
baseline,3,118,0.0,0.0,1534.7861889733208,146,70,0.2898007499752566,40.41862079204293,,30,0,0,0.001,94.24919170803494
baseline,3,119,0.0,0.0,1534.7861889733208,146,70,0.3093137919786386,40.74014958401676,,30,0,0,0.001,94.24919170803494
baseline,3,120,0.0,0.0,1534.7861889733208,146,70,0.30801049998262897,41.06108791701263,,30,0,0,0.001,94.24919170803494
baseline,3,121,0.0,0.0,1534.7861889733208,146,70,0.2941349999746308,41.367506250040606,,30,0,0,0.001,94.24919170803494
baseline,3,122,0.0,0.0,1534.7861889733208,146,70,0.3046443749917671,41.68386337504489,,30,0,0,0.001,94.24919170803494
baseline,3,123,0.0,0.0,1534.7861889733208,146,70,0.30788650002796203,42.00536104204366,,30,0,0,0.001,94.24919170803494
baseline,3,124,0.0,0.0,1534.7861889733208,146,70,0.29199912503827363,42.310434375016484,,30,0,0,0.001,94.24919170803494
baseline,3,125,0.0,0.0,1534.7861889733208,146,70,0.2962212500278838,42.61821566702565,,30,0,0,0.001,94.24919170803494
baseline,3,126,0.0,0.0,1534.7861889733208,146,70,0.310528667003382,42.94169375003548,,30,0,0,0.001,94.24919170803494
baseline,3,127,0.0,0.0,1534.7861889733208,146,70,0.3036968749947846,43.25648145901505,,30,0,0,0.001,94.24919170803494
baseline,3,128,0.0,0.0,1534.7861889733208,146,70,0.29626199998892844,43.564164750045165,,30,0,0,0.001,94.24919170803494
baseline,3,129,0.0,0.0,1534.7861889733208,146,70,0.3101266250014305,43.88709720905172,,30,0,0,0.001,94.24919170803494
baseline,3,130,0.0,0.0,1534.7861889733208,146,70,0.30732383398571983,44.206570417038165,,30,0,0,0.001,94.24919170803494
baseline,3,131,0.0,0.0,1534.7861889733208,146,70,0.2891169579816051,44.50783720903564,,30,0,0,0.001,94.24919170803494
baseline,3,132,0.0,0.0,1534.7861889733208,146,70,0.30622079101158306,44.82635020901216,,30,0,0,0.001,94.24919170803494
baseline,3,133,0.0,0.0,1534.7861889733208,146,70,0.3066030830377713,45.14533325005323,,30,0,0,0.001,94.24919170803494
baseline,3,134,0.0,0.0,1534.7861889733208,146,70,0.2894791669677943,45.44800666702213,,30,0,0,0.001,94.24919170803494
baseline,3,135,0.0,0.0,1534.7861889733208,146,70,0.31146841595182195,45.772046584053896,,30,0,0,0.001,94.24919170803494
baseline,3,136,0.0,0.0,1534.7861889733208,146,70,0.30814429104793817,46.093007250048686,,30,0,0,0.001,94.24919170803494
baseline,3,137,0.0,0.0,1534.7861889733208,146,70,0.29008383402833715,46.395134125021286,,30,0,0,0.001,94.24919170803494
baseline,3,138,0.0,0.0,1534.7861889733208,146,70,0.3008841249975376,46.7085101249977,,30,0,0,0.001,94.24919170803494
baseline,3,139,0.0,0.0,1534.7861889733208,146,70,0.3046746249892749,47.025409499998204,,30,0,0,0.001,94.24919170803494
baseline,3,140,0.0,0.0,1534.7861889733208,146,70,0.29678445804165676,47.333792167017236,,30,0,0,0.001,94.24919170803494
baseline,3,141,0.0,0.0,1534.7861889733208,146,70,0.30113212496507913,47.64613929204643,,30,0,0,0.001,94.24919170803494
baseline,3,142,0.0,0.0,1534.7861889733208,146,70,0.31101537501672283,47.96902416704688,,30,0,0,0.001,94.24919170803494
baseline,3,143,0.0,0.0,1534.7861889733208,146,70,0.3001359169720672,48.28120841702912,,30,0,0,0.001,94.24919170803494
baseline,3,144,0.0,0.0,1534.7861889733208,146,70,0.29269662499427795,48.585232750047,,30,0,0,0.001,94.24919170803494
baseline,3,145,0.0,0.0,1534.7861889733208,146,70,0.30561929201940075,48.904041125031654,,30,0,0,0.001,94.24919170803494
baseline,3,146,0.0,0.0,1534.7861889733208,146,70,0.3073663329705596,49.223595625022426,,30,0,0,0.001,94.24919170803494
baseline,3,147,0.0,0.0,1534.7861889733208,146,70,0.2949407920241356,49.52951062499778,,30,0,0,0.001,94.24919170803494
baseline,3,148,0.0,0.0,1534.7861889733208,146,70,0.3108422909863293,49.852132334024645,,30,0,0,0.001,94.24919170803494
baseline,3,149,0.0,0.0,1534.7861889733208,146,70,0.3056751249823719,50.169840042013675,,30,0,0,0.001,94.24919170803494
baseline,3,150,0.0,0.0,1534.7861889733208,146,70,0.29029470798559487,50.4721369590261,,30,0,0,0.001,94.24919170803494
baseline,3,151,0.0,0.0,1534.7861889733208,146,70,0.30274879100034013,50.78685633401619,,30,0,0,0.001,94.24919170803494
baseline,3,152,0.0,0.0,1534.7861889733208,146,70,0.30508137500146404,51.10438629204873,,30,0,0,0.001,94.24919170803494
baseline,3,153,0.0,0.0,1534.7861889733208,146,70,0.2909304999629967,51.408117125043646,,30,0,0,0.001,94.24919170803494
baseline,3,154,0.0,0.0,1534.7861889733208,146,70,0.30485675000818446,51.724279917019885,,30,0,0,0.001,94.24919170803494
baseline,3,155,0.0,0.0,1534.7861889733208,146,70,0.3099426659755409,52.046122542000376,,30,0,0,0.001,94.24919170803494
baseline,3,156,0.0,0.0,1534.7861889733208,146,70,0.29605762497521937,52.35485250002239,,30,0,0,0.001,94.24919170803494
baseline,3,157,0.0,0.0,1534.7861889733208,146,70,0.3021185420220718,52.6681123340386,,30,0,0,0.001,94.24919170803494
baseline,3,158,0.0,0.0,1534.7861889733208,146,70,0.3084445419954136,52.988442500005476,,30,0,0,0.001,94.24919170803494
baseline,3,159,0.0,0.0,1534.7861889733208,146,70,0.3005085840122774,53.30230487504741,,30,0,0,0.001,94.24919170803494
baseline,3,160,0.0,0.0,1534.7861889733208,146,70,0.2946276660077274,53.608707584033255,,30,0,0,0.001,94.24919170803494
baseline,3,161,0.0,0.0,1534.7861889733208,146,70,0.3670185829978436,53.98810429201694,,30,0,0,0.001,94.24919170803494
baseline,3,162,0.0,0.0,1534.7861889733208,146,70,0.2970483750104904,54.29817775002448,,30,0,0,0.001,94.24919170803494
baseline,3,163,0.0,0.0,1534.7861889733208,146,70,0.2926281249965541,54.603111750038806,,30,0,0,0.001,94.24919170803494
baseline,3,164,0.0,0.0,1534.7861889733208,146,70,0.3079045829945244,54.92318550002528,,30,0,0,0.001,94.24919170803494
baseline,3,165,0.0,0.0,1534.7861889733208,146,70,0.29823637497611344,55.23252433404559,,30,0,0,0.001,94.24919170803494
baseline,3,166,0.0,0.0,1534.7861889733208,146,70,0.2964627079782076,55.54103687504539,,30,0,0,0.001,94.24919170803494
baseline,3,167,0.0,0.0,1534.7861889733208,146,70,0.3081903330166824,55.86144287500065,,30,0,0,0.001,94.24919170803494
baseline,3,168,0.0,0.0,1534.7861889733208,146,70,0.310214624973014,56.184235834050924,,30,0,0,0.001,94.24919170803494
baseline,3,169,0.0,0.0,1534.7861889733208,146,70,0.28785837499890476,56.48335495899664,,30,0,0,0.001,94.24919170803494
baseline,3,170,0.0,0.0,1534.7861889733208,146,70,0.30907887499779463,56.80480662500486,,30,0,0,0.001,94.24919170803494
baseline,3,171,0.0,0.0,1534.7861889733208,146,70,0.3056974170031026,57.12346591701498,,30,0,0,0.001,94.24919170803494
baseline,3,172,0.0,0.0,1534.7861889733208,146,70,0.28834062500391155,57.42349950002972,,30,0,0,0.001,94.24919170803494
baseline,3,173,0.0,0.0,1534.7861889733208,146,70,0.31124245800310746,57.74696470901836,,30,0,0,0.001,94.24919170803494
baseline,3,174,0.0,0.0,1534.7861889733208,146,70,0.3095234590000473,58.06831650005188,,30,0,0,0.001,94.24919170803494
baseline,3,175,0.0,0.0,1534.7861889733208,146,70,0.29508299997542053,58.37578179204138,,30,0,0,0.001,94.24919170803494
baseline,3,176,0.0,0.0,1534.7861889733208,146,70,0.304213208029978,58.69090816704556,,30,0,0,0.001,94.24919170803494
baseline,3,177,0.0,0.0,1534.7861889733208,146,70,0.3099764579674229,59.01216100004967,,30,0,0,0.001,94.24919170803494
baseline,3,178,0.0,0.0,1534.7861889733208,146,70,0.29520458297338337,59.320005875022616,,30,0,0,0.001,94.24919170803494
baseline,3,179,0.0,0.0,1534.7861889733208,146,70,0.2955287920194678,59.62723300000653,,30,0,0,0.001,94.24919170803494
baseline,3,180,0.0,0.0,1534.7861889733208,146,70,0.3143760410021059,59.953726417035796,,30,0,0,0.001,94.24919170803494
baseline,3,181,0.0,0.0,1534.7861889733208,146,70,0.3016127090086229,60.26806666702032,,30,0,0,0.001,94.24919170803494
baseline,3,182,0.0,0.0,1534.7861889733208,146,70,0.2928852500044741,60.57329320901772,,30,0,0,0.001,94.24919170803494
baseline,3,183,0.0,0.0,1534.7861889733208,146,70,0.309302750043571,60.89574483403703,,30,0,0,0.001,94.24919170803494
baseline,3,184,0.0,0.0,1534.7861889733208,146,70,0.3070153329754248,61.21522279200144,,30,0,0,0.001,94.24919170803494
baseline,3,185,0.0,0.0,1534.7861889733208,146,70,0.29211354098515585,61.51880208402872,,30,0,0,0.001,94.24919170803494
baseline,3,186,0.0,0.0,1534.7861889733208,146,70,0.31158216699259356,61.84262887504883,,30,0,0,0.001,94.24919170803494
baseline,3,187,0.0,0.0,1534.7861889733208,146,70,0.30681350000668317,62.163130292028654,,30,0,0,0.001,94.24919170803494
baseline,3,188,0.0,0.0,1534.7861889733208,146,70,0.28546429198468104,62.46083112503402,,30,0,0,0.001,94.24919170803494
baseline,3,189,0.0,0.0,1534.7861889733208,146,70,0.30540033301804215,62.77813812502427,,30,0,0,0.001,94.24919170803494
baseline,3,190,0.0,0.0,1534.7861889733208,146,70,0.3078770419815555,63.09905212500598,,30,0,0,0.001,94.24919170803494
baseline,3,191,0.0,0.0,1534.7861889733208,146,70,0.2923542089993134,63.40488679200644,,30,0,0,0.001,94.24919170803494
baseline,3,192,0.0,0.0,1534.7861889733208,146,70,0.3069981249864213,63.72420154203428,,30,0,0,0.001,94.24919170803494
baseline,3,193,0.0,0.0,1534.7861889733208,146,70,0.3071707079652697,64.04338575003203,,30,0,0,0.001,94.24919170803494
baseline,3,194,0.0,0.0,1534.7861889733208,146,70,0.29466600000159815,64.35072670900263,,30,0,0,0.001,94.24919170803494
baseline,3,195,0.0,0.0,1534.7861889733208,146,70,0.3053932919865474,64.66862908401527,,30,0,0,0.001,94.24919170803494
baseline,3,196,0.0,0.0,1534.7861889733208,146,70,0.3188015839550644,64.99937095900532,,30,0,0,0.001,94.24919170803494
baseline,3,197,0.0,0.0,1534.7861889733208,146,70,0.315492624999024,65.3281566670048,,30,0,0,0.001,94.24919170803494
baseline,3,198,0.0,0.0,1534.7861889733208,146,70,0.308141749992501,65.64725579204969,,30,0,0,0.001,94.24919170803494
baseline,3,199,0.0,0.0,1534.7861889733208,146,70,0.3307978750090115,65.99116745899664,,30,0,0,0.001,94.24919170803494
baseline,3,200,0.0,0.0,1534.7861889733208,146,70,0.2998856670456007,66.30355283402605,,30,0,0,0.001,94.24919170803494
baseline,3,201,0.0,0.0,1534.7861889733208,146,70,0.31601379200583324,66.63201266701799,,30,0,0,0.001,94.24919170803494
baseline,3,202,0.0,0.0,1534.7861889733208,146,70,0.31789020798169076,66.96290591702564,,30,0,0,0.001,94.24919170803494
baseline,3,203,0.0,0.0,1534.7861889733208,146,70,0.306952791986987,67.28184337500716,,30,0,0,0.001,94.24919170803494
baseline,3,204,0.0,0.0,1534.7861889733208,146,70,0.313557583023794,67.60801375005394,,30,0,0,0.001,94.24919170803494
baseline,3,205,0.0,0.0,1534.7861889733208,146,70,0.32041545800166205,67.94086154201068,,30,0,0,0.001,94.24919170803494
baseline,3,206,0.0,0.0,1534.7861889733208,146,70,0.3085486250347458,68.26168970903382,,30,0,0,0.001,94.24919170803494
baseline,3,207,0.0,0.0,1534.7861889733208,146,70,0.30594633298460394,68.57951000001049,,30,0,0,0.001,94.24919170803494
baseline,3,208,0.0,0.0,1534.7861889733208,146,70,0.30982433300232515,68.90294662502129,,30,0,0,0.001,94.24919170803494
baseline,3,209,0.0,0.0,1534.7861889733208,146,70,0.30767887498950586,69.22275579202687,,30,0,0,0.001,94.24919170803494
baseline,3,210,0.0,0.0,1534.7861889733208,146,70,0.29739383299602196,69.53260558401234,,30,0,0,0.001,94.24919170803494
