epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
0,1.4207555840257555,1.4207555840257555,0.00039629133308914546,0.019907067415597543,155.70668962266708,1470,0,266.8790283203125,190.33961486816406,137.490478515625,128.6701202392578,39.98534393310547,203.0142059326172,148.62692260742188,114.12892150878906,172.22557067871094
99,120.14080445899162,118.72004887496587,6.960918381701296e-06,0.002638355241755988,25.00807105170356,1470,0,22.222606658935547,20.631244659423828,26.74693489074707,31.813331604003906,25.27824592590332,17.321935653686523,33.914981842041016,16.969324111938477,30.174034118652344
199,263.2328187500243,143.09201429103268,5.40792055778561e-06,0.0023254936159417014,22.373095194498696,1470,0,22.140424728393555,17.052732467651367,23.322071075439453,28.288990020751953,22.58192253112793,16.65846824645996,29.805097579956055,15.372095108032227,26.13605499267578
299,423.9989120000391,160.76609325001482,3.374532381873788e-06,0.0018369900331449236,17.487109820048012,1470,0,15.670936584472656,12.69892692565918,18.607561111450195,24.850740432739258,18.45229721069336,13.054400444030762,22.877824783325195,12.29974365234375,18.871557235717773
399,597.3633778750082,173.36446587496903,2.5318124952638357e-06,0.0015911670230569245,15.15624247656928,1470,0,13.204811096191406,11.659353256225586,15.51364803314209,21.6513729095459,15.975726127624512,12.481660842895508,19.207733154296875,11.691518783569336,15.020358085632324
499,840.487767625018,243.12438975000987,2.610705126423708e-06,0.001615767658552339,15.424418555365667,1470,0,13.191610336303711,11.716273307800293,15.985696792602539,22.4913330078125,16.83815574645996,11.5086030960083,19.96547508239746,11.649859428405762,15.472760200500488
599,1067.2564627919928,226.7686951669748,2.8793041472417085e-06,0.0016968512448773195,16.48287296295166,1470,0,13.726048469543457,12.681937217712402,17.05068016052246,24.44025993347168,17.178062438964844,12.833551406860352,20.88175392150879,12.06333065032959,17.490232467651367
699,1267.650592125021,200.3941293330281,1.7109771260019982e-06,0.0013080432431697348,14.028525776333279,1470,0,14.058863639831543,11.890260696411133,13.869183540344238,18.921226501464844,15.328810691833496,11.856395721435547,14.912779808044434,11.032198905944824,14.387012481689453
799,1489.0123973340378,221.3618052090169,1.533028137842217e-06,0.001238155134804285,12.555090374416775,1470,0,11.69240951538086,11.315298080444336,11.840105056762695,16.314775466918945,13.400405883789062,10.947684288024902,13.868813514709473,10.755122184753418,12.861199378967285
899,1696.845128459041,207.8327311250032,1.4964658816233769e-06,0.001223301222767057,11.813962300618488,1470,0,11.094762802124023,9.631470680236816,11.068530082702637,15.463207244873047,13.17739486694336,10.833612442016602,12.935911178588867,10.142489433288574,11.97828197479248
