epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
0,2.443605899985414,2.443605899985414,0.0004809987309569379,0.021931683267750742,199.37832429673935,1470,0,332.64385986328125,241.99884033203125,176.00682067871094,164.41314697265625,59.675472259521484,254.6392059326172,188.81655883789062,154.4453887939453,221.765625
1,4.584567599988077,2.140961700002663,0.00041325713803225077,0.020328726916170888,177.87529712253146,1470,0,295.1109924316406,215.25315856933594,157.2078399658203,147.2067108154297,55.17335891723633,225.97976684570312,168.90121459960938,137.60360717773438,198.44102478027344
2,6.820447000034619,2.2358794000465423,0.0002259108964577523,0.015030332546479213,65.61650975545248,1470,0,125.41851806640625,75.75961303710938,55.79845428466797,55.04222106933594,30.191905975341797,82.82149505615234,64.45976257324219,29.048873901367188,72.00774383544922
3,8.958377700007986,2.137930699973367,4.813818741735502e-05,0.006938168880717376,57.04721429612901,1470,0,99.46703338623047,65.2225341796875,49.93818283081055,50.470821380615234,28.436120986938477,68.63127136230469,58.51986312866211,26.701129913330078,66.03797149658203
4,11.103503299993463,2.1451255999854766,3.174586026510778e-05,0.005634346480747149,51.50365787082249,1470,0,73.79035186767578,57.108638763427734,47.246604919433594,48.881351470947266,31.396148681640625,56.34914016723633,55.39579391479492,30.86939239501953,62.49549865722656
5,13.224811499996576,2.1213082000031136,2.708547656512645e-05,0.005204370909641861,49.37970903184679,1470,0,62.30840301513672,54.26386260986328,46.67327880859375,48.675262451171875,32.43229293823242,50.564205169677734,54.31694793701172,32.981536865234375,62.20159149169922
6,15.34535750001669,2.120546000020113,2.499713977604002e-05,0.004999713969422653,48.154307471381294,1470,0,56.79674530029297,52.670562744140625,46.26656723022461,48.438629150390625,32.76637649536133,47.17012023925781,53.56642532348633,33.621482849121094,62.09185791015625
7,17.485211200022604,2.139853700005915,2.3897227816434962e-05,0.0048884790903137715,47.41928015814887,1470,0,52.644630432128906,51.80414581298828,46.13747787475586,48.40699768066406,32.97166061401367,45.15336227416992,53.23945236206055,34.28717041015625,62.128623962402344
8,19.63778360001743,2.152572399994824,2.3210614309471964e-05,0.0048177395435486095,46.910655127631294,1470,0,49.78007125854492,51.282005310058594,46.02580642700195,48.36130142211914,32.96870040893555,44.0362663269043,53.050209045410156,34.59785079956055,62.093685150146484
9,21.77354910003487,2.135765500017442,2.275730663054024e-05,0.0047704618885953,46.49842283460829,1470,0,47.91412353515625,50.76456832885742,45.90497970581055,48.29048538208008,33.004905700683594,42.90436553955078,52.81764221191406,34.79389572143555,62.09083938598633
10,23.953631400014274,2.1800822999794036,2.239761666145705e-05,0.004732612033693132,46.20894326104058,1470,0,45.644981384277344,50.648162841796875,45.872642517089844,48.30625534057617,32.82685852050781,42.805755615234375,52.860382080078125,34.91081237792969,62.004638671875
11,26.17090610001469,2.2172747000004165,2.211433808649114e-05,0.004702588445366141,45.913579305013016,1470,0,44.44309616088867,50.289127349853516,45.75545883178711,48.23089599609375,32.781124114990234,42.1430778503418,52.7012825012207,34.93171310424805,61.94643783569336
12,28.73841230000835,2.567506199993659,2.1869611865892327e-05,0.0046764956822274864,45.667291429307724,1470,0,43.849945068359375,49.98427200317383,45.59609603881836,48.10892105102539,32.64573669433594,41.73561477661133,52.5463752746582,34.721893310546875,61.816768646240234
13,31.342270000022836,2.603857700014487,2.165811262234054e-05,0.004653827738790999,45.46290630764431,1470,0,43.133934020996094,49.77593231201172,45.478939056396484,48.02897644042969,32.49660110473633,41.525936126708984,52.46286392211914,34.56252670288086,61.70044708251953
14,33.85060499998508,2.508334999962244,2.1485932606714302e-05,0.004635292073506728,45.28274239434136,1470,0,42.353878021240234,49.569801330566406,45.39915084838867,47.985774993896484,32.41337966918945,41.238494873046875,52.38914489746094,34.55732727050781,61.63772964477539
15,36.492757500032894,2.642152500047814,2.1335250355713514e-05,0.00461900967261528,45.119903564453125,1470,0,42.11240768432617,49.365718841552734,45.25614929199219,47.879695892333984,32.24641799926758,41.098487854003906,52.28313446044922,34.341556549072266,61.49556350708008
16,39.320254100020975,2.8274965999880806,2.120098001208809e-05,0.004604452194570825,44.98391003078884,1470,0,42.097511291503906,49.15934371948242,45.1165657043457,47.773040771484375,32.102779388427734,40.93299102783203,52.16643524169922,34.13833999633789,61.36818313598633
17,42.47049929999048,3.150245199969504,2.108647279529658e-05,0.004592000957675922,44.82849438985188,1470,0,41.14368438720703,49.03403854370117,45.05486297607422,47.75444030761719,31.985448837280273,40.84086608886719,52.13737106323242,34.21472930908203,61.29100799560547
18,46.55140739999479,4.080908100004308,2.0952542780876338e-05,0.004577394759126237,44.709585189819336,1470,0,40.08297348022461,49.03293228149414,45.02412414550781,47.76742172241211,31.79182243347168,41.039710998535156,52.18990707397461,34.24625015258789,61.211124420166016
19,49.81321310001658,3.261805700021796,2.0824345800337433e-05,0.004563370004759359,44.56398646036784,1470,0,40.71725082397461,48.645198822021484,44.81059646606445,47.58835220336914,31.741252899169922,40.489410400390625,51.918724060058594,34.09638595581055,61.06870651245117
20,53.11779889999889,3.3045857999823056,2.070643525932152e-05,0.004550432425530734,44.42230457729763,1470,0,40.26594543457031,48.515380859375,44.679344177246094,47.50580596923828,31.53236961364746,40.52987289428711,51.84482955932617,34.01700210571289,60.91019058227539
21,56.271746599988546,3.153947699989658,2.0584144455707018e-05,0.004536975254032913,44.29669486151801,1470,0,40.560394287109375,48.267616271972656,44.48896408081055,47.36008071899414,31.370582580566406,40.33909606933594,51.660919189453125,33.883174896240234,60.73942565917969
22,62.02496519999113,5.753218600002583,2.0452687984746626e-05,0.0045224648129915425,44.15452321370442,1470,0,39.69642639160156,48.203067779541016,44.38672637939453,47.31706237792969,31.135684967041016,40.492034912109375,51.63475799560547,33.9315185546875,60.59342956542969
23,65.0042933000368,2.9793281000456773,2.034392310961761e-05,0.004510423828158238,44.01125081380208,1470,0,40.00568771362305,47.94081115722656,44.15737533569336,47.1441535949707,30.922088623046875,40.34706497192383,51.424861907958984,33.78622817993164,60.37298583984375
24,67.73856239998713,2.7342690999503247,2.0223566389176993e-05,0.004497061973019384,43.87414571974013,1470,0,39.52283477783203,47.759552001953125,44.02731704711914,47.07614517211914,30.7747745513916,40.20133972167969,51.30330276489258,33.95018768310547,60.25185775756836
25,70.61360690003494,2.8750445000478067,2.0060549123089154e-05,0.004478900436835937,43.81104066636827,1470,0,41.530845642089844,47.368350982666016,43.70714569091797,46.79351043701172,30.592670440673828,39.88039779663086,50.95380783081055,33.47850799560547,59.9941291809082
26,73.47487400000682,2.861267099971883,2.002030539070573e-05,0.004474405590769094,43.638024436102974,1470,0,41.012786865234375,47.15004348754883,43.525901794433594,46.68745803833008,30.399019241333008,39.740665435791016,50.78938674926758,33.62854766845703,59.80841064453125
27,76.223790500022,2.7489165000151843,1.981497582511067e-05,0.004451401557387366,43.451237996419266,1470,0,39.97122573852539,47.08335876464844,43.34770584106445,46.60736846923828,30.020809173583984,40.05908203125,50.73991775512695,33.67676544189453,59.554908752441406
28,78.96834219997982,2.7445516999578103,1.971187450341741e-05,0.004439805683069633,43.37097634209527,1470,0,41.815799713134766,46.68708419799805,43.01238250732422,46.32748031616211,29.81615447998047,39.7584114074707,50.38125991821289,33.268409729003906,59.27180480957031
