as_of_date,ccy,z_1,z_2
2013-12-31,AUD,1.8088e-40,-1.246688e-39
2014-01-31,AUD,1.82888e-40,-1.21101e-39
2014-02-28,AUD,1.85372e-40,-1.208267e-39
2014-03-31,AUD,1.90755e-40,-1.22909e-39
2014-04-30,AUD,1.94144e-40,-1.183555e-39
2014-05-30,AUD,1.92688e-40,-1.138662e-39
2014-06-30,AUD,1.91576e-40,-1.120248e-39
2014-07-31,AUD,1.89947e-40,-1.112466e-39
2014-08-29,AUD,1.90991e-40,-1.073975e-39
2014-09-30,AUD,2.00883e-40,-1.122547e-39
2014-10-31,AUD,1.99619e-40,-1.095699e-39
2014-11-28,AUD,2.01179e-40,-1.046204e-39
2014-12-31,AUD,1.97446e-40,-9.64358e-40
2015-01-30,AUD,1.86227e-40,-8.38774e-40
2015-02-27,AUD,1.59518e-40,-8.35202e-40
2015-03-31,AUD,1.51164e-40,-7.90147e-40
2015-04-30,AUD,1.63373e-40,-8.60907e-40
2015-05-29,AUD,1.5259e-40,-8.79294e-40
2015-06-30,AUD,1.56235e-40,-9.48881e-40
2015-07-31,AUD,1.55817e-40,-8.86595e-40
2015-08-31,AUD,1.44716e-40,-8.66647e-40
2015-09-30,AUD,1.51628e-40,-8.34074e-40
2015-10-30,AUD,1.45756e-40,-8.35705e-40
2015-11-30,AUD,1.69287e-40,-8.83272e-40
2015-12-31,AUD,1.72291e-40,-9.11601e-40
2016-01-29,AUD,1.69406e-40,-8.33492e-40
2016-02-29,AUD,1.7108e-40,-7.85176e-40
2016-03-31,AUD,1.77769e-40,-8.16901e-40
2016-04-29,AUD,1.67665e-40,-8.07278e-40
2016-05-31,AUD,1.5567e-40,-7.46651e-40
2016-06-30,AUD,1.57618e-40,-6.8912e-40
2016-07-29,AUD,1.53423e-40,-6.55527e-40
2016-08-31,AUD,1.41198e-40,-6.46457e-40
2016-09-30,AUD,1.4412e-40,-6.75038e-40
2016-10-31,AUD,1.46338e-40,-7.42282e-40
2016-11-30,AUD,1.45448e-40,-8.36368e-40
2016-12-30,AUD,1.51038e-40,-8.68317e-40
2017-01-31,AUD,1.44858e-40,-8.55927e-40
2017-02-28,AUD,1.42855e-40,-8.68648e-40
2017-03-31,AUD,1.42334e-40,-8.57391e-40
2017-04-28,AUD,1.38329e-40,-8.27272e-40
2017-05-31,AUD,1.28156e-40,-7.7244e-40
2017-06-30,AUD,1.33446e-40,-8.34658e-40
2017-07-31,AUD,1.29344e-40,-8.25714e-40
2017-08-31,AUD,1.41577e-40,-8.25644e-40
2017-09-29,AUD,1.43794e-40,-8.61415e-40
2017-10-31,AUD,1.36422e-40,-8.22058e-40
2017-11-30,AUD,1.40407e-40,-7.9885e-40
2017-12-29,AUD,1.48556e-40,-8.2352e-40
2018-01-31,AUD,1.42833e-40,-8.43544e-40
2018-02-28,AUD,1.46148e-40,-8.40603e-40
2018-03-30,AUD,1.57992e-40,-8.19746e-40
2018-04-30,AUD,1.60202e-40,-8.42734e-40
2018-05-31,AUD,1.56337e-40,-8.27301e-40
2018-06-29,AUD,1.62237e-40,-8.20578e-40
2018-07-31,AUD,1.62496e-40,-8.17774e-40
2018-08-31,AUD,1.607e-40,-7.85695e-40
2018-09-28,AUD,1.56484e-40,-8.17215e-40
2018-10-31,AUD,1.53645e-40,-8.0681e-40
2018-11-30,AUD,1.58052e-40,-8.1043e-40
2018-12-31,AUD,1.59492e-40,-7.55937e-40
2019-01-31,AUD,1.58205e-40,-7.33044e-40
2019-02-28,AUD,1.44283e-40,-7.13669e-40
2019-03-29,AUD,1.27022e-40,-6.20632e-40
2019-04-30,AUD,1.08839e-40,-6.01234e-40
2019-05-31,AUD,9.4298e-41,-5.28305e-40
2019-06-28,AUD,7.4335e-41,-4.7268e-40
2019-07-31,AUD,6.1677e-41,-4.25245e-40
2019-08-30,AUD,5.8398e-41,-3.46935e-40
2019-09-30,AUD,6.3049e-41,-3.68013e-40
2019-10-31,AUD,6.7205e-41,-3.94987e-40
2019-11-29,AUD,5.4637e-41,-3.66305e-40
2019-12-31,AUD,6.2131e-41,-4.46838e-40
2020-01-31,AUD,5.2418e-41,-3.37442e-40
2020-02-28,AUD,4.571e-41,-2.80017e-40
2020-03-31,AUD,2.5505e-41,-2.10944e-40
2020-04-30,AUD,-6.01e-43,-2.1517e-40
2020-05-29,AUD,1.98e-43,-2.14393e-40
2020-06-30,AUD,-3.125e-42,-2.19055e-40
2020-07-31,AUD,-2.639e-42,-1.99984e-40
2020-08-31,AUD,-9.176e-42,-2.29803e-40
2020-09-30,AUD,-1.0798e-41,-2.0429e-40
2020-10-30,AUD,-1.8197e-41,-2.03131e-40
2020-11-30,AUD,-2.2481e-41,-2.3872e-40
2020-12-31,AUD,-2.4991e-41,-2.46418e-40
2021-01-29,AUD,-2.7894e-41,-2.83315e-40
2021-02-26,AUD,-2.9343e-41,-3.89794e-40
2021-03-31,AUD,-3.1169e-41,-4.07755e-40
2021-04-30,AUD,-2.9883e-41,-3.93342e-40
2021-05-31,AUD,-2.9574e-41,-3.91544e-40
2021-06-30,AUD,-2.3313e-41,-3.59392e-40
2021-07-30,AUD,-2.235e-41,-3.01914e-40
2021-08-31,AUD,-2.2994e-41,-3.12481e-40
2021-09-30,AUD,-2.3553e-41,-3.6241e-40
2021-10-29,AUD,1.5339e-41,-5.17357e-40
2021-11-30,AUD,4.572e-42,-4.6913e-40
2021-12-31,AUD,1.4866e-41,-4.72874e-40
2022-01-31,AUD,3.1711e-41,-5.28606e-40
2022-02-28,AUD,3.0743e-41,-5.74845e-40
2022-03-31,AUD,9.2884e-41,-7.92944e-40
2022-04-29,AUD,1.69627e-40,-9.72138e-40
2022-05-31,AUD,2.06205e-40,-1.024325e-39
2022-06-30,AUD,2.58973e-40,-1.137718e-39
2022-07-29,AUD,2.47363e-40,-1.022498e-39
2022-08-31,AUD,2.80393e-40,-1.175993e-39
2022-09-30,AUD,3.24095e-40,-1.271385e-39
2022-10-31,AUD,3.25412e-40,-1.318577e-39
2022-11-30,AUD,2.96312e-40,-1.180989e-39
2022-12-30,AUD,3.25075e-40,-1.30717e-39
2023-01-31,AUD,3.0574e-40,-1.201395e-39
2023-02-28,AUD,3.47205e-40,-1.330854e-39
2023-03-31,AUD,2.97119e-40,-1.142696e-39
2023-04-28,AUD,3.05671e-40,-1.145657e-39
2023-05-31,AUD,3.41754e-40,-1.24748e-39
2023-06-30,AUD,3.92565e-40,-1.365621e-39
2023-07-31,AUD,3.79079e-40,-1.356023e-39
2023-08-31,AUD,3.55526e-40,-1.323158e-39
2023-09-29,AUD,3.62635e-40,-1.423208e-39
2023-10-31,AUD,3.87396e-40,-1.566115e-39
2023-11-30,AUD,3.71267e-40,-1.444206e-39
2023-12-29,AUD,3.50144e-40,-1.285834e-39
2024-01-31,AUD,3.40968e-40,-1.28693e-39
2024-02-29,AUD,3.52916e-40,-1.342849e-39
2010-01-29,CAD,-1.633e-42,-8.80722e-40
2010-02-26,CAD,-2.51e-43,-8.86101e-40
2010-03-31,CAD,4.2426e-41,-9.4906e-40
2010-04-30,CAD,6.9349e-41,-9.92062e-40
2010-05-31,CAD,6.6494e-41,-9.37457e-40
2010-06-30,CAD,4.5685e-41,-8.78876e-40
2010-07-30,CAD,5.4009e-41,-8.73679e-40
2010-08-31,CAD,4.5867e-41,-7.73826e-40
2010-09-30,CAD,7.1468e-41,-7.76696e-40
2010-10-29,CAD,6.6483e-41,-7.9072e-40
2010-11-30,CAD,8.5056e-41,-8.55692e-40
2010-12-31,CAD,8.4218e-41,-8.90712e-40
2011-01-31,CAD,7.3759e-41,-9.18897e-40
2011-02-28,CAD,8.9113e-41,-9.59702e-40
2011-03-31,CAD,8.414e-41,-9.73638e-40
2011-04-29,CAD,8.4274e-41,-9.42075e-40
2011-05-31,CAD,7.5402e-41,-8.78897e-40
2011-06-30,CAD,7.5407e-41,-8.92551e-40
2011-07-29,CAD,7.4252e-41,-8.20277e-40
2011-08-31,CAD,5.2899e-41,-7.05069e-40
2011-09-30,CAD,4.3554e-41,-6.20838e-40
2011-10-31,CAD,5.3929e-41,-6.80874e-40
2011-11-30,CAD,6.0189e-41,-6.21437e-40
2011-12-30,CAD,6.3695e-41,-5.90186e-40
2012-01-31,CAD,6.8298e-41,-5.99882e-40
2012-02-29,CAD,7.0241e-41,-6.54048e-40
2012-03-30,CAD,7.313e-41,-6.90259e-40
2012-04-30,CAD,9.0175e-41,-7.0883e-40
2012-05-31,CAD,7.705e-41,-5.75496e-40
2012-06-29,CAD,7.187e-41,-6.05445e-40
2012-07-31,CAD,8.029e-41,-6.02857e-40
2012-08-31,CAD,8.6536e-41,-6.12139e-40
2012-09-28,CAD,7.8251e-41,-6.00263e-40
2012-10-31,CAD,7.5481e-41,-6.13638e-40
2012-11-30,CAD,7.7766e-41,-6.03398e-40
2012-12-31,CAD,8.1721e-41,-6.28751e-40
2013-01-31,CAD,7.6524e-41,-6.66102e-40
2013-02-28,CAD,6.9361e-41,-6.3648e-40
2013-03-29,CAD,7.2593e-41,-6.45446e-40
2013-04-30,CAD,7.373e-41,-6.1288e-40
2013-05-31,CAD,7.6207e-41,-6.872e-40
2013-06-28,CAD,7.403e-41,-7.65909e-40
2013-07-31,CAD,7.3354e-41,-7.71517e-40
2013-08-30,CAD,6.8312e-41,-7.96656e-40
2013-09-30,CAD,6.5644e-41,-7.919e-40
2013-10-31,CAD,6.4635e-41,-7.65591e-40
2013-11-29,CAD,6.1595e-41,-7.74746e-40
2013-12-31,CAD,5.9224e-41,-8.08241e-40
2014-01-31,CAD,5.7907e-41,-7.31647e-40
2014-02-28,CAD,6.2125e-41,-7.37033e-40
2014-03-31,CAD,6.5497e-41,-7.5066e-40
2014-04-30,CAD,6.765e-41,-7.45201e-40
2014-05-30,CAD,6.8596e-41,-7.14571e-40
2014-06-30,CAD,7.0645e-41,-7.28088e-40
2014-07-31,CAD,7.2254e-41,-7.128e-40
2014-08-29,CAD,7.5997e-41,-6.90886e-40
2014-09-30,CAD,7.4026e-41,-7.11593e-40
2014-10-31,CAD,7.51e-41,-6.86921e-40
2014-11-28,CAD,7.9287e-41,-6.58495e-40
2014-12-31,CAD,8.3774e-41,-6.47823e-40
2015-01-30,CAD,4.1352e-41,-4.66278e-40
2015-02-27,CAD,4.293e-41,-4.94469e-40
2015-03-31,CAD,4.3344e-41,-5.0609e-40
2015-04-30,CAD,5.2465e-41,-5.58989e-40
2015-05-29,CAD,4.5467e-41,-5.5513e-40
2015-06-30,CAD,3.4644e-41,-5.6727e-40
2015-07-31,CAD,1.9125e-41,-5.0977e-40
2015-08-31,CAD,1.7411e-41,-5.13155e-40
2015-09-30,CAD,2.908e-41,-4.99776e-40
2015-10-30,CAD,3.4116e-41,-5.19348e-40
2015-11-30,CAD,3.6378e-41,-5.16369e-40
2015-12-31,CAD,3.2084e-41,-5.16208e-40
2016-01-29,CAD,2.7715e-41,-4.49717e-40
2016-02-29,CAD,4.2845e-41,-4.10073e-40
2016-03-31,CAD,4.7676e-41,-4.46612e-40
2016-04-29,CAD,5.7237e-41,-5.00513e-40
2016-05-31,CAD,5.4746e-41,-4.6451e-40
2016-06-30,CAD,5.1365e-41,-3.98095e-40
2016-07-29,CAD,5.728e-41,-3.9191e-40
2016-08-31,CAD,5.8559e-41,-3.81701e-40
2016-09-30,CAD,5.5029e-41,-3.81749e-40
2016-10-31,CAD,5.1536e-41,-4.21328e-40
2016-11-30,CAD,5.0716e-41,-5.02189e-40
2016-12-30,CAD,5.4007e-41,-5.33854e-40
2017-01-31,CAD,5.3984e-41,-5.50494e-40
2017-02-28,CAD,5.5437e-41,-5.31754e-40
2017-03-31,CAD,5.4861e-41,-5.40531e-40
2017-04-28,CAD,5.5288e-41,-5.19896e-40
2017-05-31,CAD,5.3076e-41,-5.03835e-40
2017-06-30,CAD,8.2008e-41,-5.93995e-40
2017-07-31,CAD,1.00236e-40,-6.6489e-40
2017-08-31,CAD,1.04975e-40,-6.30175e-40
2017-09-29,CAD,1.23016e-40,-6.97335e-40
2017-10-31,CAD,1.14228e-40,-6.67014e-40
2017-11-30,CAD,1.15862e-40,-6.56469e-40
2017-12-29,CAD,1.22507e-40,-6.97643e-40
2018-07-31,CAD,1.71299e-40,-7.9828e-40
2018-08-31,CAD,1.76806e-40,-7.89012e-40
2018-09-28,CAD,1.85249e-40,-8.38796e-40
2018-10-31,CAD,1.97685e-40,-8.76396e-40
2018-11-30,CAD,1.89685e-40,-8.33941e-40
2018-12-31,CAD,1.76414e-40,-7.62297e-40
2019-01-31,CAD,1.69144e-40,-7.42908e-40
2019-02-28,CAD,1.64267e-40,-7.422e-40
2019-03-29,CAD,1.53584e-40,-6.55323e-40
2019-04-30,CAD,1.49947e-40,-6.75831e-40
2019-05-31,CAD,1.46651e-40,-6.22237e-40
2019-06-28,CAD,1.48625e-40,-5.98999e-40
2019-07-31,CAD,1.52059e-40,-6.0947e-40
2019-08-30,CAD,1.42459e-40,-5.2819e-40
2019-09-30,CAD,1.58026e-40,-5.76109e-40
2019-10-31,CAD,1.49072e-40,-5.89204e-40
2019-11-29,CAD,1.52217e-40,-6.00426e-40
2019-12-31,CAD,1.57725e-40,-6.64653e-40
2020-01-31,CAD,1.43846e-40,-5.59492e-40
2020-02-28,CAD,1.19836e-40,-4.8726e-40
2020-03-31,CAD,4.885e-41,-3.43346e-40
2020-04-30,CAD,3.3104e-41,-3.10826e-40
2020-05-29,CAD,2.7907e-41,-3.03217e-40
2020-06-30,CAD,2.8603e-41,-3.00119e-40
2020-07-31,CAD,2.8116e-41,-2.79806e-40
2020-08-31,CAD,2.3556e-41,-3.14499e-40
2020-09-30,CAD,2.3664e-41,-3.09883e-40
2020-10-30,CAD,1.8493e-41,-3.27338e-40
2020-11-30,CAD,2.0542e-41,-3.32913e-40
2020-12-31,CAD,1.522e-41,-3.3492e-40
2021-01-29,CAD,1.0165e-41,-3.70362e-40
2021-02-26,CAD,9.344e-42,-4.48442e-40
2021-03-31,CAD,3.812e-42,-5.05866e-40
2021-04-30,CAD,4.665e-42,-4.97199e-40
2021-05-31,CAD,6.669e-42,-4.85578e-40
2021-06-30,CAD,1.6013e-41,-4.76814e-40
2021-07-30,CAD,1.6982e-41,-4.51252e-40
2021-08-31,CAD,1.8653e-41,-4.5604e-40
2021-09-30,CAD,2.2426e-41,-5.14711e-40
2021-10-29,CAD,6.193e-41,-5.96784e-40
2021-11-30,CAD,6.7402e-41,-5.57616e-40
2021-12-31,CAD,7.2827e-41,-5.49228e-40
2022-01-31,CAD,9.5283e-41,-6.57564e-40
2022-02-28,CAD,1.10477e-40,-6.75248e-40
2022-03-31,CAD,1.681e-40,-8.48126e-40
2022-04-29,CAD,2.154e-40,-9.77352e-40
2022-05-31,CAD,2.23262e-40,-9.81364e-40
2022-06-30,CAD,2.76168e-40,-1.100396e-39
2022-07-29,CAD,2.99511e-40,-1.02331e-39
2022-08-31,CAD,3.42028e-40,-1.170306e-39
2022-09-30,CAD,3.66482e-40,-1.201634e-39
2022-10-31,CAD,3.87575e-40,-1.240502e-39
2022-11-30,CAD,4.01116e-40,-1.184906e-39
2022-12-30,CAD,4.10461e-40,-1.2621e-39
2023-01-31,CAD,4.10065e-40,-1.177616e-39
2023-02-28,CAD,4.1426e-40,-1.272071e-39
2023-03-31,CAD,4.00543e-40,-1.170213e-39
2023-04-28,CAD,4.0476e-40,-1.168764e-39
2023-05-31,CAD,4.38419e-40,-1.282282e-39
2023-06-30,CAD,4.71024e-40,-1.332661e-39
2023-07-31,CAD,4.76761e-40,-1.38807e-39
2023-08-31,CAD,4.72596e-40,-1.397577e-39
2023-09-29,CAD,4.75297e-40,-1.48513e-39
2023-10-31,CAD,4.55824e-40,-1.461575e-39
2023-11-30,CAD,4.27049e-40,-1.302234e-39
2023-12-29,CAD,4.05455e-40,-1.171263e-39
2024-01-31,CAD,4.25706e-40,-1.252722e-39
2024-02-29,CAD,4.22775e-40,-1.294213e-39
2010-01-29,DKK,1.13697e-40,-9.6764e-40
2010-02-26,DKK,1.03486e-40,-9.29819e-40
2010-03-31,DKK,9.9503e-41,-9.16854e-40
2010-04-30,DKK,9.8612e-41,-8.84096e-40
2010-05-31,DKK,9.1921e-41,-7.9734e-40
2010-06-30,DKK,9.6206e-41,-7.90891e-40
2010-07-30,DKK,9.1533e-41,-8.22103e-40
2010-08-31,DKK,9.8167e-41,-6.75445e-40
2010-09-30,DKK,1.07707e-40,-7.47842e-40
2010-10-29,DKK,1.13169e-40,-7.88627e-40
2010-11-30,DKK,1.05263e-40,-8.26604e-40
2010-12-31,DKK,9.8046e-41,-8.90954e-40
2011-01-31,DKK,1.1087e-40,-9.43463e-40
2011-02-28,DKK,1.07716e-40,-9.44974e-40
2011-03-31,DKK,1.38143e-40,-1.020623e-39
2011-04-29,DKK,1.35641e-40,-1.006808e-39
2011-05-31,DKK,1.3113e-40,-9.43839e-40
2011-06-30,DKK,1.31595e-40,-9.83452e-40
2011-08-31,DKK,9.8008e-41,-7.86278e-40
2011-09-30,DKK,9.4003e-41,-6.6405e-40
2011-10-31,DKK,9.2341e-41,-6.94163e-40
2011-11-30,DKK,7.7003e-41,-6.39289e-40
2011-12-30,DKK,6.5457e-41,-5.62162e-40
2012-01-31,DKK,6.7806e-41,-5.65535e-40
2012-02-29,DKK,6.63e-41,-5.96496e-40
2012-03-30,DKK,6.5787e-41,-6.04101e-40
2012-04-30,DKK,5.8514e-41,-5.80381e-40
2012-05-31,DKK,5.2203e-41,-4.22713e-40
2012-06-29,DKK,3.1714e-41,-4.88508e-40
2012-07-31,DKK,1.135e-41,-4.33839e-40
2012-08-31,DKK,1.3235e-41,-4.37223e-40
2012-09-28,DKK,1.4956e-41,-4.70075e-40
2012-10-31,DKK,1.7669e-41,-4.84041e-40
2012-11-30,DKK,2.5e-43,-4.42838e-40
2012-12-31,DKK,1.393e-42,-4.32787e-40
2013-01-31,DKK,1.9837e-41,-5.25812e-40
2013-02-28,DKK,9.833e-42,-4.82177e-40
2013-03-29,DKK,3.38e-42,-4.62423e-40
2013-04-30,DKK,7.106e-42,-4.22297e-40
2013-05-31,DKK,2.874e-42,-4.74314e-40
2013-06-28,DKK,6.331e-42,-5.29432e-40
2013-07-31,DKK,3.159e-42,-5.21884e-40
2013-08-30,DKK,1.5061e-41,-5.81706e-40
2013-09-30,DKK,1.362e-41,-5.65303e-40
2013-10-31,DKK,8.734e-42,-5.4397e-40
2013-11-29,DKK,-4.36e-43,-5.30858e-40
2013-12-31,DKK,2.095e-42,-5.72149e-40
2014-01-31,DKK,3.967e-42,-5.30541e-40
2014-02-28,DKK,4.009e-42,-5.26918e-40
2014-03-31,DKK,6.899e-42,-5.20526e-40
2014-04-30,DKK,7.327e-42,-5.03321e-40
2014-05-30,DKK,4.271e-42,-4.71713e-40
2014-06-30,DKK,8.715e-42,-4.65053e-40
2014-07-31,DKK,1.3259e-41,-4.55449e-40
2014-08-29,DKK,1.3719e-41,-4.01913e-40
2014-09-30,DKK,3.397e-42,-4.0453e-40
2014-10-31,DKK,7.093e-42,-3.8885e-40
2014-11-28,DKK,1.0637e-41,-3.57751e-40
2014-12-31,DKK,9.708e-42,-3.23809e-40
2015-01-30,DKK,-1.8431e-41,-2.17802e-40
2015-02-27,DKK,-2.2826e-41,-2.13601e-40
2015-03-31,DKK,-1.1067e-41,-1.86858e-40
2015-04-30,DKK,-1.9841e-41,-2.17895e-40
2015-05-29,DKK,-1.8067e-41,-2.70151e-40
2015-06-30,DKK,-2.5272e-41,-3.46108e-40
2015-07-31,DKK,-1.5989e-41,-3.2275e-40
2015-08-31,DKK,-1.4148e-41,-3.54296e-40
2015-09-30,DKK,-1.157e-41,-3.32843e-40
2015-10-30,DKK,-2.1423e-41,-3.11069e-40
2015-11-30,DKK,-2.9534e-41,-2.89899e-40
2015-12-31,DKK,-2.356e-41,-3.27633e-40
2016-01-29,DKK,-2.1087e-41,-2.61419e-40
2016-02-29,DKK,-1.9806e-41,-2.15961e-40
2016-03-31,DKK,-1.7893e-41,-2.29073e-40
2016-04-29,DKK,-2.3774e-41,-2.62152e-40
2016-06-30,DKK,-2.3662e-41,-1.65967e-40
2016-07-29,DKK,-2.403e-41,-1.4906e-40
2016-08-31,DKK,-2.4e-41,-1.53376e-40
2016-09-30,DKK,-2.3067e-41,-1.50436e-40
2016-10-31,DKK,-2.474e-41,-1.95766e-40
2016-11-30,DKK,-2.7896e-41,-2.35284e-40
2016-12-30,DKK,-3.0488e-41,-2.32359e-40
2017-01-31,DKK,-3.4934e-41,-2.6771e-40
2017-02-28,DKK,-3.6306e-41,-2.29088e-40
2017-03-31,DKK,-3.5831e-41,-2.53021e-40
2017-04-28,DKK,-3.5719e-41,-2.56997e-40
2017-05-31,DKK,-3.6465e-41,-2.58586e-40
2017-06-30,DKK,-3.5522e-41,-2.8075e-40
2017-07-31,DKK,-3.9095e-41,-2.87556e-40
2017-08-31,DKK,-4.2371e-41,-2.46912e-40
2017-09-29,DKK,-4.4816e-41,-2.66292e-40
2017-10-31,DKK,-4.48e-41,-2.53328e-40
2017-11-30,DKK,-4.3213e-41,-2.47853e-40
2017-12-29,DKK,-4.326e-41,-2.51624e-40
2018-01-31,DKK,-4.328e-41,-2.68349e-40
2018-02-28,DKK,-4.3482e-41,-2.81276e-40
2018-03-30,DKK,-4.2147e-41,-2.54388e-40
2018-04-30,DKK,-4.1127e-41,-2.64745e-40
2018-05-31,DKK,-3.9658e-41,-2.45868e-40
2018-06-29,DKK,-4.1641e-41,-2.36269e-40
2018-07-31,DKK,-4.1373e-41,-2.51078e-40
2018-08-31,DKK,-4.0297e-41,-2.39513e-40
2018-09-28,DKK,-3.9662e-41,-2.58349e-40
2018-10-31,DKK,-4.1103e-41,-2.49564e-40
2018-11-30,DKK,-4.0838e-41,-2.3789e-40
2018-12-31,DKK,-3.7588e-41,-2.26675e-40
2019-01-31,DKK,-3.7143e-41,-1.96742e-40
2019-02-28,DKK,-3.803e-41,-2.029e-40
2019-03-29,DKK,-3.6486e-41,-1.5479e-40
2019-04-30,DKK,-3.9392e-41,-1.6027e-40
2019-05-31,DKK,-3.9958e-41,-1.24054e-40
2019-06-28,DKK,-4.4578e-41,-6.8766e-41
2019-07-31,DKK,-4.4954e-41,-3.741e-41
2019-08-30,DKK,-4.5608e-41,5.0937e-41
2019-09-30,DKK,-4.1236e-41,1.74e-41
2019-10-31,DKK,-3.8652e-41,-2.8774e-41
2019-11-29,DKK,-3.5101e-41,-4.0673e-41
2019-12-31,DKK,-3.51e-41,-7.803e-41
2020-01-31,DKK,-3.5122e-41,-1.5487e-41
2020-02-28,DKK,-3.6704e-41,1.9786e-41
2020-03-31,DKK,-1.2983e-41,-4.9263e-41
2020-04-30,DKK,-1.3546e-41,-4e-44
2020-05-29,DKK,-1.1755e-41,-1.5765e-41
2020-06-30,DKK,-1.6147e-41,-7.333e-42
2020-07-31,DKK,-1.5898e-41,7.103e-42
2020-08-31,DKK,-2.0313e-41,-2.0634e-41
2020-09-30,DKK,-1.966e-41,5.734e-42
2020-10-30,DKK,-2.3154e-41,1.8508e-41
2020-11-30,DKK,-1.9536e-41,5.58e-42
2020-12-31,DKK,-2.0266e-41,5.974e-42
2021-01-29,DKK,-2.348e-41,-1.6165e-41
2021-02-26,DKK,-2.2831e-41,-7.0662e-41
2021-03-31,DKK,-2.8432e-41,-8.0807e-41
2021-04-30,DKK,-2.9911e-41,-9.9068e-41
2021-05-31,DKK,-2.8543e-41,-1.01729e-40
2021-06-30,DKK,-2.735e-41,-9.8426e-41
2021-07-30,DKK,-2.5948e-41,-5.9178e-41
2021-08-31,DKK,-2.5861e-41,-6.5738e-41
2021-09-30,DKK,-2.9984e-41,-9.7857e-41
2021-10-29,DKK,-2.3404e-41,-9.6229e-41
2021-11-30,DKK,-2.7478e-41,-6.3322e-41
2021-12-31,DKK,-2.9738e-41,-1.01649e-40
2022-01-31,DKK,-2.2718e-41,-1.34422e-40
2022-02-28,DKK,-2.0645e-41,-2.15094e-40
2022-03-31,DKK,2.431e-42,-3.16531e-40
2022-04-29,DKK,2.6189e-41,-4.53909e-40
2022-05-31,DKK,4.5602e-41,-5.14561e-40
2022-06-30,DKK,7.6368e-41,-6.1496e-40
2022-07-29,DKK,8.8108e-41,-5.00507e-40
2022-08-31,DKK,1.7266e-40,-7.41733e-40
2022-09-30,DKK,2.25591e-40,-9.07052e-40
2022-10-31,DKK,2.3409e-40,-9.03025e-40
2022-11-30,DKK,2.48502e-40,-8.21054e-40
2022-12-30,DKK,2.92063e-40,-9.72905e-40
2023-01-31,DKK,2.99715e-40,-9.2855e-40
2023-02-28,DKK,3.27615e-40,-1.043034e-39
2023-03-31,DKK,3.17728e-40,-9.87757e-40
2023-04-28,DKK,3.24216e-40,-9.89244e-40
2023-05-31,DKK,3.30439e-40,-9.95938e-40
2023-06-30,DKK,3.58791e-40,-1.037733e-39
2023-07-31,DKK,3.49023e-40,-1.043331e-39
2023-08-31,DKK,3.46209e-40,-1.038005e-39
2023-09-29,DKK,3.54924e-40,-1.121518e-39
2023-10-31,DKK,3.39233e-40,-1.105046e-39
