epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
0,0.9271186250007304,0.9271186250007304,0.0004252934652193747,0.020622644476869952,183.024658203125,1470,0,300.5369873046875,221.8059844970703,161.698974609375,151.6058349609375,59.83580017089844,230.507080078125,173.1642303466797,143.56515502929688,204.5018768310547
1,1.758311749999848,0.8311931249991176,0.00031315487836009256,0.0176961825928671,141.12631183200412,1470,0,222.16680908203125,170.1075897216797,125.66181945800781,118.99889373779297,52.8744010925293,173.23890686035156,134.92701721191406,112.25615692138672,159.90521240234375
2,2.5844061670013616,0.8260944170015136,0.0001734869311611979,0.013171443776640354,81.93599107530382,1470,0,108.78618621826172,97.79277038574219,75.61319732666016,74.56102752685547,43.562744140625,91.43854522705078,82.90901947021484,64.99262237548828,97.76780700683594
3,3.4232122080011322,0.8388060409997706,6.687374614582233e-05,0.008177636953657355,74.69046910603842,1470,0,106.32305145263672,88.92889404296875,68.17605590820312,67.79000854492188,40.27362823486328,84.21387481689453,75.91402435302734,52.674686431884766,87.91999816894531
4,4.255504667000423,0.8322924589992908,5.893398376837449e-05,0.007676847254464198,73.20172585381401,1470,0,109.63111877441406,86.69953918457031,66.23859405517578,65.95310974121094,39.27690887451172,82.86875915527344,73.90026092529297,48.9326057434082,85.31463623046875
5,5.091853750000155,0.8363490829997318,5.758973411688277e-05,0.007588790029832343,72.50200653076172,1470,0,104.73641204833984,85.9687271118164,66.09881591796875,65.89942169189453,39.54754638671875,81.29491424560547,73.622802734375,50.04425811767578,85.30516052246094
6,5.923756500000309,0.8319027500001539,5.6160133364483666e-05,0.007494006496159692,71.72346327039931,1470,0,103.2884521484375,84.88947296142578,65.47467041015625,65.34587860107422,39.42771530151367,79.99626159667969,72.85140991210938,49.66189956665039,84.57540893554688
7,6.776555375001408,0.8527988750010991,5.4945795708510166e-05,0.007412543133669454,71.04514651828342,1470,0,101.17745971679688,84.01103210449219,65.03448486328125,64.97014617919922,39.38946533203125,78.78838348388672,72.28395080566406,49.655242919921875,84.09615325927734
8,7.641093083000669,0.8645377079992613,5.379364468223815e-05,0.00733441508794247,70.4068734910753,1470,0,99.40868377685547,83.19307708740234,64.5958251953125,64.58919525146484,39.296390533447266,77.7364501953125,71.74481964111328,49.499732971191406,83.59768676757812
9,8.507489333000194,0.866396249999525,5.273402176641378e-05,0.007261819452892903,69.75701777140299,1470,0,97.78797912597656,82.34632873535156,64.1295394897461,64.18141174316406,39.17953109741211,76.68917846679688,71.18107604980469,49.25978088378906,83.05833435058594
10,9.371358708000116,0.863869374999922,5.1700046883308375e-05,0.007190274465088824,69.10664410061307,1470,0,96.0877456665039,81.51494598388672,63.672061920166016,63.782859802246094,39.05703353881836,75.66204071044922,70.6412353515625,49.0134391784668,82.52843475341797
11,10.24440450000111,0.873045792000994,5.064045230412165e-05,0.007116210529777885,68.45987574259439,1470,0,94.45033264160156,80.70478820800781,63.20871353149414,63.37743377685547,38.908992767333984,74.69718170166016,70.11962890625,48.690067291259766,81.98174285888672
