as_of_date,ccy,z_1,z_2
2014-12-31,AUD,-0.054167777,-0.028688204
2015-01-30,AUD,-0.046477295,-0.027506895
2015-02-27,AUD,-0.048114482,-0.023115365
2015-03-31,AUD,-0.045797102,-0.021839812
2015-04-30,AUD,-0.050008837,-0.023902977
2015-05-29,AUD,-0.051535383,-0.022371516
2015-06-30,AUD,-0.056450106,-0.022859603
2015-07-31,AUD,-0.05202239,-0.022945356
2015-08-31,AUD,-0.0515996,-0.020739127
2015-09-30,AUD,-0.048755527,-0.022128917
2015-10-30,AUD,-0.049316607,-0.021240046
2015-11-30,AUD,-0.05060844,-0.025371
2015-12-31,AUD,-0.052452747,-0.025419053
2016-01-29,AUD,-0.047021326,-0.02499527
2016-02-29,AUD,-0.043354236,-0.025509614
2016-03-31,AUD,-0.044839457,-0.026778743
2016-04-29,AUD,-0.044882298,-0.025360608
2016-05-31,AUD,-0.041496377,-0.023380209
2016-06-30,AUD,-0.037086267,-0.024105031
2016-07-29,AUD,-0.035071474,-0.02373102
2016-08-31,AUD,-0.03521026,-0.021309465
2016-09-30,AUD,-0.036998384,-0.021600248
2016-10-31,AUD,-0.04160157,-0.0222954
2016-11-30,AUD,-0.048637077,-0.02230836
2016-12-30,AUD,-0.0502799,-0.023503404
2017-01-31,AUD,-0.04996381,-0.021832978
2017-02-28,AUD,-0.05095819,-0.021769142
2017-03-31,AUD,-0.050228573,-0.021585595
2017-04-28,AUD,-0.04841061,-0.02080915
2017-05-31,AUD,-0.04544526,-0.018576339
2017-06-30,AUD,-0.04915391,-0.020354021
2017-07-31,AUD,-0.048845164,-0.019432517
2017-08-31,AUD,-0.047663018,-0.022002548
2017-09-29,AUD,-0.050187558,-0.02248776
2017-10-31,AUD,-0.048110597,-0.020934252
2017-11-30,AUD,-0.046103124,-0.021591933
2017-12-29,AUD,-0.046950325,-0.023635067
2018-01-31,AUD,-0.04927614,-0.022874668
2018-02-28,AUD,-0.048783656,-0.023273414
2018-03-30,AUD,-0.046606824,-0.02516424
2018-04-30,AUD,-0.048138253,-0.025599822
2018-05-31,AUD,-0.047495335,-0.02482031
2018-06-29,AUD,-0.0467069,-0.025483076
2018-07-31,AUD,-0.04655973,-0.025952935
2018-08-31,AUD,-0.044372138,-0.025240324
2018-09-28,AUD,-0.046893746,-0.024704589
2018-10-31,AUD,-0.04631247,-0.024103895
2018-11-30,AUD,-0.046084948,-0.024992058
2018-12-31,AUD,-0.042513184,-0.024414077
2019-01-31,AUD,-0.040936857,-0.02424113
2019-02-28,AUD,-0.04061311,-0.021639986
2019-03-29,AUD,-0.03516987,-0.018408787
2019-04-30,AUD,-0.03538612,-0.015635978
2019-05-31,AUD,-0.030867182,-0.013071452
2019-06-28,AUD,-0.028379673,-0.009570237
2019-07-31,AUD,-0.02576868,-0.0075490563
2019-08-30,AUD,-0.020523343,-0.0073052
2019-09-30,AUD,-0.021624448,-0.008472124
2019-10-31,AUD,-0.023234751,-0.009258077
2019-11-29,AUD,-0.022225153,-0.0069961166
2019-12-31,AUD,-0.02736681,-0.008234912
2020-01-31,AUD,-0.02030022,-0.0065057483
2020-02-28,AUD,-0.016885845,-0.00576997
2020-03-31,AUD,-0.014562972,-0.0034458959
2020-04-30,AUD,-0.016445559,0.0013972349
2020-05-29,AUD,-0.015988713,0.0013529207
2020-06-30,AUD,-0.016440637,0.0024540913
2020-07-31,AUD,-0.0148939,0.0023256764
2020-08-31,AUD,-0.017483251,0.004124851
2020-09-30,AUD,-0.015808443,0.0042729834
2020-10-30,AUD,-0.016322292,0.005856781
2020-11-30,AUD,-0.018910091,0.006825469
2020-12-31,AUD,-0.019930497,0.007237657
2021-01-29,AUD,-0.022911292,0.008277573
2021-02-26,AUD,-0.03168572,0.008348674
2021-03-31,AUD,-0.033213917,0.009090203
2021-04-30,AUD,-0.031920202,0.008813163
2021-05-31,AUD,-0.031368535,0.008433675
2021-06-30,AUD,-0.02823415,0.005953692
2021-07-30,AUD,-0.02389111,0.005711296
2021-08-31,AUD,-0.024488961,0.005621068
2021-09-30,AUD,-0.028425988,0.005534243
2021-10-29,AUD,-0.03458809,-0.005423384
2021-11-30,AUD,-0.032224137,-0.003964496
2021-12-31,AUD,-0.03189872,-0.0048495987
2022-01-31,AUD,-0.034114916,-0.008619833
2022-02-28,AUD,-0.037184723,-0.00966054
2022-03-31,AUD,-0.047190763,-0.022065885
2022-04-29,AUD,-0.055029094,-0.03355088
2022-05-31,AUD,-0.056916334,-0.038117547
2022-06-30,AUD,-0.06265411,-0.04564445
2022-07-29,AUD,-0.055406414,-0.041324873
2022-08-31,AUD,-0.06352907,-0.049034562
2022-09-30,AUD,-0.067560405,-0.056280307
2022-10-31,AUD,-0.070768796,-0.055748556
2022-11-30,AUD,-0.06316438,-0.050395146
2022-12-30,AUD,-0.07025743,-0.055656534
2023-01-31,AUD,-0.064446285,-0.05071284
2023-02-28,AUD,-0.070038244,-0.058657285
2023-03-31,AUD,-0.06095662,-0.048444167
2023-04-28,AUD,-0.06060239,-0.049578927
2023-05-31,AUD,-0.06506735,-0.055650778
2023-06-30,AUD,-0.06900273,-0.06546702
2023-07-31,AUD,-0.06956637,-0.062378697
2023-08-31,AUD,-0.06913316,-0.058239028
2023-09-29,AUD,-0.075383924,-0.05984049
2023-10-31,AUD,-0.08353838,-0.063799724
2023-11-30,AUD,-0.0763351,-0.06026648
2023-12-29,AUD,-0.0670046,-0.056194786
2024-01-31,AUD,-0.0679294,-0.054279737
2024-02-29,AUD,-0.070694596,-0.056807585
2010-01-29,CAD,-0.06276682,0.00079286564
2010-02-26,CAD,-0.06303117,0.000764017
2010-03-31,CAD,-0.06356087,-0.00818576
2010-04-30,CAD,-0.064871505,-0.012822796
2010-05-31,CAD,-0.06176033,-0.012432744
2010-06-30,CAD,-0.059875008,-0.0059459144
2010-07-30,CAD,-0.059175473,-0.006387558
2010-08-31,CAD,-0.05283997,-0.0042599738
2010-09-30,CAD,-0.051168025,-0.008874535
2010-10-29,CAD,-0.05258325,-0.0077877026
2010-11-30,CAD,-0.056062356,-0.011788024
2010-12-31,CAD,-0.058187075,-0.011893903
2011-01-31,CAD,-0.060828663,-0.0098644355
2011-02-28,CAD,-0.061931066,-0.013204777
2011-03-31,CAD,-0.06353183,-0.012969125
2011-04-29,CAD,-0.061369598,-0.011995006
2011-05-31,CAD,-0.057683457,-0.010418407
2011-06-30,CAD,-0.05891464,-0.0100455005
2011-07-29,CAD,-0.054099478,-0.008965386
2011-08-31,CAD,-0.048069395,-0.0048773177
2011-09-30,CAD,-0.04346294,-0.0029831054
2011-10-31,CAD,-0.046622116,-0.004288107
2011-11-30,CAD,-0.041893363,-0.006660622
2011-12-30,CAD,-0.039386928,-0.0073368726
2012-01-31,CAD,-0.03946655,-0.007663424
2012-02-29,CAD,-0.042800672,-0.008783646
2012-03-30,CAD,-0.045020983,-0.009753294
2012-04-30,CAD,-0.044593938,-0.013177762
2012-05-31,CAD,-0.0363884,-0.010755852
2012-06-29,CAD,-0.038933177,-0.009258378
2012-07-31,CAD,-0.037877005,-0.011137472
2012-08-31,CAD,-0.03810166,-0.012506479
2012-09-28,CAD,-0.03792666,-0.010852985
2012-10-31,CAD,-0.039064,-0.010172423
2012-11-30,CAD,-0.038038064,-0.010756277
2012-12-31,CAD,-0.039525487,-0.011548241
2013-01-31,CAD,-0.042580634,-0.010629935
2013-02-28,CAD,-0.041292682,-0.00817645
2013-03-29,CAD,-0.04147756,-0.009176675
2013-04-30,CAD,-0.039019883,-0.009397849
2013-05-31,CAD,-0.04420828,-0.010238674
2013-06-28,CAD,-0.050011024,-0.010517659
2013-07-31,CAD,-0.050589714,-0.009642353
2013-08-30,CAD,-0.05277946,-0.00898614
2013-09-30,CAD,-0.052670494,-0.007971922
2013-10-31,CAD,-0.05104672,-0.0072225616
2013-11-29,CAD,-0.05209283,-0.006089067
2013-12-31,CAD,-0.05502484,-0.0062600924
2014-01-31,CAD,-0.049420074,-0.0053603575
2014-02-28,CAD,-0.049190283,-0.006374164
2014-03-31,CAD,-0.049794618,-0.0072887945
2014-04-30,CAD,-0.048984133,-0.007768129
2014-05-30,CAD,-0.046677716,-0.007993394
2014-06-30,CAD,-0.04712317,-0.008584319
2014-07-31,CAD,-0.045892466,-0.009077074
2014-08-29,CAD,-0.043744203,-0.009959817
2014-09-30,CAD,-0.045486998,-0.0098525435
2014-10-31,CAD,-0.04388632,-0.00996523
2014-11-28,CAD,-0.041390523,-0.010524714
2014-12-31,CAD,-0.040069617,-0.011673166
2015-01-30,CAD,-0.030727908,-0.003254993
2015-02-27,CAD,-0.032648563,-0.0034360746
2015-03-31,CAD,-0.033592522,-0.003552036
2015-04-30,CAD,-0.03658078,-0.0056541758
2015-05-29,CAD,-0.037059255,-0.0042377473
2015-06-30,CAD,-0.039103653,-0.0019619777
2015-07-31,CAD,-0.035839252,0.00046103727
2015-08-31,CAD,-0.036142897,0.000949604
2015-09-30,CAD,-0.034252834,-0.0014485689
2015-10-30,CAD,-0.035324078,-0.0021925303
2015-11-30,CAD,-0.0347422,-0.002820544
2015-12-31,CAD,-0.035120394,-0.0017882637
2016-01-29,CAD,-0.03068496,-0.00096673984
2016-02-29,CAD,-0.026469367,-0.0043674214
2016-03-31,CAD,-0.028648252,-0.004875281
2016-04-29,CAD,-0.031741448,-0.0069472687
2016-05-31,CAD,-0.029352533,-0.0068869917
2016-06-30,CAD,-0.024907984,-0.0064354343
2016-07-29,CAD,-0.023988586,-0.0077742143
2016-08-31,CAD,-0.023102479,-0.008520414
2016-09-30,CAD,-0.023384638,-0.0076544266
2016-10-31,CAD,-0.026722163,-0.006679437
2016-11-30,CAD,-0.032439515,-0.0066160043
2016-12-30,CAD,-0.034330398,-0.0074057872
2017-01-31,CAD,-0.03552594,-0.006888456
2017-02-28,CAD,-0.03390476,-0.0073238076
2017-03-31,CAD,-0.03444817,-0.007315735
2017-04-28,CAD,-0.032752145,-0.007120392
2017-05-31,CAD,-0.03186456,-0.0070261173
2017-06-30,CAD,-0.036209732,-0.012918012
2017-07-31,CAD,-0.0397504,-0.015566946
2017-08-31,CAD,-0.036958676,-0.016493218
2017-09-29,CAD,-0.040051367,-0.020028494
2017-10-31,CAD,-0.038730256,-0.01843404
2017-11-30,CAD,-0.037741642,-0.019035721
2017-12-29,CAD,-0.039235517,-0.022154683
2018-07-31,CAD,-0.04348439,-0.02918325
2018-08-31,CAD,-0.04243145,-0.029798891
2018-09-28,CAD,-0.04526695,-0.031359304
2018-10-31,CAD,-0.046931535,-0.03335284
2018-11-30,CAD,-0.044692405,-0.031255558
2018-12-31,CAD,-0.041066058,-0.027904583
2019-01-31,CAD,-0.040058546,-0.026903901
2019-02-28,CAD,-0.040459856,-0.02616662
2019-03-29,CAD,-0.035361093,-0.023833806
2019-04-30,CAD,-0.037047558,-0.022903515
2019-05-31,CAD,-0.033580102,-0.022035416
2019-06-28,CAD,-0.0317553,-0.022893386
2019-07-31,CAD,-0.03214388,-0.023736699
2019-08-30,CAD,-0.02710709,-0.022134677
2019-09-30,CAD,-0.029194437,-0.025337035
2019-10-31,CAD,-0.030892655,-0.023708874
2019-11-29,CAD,-0.031503357,-0.024619654
2019-12-31,CAD,-0.035675645,-0.02568745
2020-01-31,CAD,-0.029217198,-0.022520887
2020-02-28,CAD,-0.026176393,-0.018215634
2020-03-31,CAD,-0.020620028,-0.006450261
2020-04-30,CAD,-0.019455,-0.0035466647
2020-05-29,CAD,-0.01926944,-0.0027474943
2020-06-30,CAD,-0.019281087,-0.003145419
2020-07-31,CAD,-0.017889138,-0.0030834035
2020-08-31,CAD,-0.020720761,-0.0019602636
2020-09-30,CAD,-0.020257473,-0.0019974415
2020-10-30,CAD,-0.022033736,-0.00092005404
2020-11-30,CAD,-0.022355415,-0.0014595059
2020-12-31,CAD,-0.022936221,-0.00030457554
2021-01-29,CAD,-0.026054997,0.001028419
2021-02-26,CAD,-0.03199432,-2.781162e-05
2021-03-31,CAD,-0.036589928,0.0020265705
2021-04-30,CAD,-0.035412498,0.0016623647
2021-05-31,CAD,-0.03420274,0.0009004702
2021-06-30,CAD,-0.032214496,-0.0021535838
2021-07-30,CAD,-0.029982911,-0.0017577806
2021-08-31,CAD,-0.030305132,-0.0022296836
2021-09-30,CAD,-0.034119535,-0.0034091878
2021-10-29,CAD,-0.036071584,-0.01326968
2021-11-30,CAD,-0.033135608,-0.013865356
2021-12-31,CAD,-0.03225223,-0.014588289
2022-01-31,CAD,-0.03792359,-0.017978054
2022-02-28,CAD,-0.038540795,-0.020323856
2022-03-31,CAD,-0.04601918,-0.031695027
2022-04-29,CAD,-0.05292377,-0.0382805
2022-05-31,CAD,-0.05317031,-0.038621288
2022-06-30,CAD,-0.05822491,-0.04671451
2022-07-29,CAD,-0.051497567,-0.047492784
2022-08-31,CAD,-0.057704113,-0.05820796
2022-09-30,CAD,-0.058728877,-0.061142582
2022-10-31,CAD,-0.060332634,-0.063704535
2022-11-30,CAD,-0.055471063,-0.065110445
2022-12-30,CAD,-0.060596325,-0.0664571
2023-01-31,CAD,-0.055050313,-0.06445137
2023-02-28,CAD,-0.060077563,-0.06871061
2023-03-31,CAD,-0.054570604,-0.063630514
2023-04-28,CAD,-0.05421001,-0.06411766
2023-05-31,CAD,-0.05911096,-0.07173402
2023-06-30,CAD,-0.059930492,-0.07841788
2023-07-31,CAD,-0.06347482,-0.07929445
2023-08-31,CAD,-0.06470041,-0.078320466
2023-09-29,CAD,-0.07080397,-0.07916895
2023-10-31,CAD,-0.07150056,-0.074214295
2023-11-30,CAD,-0.06251969,-0.06879
2023-12-29,CAD,-0.05504073,-0.06446682
2024-01-31,CAD,-0.05961957,-0.06710074
2024-02-29,CAD,-0.061889444,-0.068537295
2010-01-29,DKK,-0.060954932,-0.018155165
2010-02-26,DKK,-0.059845753,-0.015618591
2010-03-31,DKK,-0.059156053,-0.014786932
2010-04-30,DKK,-0.057193883,-0.014548369
2010-05-31,DKK,-0.051868223,-0.013274836
2010-06-30,DKK,-0.051007755,-0.013662094
2010-07-30,DKK,-0.05293691,-0.01334552
2010-08-31,DKK,-0.04197737,-0.014635829
2010-09-30,DKK,-0.046184972,-0.017052054
2010-10-29,DKK,-0.04896575,-0.018340921
2010-11-30,DKK,-0.052894384,-0.016648317
2010-12-31,DKK,-0.057261623,-0.01650643
2011-01-31,DKK,-0.058916256,-0.01976866
2011-02-28,DKK,-0.058527462,-0.020256778
2011-03-31,DKK,-0.062151708,-0.024647351
2011-04-29,DKK,-0.061069813,-0.023929883
2011-05-31,DKK,-0.057783566,-0.021626629
2011-06-30,DKK,-0.06002944,-0.0213798
2011-08-31,DKK,-0.050229207,-0.013920176
2011-09-30,DKK,-0.042281777,-0.013078585
2011-10-31,DKK,-0.04416376,-0.013545808
2011-11-30,DKK,-0.042204857,-0.010688099
2011-12-30,DKK,-0.037436727,-0.008052845
2012-01-31,DKK,-0.037731554,-0.007688566
2012-02-29,DKK,-0.039419748,-0.008146964
2012-03-30,DKK,-0.040106673,-0.008127807
2012-04-30,DKK,-0.03920679,-0.006162827
2012-05-31,DKK,-0.027895976,-0.0060112565
2012-06-29,DKK,-0.034179017,-0.0018266933
2012-07-31,DKK,-0.031725906,0.0021989876
2012-08-31,DKK,-0.0316788,0.0016574818
2012-09-28,DKK,-0.0336138,0.0012702472
2012-10-31,DKK,-0.034306794,0.00028553559
2012-11-30,DKK,-0.03231223,0.0030721459
2012-12-31,DKK,-0.031331897,0.0029336838
2013-01-31,DKK,-0.036122043,-0.0017433707
2013-02-28,DKK,-0.034628514,0.0018375507
2013-03-29,DKK,-0.033127964,0.0020624418
2013-04-30,DKK,-0.030251902,0.0022705756
2013-05-31,DKK,-0.034501106,0.002799429
2013-06-28,DKK,-0.037990227,0.00056105526
2013-07-31,DKK,-0.037988484,0.0013886634
2013-08-30,DKK,-0.041827604,-0.00036343932
2013-09-30,DKK,-0.040698417,0.00056355726
2013-10-31,DKK,-0.039286204,0.0019727238
2013-11-29,DKK,-0.03936636,0.0039490066
2013-12-31,DKK,-0.042016476,0.0029466413
2014-01-31,DKK,-0.038876653,0.003241947
2014-02-28,DKK,-0.038351674,0.0029947828
2014-03-31,DKK,-0.037585095,0.0025599203
2014-04-30,DKK,-0.03631318,0.0027585612
2014-05-30,DKK,-0.034372374,0.003629095
2014-06-30,DKK,-0.033424046,0.0028692735
2014-07-31,DKK,-0.03217853,0.0017249375
2014-08-29,DKK,-0.02782688,0.0014031576
2014-09-30,DKK,-0.02898074,0.0035125127
2014-10-31,DKK,-0.027387466,0.0026336797
2014-11-28,DKK,-0.024659537,0.0016139825
2014-12-31,DKK,-0.022463161,0.0014337997
2015-01-30,DKK,-0.017071066,0.0055942712
2015-02-27,DKK,-0.016810432,0.006150498
2015-03-31,DKK,-0.014561248,0.003168683
2015-04-30,DKK,-0.017249277,0.005162144
2015-05-29,DKK,-0.02114877,0.005222259
2015-06-30,DKK,-0.027346026,0.0069134496
2015-07-31,DKK,-0.024849912,0.005381278
2015-08-31,DKK,-0.026816342,0.0050766435
2015-09-30,DKK,-0.025124311,0.004841867
2015-10-30,DKK,-0.02437483,0.006539414
2015-11-30,DKK,-0.023625273,0.008635469
2015-12-31,DKK,-0.025848206,0.007145235
2016-01-29,DKK,-0.020997535,0.006714291
2016-02-29,DKK,-0.017628519,0.006078091
2016-03-31,DKK,-0.018243639,0.0057319086
2016-04-29,DKK,-0.02084543,0.0070301876
2016-06-30,DKK,-0.014183585,0.006602796
2016-07-29,DKK,-0.012794124,0.0062934626
2016-08-31,DKK,-0.013023516,0.006292356
2016-09-30,DKK,-0.012831097,0.006320429
2016-10-31,DKK,-0.016264528,0.006622492
2016-11-30,DKK,-0.019432034,0.0077085793
2016-12-30,DKK,-0.019290077,0.00807849
2017-01-31,DKK,-0.022229824,0.009164442
2017-02-28,DKK,-0.019473456,0.009446071
2017-03-31,DKK,-0.021021679,0.009076199
2017-04-28,DKK,-0.021362223,0.009043162
2017-05-31,DKK,-0.021495529,0.009494593
2017-06-30,DKK,-0.022981292,0.009075627
2017-07-31,DKK,-0.023830919,0.009927345
2017-08-31,DKK,-0.021076418,0.010426798
2017-09-29,DKK,-0.022709627,0.010964426
2017-10-31,DKK,-0.021760892,0.011061803
2017-11-30,DKK,-0.021160383,0.0105504375
2017-12-29,DKK,-0.021435274,0.010131816
2018-01-31,DKK,-0.022971919,0.00973371
2018-02-28,DKK,-0.02398371,0.00994237
2018-03-30,DKK,-0.021996364,0.009733917
2018-04-30,DKK,-0.022588067,0.009596244
2018-05-31,DKK,-0.021002077,0.009526468
2018-06-29,DKK,-0.020621214,0.009905854
2018-07-31,DKK,-0.021482376,0.009778807
2018-08-31,DKK,-0.020503035,0.009490125
2018-09-28,DKK,-0.021768343,0.008989757
2018-10-31,DKK,-0.021368133,0.009298899
2018-11-30,DKK,-0.020542163,0.009563249
2018-12-31,DKK,-0.019654665,0.009150651
2019-01-31,DKK,-0.017179009,0.008741594
2019-02-28,DKK,-0.017552167,0.0089624515
2019-03-29,DKK,-0.013896515,0.008767992
2019-04-30,DKK,-0.0145447375,0.009252553
2019-05-31,DKK,-0.0120329065,0.009559784
2019-06-28,DKK,-0.008466876,0.010127121
2019-07-31,DKK,-0.006184317,0.010009773
2019-08-30,DKK,-5.0315517e-05,0.009469071
2019-09-30,DKK,-0.0020753504,0.008626346
2019-10-31,DKK,-0.0051265126,0.008149799
2019-11-29,DKK,-0.0056869034,0.0073879515
2019-12-31,DKK,-0.00831482,0.007366237
2020-01-31,DKK,-0.0038375547,0.007266391
2020-02-28,DKK,-0.001562998,0.0072187963
2020-03-31,DKK,-0.00522846,0.0029435137
2020-04-30,DKK,-0.0019359547,0.0028709997
2020-05-29,DKK,-0.0026040035,0.0028490564
2020-06-30,DKK,-0.0022816774,0.0036350726
2020-07-31,DKK,-0.0013293221,0.0035395178
2020-08-31,DKK,-0.003398077,0.0045154495
2020-09-30,DKK,-0.0016076147,0.0043023373
2020-10-30,DKK,-0.00098443,0.0049063936
2020-11-30,DKK,-0.0014894335,0.004285776
2020-12-31,DKK,-0.0014508228,0.004172601
2021-01-29,DKK,-0.0032143411,0.005148532
2021-02-26,DKK,-0.0072706565,0.005192767
2021-03-31,DKK,-0.008378306,0.006703517
2021-04-30,DKK,-0.009834338,0.0069921366
2021-05-31,DKK,-0.009855775,0.0066420464
2021-06-30,DKK,-0.00947371,0.006228414
2021-07-30,DKK,-0.0065210164,0.0056798053
2021-08-31,DKK,-0.0069859466,0.0056438698
2021-09-30,DKK,-0.00968436,0.006317668
2021-10-29,DKK,-0.009111477,0.0030517592
2021-11-30,DKK,-0.0071655493,0.004599867
2021-12-31,DKK,-0.009806417,0.004876576
2022-01-31,DKK,-0.011308402,0.0024389327
2022-02-28,DKK,-0.016965883,0.0014019897
2022-03-31,DKK,-0.02162027,-0.00488868
2022-04-29,DKK,-0.029823666,-0.00929911
2022-05-31,DKK,-0.03290585,-0.011191774
2022-06-30,DKK,-0.03852946,-0.015897742
2022-07-29,DKK,-0.03020389,-0.015606094
2022-08-31,DKK,-0.04041158,-0.031807683
2022-09-30,DKK,-0.049041256,-0.0419165
2022-10-31,DKK,-0.047960218,-0.04223225
2022-11-30,DKK,-0.04130872,-0.04392407
2022-12-30,DKK,-0.048681,-0.051675756
2023-01-31,DKK,-0.0451202,-0.051389758
2023-02-28,DKK,-0.050375134,-0.057166353
2023-03-31,DKK,-0.04786441,-0.054064512
2023-04-28,DKK,-0.04784751,-0.053899825
2023-05-31,DKK,-0.04779448,-0.05463091
2023-06-30,DKK,-0.04773615,-0.06108231
2023-07-31,DKK,-0.049562715,-0.058069825
2023-08-31,DKK,-0.049587186,-0.056955718
2023-09-29,DKK,-0.054964103,-0.058133967
2023-10-31,DKK,-0.055423446,-0.05442225
2023-11-30,DKK,-0.04994185,-0.052314974
2023-12-29,DKK,-0.042695053,-0.045864932
2024-01-31,DKK,-0.043773007,-0.046306476
2024-02-29,DKK,-0.045889944,-0.051461857
2010-01-29,EUR,-0.057214707,-0.008223082
2010-02-26,EUR,-0.056178283,-0.005708375
2010-03-31,EUR,-0.055433683,-0.0055955816
2010-04-30,EUR,-0.053754836,-0.0063493024
2010-05-31,EUR,-0.049157996,-0.0068658693
2010-06-30,EUR,-0.048937798,-0.0072693606
2010-07-30,EUR,-0.05046039,-0.0075274385
2010-08-31,EUR,-0.03940962,-0.008872789
2010-09-30,EUR,-0.043536957,-0.011141883
2010-10-29,EUR,-0.046339735,-0.012855842
2010-11-30,EUR,-0.050518773,-0.011037726
2010-12-31,EUR,-0.054686844,-0.00961272
2011-01-31,EUR,-0.05696051,-0.01590952
2011-02-28,EUR,-0.056398794,-0.017391957
2011-03-31,EUR,-0.06005174,-0.020804634
2011-04-29,EUR,-0.058591954,-0.021528598
2011-05-31,EUR,-0.055924743,-0.019734886
2011-06-30,EUR,-0.057824846,-0.019448467
2011-07-29,EUR,-0.05286081,-0.017457841
2011-08-31,EUR,-0.04888778,-0.013041909
2011-09-30,EUR,-0.042390563,-0.0145472875
2011-10-31,EUR,-0.042224668,-0.014235785
2011-11-30,EUR,-0.045213632,-0.0125141125
2011-12-30,EUR,-0.039866123,-0.0117344465
2012-01-31,EUR,-0.0380795,-0.00867506
2012-02-29,EUR,-0.038454674,-0.0075904084
2012-03-30,EUR,-0.03912019,-0.006223802
2012-04-30,EUR,-0.037750375,-0.0039853617
2012-05-31,EUR,-0.028496025,-0.0063488986
2012-06-29,EUR,-0.0339706,-0.0038876035
2012-07-31,EUR,-0.031534288,0.00049908785
2012-08-31,EUR,-0.030919865,0.002470573
2012-09-28,EUR,-0.03232505,0.004313739
2012-10-31,EUR,-0.032662176,0.004300829
2012-11-30,EUR,-0.031442545,0.0051897997
2012-12-31,EUR,-0.030157756,0.0055410587
2013-01-31,EUR,-0.034279436,0.001219207
2013-02-28,EUR,-0.032869354,0.0052841567
2013-03-29,EUR,-0.031655427,0.003916053
2013-04-30,EUR,-0.028749669,0.0049221013
2013-05-31,EUR,-0.032668583,0.0054326886
2013-06-28,EUR,-0.035702113,0.0031064907
2013-07-31,EUR,-0.035271846,0.003880146
2013-08-30,EUR,-0.038936593,0.0036882297
2013-09-30,EUR,-0.03706616,0.004398938
2013-10-31,EUR,-0.036326267,0.0054913466
2013-11-29,EUR,-0.036372863,0.0064133494
2013-12-31,EUR,-0.03878627,0.0051308605
2014-01-31,EUR,-0.034968484,0.00570191
2014-02-28,EUR,-0.03434944,0.005151243
2014-03-31,EUR,-0.033603854,0.004686268
2014-04-30,EUR,-0.032394525,0.004622982
2014-05-30,EUR,-0.030359697,0.0055466313
2014-06-30,EUR,-0.028726384,0.0063780597
2014-07-31,EUR,-0.027358785,0.005353285
2014-08-29,EUR,-0.022494197,0.0048648794
