epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD,torch_version,python_version,numpy_version
0,2.41195130000051,2.41195130000051,0.00034242937567827554,0.018504847356254402,104.19222068786621,1470,0,183.91990661621094,129.44944763183594,92.71487426757812,87.61294555664062,19.763219833374023,141.53765869140625,103.05879974365234,64.5245132446289,115.14862060546875,2.10.0+cpu,3.13.3,2.2.5
1,4.706767700001365,2.2948164000008546,0.00010395331188860558,0.010195749697231958,74.28945626152885,1470,0,126.59773254394531,92.90341186523438,67.1800765991211,65.00608825683594,16.194053649902344,102.63304138183594,77.8912582397461,36.699039459228516,83.50040435791016,2.10.0+cpu,3.13.3,2.2.5
2,6.945685400001821,2.2389177000004565,4.922082828045791e-05,0.007015755716988578,55.267709732055664,1470,0,84.38813781738281,67.32500457763672,51.19728469848633,51.747249603271484,24.108203887939453,70.8192367553711,61.09632110595703,21.118093490600586,65.60985565185547,2.10.0+cpu,3.13.3,2.2.5
3,9.141737800000556,2.1960523999987345,2.9540728293523608e-05,0.005435138295712779,49.20169660780165,1470,0,60.86149597167969,57.38206100463867,47.21180725097656,49.0056037902832,30.086395263671875,53.963348388671875,55.64126205444336,26.444061279296875,62.219234466552734,2.10.0+cpu,3.13.3,2.2.5
4,11.30757420000009,2.1658363999995345,2.4908714630062133e-05,0.0049908631147389864,47.81513871086968,1470,0,51.01484680175781,54.61581039428711,47.08689498901367,49.188751220703125,32.53539276123047,47.312416076660156,54.50846481323242,31.38170051574707,62.69197082519531,2.10.0+cpu,3.13.3,2.2.5
5,13.523854700000811,2.216280500000721,2.3682783804750736e-05,0.004866496050008747,47.14802593655056,1470,0,47.22163009643555,53.44982147216797,47.017372131347656,49.19898223876953,32.94242477416992,45.03254699707031,54.07331466674805,32.67251968383789,62.7236213684082,2.10.0+cpu,3.13.3,2.2.5
6,15.700701300000219,2.1768465999994078,2.306495298151177e-05,0.004802598565517607,46.652136484781906,1470,0,45.24131774902344,52.65940856933594,46.85610580444336,49.07821273803711,32.85898208618164,43.9732666015625,53.76847457885742,32.90658187866211,62.526878356933594,2.10.0+cpu,3.13.3,2.2.5
7,19.824247699998523,4.123546399998304,2.2643816842579562e-05,0.0047585519690951745,46.33778762817383,1470,0,44.04094696044922,52.02878189086914,46.77391052246094,49.02587127685547,32.8846549987793,43.03730392456055,53.52716827392578,33.25248718261719,62.468963623046875,2.10.0+cpu,3.13.3,2.2.5
8,29.666648400001577,9.842400700003054,2.2358386467494462e-05,0.004728465551052948,46.05228169759114,1470,0,42.367706298828125,51.6064453125,46.72976303100586,49.007450103759766,32.903541564941406,42.385337829589844,53.41448211669922,33.61989212036133,62.435916900634766,2.10.0+cpu,3.13.3,2.2.5
9,42.62673780000114,12.96008939999956,2.211792704415251e-05,0.004702970023735269,45.84142388237847,1470,0,41.80977249145508,51.247718811035156,46.61412811279297,48.9119873046875,32.76498031616211,42.094852447509766,53.28334045410156,33.5532112121582,62.292823791503906,2.10.0+cpu,3.13.3,2.2.5
10,55.17988340000011,12.55314559999897,2.1916400327099343e-05,0.004681495522490579,45.66814464992947,1470,0,40.6034049987793,51.133365631103516,46.56150817871094,48.874473571777344,32.60528564453125,42.14390563964844,53.30705642700195,33.585575103759766,62.198726654052734,2.10.0+cpu,3.13.3,2.2.5
11,67.73732970000128,12.557446300001175,2.1770006500768196e-05,0.004665833955550518,45.48322677612305,1470,0,40.152008056640625,50.74930953979492,46.453819274902344,48.79696273803711,32.633827209472656,41.59581756591797,53.13809585571289,33.70220947265625,62.126991271972656,2.10.0+cpu,3.13.3,2.2.5
12,78.36501879999923,10.627689099997951,2.1621857307590765e-05,0.004649930892775802,45.35486560397678,1470,0,39.46572494506836,50.41532516479492,46.435691833496094,48.804290771484375,32.8055419921875,40.894508361816406,53.0102653503418,34.1622428894043,62.200199127197266,2.10.0+cpu,3.13.3,2.2.5
13,87.00452610000139,8.639507300002151,2.1480851924303462e-05,0.004634743997709416,45.19158299763997,1470,0,39.273529052734375,50.2188835144043,46.264488220214844,48.65943908691406,32.59043502807617,40.95958709716797,52.920562744140625,33.85574722290039,61.98157501220703,2.10.0+cpu,3.13.3,2.2.5
14,89.19271870000011,2.188192599998729,2.1350391173092206e-05,0.004620648349863058,45.03976906670464,1470,0,38.71320343017578,50.013797760009766,46.15113067626953,48.575767517089844,32.52976989746094,40.770835876464844,52.8357048034668,33.88822937011719,61.87948226928711,2.10.0+cpu,3.13.3,2.2.5
15,91.38702990000093,2.1943112000008114,2.1232134933758854e-05,0.004607834082707282,44.96571858723958,1470,0,37.8607063293457,50.06636428833008,46.108211517333984,48.5517463684082,32.37722396850586,41.059791564941406,52.912906646728516,33.93495559692383,61.81956100463867,2.10.0+cpu,3.13.3,2.2.5
16,93.63532340000165,2.2482935000007274,2.10888570548371e-05,0.004592260560425236,44.7340710957845,1470,0,38.18772888183594,49.5321159362793,45.84324645996094,48.33696365356445,32.37519073486328,40.36509323120117,52.58610153198242,33.78300476074219,61.59719467163086,2.10.0+cpu,3.13.3,2.2.5
17,95.81098589999965,2.1756624999979977,2.0925472521177195e-05,0.004574436852900824,44.56547164916992,1470,0,38.13608169555664,49.276119232177734,45.63069534301758,48.165950775146484,32.217491149902344,40.262062072753906,52.43350601196289,33.58781814575195,61.379520416259766,2.10.0+cpu,3.13.3,2.2.5
18,97.99893729999894,2.1879513999992923,2.076688813474061e-05,0.004557070126160076,44.44420623779297,1470,0,37.22343444824219,49.299903869628906,45.51210403442383,48.081912994384766,31.9654541015625,40.642513275146484,52.47572326660156,33.56800079345703,61.22880935668945,2.10.0+cpu,3.13.3,2.2.5
19,100.17132290000154,2.172385600002599,2.0607526866591626e-05,0.00453955139486179,44.21708891126845,1470,0,37.60128402709961,48.670406341552734,45.25682830810547,47.88335418701172,32.07257843017578,39.64644241333008,52.087032318115234,33.67127227783203,61.06460189819336,2.10.0+cpu,3.13.3,2.2.5
20,102.33974500000113,2.1684220999995887,2.0422131053986167e-05,0.004519085201009842,44.0085572136773,1470,0,37.94771194458008,48.45965576171875,44.90907287597656,47.591697692871094,31.544742584228516,40.129005432128906,51.92784118652344,32.975868225097656,60.5914192199707,2.10.0+cpu,3.13.3,2.2.5
21,104.50918069999898,2.169435699997848,2.0269555217692577e-05,0.004502172277655818,43.91887558831109,1470,0,37.93243408203125,48.011356353759766,44.84974670410156,47.570709228515625,31.83223533630371,39.08722686767578,51.66926956176758,33.640663146972656,60.676239013671875,2.10.0+cpu,3.13.3,2.2.5
22,106.67982829999892,2.1706475999999384,2.008677278799765e-05,0.004481826947573685,43.6507002512614,1470,0,37.34083557128906,47.961570739746094,44.48850631713867,47.285240173339844,31.0855655670166,40.040809631347656,51.62137985229492,32.926513671875,60.10588073730469,2.10.0+cpu,3.13.3,2.2.5
23,108.85529010000027,2.175461800001358,1.9917987192209593e-05,0.004462957225003349,43.44734827677409,1470,0,37.63615798950195,47.48503494262695,44.19791793823242,47.07048034667969,31.048316955566406,39.40962600708008,51.27366638183594,33.045249938964844,59.859683990478516,2.10.0+cpu,3.13.3,2.2.5
24,111.01823030000014,2.1629401999998663,1.9730007741501283e-05,0.004441847334330761,43.25103357103136,1470,0,38.07307434082031,47.084144592285156,43.88307189941406,46.83558654785156,30.853578567504883,39.121707916259766,50.98125076293945,32.90073013305664,59.52615737915039,2.10.0+cpu,3.13.3,2.2.5
25,113.19190670000171,2.1736764000015683,1.94874283342684e-05,0.004414456742824467,43.054924223158096,1470,0,38.05538558959961,46.6666145324707,43.61553192138672,46.65406036376953,30.83123207092285,38.53023147583008,50.67975616455078,33.15709686279297,59.30440902709961,2.10.0+cpu,3.13.3,2.2.5
26,115.3667706999986,2.1748639999968873,1.9383163245428088e-05,0.004402631400131981,42.834754096137154,1470,0,37.759544372558594,46.78529739379883,43.20556640625,46.36613464355469,29.631874084472656,40.27055740356445,50.72794723510742,32.22578430175781,58.54008102416992,2.10.0+cpu,3.13.3,2.2.5
27,117.54503119999936,2.1782605000007607,1.9274411575914658e-05,0.004390263269544853,42.61422284444173,1470,0,39.6022834777832,45.792423248291016,42.83021545410156,46.07143783569336,30.096731185913086,38.35059356689453,50.0367431640625,32.401214599609375,58.34636306762695,2.10.0+cpu,3.13.3,2.2.5
28,119.76431310000044,2.2192819000010786,1.884530535301187e-05,0.004341117984230775,42.27037366231282,1470,0,38.77606201171875,45.4187126159668,42.33940124511719,45.74374771118164,29.843381881713867,38.01759719848633,49.668479919433594,32.755882263183594,57.87009811401367,2.10.0+cpu,3.13.3,2.2.5
29,121.93841170000087,2.174098600000434,1.857000251449518e-05,0.004309292577035722,41.95580270555284,1470,0,38.99171829223633,44.872596740722656,41.934173583984375,45.470298767089844,29.429609298706055,37.83214569091797,49.3504524230957,32.40730285644531,57.313926696777344,2.10.0+cpu,3.13.3,2.2.5
30,124.11452070000087,2.1761089999999967,1.8284218250690693e-05,0.004276004940442737,41.74409336513943,1470,0,37.6414794921875,45.0660400390625,41.650299072265625,45.34611129760742,28.26664924621582,39.494625091552734,49.50103759765625,32.077064514160156,56.653533935546875,2.10.0+cpu,3.13.3,2.2.5
31,126.31538139999975,2.2008606999988842,1.8065323605028703e-05,0.0042503321758456366,41.55287403530544,1470,0,41.712303161621094,43.79475402832031,41.07154846191406,44.85427474975586,28.93976402282715,37.11188507080078,48.57735824584961,31.630233764648438,56.28374481201172,2.10.0+cpu,3.13.3,2.2.5
32,128.48788100000093,2.1724996000011743,1.7836906490443577e-05,0.0042233761957045195,41.0697087181939,1470,0,38.269500732421875,43.673065185546875,40.81189727783203,44.775447845458984,28.104778289794922,37.86696243286133,48.658634185791016,31.794370651245117,55.67272186279297,2.10.0+cpu,3.13.3,2.2.5
33,130.6540343000015,2.1661533000005875,1.7572407287058064e-05,0.004191945525297063,40.91771697998047,1470,0,38.150474548339844,43.53974533081055,40.49291229248047,44.6186637878418,27.52601432800293,38.319759368896484,48.52132797241211,31.933000564575195,55.157554626464844,2.10.0+cpu,3.13.3,2.2.5
34,132.83495949999997,2.1809251999984554,1.7562884802048627e-05,0.004190809564039939,41.01517083909776,1470,0,36.89638900756836,44.05824279785156,40.73263931274414,44.907371520996094,26.764524459838867,39.98167037963867,49.06024932861328,31.747188568115234,54.98826217651367,2.10.0+cpu,3.13.3,2.2.5
35,135.00602380000055,2.1710643000005803,1.7389724012084154e-05,0.004170098801237706,40.525310304429794,1470,0,39.66919708251953,42.15458297729492,40.351558685302734,44.472530364990234,28.2967529296875,36.1043701171875,48.13177490234375,30.758352279663086,54.788673400878906,2.10.0+cpu,3.13.3,2.2.5
36,137.1868101,2.180786299999454,1.7083426200460838e-05,0.004133210156822519,40.34620602925618,1470,0,39.413490295410156,41.80422592163086,40.150489807128906,44.3181037902832,28.477581024169922,35.30498123168945,47.84957504272461,31.210119247436523,54.58728790283203,2.10.0+cpu,3.13.3,2.2.5
37,139.35421679999854,2.167406699998537,1.69190924760583e-05,0.0041132824454513574,40.05138185289171,1470,0,38.20957946777344,41.56581497192383,40.00992202758789,44.23896026611328,28.169816970825195,35.48981475830078,47.83811569213867,30.79705238342285,54.14336013793945,2.10.0+cpu,3.13.3,2.2.5
38,141.54007410000122,2.185857300002681,1.678290464784665e-05,0.004096694356166524,40.201882468329536,1470,0,35.43842697143555,42.74721908569336,40.14031219482422,44.47734451293945,26.878116607666016,38.26872634887695,48.3785285949707,31.607629776000977,53.880638122558594,2.10.0+cpu,3.13.3,2.2.5
39,143.75857650000034,2.2185023999991245,1.6633175724242627e-05,0.004078379055978322,39.62466091579861,1470,0,35.92173385620117,41.391178131103516,39.805545806884766,44.137237548828125,27.582157135009766,36.072940826416016,47.837249755859375,30.470443725585938,53.40346145629883,2.10.0+cpu,3.13.3,2.2.5
40,145.98076779999974,2.2221912999993947,1.6427895124109943e-05,0.004053133987929581,39.42847124735515,1470,0,36.211891174316406,41.11280059814453,39.48174285888672,43.879539489746094,27.511611938476562,35.75101089477539,47.524932861328125,30.418420791625977,52.964290618896484,2.10.0+cpu,3.13.3,2.2.5
