tau1,mean_fd_short,mean_r_tilde,mean_error,median_error,mean_abs_error,median_abs_error,max_abs_error,std_error
1.0,0.012899480925289144,0.003095759801605235,0.009803721123683908,0.007471193214237978,0.009829808580116246,0.007471193214237978,0.052891311126512935,0.009281787100402714
0.25,0.0054800362041213385,0.003095759801605235,0.0023842764025161028,0.0016138163703088664,0.0023897730824433494,0.0016138163703088664,0.026253019150512733,0.003016380171237473
0.08333333333333333,0.003895207195697247,0.003095759801605235,0.0007994473940920118,0.0005288302737535711,0.0008012420063066129,0.0005288302737535711,0.010093351733212016,0.0010798246657820357
0.019230769230769232,0.0032812894936598285,0.003095759801605235,0.0001855296920545934,0.00012180081279346906,0.00018594217647666773,0.00012180081279346906,0.0024534197391336537,0.0002562128512431651
0.003968253968253968,0.0031341038654572008,0.003095759801605235,3.834406385196581e-05,2.5138121650365632e-05,3.842913844689094e-05,2.5138121650365632e-05,0.0005105123199076068,5.3132387045665577e-05
0.0027397260273972603,0.003122236203381753,0.003095759801605235,2.6476401776518277e-05,1.735612493506582e-05,2.6535136450933732e-05,1.735612493506582e-05,0.00035262401403220525,3.669455319291201e-05
