epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
0,2.484780300001148,2.484780300001148,0.0004889831315174851,0.02211296297463289,204.06811735365127,1470,0,340.1141662597656,247.7585906982422,180.1322021484375,168.2364044189453,61.3531379699707,260.35809326171875,193.05096435546875,158.61727905273438,226.99221801757812
1,4.857570599997416,2.372790299996268,0.000438763939286107,0.02094669280068114,182.6477805243598,1470,0,303.0020446777344,221.2539520263672,161.42715454101562,151.0689239501953,56.199668884277344,232.3402099609375,173.38475036621094,141.49090576171875,203.66241455078125
2,7.21507209999254,2.3575014999951236,0.0002770787118427253,0.016645681477269872,108.89487287733292,1470,0,177.89956665039062,130.49778747558594,97.0918960571289,92.2332763671875,36.60053253173828,137.30186462402344,106.29788208007812,78.99966430664062,123.13138580322266
3,10.127625500026625,2.912553400034085,6.156051033996141e-05,0.00784605062053269,54.97592141893175,1470,0,73.35066223144531,62.737911224365234,52.58747482299805,53.22736358642578,28.025129318237305,63.120975494384766,60.51823806762695,33.021949768066406,68.19358825683594
4,13.227521500026342,3.099895999999717,2.4768710886282675e-05,0.00497681734507935,45.78253809611003,1470,0,37.03709411621094,50.18696594238281,47.46684265136719,49.63999938964844,33.78758239746094,40.22438049316406,53.95319366455078,35.96479415893555,63.78199005126953
5,16.3168536000303,3.0893321000039577,2.1929323839704384e-05,0.00468287559515565,45.66857443915473,1470,0,35.57548141479492,50.16544723510742,47.51884460449219,49.72526931762695,34.12738037109375,39.55582046508789,53.918766021728516,36.49964904785156,63.930511474609375
6,20.10144440003205,3.7845908000017516,2.1835013155526083e-05,0.004672795004654718,45.541218227810326,1470,0,37.20586013793945,50.079254150390625,47.1304817199707,49.32577133178711,33.42918395996094,40.527366638183594,53.75749588012695,35.10483932495117,63.31071090698242
7,31.691936600022018,11.590492199989967,2.1737067431384114e-05,0.004662302803485003,45.48022884792751,1470,0,37.28599166870117,50.0306282043457,47.03689193725586,49.23630142211914,33.339176177978516,40.57667541503906,53.699058532714844,34.919708251953125,63.197628021240234
8,37.6016484000138,5.909711799991783,2.1706237191897435e-05,0.0046589952985485435,45.43127229478624,1470,0,37.031768798828125,50.011539459228516,47.000911712646484,49.20907974243164,33.356544494628906,40.48439025878906,53.66441345214844,34.94908905029297,63.17371368408203
9,40.82275739999022,3.2211089999764226,2.168079524696567e-05,0.004656264086901179,45.38199106852214,1470,0,37.614906311035156,49.91960525512695,46.85366439819336,49.059078216552734,33.17640686035156,40.659786224365234,53.588417053222656,34.571495056152344,62.99456024169922
10,45.09621039999183,4.273453000001609,2.1582779012854862e-05,0.00464572696279655,45.311724768744575,1470,0,36.828338623046875,49.85694122314453,46.875389099121094,49.096858978271484,33.33720016479492,40.2718505859375,53.55560302734375,34.908103942871094,63.07523727416992
11,50.59422480000649,5.498014400014654,2.1537102308072035e-05,0.004640808367954018,45.269648234049484,1470,0,36.89037322998047,49.77727127075195,46.81618881225586,49.038963317871094,33.28285598754883,40.23726272583008,53.50642395019531,34.85707092285156,63.020423889160156
12,55.42200560000492,4.827780799998436,2.1489826147345555e-05,0.00463571204318663,45.1996938917372,1470,0,36.72151184082031,49.716957092285156,46.755653381347656,48.98573684692383,33.21287155151367,40.21803283691406,53.45646286010742,34.784061431884766,62.94595718383789
13,58.7410367000266,3.3190311000216752,2.143509190733114e-05,0.0046298047374949995,45.135231018066406,1470,0,36.75115966796875,49.66590881347656,46.669281005859375,48.905860900878906,33.0931396484375,40.29735565185547,53.40363693237305,34.5982780456543,62.83245849609375
