tau1,mean_fd_short,mean_r_tilde,mean_error,median_error,mean_abs_error,median_abs_error,max_abs_error,std_error
1.0,0.011927753314360485,0.0136903899134838,-0.0017626365991233158,-0.002644196711962655,0.005138019229758045,0.003813943397730471,0.02572886817665486,0.006621145832577859
0.25,0.013277618388101936,0.0136903899134838,-0.0004127715253818646,-0.0007396835755028198,0.0018439118910968852,0.0013650289084747302,0.00988187125875857,0.0025017455993814053
0.08333333333333333,0.013550199304868314,0.0136903899134838,-0.0001401906086154872,-0.0002348200484614169,0.0006691302689074927,0.00048636896273927116,0.0034135888960146535,0.000915611498577942
0.019230769230769232,0.01365745578977034,0.0136903899134838,-3.2934123713459426e-05,-5.327022525833348e-05,0.00015886434937593196,0.00011412126784468178,0.00078842490179774,0.00021796326456418667
0.003968253968253968,0.013683559789771768,0.0136903899134838,-6.830123712032641e-06,-1.093357553325243e-05,3.298973735293086e-05,2.3676909296947452e-05,0.0001630487058160296,4.5290535573758596e-05
0.0027397260273972603,0.013685672360890236,0.0136903899134838,-4.717552593567917e-06,-7.543865309803891e-06,2.278792669126981e-05,1.635731439239953e-05,0.00011259146196081898,3.128636248359398e-05
