as_of_date,ccy,z_1,z_2
2021-08-31,AUD,-0.011063914,-0.022386627
2021-09-30,AUD,-0.011959086,-0.02700194
2021-10-29,AUD,-0.0063521103,-0.04616912
2021-11-30,AUD,-0.006263362,-0.04215413
2021-12-31,AUD,-0.005425025,-0.042247318
2022-01-31,AUD,-0.0033476092,-0.0487794
2022-02-28,AUD,-0.0033792418,-0.05373987
2022-03-31,AUD,0.0023219814,-0.07771118
2022-04-29,AUD,0.007864453,-0.09694083
2022-05-31,AUD,0.010207157,-0.10274828
2022-06-30,AUD,0.014184594,-0.11554631
2022-07-29,AUD,0.012557384,-0.10242311
2022-08-31,AUD,0.01585741,-0.119845554
2022-09-30,AUD,0.019677343,-0.1311953
2022-10-31,AUD,0.018277543,-0.13414656
2022-11-30,AUD,0.016527034,-0.1201918
2022-12-30,AUD,0.018373102,-0.13332999
2023-01-31,AUD,0.0163771,-0.12140477
2023-02-28,AUD,0.020170424,-0.13575849
2023-03-31,AUD,0.01591168,-0.11499828
2023-04-28,AUD,0.016509365,-0.11556087
2023-05-31,AUD,0.01926555,-0.12642644
2023-06-30,AUD,0.025009304,-0.14070335
2023-07-31,AUD,0.022828244,-0.13815475
2023-08-31,AUD,0.020138329,-0.13366294
2023-09-29,AUD,0.019570153,-0.14256242
2023-10-31,AUD,0.020206623,-0.1556444
2023-11-30,AUD,0.01969725,-0.14369896
2023-12-29,AUD,0.019328438,-0.12886305
2024-01-31,AUD,0.01780339,-0.12799951
2024-02-29,AUD,0.018837973,-0.13379069
2010-01-29,CAD,-0.019001864,-0.0718177
2010-02-26,CAD,-0.018819524,-0.072041444
2010-03-31,CAD,-0.01282076,-0.08181389
2010-04-30,CAD,-0.009771772,-0.08762876
2010-05-31,CAD,-0.009125232,-0.083569914
2010-06-30,CAD,-0.013737466,-0.0742002
2010-07-30,CAD,-0.013403661,-0.07340248
2010-08-31,CAD,-0.013460159,-0.063859895
2010-09-30,CAD,-0.009721038,-0.06634616
2010-10-29,CAD,-0.011148188,-0.06686186
2010-11-30,CAD,-0.008368604,-0.07483603
2010-12-31,CAD,-0.008957148,-0.07757211
2011-01-31,CAD,-0.0108974185,-0.07864745
2011-02-28,CAD,-0.008875535,-0.083451584
2011-03-31,CAD,-0.009441344,-0.08520141
2011-04-29,CAD,-0.009796302,-0.081424385
2011-05-31,CAD,-0.010123547,-0.075634815
2011-06-30,CAD,-0.010628191,-0.07654718
2011-07-29,CAD,-0.010302831,-0.069638096
2011-08-31,CAD,-0.011341348,-0.058538064
2011-09-30,CAD,-0.011551003,-0.051229976
2011-10-31,CAD,-0.011770204,-0.056040507
2011-11-30,CAD,-0.008389486,-0.05317261
2011-12-30,CAD,-0.007655868,-0.05099532
2012-01-31,CAD,-0.0073257782,-0.051313855
2012-02-29,CAD,-0.0076411315,-0.056593336
2012-03-30,CAD,-0.007292673,-0.060188264
2012-04-30,CAD,-0.0048622303,-0.06319979
2012-05-31,CAD,-0.0042470274,-0.05131129
2012-06-29,CAD,-0.006048573,-0.05267036
2012-07-31,CAD,-0.004432033,-0.053450078
2012-08-31,CAD,-0.0033467794,-0.05502729
2012-09-28,CAD,-0.0044521773,-0.053180635
2012-10-31,CAD,-0.0052287118,-0.05381733
2012-11-30,CAD,-0.0045544845,-0.05326613
2012-12-31,CAD,-0.004424361,-0.055762373
2013-01-31,CAD,-0.0058784992,-0.058413055
2013-02-28,CAD,-0.007361464,-0.054174557
2013-03-29,CAD,-0.0067615435,-0.055519648
2013-04-30,CAD,-0.005872288,-0.052903354
2013-05-31,CAD,-0.0064084493,-0.059782032
2013-06-28,CAD,-0.0072993645,-0.066934615
2013-07-31,CAD,-0.008158129,-0.0664997
2013-08-30,CAD,-0.009131441,-0.068488754
2013-09-30,CAD,-0.009901682,-0.067208
2013-10-31,CAD,-0.010181117,-0.064436026
2013-11-29,CAD,-0.011323666,-0.064322375
2013-12-31,CAD,-0.011414185,-0.06795711
2014-01-31,CAD,-0.011066975,-0.06050363
2014-02-28,CAD,-0.010326511,-0.06132967
2014-03-31,CAD,-0.009633554,-0.06301424
2014-04-30,CAD,-0.009091218,-0.0626208
2014-05-30,CAD,-0.008491898,-0.060176842
2014-06-30,CAD,-0.008274481,-0.061400637
2014-07-31,CAD,-0.0075424197,-0.0605236
2014-08-29,CAD,-0.006387471,-0.059044976
2014-09-30,CAD,-0.006703813,-0.060967978
2014-10-31,CAD,-0.0061140703,-0.059175532
2014-11-28,CAD,-0.0052750693,-0.05680142
2014-12-31,CAD,-0.0041901395,-0.056537464
2015-01-30,CAD,-0.0074984306,-0.03732522
2015-02-27,CAD,-0.008046242,-0.039692983
2015-03-31,CAD,-0.0081915045,-0.040902983
2015-04-30,CAD,-0.007445144,-0.046512134
2015-05-29,CAD,-0.00860828,-0.04557991
2015-06-30,CAD,-0.010877283,-0.04558961
2015-07-31,CAD,-0.011660933,-0.03970047
2015-08-31,CAD,-0.012078002,-0.039553776
2015-09-30,CAD,-0.009953757,-0.039773755
2015-10-30,CAD,-0.009748324,-0.041674145
2015-11-30,CAD,-0.009212516,-0.0417201
2015-12-31,CAD,-0.010125992,-0.04106687
2016-01-29,CAD,-0.00953462,-0.035181787
2016-02-29,CAD,-0.0061235763,-0.03381949
2016-03-31,CAD,-0.006421683,-0.03673529
2016-04-29,CAD,-0.0057991836,-0.042425547
2016-05-31,CAD,-0.005174408,-0.039711483
2016-06-30,CAD,-0.0042615123,-0.03420367
2016-07-29,CAD,-0.0029814236,-0.03451216
2016-08-31,CAD,-0.0020440088,-0.03433764
2016-09-30,CAD,-0.002652042,-0.0337573
2016-10-31,CAD,-0.0043443083,-0.036521543
2016-11-30,CAD,-0.005650906,-0.043085855
2016-12-30,CAD,-0.0055896114,-0.046111695
2017-01-31,CAD,-0.0062941657,-0.046838906
2017-02-28,CAD,-0.0055922014,-0.045483388
2017-03-31,CAD,-0.0057252236,-0.046159178
2017-04-28,CAD,-0.0054547763,-0.043973967
2017-05-31,CAD,-0.0053253956,-0.042908527
2017-06-30,CAD,-0.002126466,-0.053759906
2017-07-31,CAD,-0.0011311022,-0.060195334
2017-08-31,CAD,0.00020016474,-0.057900235
2017-09-29,CAD,0.0018516404,-0.064980045
2017-10-31,CAD,0.0011662883,-0.06187474
2017-11-30,CAD,0.0018259352,-0.06141498
2017-12-29,CAD,0.0037049437,-0.066923715
2018-07-31,CAD,0.007862438,-0.07784109
2018-08-31,CAD,0.008462133,-0.07709089
2018-09-28,CAD,0.008847405,-0.08189049
2018-10-31,CAD,0.0096406955,-0.085679606
2018-11-30,CAD,0.008676694,-0.08083215
2018-12-31,CAD,0.0072840094,-0.073067114
2019-01-31,CAD,0.006727638,-0.0710824
2019-02-28,CAD,0.0061195465,-0.070864774
2019-03-29,CAD,0.0057571055,-0.06259397
2019-04-30,CAD,0.004511024,-0.06356787
2019-05-31,CAD,0.0049143927,-0.05862107
2019-06-28,CAD,0.0060044536,-0.057511523
2019-07-31,CAD,0.006519259,-0.058846537
2019-08-30,CAD,0.006827376,-0.051516987
2019-09-30,CAD,0.008582349,-0.057146322
2019-10-31,CAD,0.0070575345,-0.057518043
2019-11-29,CAD,0.0074680154,-0.059199847
2019-12-31,CAD,0.0072696228,-0.065015726
2020-01-31,CAD,0.0065647443,-0.05437054
2020-02-28,CAD,0.004642905,-0.046621397
2020-03-31,CAD,-0.0018921914,-0.029419292
2020-04-30,CAD,-0.0038084127,-0.025294175
2020-05-29,CAD,-0.0042286515,-0.024333179
2020-06-30,CAD,-0.0039962567,-0.024766732
2020-07-31,CAD,-0.0036767973,-0.023113282
2020-08-31,CAD,-0.00524935,-0.025208203
2020-09-30,CAD,-0.0051066456,-0.024754945
2020-10-30,CAD,-0.0063592577,-0.025685191
2020-11-30,CAD,-0.0059796274,-0.026621934
2020-12-31,CAD,-0.007055386,-0.026128728
2021-01-29,CAD,-0.008828175,-0.02829311
2021-02-26,CAD,-0.009158282,-0.036443092
2021-03-31,CAD,-0.011559171,-0.039428063
2021-04-30,CAD,-0.011274077,-0.0385161
2021-05-31,CAD,-0.010451099,-0.038025003
2021-06-30,CAD,-0.0077469847,-0.03925566
2021-07-30,CAD,-0.0076906257,-0.036169983
2021-08-31,CAD,-0.007415368,-0.037019137
2021-09-30,CAD,-0.0074353945,-0.042727213
2021-10-29,CAD,-0.0014950044,-0.055451095
2021-11-30,CAD,-0.0002537514,-0.0524164
2021-12-31,CAD,0.00034322147,-0.051984753
2022-01-31,CAD,0.0010612479,-0.061690006
2022-02-28,CAD,0.0023342376,-0.06450535
2022-03-31,CAD,0.008040275,-0.08441
2022-04-29,CAD,0.0107143475,-0.097842775
2022-05-31,CAD,0.010916011,-0.09799148
2022-06-30,CAD,0.015048923,-0.111023135
2022-07-29,CAD,0.01688271,-0.102903515
2022-08-31,CAD,0.022367788,-0.121525064
2022-09-30,CAD,0.024265027,-0.12496324
2022-10-31,CAD,0.02538893,-0.12876104
2022-11-30,CAD,0.027430244,-0.12420498
2022-12-30,CAD,0.026956167,-0.13129108
2023-01-31,CAD,0.026931394,-0.12227091
2023-02-28,CAD,0.028436128,-0.13351043
2023-03-31,CAD,0.026631786,-0.12127863
2023-04-28,CAD,0.027109776,-0.12124343
2023-05-31,CAD,0.030999817,-0.13485157
2023-06-30,CAD,0.035326675,-0.14248873
2023-07-31,CAD,0.035161655,-0.14735284
2023-08-31,CAD,0.034340464,-0.14771654
2023-09-29,CAD,0.033450417,-0.15563844
2023-10-31,CAD,0.030178308,-0.15107012
2023-11-30,CAD,0.028786799,-0.13540323
2023-12-29,CAD,0.027542228,-0.12241459
2024-01-31,CAD,0.028292438,-0.12988397
2024-02-29,CAD,0.028609736,-0.13467161
2010-01-29,DKK,-0.0047219824,-0.08697744
2010-02-26,DKK,-0.006068006,-0.082900956
2010-03-31,DKK,-0.006554423,-0.08129117
2010-04-30,DKK,-0.006122836,-0.078749865
2010-05-31,DKK,-0.0054863575,-0.071287096
2010-06-30,DKK,-0.005391273,-0.07057823
2010-07-30,DKK,-0.0062726787,-0.07279001
2010-08-31,DKK,-0.0021386486,-0.061338164
2010-09-30,DKK,-0.0018289464,-0.06881891
2010-10-29,DKK,-0.0014172145,-0.07333996
2010-11-30,DKK,-0.0034341207,-0.07607565
2010-12-31,DKK,-0.004987263,-0.081376314
2011-01-31,DKK,-0.003006205,-0.08708979
2011-02-28,DKK,-0.002651637,-0.08753009
2011-03-31,DKK,-0.0005578282,-0.09541534
2011-04-29,DKK,-0.00072174706,-0.09348044
2011-05-31,DKK,-0.0015104949,-0.08689768
2011-06-30,DKK,-0.0023726407,-0.089213826
2011-08-31,DKK,-0.004619093,-0.07016908
2011-09-30,DKK,-0.0028784422,-0.05985047
2011-10-31,DKK,-0.0032441844,-0.062826514
2011-11-30,DKK,-0.004342317,-0.057626624
2011-12-30,DKK,-0.0051359585,-0.04943531
2012-01-31,DKK,-0.0056488686,-0.04916395
2012-02-29,DKK,-0.005869089,-0.051871993
2012-03-30,DKK,-0.0061514033,-0.052658968
2012-04-30,DKK,-0.007332012,-0.04949018
2012-05-31,DKK,-0.0040022586,-0.03668752
2012-06-29,DKK,-0.008595431,-0.039783858
2012-07-31,DKK,-0.0110093765,-0.03301052
2012-08-31,DKK,-0.010763117,-0.033570655
2012-09-28,DKK,-0.011035594,-0.036299884
2012-10-31,DKK,-0.010674173,-0.038185745
2012-11-30,DKK,-0.012279631,-0.03342742
2012-12-31,DKK,-0.012214484,-0.032416273
2013-01-31,DKK,-0.009698079,-0.0429034
2013-02-28,DKK,-0.012002157,-0.037064128
2013-03-29,DKK,-0.011843462,-0.03553019
2013-04-30,DKK,-0.011253343,-0.031710718
2013-05-31,DKK,-0.012574465,-0.036086544
2013-06-28,DKK,-0.011413747,-0.042780735
2013-07-31,DKK,-0.012073535,-0.041871138
2013-08-30,DKK,-0.011663784,-0.047762908
2013-09-30,DKK,-0.012104027,-0.045356855
2013-10-31,DKK,-0.013076192,-0.0422865
2013-11-29,DKK,-0.014619602,-0.040294424
2013-12-31,DKK,-0.014221155,-0.044502698
2014-01-31,DKK,-0.013889699,-0.040417083
2014-02-28,DKK,-0.013743444,-0.04017435
2014-03-31,DKK,-0.013408226,-0.039723206
2014-04-30,DKK,-0.013116738,-0.03798541
2014-05-30,DKK,-0.013436547,-0.03480581
2014-06-30,DKK,-0.012844473,-0.0344351
2014-07-31,DKK,-0.011667001,-0.03424531
2014-08-29,DKK,-0.010119196,-0.02968376
2014-09-30,DKK,-0.012180274,-0.028902339
2014-10-31,DKK,-0.011049703,-0.028002426
2014-11-28,DKK,-0.009513365,-0.02600913
2014-12-31,DKK,-0.00839659,-0.02368071
2015-01-30,DKK,-0.009552508,-0.0137188565
2015-02-27,DKK,-0.009782493,-0.012992669
2015-03-31,DKK,-0.0065765856,-0.013353182
2015-04-30,DKK,-0.0088565815,-0.014465255
2015-05-29,DKK,-0.010372577,-0.018764412
2015-06-30,DKK,-0.01325107,-0.024153834
2015-07-31,DKK,-0.011543872,-0.02274577
2015-08-31,DKK,-0.011916435,-0.025300713
2015-09-30,DKK,-0.01147051,-0.023535363
2015-10-30,DKK,-0.012517372,-0.021056501
2015-11-30,DKK,-0.01387168,-0.017962595
2015-12-31,DKK,-0.013314715,-0.02207829
2016-01-29,DKK,-0.011843454,-0.016899627
2016-02-29,DKK,-0.010276398,-0.013716215
2016-03-31,DKK,-0.010314177,-0.014824383
2016-04-29,DKK,-0.012183659,-0.016584627
2016-06-30,DKK,-0.009688085,-0.009382794
2016-07-29,DKK,-0.009202825,-0.008228356
2016-08-31,DKK,-0.0093047,-0.008434604
2016-09-30,DKK,-0.009300809,-0.008169311
2016-10-31,DKK,-0.010356881,-0.011791138
2016-11-30,DKK,-0.011992939,-0.014205426
2016-12-30,DKK,-0.01225061,-0.013779307
2017-01-31,DKK,-0.013730977,-0.016018126
2017-02-28,DKK,-0.01338009,-0.012606027
2017-03-31,DKK,-0.013366095,-0.014842101
2017-04-28,DKK,-0.013383755,-0.015253227
2017-05-31,DKK,-0.013901265,-0.014900619
2017-06-30,DKK,-0.013837441,-0.017069414
2017-07-31,DKK,-0.0146669885,-0.017169993
2017-08-31,DKK,-0.014415234,-0.013570503
2017-09-29,DKK,-0.015049739,-0.0149045065
2017-10-31,DKK,-0.014958652,-0.013685245
2017-11-30,DKK,-0.014216064,-0.013565164
2017-12-29,DKK,-0.013899459,-0.01440582
2018-01-31,DKK,-0.013521282,-0.016557857
2018-02-28,DKK,-0.014150648,-0.017444989
2018-03-30,DKK,-0.013494026,-0.015348627
2018-04-30,DKK,-0.013619475,-0.016161734
2018-05-31,DKK,-0.013323644,-0.014407203
2018-06-29,DKK,-0.013600129,-0.013545784
2018-07-31,DKK,-0.013577933,-0.014717074
2018-08-31,DKK,-0.013305984,-0.0139101725
2018-09-28,DKK,-0.013089136,-0.015965065
2018-10-31,DKK,-0.013204316,-0.015165066
2018-11-30,DKK,-0.013286264,-0.013885789
2018-12-31,DKK,-0.012843286,-0.013161106
2019-01-31,DKK,-0.012070471,-0.010875684
2019-02-28,DKK,-0.012296049,-0.011121847
2019-03-29,DKK,-0.011212199,-0.007096299
2019-04-30,DKK,-0.011762934,-0.007361288
2019-05-31,DKK,-0.011243527,-0.004120473
2019-06-28,DKK,-0.010647869,0.00048199174
2019-07-31,DKK,-0.0099455025,0.002942666
2019-08-30,DKK,-0.0075367317,0.009363182
2019-09-30,DKK,-0.0075979047,0.006162907
2019-10-31,DKK,-0.008101257,0.002186874
2019-11-29,DKK,-0.007704878,0.00077417004
2019-12-31,DKK,-0.008325769,-0.002313885
2020-01-31,DKK,-0.007101715,0.0027213688
2020-02-28,DKK,-0.006262283,0.0052391146
2020-03-31,DKK,-0.004191177,-0.0029651518
2020-04-30,DKK,-0.0032767602,0.0007626256
2020-05-29,DKK,-0.003413334,-1.2320263e-05
2020-06-30,DKK,-0.0039281035,0.0011020531
2020-07-31,DKK,-0.0036423719,0.0021111208
2020-08-31,DKK,-0.0049585793,0.00065061945
2020-09-30,DKK,-0.0042059706,0.002515858
2020-10-30,DKK,-0.0045027877,0.0038098954
2020-11-30,DKK,-0.0042078127,0.0026237033
2020-12-31,DKK,-0.0040842136,0.0024641713
2021-01-29,DKK,-0.0053260596,0.0014630847
2021-02-26,DKK,-0.006434394,-0.0030655353
2021-03-31,DKK,-0.007959983,-0.002780167
2021-04-30,DKK,-0.008530081,-0.0041719843
2021-05-31,DKK,-0.008324414,-0.004568668
2021-06-30,DKK,-0.007904255,-0.0045865057
2021-07-30,DKK,-0.0067989603,-0.0018301851
2021-08-31,DKK,-0.0068159066,-0.0023860834
2021-09-30,DKK,-0.007875054,-0.0048402543
2021-10-29,DKK,-0.0050134556,-0.007867597
2021-11-30,DKK,-0.0057177763,-0.003925127
2021-12-31,DKK,-0.00664917,-0.0067906072
2022-01-31,DKK,-0.0051720967,-0.011243334
2022-02-28,DKK,-0.0058927615,-0.018962428
2022-03-31,DKK,-0.002797717,-0.031215806
2022-04-29,DKK,-0.0020373098,-0.044824325
2022-05-31,DKK,-0.0017776401,-0.04979645
2022-06-30,DKK,-0.00011870917,-0.06041408
2022-07-29,DKK,0.0020018606,-0.049646497
2022-08-31,DKK,0.010440869,-0.07738562
2022-09-30,DKK,0.015466915,-0.09700659
2022-10-31,DKK,0.01559457,-0.09575678
2022-11-30,DKK,0.018483132,-0.08934826
2022-12-30,DKK,0.022109153,-0.10528922
2023-01-31,DKK,0.022355206,-0.10040118
2023-02-28,DKK,0.024689443,-0.112439305
2023-03-31,DKK,0.023337534,-0.10600927
2023-04-28,DKK,0.023289401,-0.10535275
2023-05-31,DKK,0.02367112,-0.105868205
2023-06-30,DKK,0.028147701,-0.11256348
2023-07-31,DKK,0.025620207,-0.11126055
2023-08-31,DKK,0.024788983,-0.11001482
2023-09-29,DKK,0.024250843,-0.11720435
2023-10-31,DKK,0.021529116,-0.11381297
2023-11-30,DKK,0.021613061,-0.10543535
2023-12-29,DKK,0.019382017,-0.09039876
2024-01-31,DKK,0.0193032,-0.092290625
2024-02-29,DKK,0.022247959,-0.10015944
2010-01-29,EUR,-0.010677196,-0.07345217
2010-02-26,EUR,-0.011935846,-0.069462314
2010-03-31,EUR,-0.01198675,-0.06851796
2010-04-30,EUR,-0.0109264385,-0.06712593
2010-05-31,EUR,-0.009239703,-0.062272802
2010-06-30,EUR,-0.0091954805,-0.062288083
2010-07-30,EUR,-0.009585314,-0.06436515
2010-08-31,EUR,-0.0054457267,-0.05288067
2010-09-30,EUR,-0.005199074,-0.06012668
2010-10-29,EUR,-0.0046211425,-0.064984694
2010-11-30,EUR,-0.0067789927,-0.0678313
2010-12-31,EUR,-0.008660905,-0.071260445
2011-01-31,EUR,-0.005141328,-0.08072214
2011-02-28,EUR,-0.0040769763,-0.08149056
2011-03-31,EUR,-0.0027778596,-0.08912107
2011-04-29,EUR,-0.0017733746,-0.08786826
2011-05-31,EUR,-0.0024466151,-0.08264167
2011-06-30,EUR,-0.0031244396,-0.08430839
2011-07-29,EUR,-0.003071616,-0.07620628
2011-08-31,EUR,-0.0049822954,-0.06718025
2011-09-30,EUR,-0.0018788324,-0.061177462
2011-10-31,EUR,-0.0027353114,-0.06064947
2011-11-30,EUR,-0.0040044296,-0.062437966
2011-12-30,EUR,-0.0034491238,-0.055454385
2012-01-31,EUR,-0.0051377523,-0.0504535
2012-02-29,EUR,-0.006019018,-0.050066367
2012-03-30,EUR,-0.007070835,-0.049768083
2012-04-30,EUR,-0.008438481,-0.045902736
2012-05-31,EUR,-0.0039377054,-0.037836358
2012-06-29,EUR,-0.0070830933,-0.04156825
2012-07-31,EUR,-0.009829914,-0.034540452
2012-08-31,EUR,-0.011081757,-0.031928405
2012-09-28,EUR,-0.012906197,-0.031879604
2012-10-31,EUR,-0.013140354,-0.03236078
2012-11-30,EUR,-0.013601633,-0.030085765
2012-12-31,EUR,-0.013611665,-0.02827234
2013-01-31,EUR,-0.011333886,-0.037600577
2013-02-28,EUR,-0.0140871005,-0.031691384
2013-03-29,EUR,-0.012796632,-0.031713944
2013-04-30,EUR,-0.0128083415,-0.027411588
2013-05-31,EUR,-0.014096847,-0.03142594
2013-06-28,EUR,-0.012714365,-0.037238542
2013-07-31,EUR,-0.013224637,-0.03597123
2013-08-30,EUR,-0.01394906,-0.04040306
2013-09-30,EUR,-0.014043465,-0.037410375
2013-10-31,EUR,-0.014866065,-0.035403628
2013-11-29,EUR,-0.015558101,-0.034441646
2013-12-31,EUR,-0.015017463,-0.03853474
2014-01-31,EUR,-0.014708645,-0.03353247
2014-02-28,EUR,-0.014231211,-0.033403214
2014-03-31,EUR,-0.013828013,-0.033044346
2014-04-30,EUR,-0.01344373,-0.031655885
2014-05-30,EUR,-0.013760801,-0.028400164
2014-06-30,EUR,-0.014020072,-0.025774442
2014-07-31,EUR,-0.01287561,-0.025290065
