epoch,time_total_sec,loss_vol,loss_bias,lambda_0_norm,sigma_mean,swaption_priced_frac,path_finite_frac,lr
54,518.2,8.507558465003967,15.551230430603027,0.010013490915298462,0.16046753525733948,1.0,0.90234375,0.00019967254485693325
55,527.0,8.495118141174316,13.382268905639648,0.010290875099599361,0.16027837991714478,1.0,0.9027099609375,0.00019964584030803285
56,536.0,7.960713505744934,12.050039768218994,0.010658606886863708,0.16009736061096191,1.0,0.90289306640625,0.00019961809104589563
57,544.7,10.559956550598145,13.01155400276184,0.010960870422422886,0.1599048674106598,1.0,0.90850830078125,0.00019958929736159812
58,554.5,5.987507462501526,14.846972465515137,0.011124038137495518,0.1597057580947876,1.0,0.9002685546875,0.00019955945955717246
59,563.7,11.350536346435547,16.512478590011597,0.011118464171886444,0.15952526032924652,1.0,0.90576171875,0.0001995285779456031
60,572.0,11.333089828491211,12.008007884025574,0.011282156221568584,0.1592414677143097,1.0,0.91168212890625,0.00019949665285082355
61,580.5,9.077502846717834,7.983364820480347,0.011397178284823895,0.15899673104286194,1.0,0.909423828125,0.00019946368460771298
62,589.4,9.951915264129639,13.914872646331787,0.011645525693893433,0.15890878438949585,1.0,0.91436767578125,0.0001994296735620926
63,597.7,13.992993593215942,12.678799629211426,0.01189013198018074,0.15878796577453613,1.0,0.91741943359375,0.00019939462007072218
64,606.3,7.592330455780029,8.52694308757782,0.012231570668518543,0.15866677463054657,1.0,0.90447998046875,0.00019935852450129627
65,615.4,7.556899309158325,10.472747445106506,0.012709204107522964,0.158541738986969,1.0,0.9051513671875,0.00019932138723244034
66,624.4,8.30712115764618,11.076736450195312,0.0131382392719388,0.15848052501678467,1.0,0.9105224609375,0.00019928320865370678
67,633.2,8.03684401512146,10.366308450698853,0.013545960187911987,0.15847402811050415,1.0,0.91571044921875,0.00019924398916557076
68,641.9,9.399627208709717,8.723061442375183,0.013808432966470718,0.15847697854042053,1.0,0.91522216796875,0.00019920372917942621
69,651.0,8.607523202896118,10.474604368209839,0.014075323939323425,0.1584254652261734,1.0,0.9078369140625,0.00019916242911758127
70,660.1,6.513676047325134,7.16898250579834,0.014404441229999065,0.15842163562774658,1.0,0.90777587890625,0.00019912008941325407
71,668.8,7.984772682189941,10.962729215621948,0.014516339637339115,0.15843738615512848,1.0,0.91571044921875,0.00019907671051056812
72,677.1,9.32507872581482,9.098113536834717,0.01465748529881239,0.15846805274486542,1.0,0.9171142578125,0.00019903229286454753
73,685.6,8.229514122009277,7.725026488304138,0.014891404658555984,0.15847840905189514,1.0,0.919677734375,0.0001989868369411124
74,694.3,7.005443572998047,8.536375641822815,0.015015663579106331,0.15850064158439636,1.0,0.914794921875,0.00019894034321707386
75,703.2,7.7504777908325195,10.135769009590149,0.015235481783747673,0.15845519304275513,1.0,0.91436767578125,0.00019889281218012905
76,711.6,10.087915658950806,6.9808268547058105,0.015637021511793137,0.15838657319545746,1.0,0.9193115234375,0.00019884424432885613
77,721.5,7.171741366386414,12.223267078399658,0.01598602719604969,0.1582491099834442,1.0,0.90643310546875,0.0001987946401727088
78,730.6,6.788379907608032,9.409392356872559,0.016247227787971497,0.15812930464744568,1.0,0.91259765625,0.00019874400023201126
79,738.7,8.628292202949524,7.299276113510132,0.016397379338741302,0.15821737051010132,1.0,0.91668701171875,0.00019869232503795243
80,748.1,7.676995873451233,9.39727258682251,0.016560597345232964,0.15825679898262024,1.0,0.91253662109375,0.00019863961513258072
81,757.2,8.041910648345947,9.213400840759277,0.016662700101733208,0.1582329422235489,1.0,0.91363525390625,0.00019858587106879808
82,766.0,7.253244519233704,10.218634605407715,0.01674177683889866,0.1580875813961029,1.0,0.91400146484375,0.0001985310934103543
83,775.2,6.574642300605774,8.903138160705566,0.016893845051527023,0.15795180201530457,1.0,0.9144287109375,0.00019847528273184107
84,783.7,8.613836228847504,8.731035351753235,0.017000526189804077,0.15782806277275085,1.0,0.9197998046875,0.00019841843961868606
85,793.1,8.762051463127136,11.135177373886108,0.017318803817033768,0.15771430730819702,1.0,0.9130859375,0.00019836056466714656
86,801.4,7.340318441390991,6.083649814128876,0.017549598589539528,0.15764114260673523,1.0,0.92156982421875,0.00019830165848430345
87,810.1,7.096330404281616,7.421859502792358,0.01769440248608589,0.1576796919107437,1.0,0.9217529296875,0.00019824172168805474
88,819.0,6.106968641281128,8.413842916488647,0.01780059188604355,0.15759232640266418,1.0,0.9117431640625,0.00019818075490710905
89,828.0,8.716911911964417,9.041547417640686,0.01802147924900055,0.1574651151895523,1.0,0.91510009765625,0.00019811875878097905
90,837.1,6.985204458236694,8.572016477584839,0.01848982647061348,0.15723112225532532,1.0,0.9188232421875,0.0001980557339599748
91,846.2,10.510401844978333,11.980928421020508,0.01908791996538639,0.15696078538894653,1.0,0.91705322265625,0.00019799168110519677
92,855.4,7.7033586502075195,7.461996793746948,0.019805604591965675,0.15661627054214478,1.0,0.92108154296875,0.00019792660088852916
93,864.0,7.732183814048767,8.4685800075531,0.020322322845458984,0.156349778175354,1.0,0.92681884765625,0.00019786049399263267
94,873.0,8.231761455535889,6.389154314994812,0.020590675994753838,0.15610696375370026,1.0,0.92425537109375,0.0001977933611109373
95,881.7,9.01569926738739,8.648849129676819,0.02071913331747055,0.15595705807209015,1.0,0.9288330078125,0.00019772520294763525
96,889.9,7.899314761161804,5.979190826416016,0.020744483917951584,0.15582767128944397,1.0,0.9300537109375,0.0001976560202176734
97,898.3,8.775099635124207,7.150678038597107,0.02073233760893345,0.1557428240776062,1.0,0.93133544921875,0.0001975858136467458
98,907.4,7.647702574729919,7.763288497924805,0.020648909732699394,0.15570950508117676,1.0,0.91949462890625,0.00019751458397128626
99,916.3,7.362743139266968,6.2172605991363525,0.02037298120558262,0.15579167008399963,1.0,0.9219970703125,0.00019744233193846026
100,924.9,7.263849854469299,5.9654810428619385,0.02023596130311489,0.15574875473976135,1.0,0.92340087890625,0.0001973690583061575
101,934.0,6.293444275856018,8.396665692329407,0.020245563238859177,0.15572617948055267,1.0,0.92144775390625,0.0001972947638429837
102,943.3,7.176470756530762,9.287630558013916,0.020178155973553658,0.15571342408657074,1.0,0.92169189453125,0.0001972194493282526
103,953.2,6.9328795075416565,7.911188066005707,0.020373566076159477,0.15566754341125488,1.0,0.9205322265625,0.00019714311555197784
104,963.4,6.363067984580994,10.514122486114502,0.02052226848900318,0.15559794008731842,1.0,0.91998291015625,0.00019706576331486461
105,971.7,10.285696387290955,8.359149098396301,0.02064627967774868,0.15542840957641602,1.0,0.93115234375,0.00019698739342830128
106,980.3,9.091821670532227,6.020902514457703,0.020780177786946297,0.1552826166152954,1.0,0.9268798828125,0.0001969080067143509
107,989.5,8.42459785938263,10.380832433700562,0.021045753732323647,0.15503518283367157,1.0,0.91851806640625,0.00019682760400574245
108,998.5,6.85480272769928,9.163190603256226,0.021228529512882233,0.15474256873130798,1.0,0.922119140625,0.00019674618614586237
109,1007.3,5.385517239570618,6.599300503730774,0.02134311944246292,0.15465281903743744,1.0,0.92279052734375,0.0001966637539887455
110,1015.2,8.282531023025513,5.620835781097412,0.021307960152626038,0.15458372235298157,1.0,0.9324951171875,0.00019658030839906607
111,1025.0,8.430451035499573,8.814079761505127,0.021405188366770744,0.15442794561386108,1.0,0.92803955078125,0.00019649585025212894
112,1033.9,9.419755220413208,8.513529062271118,0.021436210721731186,0.1546275019645691,1.0,0.92333984375,0.00019641038043386003
113,1042.9,6.391969919204712,7.552830457687378,0.021545076742768288,0.15479817986488342,1.0,0.92388916015625,0.00019632389984079732
114,1051.7,7.597060561180115,9.20969694852829,0.021776381880044937,0.15481959283351898,1.0,0.9267578125,0.0001962364093800813
115,1060.5,6.710927248001099,7.2912362813949585,0.022090990096330643,0.15483392775058746,1.0,0.92620849609375,0.00019614790996944553
116,1068.5,8.944919347763062,8.087563395500183,0.022646982222795486,0.15485072135925293,1.0,0.93475341796875,0.0001960584025372069
117,1077.1,6.56678307056427,6.509424567222595,0.023233387619256973,0.15482445061206818,1.0,0.92578125,0.00019596788802225606
118,1086.4,6.162651896476746,7.748252630233765,0.023563111200928688,0.15474113821983337,1.0,0.92608642578125,0.0001958763673740474
119,1095.3,8.357723593711853,6.871530771255493,0.023891806602478027,0.15451420843601227,1.0,0.93157958984375,0.0001957838415525893
120,1104.0,7.532007813453674,6.584533929824829,0.02420264296233654,0.15434354543685913,1.0,0.92926025390625,0.00019569031152843376
121,1113.3,5.841781497001648,7.161276817321777,0.024420451372861862,0.154245987534523,1.0,0.930419921875,0.0001955957782826665
122,1122.8,6.987777590751648,6.1557483077049255,0.024653377011418343,0.1540861576795578,1.0,0.92205810546875,0.00019550024280689653
123,1131.1,7.51291823387146,5.563711643218994,0.024930065497756004,0.15402045845985413,1.0,0.927490234375,0.00019540370610324578
124,1139.8,7.884373903274536,5.88213324546814,0.02515259012579918,0.15394508838653564,1.0,0.93194580078125,0.00019530616918433862
125,1149.0,8.533034205436707,9.542596340179443,0.025332825258374214,0.15387701988220215,1.0,0.926513671875,0.00019520763307329117
126,1157.3,8.752684235572815,6.318906545639038,0.02552424557507038,0.15384837985038757,1.0,0.932861328125,0.00019510809880370056
127,1165.9,9.460530519485474,8.257669925689697,0.02577122114598751,0.15375016629695892,1.0,0.93115234375,0.00019500756741963423
128,1174.1,7.716851711273193,6.306826949119568,0.025805827230215073,0.15374043583869934,1.0,0.93096923828125,0.00019490603997561885
129,1182.4,8.144845962524414,6.208823323249817,0.025899967178702354,0.15371644496917725,1.0,0.92767333984375,0.0001948035175366292
130,1191.3,9.390788435935974,7.609705686569214,0.025970034301280975,0.15370701253414154,1.0,0.93157958984375,0.00019470000117807718
131,1200.4,6.300006628036499,7.089950442314148,0.026120958849787712,0.15360760688781738,1.0,0.92822265625,0.00019459549198580042
132,1210.2,6.432710766792297,9.68119204044342,0.026462078094482422,0.15340366959571838,1.0,0.92669677734375,0.0001944899910560509
133,1219.3,6.991348624229431,7.85218346118927,0.02673320285975933,0.15333329141139984,1.0,0.9315185546875,0.0001943834994954834
134,1228.5,7.325796961784363,7.341066241264343,0.02687644772231579,0.15331754088401794,1.0,0.928955078125,0.00019427601842114404
135,1237.3,8.917638540267944,6.526242613792419,0.026944655925035477,0.1533237248659134,1.0,0.9337158203125,0.00019416754896045844
136,1246.8,6.087116003036499,6.928081631660461,0.027035804465413094,0.15330331027507782,1.0,0.92730712890625,0.00019405809225121986
137,1256.0,8.68531322479248,6.145670711994171,0.02709806151688099,0.15340590476989746,1.0,0.92938232421875,0.0001939476494415775
138,1265.3,5.282818078994751,6.877467155456543,0.027329135686159134,0.1534380465745926,1.0,0.9249267578125,0.00019383622169002408
139,1274.8,5.172707200050354,8.089285731315613,0.027611443772912025,0.15338081121444702,1.0,0.928466796875,0.000193723810165384
140,1284.1,6.332747578620911,6.211893677711487,0.02772722952067852,0.15335270762443542,1.0,0.927001953125,0.00019361041604680094
141,1292.3,9.425386548042297,5.58157205581665,0.027714284136891365,0.15342244505882263,1.0,0.937255859375,0.0001934960405237256
142,1301.2,7.377809524536133,6.53060257434845,0.027560213580727577,0.1534728705883026,1.0,0.928466796875,0.00019338068479590306
143,1309.3,7.3435991406440735,4.237856507301331,0.027670331299304962,0.15340957045555115,1.0,0.935546875,0.0001932643500733603
144,1318.9,5.145490527153015,5.707730650901794,0.02793174237012863,0.15338917076587677,1.0,0.9285888671875,0.0001931470375763936
145,1327.1,9.424755334854126,5.673998415470123,0.028455311432480812,0.15329840779304504,1.0,0.9345703125,0.00019302874853555546
146,1336.4,7.2832560539245605,7.51962149143219,0.02911609597504139,0.1531021147966385,1.0,0.92596435546875,0.00019290948419164195
147,1345.2,7.04375946521759,5.744162082672119,0.02974836155772209,0.1530514359474182,1.0,0.93145751953125,0.00019278924579567964
148,1355.2,6.296712875366211,9.175109148025513,0.03024386055767536,0.1531057357788086,1.0,0.930419921875,0.0001926680346089124
149,1364.0,5.728920817375183,5.112046897411346,0.03080012835562229,0.15305261313915253,1.0,0.93597412109375,0.0001925458519027882
150,1372.6,8.66960072517395,5.527342438697815,0.031110387295484543,0.153066948056221,1.0,0.9376220703125,0.0001924226989589458
151,1381.9,5.842791676521301,4.9130741357803345,0.03148851916193962,0.15309613943099976,1.0,0.93035888671875,0.00019229857706920132
152,1390.4,7.777211666107178,4.697127044200897,0.03167625889182091,0.15318872034549713,1.0,0.935546875,0.00019217348753553472
153,1399.0,6.370097100734711,4.315508484840393,0.031943969428539276,0.15325894951820374,1.0,0.93780517578125,0.00019204743167007592
154,1407.0,6.873295545578003,4.987038254737854,0.03235132619738579,0.1532527506351471,1.0,0.93902587890625,0.00019192041079509132
155,1415.4,8.859314680099487,4.656001418828964,0.03272629901766777,0.1533152163028717,1.0,0.93975830078125,0.00019179242624296983
156,1424.4,7.120331108570099,5.3106370866298676,0.03315556049346924,0.1534641981124878,1.0,0.936767578125,0.00019166347935620882
157,1433.2,8.054423332214355,5.084994077682495,0.033433713018894196,0.15350694954395294,1.0,0.935546875,0.0001915335714874001
158,1442.5,7.8900861740112305,5.462198257446289,0.03379923477768898,0.15345467627048492,1.0,0.94061279296875,0.00019140270399921577
159,1451.1,5.218825697898865,3.9993972778320312,0.03419940918684006,0.15336477756500244,1.0,0.933349609375,0.00019127087826439383
160,1460.8,6.274904251098633,6.835724472999573,0.03466872125864029,0.1531466394662857,1.0,0.93475341796875,0.0001911380956657239
161,1470.0,6.403232574462891,3.384742110967636,0.03527054935693741,0.1529504954814911,1.0,0.94140625,0.00019100435759603255
162,1478.3,6.762368559837341,4.202061891555786,0.03584061563014984,0.15279816091060638,1.0,0.94122314453125,0.0001908696654581689
163,1487.8,6.4648597240448,4.182126462459564,0.036342162638902664,0.15274067223072052,1.0,0.936767578125,0.0001907340206649897
164,1496.8,6.236304879188538,4.3373313546180725,0.03682192414999008,0.15268418192863464,1.0,0.94171142578125,0.00019059742463934466
165,1505.9,7.228400945663452,4.471876621246338,0.03717001527547836,0.15271657705307007,1.0,0.94012451171875,0.00019045987881406148
166,1514.7,7.7538001537323,3.9526581168174744,0.03761124983429909,0.15272511541843414,1.0,0.939453125,0.00019032138463193074
167,1523.5,7.3425493240356445,3.9575315117836,0.03791143745183945,0.15271615982055664,1.0,0.9453125,0.0001901819435456909
168,1533.0,5.410551071166992,3.6443214118480682,0.03783214092254639,0.15266641974449158,1.0,0.942138671875,0.00019004155701801294
169,1541.6,8.756383776664734,4.191146194934845,0.03774113580584526,0.15255092084407806,1.0,0.9442138671875,0.00018990022652148517
170,1550.3,8.849845170974731,3.1789652705192566,0.03777075558900833,0.152521550655365,1.0,0.94122314453125,0.00018975795353859756
171,1559.8,5.425401568412781,4.402841567993164,0.037788212299346924,0.15235236287117004,1.0,0.94012451171875,0.0001896147395617264
172,1568.1,6.163336396217346,4.311354875564575,0.03786085546016693,0.15218709409236908,1.0,0.943603515625,0.00018947058609311855
173,1577.3,6.604078650474548,3.986925184726715,0.03786919265985489,0.15208739042282104,1.0,0.94073486328125,0.00018932549464487566
174,1587.1,4.790000319480896,4.589086592197418,0.037832606583833694,0.1519784778356552,1.0,0.94097900390625,0.0001891794667389384
175,1595.7,6.425427079200745,2.5660274624824524,0.037912044674158096,0.15180087089538574,1.0,0.9412841796875,0.00018903250390707037
176,1604.5,5.749981999397278,2.8832549452781677,0.03801894560456276,0.15154443681240082,1.0,0.9423828125,0.00018888460769084215
177,1613.6,5.621901452541351,3.9144421219825745,0.0379294790327549,0.15141817927360535,1.0,0.9384765625,0.0001887357796416151
178,1622.2,5.497101426124573,3.8663248419761658,0.037960395216941833,0.1514199674129486,1.0,0.94342041015625,0.00018858602132052496
179,1631.0,5.997547090053558,3.9611072540283203,0.038146842271089554,0.15125086903572083,1.0,0.94158935546875,0.0001884353342984657
180,1639.1,8.757820844650269,3.2359774708747864,0.03841807693243027,0.15101313591003418,1.0,0.94635009765625,0.00018828372015607288
181,1648.4,5.5534860491752625,4.7367459535598755,0.0385572649538517,0.15084058046340942,1.0,0.9385986328125,0.00018813118048370713
182,1657.6,6.823019623756409,5.479045033454895,0.03849475830793381,0.15067915618419647,1.0,0.9410400390625,0.00018797771688143736
183,1665.7,7.751025557518005,4.733154833316803,0.03841732069849968,0.15067335963249207,1.0,0.94061279296875,0.00018782333095902418
184,1674.3,8.544402122497559,3.6129711270332336,0.03862990066409111,0.1506468504667282,1.0,0.941650390625,0.0001876680243359029
185,1683.0,10.302553176879883,4.344626426696777,0.03888688236474991,0.15061849355697632,1.0,0.94110107421875,0.00018751179864116642
186,1692.2,5.635944247245789,4.016874849796295,0.03909941390156746,0.15056487917900085,1.0,0.93896484375,0.00018735465551354843
187,1701.5,7.343684911727905,4.482478082180023,0.03903185948729515,0.15059226751327515,1.0,0.941162109375,0.00018719659660140596
188,1710.1,10.404070615768433,5.4008219838142395,0.0389077365398407,0.15057623386383057,1.0,0.94305419921875,0.0001870376235627022
189,1719.2,6.7202799916267395,3.529799163341522,0.03880416601896286,0.1506647765636444,1.0,0.93719482421875,0.0001868777380649891
190,1728.2,5.8433005809783936,4.181277096271515,0.03876110166311264,0.15078721940517426,1.0,0.93780517578125,0.00018671694178538987
191,1737.0,6.856162846088409,4.06996488571167,0.03877972811460495,0.15081964433193207,1.0,0.9364013671875,0.0001865552364105814
192,1745.3,7.6554423570632935,2.5951537489891052,0.038754407316446304,0.15084029734134674,1.0,0.94244384765625,0.00018639262363677654
193,1754.1,10.599738478660583,5.55373340845108,0.038680169731378555,0.15076600015163422,1.0,0.94232177734375,0.00018622910516970635
194,1762.5,8.199269533157349,4.7056127190589905,0.0385613739490509,0.15077917277812958,1.0,0.94378662109375,0.00018606468272460222
195,1770.8,8.40640902519226,5.9086610078811646,0.03831006959080696,0.15079309046268463,1.0,0.9429931640625,0.00018589935802617772
196,1779.9,7.337521076202393,3.77181339263916,0.038234077394008636,0.15089228749275208,1.0,0.9346923828125,0.00018573313280861078
197,1788.7,8.179229617118835,3.9132882952690125,0.03847358003258705,0.15088121592998505,1.0,0.94158935546875,0.0001855660088155252
198,1798.2,5.680186033248901,6.254979610443115,0.03875787556171417,0.15089629590511322,1.0,0.93597412109375,0.00018539798779997264
199,1806.3,7.76717221736908,3.9192049503326416,0.039100281894207,0.1508837640285492,1.0,0.94232177734375,0.00018522907152441402
200,1816.4,5.689253389835358,4.507023513317108,0.03938717022538185,0.15074485540390015,1.0,0.9351806640625,0.00018505926176070115
201,1825.9,5.308146417140961,4.5426159501075745,0.039596077054739,0.1506737917661667,1.0,0.9371337890625,0.00018488856029005813
202,1835.2,5.755606770515442,5.033456444740295,0.03978974372148514,0.15063829720020294,1.0,0.939453125,0.00018471696890306254
203,1844.7,4.499743163585663,4.5413477420806885,0.040093861520290375,0.15060287714004517,1.0,0.93634033203125,0.00018454448939962692
204,1853.9,7.179165005683899,5.235513091087341,0.040148112922906876,0.15057891607284546,1.0,0.94158935546875,0.00018437112358897959
205,1862.7,5.90015172958374,3.5593320727348328,0.04001624509692192,0.1506231129169464,1.0,0.94061279296875,0.00018419687328964586
206,1872.0,5.056289076805115,4.319862127304077,0.04020697623491287,0.15053284168243408,1.0,0.93927001953125,0.00018402174032942892
207,1880.2,8.669472217559814,3.152259945869446,0.04064999148249626,0.150271475315094,1.0,0.9464111328125,0.0001838457265453907
208,1889.4,4.7891427874565125,3.4858677983283997,0.041150473058223724,0.1499868482351303,1.0,0.94354248046875,0.00018366883378383245
209,1898.4,7.426164984703064,5.230537533760071,0.04170016944408417,0.14963236451148987,1.0,0.947265625,0.00018349106390027557
210,1907.8,4.746114492416382,3.305623471736908,0.04209090396761894,0.1494816690683365,1.0,0.94329833984375,0.000183312418759442
211,1917.1,5.270471215248108,2.959925591945648,0.04236506670713425,0.14931613206863403,1.0,0.94287109375,0.00018313290023523477
212,1925.4,11.00278115272522,4.149502456188202,0.04277713596820831,0.14922203123569489,1.0,0.9495849609375,0.0001829525102107182
213,1934.9,4.642285376787186,2.921261876821518,0.043202731758356094,0.1492067128419876,1.0,0.94366455078125,0.0001827712505780983
214,1944.0,6.102015912532806,3.1714171767234802,0.04343835636973381,0.14925365149974823,1.0,0.94866943359375,0.00018258912323870286
215,1952.6,5.294160604476929,3.0757724046707153,0.04344218224287033,0.1493631899356842,1.0,0.9462890625,0.0001824061301029615
216,1961.4,5.25665009021759,3.116559088230133,0.04343266785144806,0.14945968985557556,1.0,0.94451904296875,0.0001822222730903856
217,1970.1,6.794458448886871,3.708218991756439,0.04328063502907753,0.14945705235004425,1.0,0.9501953125,0.00018203755412954823
218,1978.2,8.374233603477478,3.340388298034668,0.04307153820991516,0.14942166209220886,1.0,0.94873046875,0.0001818519751580639
219,1987.0,5.840768814086914,4.257523983716965,0.04295490309596062,0.14930355548858643,1.0,0.9447021484375,0.00018166553812256817
220,1995.1,6.944669246673584,3.646968901157379,0.04291018843650818,0.1491330862045288,1.0,0.9468994140625,0.00018147824497869735
221,2003.6,7.0175429582595825,4.036175429821014,0.042768970131874084,0.14909091591835022,1.0,0.947509765625,0.00018129009769106788
