epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
0,0.9386192919992027,0.9386192919992027,0.00042564228583336333,0.020631099966636857,181.6870994567871,1470,0,300.1180419921875,220.2060089111328,160.48077392578125,150.31985473632812,57.72770309448242,229.9413604736328,172.13662719726562,141.5028839111328,202.75064086914062
9,9.007943208999677,8.069323917000474,4.557022638480356e-05,0.006750572300538937,62.57904518975151,1470,0,88.95342254638672,74.7803955078125,57.722469329833984,58.226139068603516,33.750553131103516,71.78917694091797,65.6822280883789,37.61035919189453,74.69666290283203
19,18.254443541999535,9.246500332999858,2.9089266657441234e-05,0.005393446639899317,51.27322027418349,1470,0,67.2564697265625,61.475379943847656,48.130462646484375,49.70038604736328,28.91453742980957,58.45096969604492,56.45672607421875,27.48151397705078,63.59253692626953
29,27.6987057919996,9.444262250000065,2.490271036629961e-05,0.004990261552894759,47.876117918226456,1470,0,55.905174255371094,56.82027816772461,45.751441955566406,47.75794219970703,28.473018646240234,52.102176666259766,53.479129791259766,29.13212013244629,61.46377944946289
39,37.339701999999306,9.640996207999706,2.1244970974009517e-05,0.004609226721914373,44.64959610833062,1470,0,45.271915435791016,52.068214416503906,43.26947021484375,45.78813552856445,27.754209518432617,46.338680267333984,50.30414581298828,32.10927200317383,58.94232177734375
49,46.89049399999931,9.550792000000001,1.9359266788138038e-05,0.004399916679681337,42.76742193433974,1470,0,44.28647994995117,48.43616485595703,41.4061164855957,44.33188247680664,27.34084129333496,42.22947692871094,48.01439666748047,32.244712829589844,56.61672592163086
59,56.67006170900004,9.77956770900073,1.8316016162842273e-05,0.004279721505290067,41.931581073337135,1470,0,44.03298568725586,47.06624984741211,40.455299377441406,43.481971740722656,26.559213638305664,41.606502532958984,47.081947326660156,32.09391403198242,55.00614547729492
69,66.64805329199953,9.977991582999493,1.769163551637198e-05,0.004206142593442593,41.081889682345924,1470,0,43.75069808959961,45.711334228515625,39.715599060058594,42.852779388427734,26.234050750732422,40.18091583251953,46.21493148803711,31.204124450683594,53.87257385253906
79,77.08086491699942,10.432811624999886,1.7385630910991623e-05,0.004169608004476155,40.784902996487084,1470,0,43.36660385131836,45.276573181152344,39.4967041015625,42.65784454345703,26.104595184326172,39.84141540527344,45.966209411621094,30.941713333129883,53.41246795654297
89,87.23872408399984,10.157859167000424,1.7263948262354744e-05,0.004154990765616062,40.640862994723854,1470,0,43.46358108520508,45.04444122314453,39.286865234375,42.460899353027344,25.99995994567871,39.61552429199219,45.737648010253906,30.917068481445312,53.24177932739258
