epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
0,0.8764699579996886,0.8764699579996886,0.0002468615300125018,0.01571182771075669,76.2501106262207,1470,0,99.13827514648438,86.46257019042969,71.66535186767578,70.58927917480469,40.87758255004883,81.40036010742188,77.6475601196289,64.703125,93.76689147949219
499,419.6914796659994,418.8150097079997,1.7067583591912752e-06,0.0013064296227471555,12.456064012315538,1470,0,12.078476905822754,10.233959197998047,11.363916397094727,17.405481338500977,13.069826126098633,10.765572547912598,12.996448516845703,11.566391944885254,12.624503135681152
999,867.8586033329993,448.16712366699994,1.4330006336911005e-06,0.001197080044813671,11.635825581020779,1470,0,11.257596015930176,9.906314849853516,10.950532913208008,16.422605514526367,12.787501335144043,9.58968734741211,11.957172393798828,10.414724349975586,11.436295509338379
1499,1325.026187458,457.16758412500076,1.2983913377859788e-06,0.0011394697616812738,11.358303599887424,1470,0,11.597662925720215,9.652345657348633,10.32005500793457,15.730498313903809,12.399995803833008,9.857717514038086,10.745241165161133,10.23640251159668,11.684813499450684
1999,1834.4369900410002,509.4108025830001,1.2376127692206655e-06,0.001112480457905066,11.082205560472277,1470,0,11.106977462768555,9.736631393432617,10.080005645751953,14.952791213989258,11.57384967803955,9.52608585357666,10.660144805908203,10.256269454956055,11.847094535827637
2499,2382.643712166,548.2067221249999,1.1889372291655174e-06,0.001090383982441744,11.105616145663792,1470,0,11.478529930114746,10.13354778289795,10.2698392868042,14.544790267944336,10.432696342468262,9.594608306884766,11.189135551452637,10.110328674316406,12.19706916809082
2999,2948.941654708,566.2979425419999,1.1414669072518317e-06,0.0010683945466220949,10.484956953260633,1470,0,11.182291984558105,9.2154541015625,9.394383430480957,13.4910249710083,10.66122817993164,9.3020658493042,9.918645858764648,10.035074234008789,11.164443969726562
3499,3518.8133867079996,569.8717319999996,1.0804647779284041e-06,0.0010394540768732421,10.352666854858398,1470,0,11.077279090881348,8.981701850891113,9.253081321716309,12.879408836364746,10.29503345489502,9.622272491455078,9.726882934570312,10.020617485046387,11.317724227905273
3999,4017.134043,498.3206562920004,1.0819291660203706e-06,0.0010401582408558665,10.216688050164118,1470,0,10.822774887084961,9.088380813598633,9.133522987365723,12.669378280639648,10.237091064453125,9.313831329345703,9.537920951843262,9.882165908813477,11.26512622833252
4499,4511.511315624999,494.377272624999,1.0452099731652062e-06,0.0010223551110867526,10.163306448194716,1470,0,10.831913948059082,9.118897438049316,9.121803283691406,12.527533531188965,9.985614776611328,9.331430435180664,9.520329475402832,9.887388229370117,11.14484691619873
4999,5020.998443749999,509.4871281249998,1.0396071921499564e-06,0.001019611294636322,10.129771444532606,1470,0,10.759444236755371,9.040719985961914,9.112663269042969,12.485016822814941,9.969165802001953,9.332799911499023,9.484176635742188,9.873187065124512,11.110769271850586
