idx_choice,as_of_date,ccy,sim_mode,diffusion_scale,mean_r_0,mean_r_final,std_r_final,mean_discount_final,max_mahal_over_time,mean_mahal_final,min_absG0_over_time,min_absG0_final,z0_1,mean_z1_final,std_z1_final,z0_2,mean_z2_final,std_z2_final,final_valid_decode_count,final_valid_decode_frac,final_decode_batch_error,final_swap_1Y_median,final_swap_1Y_mean,final_swap_5Y_median,final_swap_5Y_mean,final_swap_10Y_median,final_swap_10Y_mean,final_swap_30Y_median,final_swap_30Y_mean
0,2010-01-29,EUR,full,0.1,0.0314976624373915,-0.02543265827568323,0.0002651045827319428,1.0486089793905433,12.85706224423069,8.224690321299986,0.04430577807569225,0.2979477731638478,-0.12149293025955216,0.1356988649254889,0.0013970639473868758,-0.24270091840885,0.01829972581228789,0.0021902988419271394,500,1.0,,-0.03048888546524852,-0.030474480725675466,-0.04261222209077056,-0.04254559224562705,-0.0331686022896623,-0.033169776551614925,-0.025703669227105652,-0.025710300732678444
50,2014-03-31,EUR,full,0.1,0.018424715020860523,-0.024924422963445686,0.0002399086897619216,1.046654532293631,11.35938847936928,8.064655646949848,0.08161555176260848,0.3012826377661093,-0.08022158404152575,0.13182281291599296,0.0012901865894905916,-0.07447571160159383,0.023441021939023764,0.002044704908026461,500,1.0,,-0.027580454479737428,-0.027599737782653795,-0.033568139355000165,-0.03365411036245291,-0.028888711371413404,-0.028939257087722582,-0.024944601012287147,-0.024949966448407187
100,2018-05-31,EUR,full,0.1,0.009990730607638979,-0.02469838236016934,0.00025120456274996933,1.0459018576113397,10.766295272267335,7.988252934840932,0.11252263813774736,0.3028674960915506,-0.05185282740764788,0.12995711838174234,0.0013144991196947307,0.012119647005909347,0.026480504601067018,0.0020755756749877763,500,1.0,,-0.026221379293786415,-0.026242834723818286,-0.029933612308561394,-0.02998489694573604,-0.02711823641290512,-0.027155577411022154,-0.024651765289904752,-0.02464981140217502
150,2022-07-29,EUR,full,0.1,0.0157277751367722,-0.025611415619744653,0.00025702316026960016,1.050067893119063,11.564146508021672,8.218233294073203,0.07555031592250513,0.3033429582819042,-0.04955169198823353,0.13541923855733268,0.0013472697161014137,-0.15853969039770677,0.025002264555861912,0.0021681847290909453,500,1.0,,-0.028920476546293532,-0.02893737390873966,-0.03665384732603223,-0.03683390969646956,-0.03066177744915045,-0.030717184637970532,-0.02565865694222698,-0.02565109907742127
