idx_choice,as_of_date,ccy,sim_mode,diffusion_scale,mean_r_0,mean_r_final,std_r_final,mean_discount_final,max_mahal_over_time,mean_mahal_final,min_absG0_over_time,min_absG0_final,z0_1,mean_z1_final,std_z1_final,z0_2,mean_z2_final,std_z2_final,final_valid_decode_count,final_valid_decode_frac,final_decode_batch_error,final_swap_1Y_median,final_swap_1Y_mean,final_swap_5Y_median,final_swap_5Y_mean,final_swap_10Y_median,final_swap_10Y_mean,final_swap_30Y_median,final_swap_30Y_mean
0,2010-01-29,EUR,full,1.0,0.0314976624373915,-0.02541627662939517,0.0026486396859959176,1.0486225344070976,14.634134968683954,8.220552564958776,0.039562874945308246,0.24287618554471255,-0.12149293025955216,0.13554069235095753,0.013969451346030233,-0.24270091840885,0.019339837638849694,0.021904617723467128,500,1.0,,-0.030461750205042003,-0.03146170346562615,-0.04260385496248792,-0.05505125573994003,-0.03288186608237523,-0.03723218924739194,-0.02597964494207892,-0.026157621797566973
50,2014-03-31,EUR,full,1.0,0.018424715020860523,-0.025073329546729514,0.0023920724795117323,1.0466331693804645,12.578496388185416,8.097268268075556,0.06648427399076445,0.2512563551874585,-0.08022158404152575,0.13252831567496642,0.012900721463395295,-0.07447571160159383,0.02472368508003542,0.020448804625086664,500,1.0,,-0.02759057799366245,-0.02876027865460467,-0.03340521849203998,-0.04278033552311922,-0.028771558190382837,-0.03243603343129476,-0.02538402146840195,-0.025534898181294695
100,2018-05-31,EUR,full,1.0,0.009990730607638979,-0.024695202903823557,0.0025092634137898755,1.0458379714390338,12.292918040228596,7.997874038719385,0.08988072255920937,0.2478887581040538,-0.05185282740764788,0.13015625285326335,0.01314421452973283,0.012119647005909347,0.025965653064319506,0.02075561873872709,500,1.0,,-0.026351551181369826,-0.027341632242577178,-0.03032052591126444,-0.03725742866208967,-0.027170616766239393,-0.03005446695715089,-0.02498908771861084,-0.025043299951531907
150,2022-07-29,EUR,full,1.0,0.0157277751367722,-0.025549801047471784,0.0025706237497627577,1.0498861630514222,13.088866728315654,8.217719001341669,0.06477928103427394,0.2372357373824756,-0.04955169198823353,0.13538576815422,0.013472504328299842,-0.15853969039770677,0.024026919550842452,0.021680832423468983,500,1.0,,-0.029088792454083048,-0.03025778892255753,-0.036287146992796615,-0.048183860452060946,-0.030592155242608172,-0.03479340383587878,-0.025986942250689638,-0.026091034862235653
