epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
0,1.1720379579928704,1.1720379579928704,0.0004256353352842916,0.020630931517609464,181.68296898735895,1470,0,300.1110534667969,220.2009735107422,160.47714233398438,150.31651306152344,57.726722717285156,229.93601989746094,172.1328125,141.49940490722656,202.74607849121094
99,170.17936737500713,169.00732941701426,1.5211310288627302e-05,0.0039001679821037585,38.06731393602159,1470,0,39.857017517089844,41.31999969482422,36.903541564941406,40.57084655761719,25.19776725769043,36.286869049072266,43.5242805480957,29.326560974121094,49.61894226074219
199,340.0890826660034,169.90971529099625,9.608749297469678e-06,0.0030997982672215426,29.96923361884223,1470,0,27.778703689575195,28.556209564208984,31.089088439941406,37.28644943237305,27.03302574157715,22.90734100341797,38.88428497314453,21.75925064086914,34.428749084472656
299,510.6136758750072,170.5245932090038,4.081911911147422e-06,0.0020203742007725753,19.92840427822537,1470,0,22.420490264892578,16.845434188842773,19.437833786010742,28.24103546142578,20.06647491455078,17.16776466369629,21.809005737304688,13.669698715209961,19.697900772094727
399,683.3789988750068,172.76532299999963,3.1333831231961925e-06,0.0017701364702180995,18.293821228875053,1470,0,20.569944381713867,16.448129653930664,16.755870819091797,24.045761108398438,16.379091262817383,17.77674102783203,17.330904006958008,15.013745307922363,20.324203491210938
499,847.2598634159949,163.8808645409881,2.86358187350452e-06,0.0016922121242635394,16.62662092844645,1470,0,18.18040657043457,14.618060111999512,15.702141761779785,22.98830795288086,15.698783874511719,17.378677368164062,16.232927322387695,12.858051300048828,15.982232093811035
599,1007.4488335830101,160.1889701670152,2.6430577186673174e-06,0.0016257483565014967,15.904627270168728,1470,0,16.82994270324707,13.63721752166748,15.314265251159668,22.825611114501953,15.609518051147461,15.71646785736084,15.256308555603027,12.827788352966309,15.124526023864746
699,1183.251803666004,175.80297008299385,2.5483482188968262e-06,0.0015963546657609725,15.552648862202963,1470,0,16.47218894958496,12.919648170471191,14.752307891845703,22.65373992919922,15.451934814453125,14.603389739990234,14.757366180419922,13.010668754577637,15.352595329284668
799,1360.7453239579918,177.4935202919878,2.51619292296765e-06,0.0015862512168530085,15.335870530870228,1470,0,15.53337574005127,13.01073932647705,15.02717399597168,22.786325454711914,15.99779224395752,14.439643859863281,14.41129207611084,12.978684425354004,13.837807655334473
899,1560.5342966250028,199.78897266701097,2.4207608834838378e-06,0.0015558794566044754,15.11253250969781,1470,0,14.6810884475708,12.626838684082031,14.678482055664062,22.522104263305664,15.773234367370605,14.578376770019531,14.408288955688477,12.755473136901855,13.988905906677246
999,1781.4105144999921,220.87621787498938,2.3775817574144694e-06,0.001541940905941103,14.821786562601725,1470,0,14.321951866149902,12.611640930175781,14.227068901062012,22.18614959716797,15.612175941467285,14.006318092346191,13.888405799865723,12.556167602539062,13.986200332641602
