time,z1_p5,z2_p5,z1_p25,z2_p25,z1_p50,z2_p50,z1_p75,z2_p75,z1_p95,z2_p95,z1_mean,z2_mean
0.0,-0.23182201833378263,-0.13632218533676044,-0.23182201833378263,-0.13632218533676044,-0.23182201833378263,-0.13632218533676044,-0.23182201833378263,-0.13632218533676044,-0.23182201833378263,-0.13632218533676044,-0.23182201833378263,-0.13632218533676044
0.08333333333333333,-0.22250303583267483,-0.18860483058897054,-0.20402151120046452,-0.18541779941675268,-0.18774737868230545,-0.18308108172930587,-0.17037297203822033,-0.1809484446021048,-0.1427044935592884,-0.1777077166137818,-0.1866031868746424,-0.18311493906368423
0.16666666666666666,-0.23162989901564357,-0.19078422761420596,-0.20613497404787065,-0.17979216388315666,-0.18873994505511982,-0.1695079647963883,-0.1704548148968515,-0.15774372087862726,-0.14443772245722727,-0.14443665006943904,-0.18862355892048463,-0.1688071178244989
0.25,-0.2311059869966033,-0.19567299452410256,-0.20291737725141634,-0.17828136932097963,-0.18228978282594668,-0.1664770949661421,-0.16225702341198422,-0.15445135084538597,-0.13400160974075814,-0.13599604814547692,-0.18354992526368835,-0.16635498949334301
0.3333333333333333,-0.2343322442393141,-0.1972354824193732,-0.202882439249079,-0.17616148572695445,-0.18036202124155543,-0.1619866113895565,-0.15996485035911498,-0.14850816758533938,-0.12725412324454796,-0.12925499466918655,-0.18151824272156541,-0.16257046118392987
0.41666666666666663,-0.23518192721255085,-0.2008707028570016,-0.20061598427617697,-0.17474979650313555,-0.17712538869626904,-0.15969897425975385,-0.15215018394304258,-0.14434364876177552,-0.11494832571115862,-0.12343519571871879,-0.17633768215394116,-0.1604954763293665
0.5,-0.23338607811323486,-0.19990799118775482,-0.19595989006462802,-0.17253837831774788,-0.17114311576299943,-0.15795952815627065,-0.14720843551878143,-0.1405268350651761,-0.11030873982411511,-0.1109645983880581,-0.17117199117045145,-0.15648184996781933
0.5833333333333333,-0.2303965486736847,-0.1986643227855427,-0.19526447099636024,-0.17175596004069482,-0.1677292576820577,-0.15243911273676053,-0.13894153156684183,-0.13384147391615792,-0.10023910248348007,-0.1079947808107302,-0.16686437816055416,-0.15263043334206863
0.6666666666666666,-0.23550535540779474,-0.1960380559777627,-0.191033439762803,-0.16932696498595182,-0.16341578842839552,-0.14909810524329295,-0.13763049894429652,-0.128936336399597,-0.09385965285658793,-0.09991574405892159,-0.16367143399212072,-0.14921511873558096
0.75,-0.2302039149236329,-0.1973475236250132,-0.18940200229491702,-0.1671449814182451,-0.15574282140412932,-0.14640275043780604,-0.1293322494427437,-0.1249419126761546,-0.09161865159293957,-0.09495093875671336,-0.158961133114197,-0.1463546338900033
0.8333333333333333,-0.22874597474768493,-0.19743774526362767,-0.1875886469844242,-0.16574471539030003,-0.15581269659779357,-0.14220011635550328,-0.12359768009812006,-0.12052890717246746,-0.07753723752173887,-0.09077858063368394,-0.1550533063137737,-0.14293948232777554
0.9166666666666666,-0.2293904661727168,-0.19783308253644535,-0.18323398170826874,-0.1631614585980045,-0.14949271017729088,-0.14088349491581253,-0.11980623256976435,-0.11744271562601784,-0.07762675358672526,-0.08362311368764697,-0.15150466105346708,-0.1398589018620987
1.0,-0.2258386829106225,-0.1997192452065015,-0.17725766704146917,-0.15993069606699734,-0.1473277551775058,-0.13442261008901468,-0.11206221401165775,-0.11225107200023327,-0.06690909631226528,-0.08063439681790735,-0.1465220436206569,-0.13661819330975156
1.0833333333333333,-0.2269217256836326,-0.1931890882274248,-0.1753937768812569,-0.15737643132149803,-0.14200453161417692,-0.133341787161262,-0.10897022133628885,-0.10858499821259304,-0.07016653564892754,-0.07264626672606303,-0.1434891271474132,-0.13302547216389024
1.1666666666666665,-0.22175466622944898,-0.195103348325779,-0.17361783493556754,-0.1548645557113593,-0.14037691893834642,-0.1291624103074608,-0.10339575436121637,-0.10458343463804079,-0.06206452574337996,-0.07192044778433397,-0.1395441929405589,-0.13029341883292805
1.25,-0.21564108070030327,-0.1922264463570751,-0.1720655457273917,-0.1536763855011392,-0.13608460747511192,-0.12688703272041613,-0.0992737401547156,-0.1008411104966147,-0.05329245408693738,-0.06971812067029985,-0.13512319036367318,-0.12745333952327903
1.3333333333333333,-0.2110432037142064,-0.18662237044156738,-0.16232325942671325,-0.15259351577637076,-0.13135647566460248,-0.12429344322879501,-0.09850776255907007,-0.09577612943822447,-0.04562172858039776,-0.0634234971422357,-0.13027558631642727,-0.12417384211720535
1.4166666666666665,-0.21399714185795254,-0.18348675984709456,-0.16296726920875926,-0.14687715020558129,-0.12837747442156677,-0.12011493841221273,-0.09525143749140919,-0.09407776033212029,-0.04146451235604941,-0.05870169212525107,-0.12821969814368767,-0.12057898806933472
1.5,-0.20900785069679914,-0.18164655013717493,-0.16019669072597514,-0.1457561695018926,-0.12475314298358511,-0.11731506574355488,-0.08798973765937207,-0.08981962487445025,-0.03285006879594176,-0.052344179914312394,-0.12429398330009699,-0.1181034198974868
1.5833333333333333,-0.2158909525655778,-0.1808304557964399,-0.15140975500560755,-0.14154940318760492,-0.12001667717629522,-0.11518719163480313,-0.08671295476429258,-0.08800475799473537,-0.02799804639111297,-0.04627595633539564,-0.12011600821745991,-0.11509077027536506
1.6666666666666665,-0.20967791625947224,-0.18252833561630719,-0.15545965751748694,-0.13826538377821262,-0.11402098700297922,-0.1117982236507237,-0.07998001886168232,-0.08489121269422609,-0.028405049707698495,-0.040139436736216054,-0.117335757900478,-0.11179380893247921
1.75,-0.2087702097651042,-0.17955067441010425,-0.1525572524573578,-0.13738417337446368,-0.1094977333004056,-0.10836226851513284,-0.07857326033023035,-0.08024134379205392,-0.024296336196467667,-0.04130320683426158,-0.11504220199914059,-0.10945372144783529
1.8333333333333333,-0.20832698650260909,-0.18456987203012745,-0.15113212671996784,-0.13382435501445922,-0.10906059034853449,-0.10606053747709887,-0.07173389215510609,-0.08072104725888608,-0.01886236143035279,-0.03637271779802563,-0.11178320263132567,-0.10747158184117685
1.9166666666666665,-0.2025602613841568,-0.18047176254012803,-0.14845626538673914,-0.13341466406649977,-0.10689571881449314,-0.1040357584661417,-0.06610845823363856,-0.0758556458945851,-0.01605844160470468,-0.03193540693498206,-0.10833089945821185,-0.10491831292990478
2.0,-0.2067178772191903,-0.17593120483787214,-0.14569341957033483,-0.13144596523304383,-0.10922647155231417,-0.10209038093948461,-0.06476737061993773,-0.06840556789405886,-0.003932339390163326,-0.030171211207117504,-0.10641128518366491,-0.10207215217842894
