as_of_date,ccy,z_1,z_2,tau1,fd_short,r_tilde,error,abs_error
2024-01-31,CAD,-0.33916592597961426,-0.31662842631340027,0.0833333358168602,0.04553362727165222,0.045115482062101364,0.00041814520955085754,0.00041814520955085754
2024-02-29,CAD,-0.35320770740509033,-0.3276413083076477,0.0833333358168602,0.04699622839689255,0.04662115126848221,0.00037507712841033936,0.00037507712841033936
2010-01-29,DKK,-0.26321941614151,-0.17440451681613922,0.0833333358168602,0.035126786679029465,0.03757975250482559,-0.0024529658257961273,0.0024529658257961273
2010-02-26,DKK,-0.2527720332145691,-0.1629256308078766,0.0833333358168602,0.033811233937740326,0.03636519983410835,-0.0025539658963680267,0.0025539658963680267
2010-03-31,DKK,-0.24863040447235107,-0.15878644585609436,0.0833333358168602,0.033296242356300354,0.03587322682142258,-0.002576984465122223,0.002576984465122223
2010-04-30,DKK,-0.2403009980916977,-0.15383172035217285,0.0833333358168602,0.032328005880117416,0.03482668474316597,-0.0024986788630485535,0.0024986788630485535
2010-05-31,DKK,-0.21715036034584045,-0.13878101110458374,0.0833333358168602,0.02956429123878479,0.03187872841954231,-0.0023144371807575226,0.0023144371807575226
2010-06-30,DKK,-0.21458792686462402,-0.13734766840934753,0.0833333358168602,0.029258843511343002,0.031543850898742676,-0.0022850073873996735,0.0022850073873996735
2010-07-30,DKK,-0.22251221537590027,-0.1411815583705902,0.0833333358168602,0.03018668107688427,0.03258509188890457,-0.002398410812020302,0.002398410812020302
2010-08-31,DKK,-0.18298275768756866,-0.12393850088119507,0.0833333358168602,0.025516677647829056,0.027266990393400192,-0.0017503127455711365,0.0017503127455711365
2010-09-30,DKK,-0.20431560277938843,-0.14016775786876678,0.0833333358168602,0.028208481147885323,0.030060619115829468,-0.0018521379679441452,0.0018521379679441452
2010-10-29,DKK,-0.21717360615730286,-0.1500220000743866,0.0833333358168602,0.029808081686496735,0.031712643802165985,-0.0019045621156692505,0.0019045621156692505
2010-11-30,DKK,-0.22810953855514526,-0.15179523825645447,0.0833333358168602,0.03100917488336563,0.033197131007909775,-0.0021879561245441437,0.0021879561245441437
2010-12-31,DKK,-0.2462616264820099,-0.1611890196800232,0.0833333358168602,0.03310689330101013,0.03552137315273285,-0.0024144798517227173,0.0024144798517227173
2011-01-31,DKK,-0.2608640789985657,-0.17729724943637848,0.0833333358168602,0.034956056624650955,0.03722899779677391,-0.0022729411721229553,0.0022729411721229553
2011-02-28,DKK,-0.2621096670627594,-0.1792220175266266,0.0833333358168602,0.03512535244226456,0.03736529499292374,-0.0022399425506591797,0.0022399425506591797
2011-03-31,DKK,-0.2820521593093872,-0.19909816980361938,0.0833333358168602,0.03755742311477661,0.039671026170253754,-0.0021136030554771423,0.0021136030554771423
2011-04-29,DKK,-0.2769286632537842,-0.19496193528175354,0.0833333358168602,0.03695976361632347,0.03907102718949318,-0.0021112635731697083,0.0021112635731697083
2011-05-31,DKK,-0.2581022083759308,-0.17916248738765717,0.0833333358168602,0.034720055758953094,0.0368378646671772,-0.002117808908224106,0.002117808908224106
2011-06-30,DKK,-0.2667035460472107,-0.18327747285366058,0.0833333358168602,0.0356784425675869,0.037909433245658875,-0.0022309906780719757,0.0022309906780719757
2011-08-31,DKK,-0.21276089549064636,-0.13776610791683197,0.0833333358168602,0.029071709141135216,0.03128271549940109,-0.0022110063582658768,0.0022110063582658768
2011-09-30,DKK,-0.17973387241363525,-0.11913574486970901,0.0833333358168602,0.0250572320073843,0.026872679591178894,-0.0018154475837945938,0.0018154475837945938
2011-10-31,DKK,-0.18899817764759064,-0.12478407472372055,0.0833333358168602,0.026204803958535194,0.028118837624788284,-0.00191403366625309,0.00191403366625309
2011-11-30,DKK,-0.17511647939682007,-0.11139852553606033,0.0833333358168602,0.024387087672948837,0.026324562728405,-0.0019374750554561615,0.0019374750554561615
2011-12-30,DKK,-0.15202000737190247,-0.09313486516475677,0.0833333358168602,0.021409524604678154,0.02322414517402649,-0.0018146205693483353,0.0018146205693483353
2012-01-31,DKK,-0.15169304609298706,-0.09149043262004852,0.0833333358168602,0.02134360373020172,0.023201966658234596,-0.001858362928032875,0.001858362928032875
2012-02-29,DKK,-0.1603429615497589,-0.09740850329399109,0.0833333358168602,0.0224456749856472,0.024385347962379456,-0.001939672976732254,0.001939672976732254
2012-03-30,DKK,-0.162788987159729,-0.09850500524044037,0.0833333358168602,0.022745933383703232,0.024727504700422287,-0.001981571316719055,0.001981571316719055
2012-04-30,DKK,-0.1550159752368927,-0.08977483212947845,0.0833333358168602,0.021699007600545883,0.023721175268292427,-0.002022167667746544,0.002022167667746544
2012-05-31,DKK,-0.11296713352203369,-0.06888951361179352,0.0833333358168602,0.01638982817530632,0.017740022391080856,-0.0013501942157745361,0.0013501942157745361
2012-06-29,DKK,-0.12909218668937683,-0.06797435879707336,0.0833333358168602,0.018319515511393547,0.020201120525598526,-0.001881605014204979,0.001881605014204979
2012-07-31,DKK,-0.11242358386516571,-0.049898967146873474,0.0833333358168602,0.016089729964733124,0.01796887069940567,-0.0018791407346725464,0.0018791407346725464
2012-08-31,DKK,-0.1135144978761673,-0.05150269716978073,0.0833333358168602,0.016240136697888374,0.01810881495475769,-0.001868678256869316,0.001868678256869316
2012-09-28,DKK,-0.12205030024051666,-0.056926093995571136,0.0833333358168602,0.017330994829535484,0.019316645339131355,-0.001985650509595871,0.001985650509595871
2012-10-31,DKK,-0.12693388760089874,-0.06151048094034195,0.0833333358168602,0.01797352358698845,0.01998043991625309,-0.002006916329264641,0.002006916329264641
2012-11-30,DKK,-0.11517544835805893,-0.04901823773980141,0.0833333358168602,0.01640988327562809,0.018402284011244774,-0.001992400735616684,0.001992400735616684
2012-12-31,DKK,-0.11182990670204163,-0.047205910086631775,0.0833333358168602,0.015986595302820206,0.017922520637512207,-0.0019359253346920013,0.0019359253346920013
2013-01-31,DKK,-0.14013060927391052,-0.07377512007951736,0.0833333358168602,0.019707879051566124,0.021764693781733513,-0.002056814730167389,0.002056814730167389
2013-02-28,DKK,-0.12551936507225037,-0.05711016058921814,0.0833333358168602,0.017746450379490852,0.019838308915495872,-0.00209185853600502,0.00209185853600502
2013-03-29,DKK,-0.12088136374950409,-0.05440723896026611,0.0833333358168602,0.01715908758342266,0.019180599600076675,-0.0020215120166540146,0.0020215120166540146
2013-04-30,DKK,-0.10849744081497192,-0.047272369265556335,0.0833333358168602,0.015584808774292469,0.01741284690797329,-0.0018280381336808205,0.0018280381336808205
2013-05-31,DKK,-0.12350352853536606,-0.05421280860900879,0.0833333358168602,0.017469240352511406,0.019580714404582977,-0.0021114740520715714,0.0021114740520715714
2013-06-28,DKK,-0.14234036207199097,-0.07013164460659027,0.0833333358168602,0.019911346957087517,0.022153208032250404,-0.0022418610751628876,0.0022418610751628876
2013-07-31,DKK,-0.14023174345493317,-0.06681329756975174,0.0833333358168602,0.01961546018719673,0.021891724318265915,-0.0022762641310691833,0.0022762641310691833
2013-08-30,DKK,-0.1570417732000351,-0.0796225443482399,0.0833333358168602,0.0217620637267828,0.024181384593248367,-0.0024193208664655685,0.0024193208664655685
2013-09-30,DKK,-0.15063422918319702,-0.07404816150665283,0.0833333358168602,0.02093447372317314,0.023323407396674156,-0.0023889336735010147,0.0023889336735010147
2013-10-31,DKK,-0.14271244406700134,-0.06624314188957214,0.0833333358168602,0.01989630237221718,0.022271037101745605,-0.002374734729528427,0.002374734729528427
2013-11-29,DKK,-0.13879254460334778,-0.059234619140625,0.0833333358168602,0.0193374902009964,0.02179839089512825,-0.002460900694131851,0.002460900694131851
2013-12-31,DKK,-0.15116038918495178,-0.0689016580581665,0.0833333358168602,0.020914411172270775,0.02348320372402668,-0.002568792551755905,0.002568792551755905
2014-01-31,DKK,-0.138286292552948,-0.06085842102766037,0.0833333358168602,0.01930166967213154,0.02169661968946457,-0.0023949500173330307,0.0023949500173330307
2014-02-28,DKK,-0.13725924491882324,-0.060806673020124435,0.0833333358168602,0.01918131485581398,0.021543817594647408,-0.0023625027388334274,0.0023625027388334274
2014-03-31,DKK,-0.13520947098731995,-0.060414522886276245,0.0833333358168602,0.018935590982437134,0.021243087947368622,-0.002307496964931488,0.002307496964931488
2014-04-30,DKK,-0.12985888123512268,-0.057271264493465424,0.0833333358168602,0.018262207508087158,0.020490044727921486,-0.0022278372198343277,0.0022278372198343277
2014-05-30,DKK,-0.12058348208665848,-0.0499928779900074,0.0833333358168602,0.017068836838006973,0.019207356497645378,-0.002138519659638405,0.002138519659638405
2014-06-30,DKK,-0.11851413547992706,-0.05026232451200485,0.0833333358168602,0.01682530716061592,0.018889185041189194,-0.0020638778805732727,0.0020638778805732727
2014-07-31,DKK,-0.11635953187942505,-0.0519523099064827,0.0833333358168602,0.0165875107049942,0.018534351140260696,-0.0019468404352664948,0.0019468404352664948
2014-08-29,DKK,-0.10105869919061661,-0.045523107051849365,0.0833333358168602,0.014659533277153969,0.01630242168903351,-0.0016428884118795395,0.0016428884118795395
2014-09-30,DKK,-0.10132382065057755,-0.04018552228808403,0.0833333358168602,0.014638049528002739,0.01643119566142559,-0.0017931461334228516,0.0017931461334228516
2014-10-31,DKK,-0.09722696989774704,-0.04037471115589142,0.0833333358168602,0.014138918370008469,0.015798740088939667,-0.0016598217189311981,0.0016598217189311981
2014-11-28,DKK,-0.08916398882865906,-0.03892848640680313,0.0833333358168602,0.013129977509379387,0.014579634182155132,-0.0014496566727757454,0.0014496566727757454
2014-12-31,DKK,-0.08103589713573456,-0.035828910768032074,0.0833333358168602,0.012088186107575893,0.013372697867453098,-0.001284511759877205,0.001284511759877205
2015-01-30,DKK,-0.05347800254821777,-0.012987323105335236,0.0833333358168602,0.008462312631309032,0.009456172585487366,-0.0009938599541783333,0.0009938599541783333
2015-02-27,DKK,-0.052014805376529694,-0.011418473906815052,0.0833333358168602,0.008270489983260632,0.009253152646124363,-0.0009826626628637314,0.0009826626628637314
2015-03-31,DKK,-0.04863515496253967,-0.016899924725294113,0.0833333358168602,0.007837469689548016,0.008630050346255302,-0.0007925806567072868,0.0007925806567072868
2015-04-30,DKK,-0.05520552396774292,-0.015721991658210754,0.0833333358168602,0.00869207363575697,0.009680863469839096,-0.0009887898340821266,0.0009887898340821266
2015-05-29,DKK,-0.06950099766254425,-0.02179652824997902,0.0833333358168602,0.010544640012085438,0.011813425458967686,-0.001268785446882248,0.001268785446882248
2015-06-30,DKK,-0.08953703194856644,-0.02822662703692913,0.0833333358168602,0.0130870146676898,0.014814970083534718,-0.0017279554158449173,0.0017279554158449173
2015-07-31,DKK,-0.08282037079334259,-0.028077412396669388,0.0833333358168602,0.012255010195076466,0.013778635300695896,-0.0015236251056194305,0.0015236251056194305
2015-08-31,DKK,-0.09108385443687439,-0.03295686095952988,0.0833333358168602,0.013316148892045021,0.014975225552916527,-0.0016590766608715057,0.0016590766608715057
2015-09-30,DKK,-0.084835946559906,-0.029971927404403687,0.0833333358168602,0.012519211508333683,0.014059241861104965,-0.0015400303527712822,0.0015400303527712822
2015-10-30,DKK,-0.0788547471165657,-0.02300039306282997,0.0833333358168602,0.0117266234010458,0.013248298317193985,-0.0015216749161481857,0.0015216749161481857
2015-11-30,DKK,-0.07158376276493073,-0.01417197473347187,0.0833333358168602,0.010768714360892773,0.012265561148524284,-0.0014968467876315117,0.0014968467876315117
2015-12-31,DKK,-0.08302416652441025,-0.023746028542518616,0.0833333358168602,0.012249997816979885,0.01388232596218586,-0.0016323281452059746,0.0016323281452059746
2016-01-29,DKK,-0.06530314683914185,-0.01509543415158987,0.0833333358168602,0.009982683695852757,0.011270977556705475,-0.0012882938608527184,0.0012882938608527184
2016-02-29,DKK,-0.05386492982506752,-0.011079560965299606,0.0833333358168602,0.008508836850523949,0.009549002163112164,-0.0010401653125882149,0.0010401653125882149
2016-03-31,DKK,-0.05714990943670273,-0.013447904959321022,0.0833333358168602,0.008936870843172073,0.010023815557360649,-0.0010869447141885757,0.0010869447141885757
2016-04-29,DKK,-0.06492061913013458,-0.014194737188518047,0.0833333358168602,0.009930426254868507,0.011226369068026543,-0.0012959428131580353,0.0012959428131580353
2016-06-30,DKK,-0.04016716778278351,-0.0029822727665305138,0.0833333358168602,0.006722425110638142,0.0075340429320931435,-0.0008116178214550018,0.0008116178214550018
2016-07-29,DKK,-0.03600209951400757,-0.00146356294862926,0.0833333358168602,0.0061756763607263565,0.006903933361172676,-0.0007282570004463196,0.0007282570004463196
2016-08-31,DKK,-0.036846645176410675,-0.0019421163015067577,0.0833333358168602,0.006286598276346922,0.007028855383396149,-0.0007422571070492268,0.0007422571070492268
2016-09-30,DKK,-0.03590328246355057,-0.001239458448253572,0.0833333358168602,0.0061627947725355625,0.006892153061926365,-0.0007293582893908024,0.0007293582893908024
2016-10-31,DKK,-0.048329271376132965,-0.007142829708755016,0.0833333358168602,0.007787369657307863,0.00874688196927309,-0.0009595123119652271,0.0009595123119652271
2016-11-30,DKK,-0.05796554684638977,-0.009496809914708138,0.0833333358168602,0.009030640125274658,0.010218031704425812,-0.0011873915791511536,0.0011873915791511536
2016-12-30,DKK,-0.05701202154159546,-0.008263613097369671,0.0833333358168602,0.008906091563403606,0.010089503601193428,-0.0011834120377898216,0.0011834120377898216
2017-01-31,DKK,-0.06592336297035217,-0.010592343285679817,0.0833333358168602,0.01004281546920538,0.011443313211202621,-0.001400497741997242,0.001400497741997242
2017-02-28,DKK,-0.05506207048892975,-0.003988910466432571,0.0833333358168602,0.008648411370813847,0.009856097400188446,-0.0012076860293745995,0.0012076860293745995
2017-03-31,DKK,-0.06196460872888565,-0.008899346925318241,0.0833333358168602,0.009537432342767715,0.010853536427021027,-0.0013161040842533112,0.0013161040842533112
2017-04-28,DKK,-0.06322057545185089,-0.009672787971794605,0.0833333358168602,0.009698493406176567,0.011036792770028114,-0.0013382993638515472,0.0013382993638515472
2017-05-31,DKK,-0.06277258694171906,-0.008104074746370316,0.0833333358168602,0.00963693205267191,0.010993151925504208,-0.0013562198728322983,0.0013562198728322983
2017-06-30,DKK,-0.06933236122131348,-0.01286882720887661,0.0833333358168602,0.010480926372110844,0.011936725117266178,-0.0014557987451553345,0.0014557987451553345
2017-07-31,DKK,-0.07079460471868515,-0.011604630388319492,0.0833333358168602,0.010657750070095062,0.01218565646559,-0.001527906395494938,0.001527906395494938
2017-08-31,DKK,-0.05962614715099335,-0.004486170131713152,0.0833333358168602,0.00922891590744257,0.010562126524746418,-0.0013332106173038483,0.0013332106173038483
2017-09-29,DKK,-0.0647042840719223,-0.0062554082833230495,0.0833333358168602,0.009873874485492706,0.011325803585350513,-0.0014519290998578072,0.0014519290998578072
2017-10-31,DKK,-0.060846082866191864,-0.0038881483487784863,0.0833333358168602,0.009381383657455444,0.010762903839349747,-0.0013815201818943024,0.0013815201818943024
2017-11-30,DKK,-0.05967795103788376,-0.004990075249224901,0.0833333358168602,0.009236790239810944,0.010561753064393997,-0.0013249628245830536,0.0013249628245830536
2017-12-29,DKK,-0.06173475831747055,-0.00727984681725502,0.0833333358168602,0.009503073059022427,0.010844828560948372,-0.0013417555019259453,0.0013417555019259453
2018-01-31,DKK,-0.06801308691501617,-0.012223809026181698,0.0833333358168602,0.010312695056200027,0.011741911992430687,-0.0014292169362306595,0.0014292169362306595
2018-02-28,DKK,-0.0712999701499939,-0.012967543676495552,0.0833333358168602,0.010727907530963421,0.012241536751389503,-0.0015136292204260826,0.0015136292204260826
2018-03-30,DKK,-0.06406404078006744,-0.009584290906786919,0.0833333358168602,0.009805153124034405,0.011170001700520515,-0.0013648485764861107,0.0013648485764861107
2018-04-30,DKK,-0.0666281133890152,-0.011141295544803143,0.0833333358168602,0.010133729316294193,0.011544057168066502,-0.0014103278517723083,0.0014103278517723083
2018-05-31,DKK,-0.06084767356514931,-0.007896120660007,0.0833333358168602,0.009392836131155491,0.01069581601768732,-0.0013029798865318298,0.0013029798865318298
2018-06-29,DKK,-0.058441419154405594,-0.0055237035267055035,0.0833333358168602,0.009081460535526276,0.010359344072639942,-0.0012778835371136665,0.0012778835371136665
2018-07-31,DKK,-0.06221863999962807,-0.008255578577518463,0.0833333358168602,0.009567497298121452,0.010904059745371342,-0.0013365624472498894,0.0013365624472498894
2018-08-31,DKK,-0.05919121950864792,-0.006973780691623688,0.0833333358168602,0.009180241264402866,0.01045227237045765,-0.0012720311060547829,0.0012720311060547829
2018-09-28,DKK,-0.06520555168390274,-0.011737006716430187,0.0833333358168602,0.009956913068890572,0.011312094517052174,-0.001355181448161602,0.001355181448161602
2018-10-31,DKK,-0.06296195089817047,-0.00972223374992609,0.0833333358168602,0.009666281752288342,0.01099555566906929,-0.0013292739167809486,0.0013292739167809486
2018-11-30,DKK,-0.05908265709877014,-0.006837365683168173,0.0833333358168602,0.009165924973785877,0.010437574237585068,-0.0012716492637991905,0.0012716492637991905
2018-12-31,DKK,-0.056162029504776,-0.005847706459462643,0.0833333358168602,0.008792282082140446,0.009997086599469185,-0.0012048045173287392,0.0012048045173287392
2019-01-31,DKK,-0.0481286346912384,-0.0025028190575540066,0.0833333358168602,0.007758025545626879,0.008793729357421398,-0.0010357038117945194,0.0010357038117945194
2019-02-28,DKK,-0.04929189011454582,-0.002786261960864067,0.0833333358168602,0.007907610386610031,0.00897155050188303,-0.0010639401152729988,0.0010639401152729988
2019-03-29,DKK,-0.03576628118753433,0.0037874856498092413,0.0833333358168602,0.006154922768473625,0.006955760531127453,-0.0008008377626538277,0.0008008377626538277
2019-04-30,DKK,-0.037340521812438965,0.004173767287284136,0.0833333358168602,0.006361740175634623,0.007210240699350834,-0.0008485005237162113,0.0008485005237162113
2019-05-31,DKK,-0.02698368951678276,0.010148277506232262,0.0833333358168602,0.0050164214335381985,0.005678940564393997,-0.0006625191308557987,0.0006625191308557987
2019-06-28,DKK,-0.0124950697645545,0.018896713852882385,0.0833333358168602,0.0031303672585636377,0.003539011813700199,-0.0004086445551365614,0.0004086445551365614
2019-07-31,DKK,-0.004210838582366705,0.02283366769552231,0.0833333358168602,0.0020379365887492895,0.002295929938554764,-0.0002579933498054743,0.0002579933498054743
2019-08-30,DKK,0.017981261014938354,0.032439280301332474,0.0833333358168602,-0.0009455307736061513,-0.0010508853010833263,0.000105354527477175,0.000105354527477175
2019-09-30,DKK,0.008603043854236603,0.02589547261595726,0.0833333358168602,0.0002889667812269181,0.0003208813723176718,-3.1914591090753675e-05,3.1914591090753675e-05
2019-10-31,DKK,-0.003939156420528889,0.018290765583515167,0.0833333358168602,0.0019528070697560906,0.002175593050196767,-0.0002227859804406762,0.0002227859804406762
2019-11-29,DKK,-0.0075759002938866615,0.014680324122309685,0.0833333358168602,0.00242138491012156,0.002689366228878498,-0.000267981318756938,0.000267981318756938
2019-12-31,DKK,-0.017719240859150887,0.009176327846944332,0.0833333358168602,0.0037685588467866182,0.0041994135826826096,-0.0004308547358959913,0.0004308547358959913
2020-01-31,DKK,-0.0009009155910462141,0.017753029242157936,0.0833333358168602,0.0015235914615914226,0.0016857720911502838,-0.00016218062955886126,0.00016218062955886126
2020-02-28,DKK,0.007679646834731102,0.021794911473989487,0.0833333358168602,0.00036049430491402745,0.0003971093101426959,-3.661500522866845e-05,3.661500522866845e-05
2020-03-31,DKK,-0.01334542129188776,0.0017349602421745658,0.0833333358168602,0.003112481441348791,0.003381409216672182,-0.00026892777532339096,0.00026892777532339096
2020-04-30,DKK,-0.000756162975449115,0.008242933079600334,0.0833333358168602,0.0013905377127230167,0.0015009077033028007,-0.00011036999057978392,0.00011036999057978392
2020-05-29,DKK,-0.003558213822543621,0.006449961103498936,0.0833333358168602,0.0017718191957101226,0.001913669053465128,-0.00014184985775500536,0.00014184985775500536
2020-06-30,DKK,-0.0010101657826453447,0.009614918380975723,0.0833333358168602,0.0014434728072956204,0.001564465812407434,-0.00012099300511181355,0.00012099300511181355
2020-07-31,DKK,0.002543502487242222,0.011392203159630299,0.0833333358168602,0.0009549043606966734,0.0010324863251298666,-7.758196443319321e-05,7.758196443319321e-05
2020-08-31,DKK,-0.0038183412980288267,0.010239352472126484,0.0833333358168602,0.0018505092011764646,0.0020193583332002163,-0.00016884913202375174,0.00016884913202375174
2020-09-30,DKK,0.0027676024474203587,0.013041792437434196,0.0833333358168602,0.0009441746515221894,0.0010251359781250358,-8.096132660284638e-05,8.096132660284638e-05
2020-10-30,DKK,0.006217568181455135,0.016297029331326485,0.0833333358168602,0.0004913907032459974,0.0005347718833945692,-4.338118014857173e-05,4.338118014857173e-05
2020-11-30,DKK,0.003022470511496067,0.013131588697433472,0.0833333358168602,0.000908409187104553,0.0009863359155133367,-7.792672840878367e-05,7.792672840878367e-05
2020-12-31,DKK,0.002699368167668581,0.01255793683230877,0.0833333358168602,0.0009477512794546783,0.0010276783723384142,-7.99270928837359e-05,7.99270928837359e-05
2021-01-29,DKK,-0.0020973961800336838,0.012387726455926895,0.0833333358168602,0.0016308939084410667,0.0017836926272138953,-0.00015279871877282858,0.00015279871877282858
2021-02-26,DKK,-0.017080245539546013,0.004885340575128794,0.0833333358168602,0.00365265179425478,0.0040254369378089905,-0.00037278514355421066,0.00037278514355421066
2021-03-31,DKK,-0.01836167275905609,0.00796259194612503,0.0833333358168602,0.003847977379336953,0.004280285909771919,-0.0004323085304349661,0.0004323085304349661
2021-04-30,DKK,-0.0232833418995142,0.005997108295559883,0.0833333358168602,0.004503379575908184,0.00502433255314827,-0.0005209529772400856,0.0005209529772400856
2021-05-31,DKK,-0.02413727343082428,0.004738652613013983,0.0833333358168602,0.004612139891833067,0.005137778352946043,-0.0005256384611129761,0.0005256384611129761
2021-06-30,DKK,-0.02359306439757347,0.003974451217800379,0.0833333358168602,0.004534862469881773,0.005038863513618708,-0.0005040010437369347,0.0005040010437369347
2021-07-30,DKK,-0.013631559908390045,0.008031750097870827,0.0833333358168602,0.0032004809472709894,0.003533820156008005,-0.0003333392087370157,0.0003333392087370157
2021-08-31,DKK,-0.015437491238117218,0.006863911170512438,0.0833333358168602,0.0034408732317388058,0.0037994366139173508,-0.000358563382178545,0.000358563382178545
2021-09-30,DKK,-0.024425925686955452,0.0034481261391192675,0.0833333358168602,0.00464505422860384,0.005161433480679989,-0.000516379252076149,0.000516379252076149
2021-10-29,DKK,-0.029446013271808624,-0.007504679262638092,0.0833333358168602,0.005281895399093628,0.005767743103206158,-0.00048584770411252975,0.00048584770411252975
2021-11-30,DKK,-0.01857927441596985,0.0020220193546265364,0.0833333358168602,0.0038408227264881134,0.004213626496493816,-0.00037280377000570297,0.00037280377000570297
2021-12-31,DKK,-0.028585586696863174,-0.0027493431698530912,0.0833333358168602,0.005181000102311373,0.005712741054594517,-0.000531740952283144,0.000531740952283144
2022-01-31,DKK,-0.0399298369884491,-0.014745641499757767,0.0833333358168602,0.006682348437607288,0.007297433912754059,-0.0006150854751467705,0.0006150854751467705
2022-02-28,DKK,-0.0639103502035141,-0.029611840844154358,0.0833333358168602,0.009867432527244091,0.010809465311467648,-0.0009420327842235565,0.0009420327842235565
2022-03-31,DKK,-0.0958142876625061,-0.06075402349233627,0.0833333358168602,0.014172575436532497,0.015243385918438435,-0.0010708104819059372,0.0010708104819059372
2022-04-29,DKK,-0.13491114974021912,-0.0901484340429306,0.0833333358168602,0.019347520545125008,0.0207174364477396,-0.0013699159026145935,0.0013699159026145935
2022-05-31,DKK,-0.14894792437553406,-0.10090433061122894,0.0833333358168602,0.021185968071222305,0.022643407806754112,-0.001457439735531807,0.001457439735531807
2022-06-30,DKK,-0.17724034190177917,-0.1251787543296814,0.0833333358168602,0.02489524707198143,0.026416581124067307,-0.0015213340520858765,0.0015213340520858765
2022-07-29,DKK,-0.14219951629638672,-0.10565993934869766,0.0833333358168602,0.020473768934607506,0.02155958116054535,-0.0010858122259378433,0.0010858122259378433
2022-08-31,DKK,-0.21215581893920898,-0.1778789460659027,0.0833333358168602,0.029886236414313316,0.030586963519454002,-0.000700727105140686,0.000700727105140686
2022-09-30,DKK,-0.2626135051250458,-0.22650791704654694,0.0833333358168602,0.03626886382699013,0.036748528480529785,-0.0004796646535396576,0.0004796646535396576
2022-10-31,DKK,-0.25834956765174866,-0.22432638704776764,0.0833333358168602,0.035788919776678085,0.03621426224708557,-0.00042534247040748596,0.00042534247040748596
2022-11-30,DKK,-0.23505914211273193,-0.21534088253974915,0.0833333358168602,0.033185072243213654,0.03319820016622543,-1.3127923011779785e-05,1.3127923011779785e-05
2022-12-30,DKK,-0.277383029460907,-0.25493085384368896,0.0833333358168602,0.03839333727955818,0.03827477991580963,0.00011855736374855042,0.00011855736374855042
2023-01-31,DKK,-0.2619035243988037,-0.24501565098762512,0.0833333358168602,0.036628302186727524,0.03638293594121933,0.00024536624550819397,0.00024536624550819397
2023-02-28,DKK,-0.29418522119522095,-0.2746013402938843,0.0833333358168602,0.040468666702508926,0.04015587642788887,0.00031279027462005615,0.00031279027462005615
2023-03-31,DKK,-0.27689552307128906,-0.25856882333755493,0.0833333358168602,0.03842921555042267,0.03815862536430359,0.0002705901861190796,0.0002705901861190796
2023-04-28,DKK,-0.2750829756259918,-0.25692814588546753,0.0833333358168602,0.038213953375816345,0.03794587403535843,0.00026807934045791626,0.00026807934045791626
2023-05-31,DKK,-0.2759283781051636,-0.25884944200515747,0.0833333358168602,0.03834095597267151,0.03802839294075966,0.00031256303191185,0.00031256303191185
2023-06-30,DKK,-0.28962910175323486,-0.28081297874450684,0.0833333358168602,0.0401722714304924,0.03948485851287842,0.0006874129176139832,0.0006874129176139832
2023-07-31,DKK,-0.2892680764198303,-0.27352920174598694,0.0833333358168602,0.039973482489585876,0.03954293951392174,0.0004305429756641388,0.0004305429756641388
2023-08-31,DKK,-0.2866296172142029,-0.2694496810436249,0.0833333358168602,0.03962614759802818,0.039262447506189346,0.00036370009183883667,0.00036370009183883667
2023-09-29,DKK,-0.30889248847961426,-0.2836841642856598,0.0833333358168602,0.04206128418445587,0.04187975823879242,0.00018152594566345215,0.00018152594566345215
2023-10-31,DKK,-0.30265194177627563,-0.27184316515922546,0.0833333358168602,0.04121004045009613,0.04126489907503128,-5.4858624935150146e-05,5.4858624935150146e-05
2023-11-30,DKK,-0.2777242362499237,-0.2544572055339813,0.0833333358168602,0.0384162962436676,0.038326021283864975,9.027495980262756e-05,9.027495980262756e-05
2023-12-29,DKK,-0.2366223782300949,-0.21906135976314545,0.0833333358168602,0.0334353893995285,0.0333564430475235,7.894635200500488e-05,7.894635200500488e-05
2024-01-31,DKK,-0.2422667145729065,-0.2229842245578766,0.0833333358168602,0.03411320969462395,0.03406843915581703,4.477053880691528e-05,4.477053880691528e-05
2024-02-29,DKK,-0.26136264204978943,-0.24458152055740356,0.0833333358168602,0.036563728004693985,0.036317404359579086,0.0002463236451148987,0.0002463236451148987
2010-01-29,EUR,-0.23182201385498047,-0.13632217049598694,0.0833333358168602,0.03106367401778698,0.03393358364701271,-0.002869909629225731,0.002869909629225731
2010-02-26,EUR,-0.2217252254486084,-0.12528154253959656,0.0833333358168602,0.029766492545604706,0.032713405787944794,-0.002946913242340088,0.002946913242340088
2010-03-31,EUR,-0.21888795495033264,-0.12326377630233765,0.0833333358168602,0.02942303940653801,0.032351795583963394,-0.0029287561774253845,0.0029287561774253845
2010-04-30,EUR,-0.21305695176124573,-0.12171620875597,0.0833333358168602,0.028768425807356834,0.03156580403447151,-0.0027973782271146774,0.0027973782271146774
2010-05-31,EUR,-0.19615548849105835,-0.1139092743396759,0.0833333358168602,0.02677755616605282,0.0293074082583189,-0.0025298520922660828,0.0025298520922660828
2010-06-30,EUR,-0.19582441449165344,-0.1140083521604538,0.0833333358168602,0.026743149384856224,0.029258882626891136,-0.002515733242034912,0.002515733242034912
2010-07-30,EUR,-0.20254230499267578,-0.11806142330169678,0.0833333358168602,0.027558235451579094,0.03014763817191124,-0.0025894027203321457,0.0025894027203321457
