time,z1_p5,z2_p5,z1_p25,z2_p25,z1_p50,z2_p50,z1_p75,z2_p75,z1_p95,z2_p95,z1_mean,z2_mean
0.0,-0.12545444905955877,-0.07320732892350157,-0.12545444905955877,-0.07320732892350157,-0.12545444905955877,-0.07320732892350157,-0.12545444905955877,-0.07320732892350157,-0.12545444905955877,-0.07320732892350157,-0.1254544490595588,-0.07320732892350157
0.08333333333333333,-0.5262450849607927,-0.19605302894540994,-0.29830424820795964,-0.14901519254562362,-0.12474292932069907,-0.11717882790233133,0.040178507764033165,-0.08362431024168891,0.28419964149191523,-0.039716449322969076,-0.12582807875559865,-0.11691455649579106
0.16666666666666666,-0.6593426289065367,-0.33879995112892497,-0.3424897793498274,-0.1899894734067269,-0.12194712197095695,-0.13438485511674816,0.0874864496444066,-0.09566582049783243,0.4186266072437346,-0.04336730328723707,-0.12411081344978422,-0.15444543283675718
0.25,-0.7305353669158364,-0.44258951949748165,-0.3710948683741068,-0.22310686636253393,-0.11019558400790394,-0.15240978655354803,0.1275466490797587,-0.10776816489392489,0.4930543017663694,-0.035403704221702983,-0.11747482784217231,-0.18185184713786037
0.3333333333333333,-0.7849960887891319,-0.5187549761957685,-0.3927904777736639,-0.24475918845381517,-0.11793026509166465,-0.16190996094277987,0.15677146094398153,-0.11553031907528805,0.5535518188883641,-0.04089044688327678,-0.11387528517226937,-0.20135524844576644
0.41666666666666663,-0.8682324530778625,-0.5468418888800416,-0.4174115857368368,-0.2647711637008545,-0.11126283337674653,-0.17033115367253204,0.18987608874005135,-0.12217446084106906,0.5794320618385627,-0.04342599190774761,-0.11436015018178715,-0.21747909539263158
0.5,-0.8676028398924209,-0.6316714125661721,-0.4409337585369067,-0.281125441371448,-0.11664693021844139,-0.17949284509371022,0.21026418802403726,-0.1282324623914667,0.6191331154555257,-0.0386716201459717,-0.1134599490617758,-0.23198517403554805
0.5833333333333333,-0.9156951972917287,-0.6659954820046008,-0.44580461879736255,-0.2976478149751145,-0.1206485411949221,-0.183658452684211,0.22468223490213307,-0.13375598392404606,0.6515635424381344,-0.03702622035736489,-0.11171442560236627,-0.2438778405115261
0.6666666666666666,-0.9256448947370038,-0.7219860558037589,-0.4477809960331587,-0.30338493028570274,-0.10898872905142709,-0.18895379662634393,0.2442928043746123,-0.1361473121543806,0.7029385514053106,-0.04312836586828188,-0.10312724347597492,-0.255582753225986
0.75,-0.9605975291608223,-0.7271991376056122,-0.45809797928455165,-0.3063239154549042,-0.1260304719887534,-0.19568258918054574,0.2500077576797104,-0.13792594395510469,0.7302664825856384,-0.049670837171061646,-0.10449792708498745,-0.2603037636540391
