epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
0,0.9819714169716462,0.9819714169716462,0.00018977376447870163,0.013775839882878345,131.97623189290363,1470,0,197.18112182617188,116.98283386230469,128.84994506835938,137.59400939941406,151.38125610351562,123.86217498779297,123.1590347290039,93.3841552734375,115.39155578613281
99,88.32000141695607,87.33802999998443,8.940019574611081e-06,0.0029899865509080605,31.244986216227215,1470,0,24.161535263061523,29.547508239746094,33.0713996887207,36.14144515991211,30.3414363861084,24.366212844848633,40.477909088134766,26.037965774536133,37.05946350097656
199,184.26753179193474,95.94753037497867,6.198281747002715e-06,0.002489634862184155,23.343004438612194,1470,0,20.148998260498047,22.088520050048828,22.31193733215332,28.337581634521484,21.3510799407959,17.87112808227539,30.950937271118164,20.534255981445312,26.49260139465332
299,293.8174734999193,109.54994170798454,5.508040769299299e-06,0.002346921551586098,22.02931139204237,1470,0,23.82332992553711,18.967973709106445,20.99441146850586,27.987226486206055,20.457853317260742,15.278481483459473,30.290794372558594,16.912181854248047,23.551549911499023
399,410.70176445890684,116.88429095898755,4.450436653296121e-06,0.0021096058051911313,20.71886189778646,1470,0,20.690013885498047,17.58047103881836,20.08458137512207,25.389944076538086,21.212318420410156,16.938995361328125,26.395795822143555,15.660722732543945,22.51691436767578
499,528.5853005419485,117.88353608304169,3.6797246627806967e-06,0.0019182608432589915,18.56194379594591,1470,0,18.779497146606445,15.37999153137207,17.78578758239746,22.99180030822754,20.10009765625,14.368209838867188,22.461811065673828,14.910460472106934,20.27983856201172
599,645.8365954998881,117.25129495793954,3.026393311042089e-06,0.0017396532157421746,16.723841349283852,1470,0,17.500492095947266,13.993127822875977,15.726170539855957,21.511507034301758,17.596933364868164,13.546112060546875,20.72440528869629,12.37515926361084,17.540664672851562
699,764.1536652499344,118.31706975004636,2.766233725122554e-06,0.0016631998452148059,16.5027748743693,1470,0,16.663055419921875,14.504817962646484,15.457975387573242,21.81813621520996,15.807831764221191,13.580976486206055,20.669519424438477,12.144716262817383,17.877944946289062
799,877.1015874999575,112.94792225002311,2.551371799076101e-06,0.0015973014114675104,15.361272176106771,1470,0,15.897791862487793,14.289712905883789,13.712794303894043,21.257123947143555,13.539509773254395,12.823369979858398,18.426706314086914,11.410286903381348,16.894153594970703
899,996.6420962919947,119.54050879203714,2.3368704725206564e-06,0.0015286825937782691,14.681999736362034,1470,0,15.80709457397461,13.435267448425293,13.44078540802002,19.327770233154297,13.955804824829102,12.339174270629883,17.018722534179688,11.18289566040039,15.63048267364502
