tau1,error,abs_error
1.0,-0.009206034674425802,0.009206034674425802
1.0,-0.009630049352421559,0.009630049352421559
1.0,-0.008449406747170735,0.008449406747170735
1.0,-0.007908446501623576,0.007908446501623576
1.0,-0.008077983593145724,0.008077983593145724
1.0,-0.007750741098764127,0.007750741098764127
1.0,-0.007939194875897407,0.007939194875897407
1.0,-0.007394969567806539,0.007394969567806539
1.0,-0.006093009068031265,0.006093009068031265
1.0,-0.006917344993913568,0.006917344993913568
1.0,-0.007189442399593612,0.007189442399593612
1.0,-0.00749854835294108,0.00749854835294108
1.0,-0.007390619759072153,0.007390619759072153
1.0,-0.007273272494547692,0.007273272494547692
1.0,-0.007721642334465199,0.007721642334465199
1.0,-0.007345337880222111,0.007345337880222111
1.0,-0.006964299930224967,0.006964299930224967
1.0,-0.007983103227704694,0.007983103227704694
1.0,-0.008096102337489086,0.008096102337489086
1.0,-0.00943891290363686,0.00943891290363686
1.0,-0.008608512373054412,0.008608512373054412
1.0,-0.008895564858856585,0.008895564858856585
1.0,-0.009943751278140858,0.009943751278140858
1.0,-0.008910004360759269,0.008910004360759269
1.0,-0.00903395133110093,0.00903395133110093
1.0,-0.008408809789298914,0.008408809789298914
1.0,-0.009426258998758853,0.009426258998758853
1.0,-0.009650251334904013,0.009650251334904013
1.0,-0.010607961159568639,0.010607961159568639
1.0,-0.010028682940832666,0.010028682940832666
1.0,-0.009812420635668867,0.009812420635668867
1.0,-0.010350564277132088,0.010350564277132088
1.0,-0.010974014094939186,0.010974014094939186
1.0,-0.011860903668818229,0.011860903668818229
1.0,-0.011856867757991912,0.011856867757991912
1.0,-0.013872440022507454,0.013872440022507454
1.0,-0.014491127989186718,0.014491127989186718
1.0,-0.014324739234512815,0.014324739234512815
1.0,-0.01305961107336603,0.01305961107336603
1.0,-0.01360824782366907,0.01360824782366907
1.0,-0.014896288396338962,0.014896288396338962
1.0,-0.015277142895217057,0.015277142895217057
1.0,-0.015786495363146646,0.015786495363146646
1.0,-0.01658309127070143,0.01658309127070143
1.0,-0.016207858145365194,0.016207858145365194
1.0,-0.016097806776743443,0.016097806776743443
1.0,-0.016910474094687135,0.016910474094687135
1.0,-0.016636683350192243,0.016636683350192243
1.0,-0.016350209990650708,0.016350209990650708
1.0,-0.016370619280614073,0.016370619280614073
1.0,-0.01584703878510686,0.01584703878510686
1.0,-0.015232975146918688,0.015232975146918688
1.0,-0.014840840578087058,0.014840840578087058
1.0,-0.0146641605859687,0.0146641605859687
1.0,-0.014525402659639097,0.014525402659639097
1.0,-0.013722546832271677,0.013722546832271677
1.0,-0.013941040976134016,0.013941040976134016
1.0,-0.013791802704003521,0.013791802704003521
1.0,-0.01300778133799491,0.01300778133799491
1.0,-0.01224018555369677,0.01224018555369677
1.0,-0.010269194298732558,0.010269194298732558
1.0,-0.012129443574687763,0.012129443574687763
1.0,-0.011790965087541624,0.011790965087541624
1.0,-0.012297489785259332,0.012297489785259332
1.0,-0.013390581786727581,0.013390581786727581
1.0,-0.01436599790327656,0.01436599790327656
1.0,-0.013380147780141394,0.013380147780141394
1.0,-0.013929631534527774,0.013929631534527774
1.0,-0.012764920793010531,0.012764920793010531
1.0,-0.013259008267147421,0.013259008267147421
1.0,-0.012323488506610459,0.012323488506610459
1.0,-0.012741431971276813,0.012741431971276813
1.0,-0.011532800352939226,0.011532800352939226
1.0,-0.010300254033379592,0.010300254033379592
1.0,-0.010293717080825625,0.010293717080825625
1.0,-0.010653457744327917,0.010653457744327917
1.0,-0.010366349021357746,0.010366349021357746
1.0,-0.008822307250528377,0.008822307250528377
1.0,-0.008402488044693675,0.008402488044693675
1.0,-0.009160693852498649,0.009160693852498649
1.0,-0.009556900910250396,0.009556900910250396
1.0,-0.010636685855364664,0.010636685855364664
1.0,-0.012510366201223911,0.012510366201223911
1.0,-0.012614167324970157,0.012614167324970157
1.0,-0.013016630899688918,0.013016630899688918
1.0,-0.013278612032917112,0.013278612032917112
1.0,-0.013235748503227441,0.013235748503227441
1.0,-0.013001562841140561,0.013001562841140561
1.0,-0.012827549542934129,0.012827549542934129
1.0,-0.013232116548239074,0.013232116548239074
1.0,-0.01346874808264243,0.01346874808264243
1.0,-0.01241983856556823,0.01241983856556823
1.0,-0.012913803942891256,0.012913803942891256
1.0,-0.012877427463497484,0.012877427463497484
1.0,-0.012168208666483455,0.012168208666483455
1.0,-0.01172468228832629,0.01172468228832629
1.0,-0.012534368439389126,0.012534368439389126
1.0,-0.012300390460940693,0.012300390460940693
1.0,-0.011127487009319478,0.011127487009319478
1.0,-0.011400086046916086,0.011400086046916086
1.0,-0.011456348827450408,0.011456348827450408
1.0,-0.01109226461405435,0.01109226461405435
1.0,-0.010914737932293334,0.010914737932293334
1.0,-0.010626282484083573,0.010626282484083573
1.0,-0.011422436439520282,0.011422436439520282
1.0,-0.011456201900181942,0.011456201900181942
1.0,-0.01112601754984497,0.01112601754984497
1.0,-0.01035925459362863,0.01035925459362863
1.0,-0.010033428244529359,0.010033428244529359
1.0,-0.010698152320607331,0.010698152320607331
1.0,-0.010065202691369624,0.010065202691369624
1.0,-0.010923548489981167,0.010923548489981167
1.0,-0.010180336717173626,0.010180336717173626
1.0,-0.010096191661600352,0.010096191661600352
1.0,-0.009696438831065675,0.009696438831065675
1.0,-0.007780393069413224,0.007780393069413224
1.0,-0.008063009628935969,0.008063009628935969
1.0,-0.00843422381238725,0.00843422381238725
1.0,-0.008455924147811995,0.008455924147811995
1.0,-0.010032121195774976,0.010032121195774976
1.0,-0.007912434586392451,0.007912434586392451
1.0,-0.0067542053599100645,0.0067542053599100645
1.0,-0.006038632320680895,0.006038632320680895
1.0,-0.007345353367925991,0.007345353367925991
1.0,-0.007227321793948108,0.007227321793948108
1.0,-0.007514993743375354,0.007514993743375354
1.0,-0.0068558376591813614,0.0068558376591813614
1.0,-0.008289171835438841,0.008289171835438841
1.0,-0.007524790924281918,0.007524790924281918
1.0,-0.00799878043738259,0.00799878043738259
1.0,-0.009609299853058343,0.009609299853058343
1.0,-0.01015746445501634,0.01015746445501634
1.0,-0.01196505275382656,0.01196505275382656
1.0,-0.016170206372836286,0.016170206372836286
1.0,-0.01726264553982456,0.01726264553982456
1.0,-0.016509102958037036,0.016509102958037036
1.0,-0.016023764256524534,0.016023764256524534
1.0,-0.013620124753507096,0.013620124753507096
1.0,-0.011582895225833723,0.011582895225833723
1.0,-0.011716140320117129,0.011716140320117129
1.0,-0.01349257204973255,0.01349257204973255
1.0,-0.013248385227716384,0.013248385227716384
1.0,-0.012630283694835029,0.012630283694835029
1.0,-0.012165390148210088,0.012165390148210088
1.0,-0.012071409421260032,0.012071409421260032
1.0,-0.01278758232011681,0.01278758232011681
1.0,-0.012157260691818092,0.012157260691818092
1.0,-0.010619264532398306,0.010619264532398306
1.0,-0.009719685921165549,0.009719685921165549
1.0,-0.008418250261233523,0.008418250261233523
1.0,-0.008252037111827717,0.008252037111827717
1.0,-0.0076035809871347615,0.0076035809871347615
1.0,-0.0061618665107826265,0.0061618665107826265
1.0,-0.007236217606030652,0.007236217606030652
1.0,-0.0071988031162089836,0.0071988031162089836
1.0,-0.007131262978205537,0.007131262978205537
1.0,-0.007377216925711555,0.007377216925711555
1.0,-0.0061595387146639174,0.0061595387146639174
1.0,-0.007213535139850756,0.007213535139850756
1.0,-0.006846629911264078,0.006846629911264078
1.0,-0.005926482568508702,0.005926482568508702
1.0,-0.0035571063484920243,0.0035571063484920243
1.0,-0.004741519660244699,0.004741519660244699
1.0,-0.006000166293528238,0.006000166293528238
1.0,-0.006948978903721127,0.006948978903721127
1.0,-0.007379645584558607,0.007379645584558607
1.0,-0.006947156567333371,0.006947156567333371
1.0,-0.006053825279443259,0.006053825279443259
1.0,-0.0069656435784195905,0.0069656435784195905
1.0,-0.006751278108921864,0.006751278108921864
1.0,-0.023061487826970536,0.023061487826970536
1.0,-0.02298326573811909,0.02298326573811909
1.0,-0.020270765207019946,0.020270765207019946
1.0,-0.01916098523065585,0.01916098523065585
1.0,-0.018693351842968657,0.018693351842968657
1.0,-0.020343118585632924,0.020343118585632924
1.0,-0.02012850763833668,0.02012850763833668
1.0,-0.019430070659356875,0.019430070659356875
1.0,-0.017612235263118357,0.017612235263118357
1.0,-0.018417642078463352,0.018417642078463352
1.0,-0.017739462044866084,0.017739462044866084
1.0,-0.018209818605931398,0.018209818605931398
1.0,-0.019290962663756878,0.019290962663756878
1.0,-0.018531580895558154,0.018531580895558154
1.0,-0.018943868186154792,0.018943868186154792
1.0,-0.018860806259809494,0.018860806259809494
1.0,-0.018604170002154072,0.018604170002154072
1.0,-0.018968349868543576,0.018968349868543576
1.0,-0.018222492504483767,0.018222492504483767
1.0,-0.01779562349242501,0.01779562349242501
1.0,-0.01706514844038276,0.01706514844038276
1.0,-0.017697540192229,0.017697540192229
