as_of_date,ccy,z_1,z_2
2023-04-28,AUD,-0.1727925,-0.05703419
2023-05-31,AUD,-0.18823306,-0.06488405
2023-06-30,AUD,-0.20752896,-0.078894466
2023-07-31,AUD,-0.20492506,-0.07403977
2023-08-31,AUD,-0.19941059,-0.06803451
2023-09-29,AUD,-0.21397904,-0.06911978
2023-10-31,AUD,-0.23451413,-0.0732396
2023-11-30,AUD,-0.21580508,-0.06953876
2023-12-29,AUD,-0.19232583,-0.06551831
2024-01-31,AUD,-0.19188643,-0.062370386
2024-02-29,AUD,-0.20053001,-0.06567098
2010-01-29,CAD,-0.12455953,0.017373266
2010-02-26,CAD,-0.124984324,0.01716348
2010-03-31,CAD,-0.13683471,0.0036124273
2010-04-30,CAD,-0.14433244,-0.0030321993
2010-05-31,CAD,-0.13742438,-0.002978156
2010-06-30,CAD,-0.12501623,0.007182027
2010-07-30,CAD,-0.12353674,0.00672927
2010-08-31,CAD,-0.108179085,0.008855089
2010-09-30,CAD,-0.11002842,0.0015815046
2010-10-29,CAD,-0.11163979,0.0038771166
2010-11-30,CAD,-0.122987956,-0.0021870567
2010-12-31,CAD,-0.1277013,-0.0019448048
2011-01-31,CAD,-0.1308029,0.0015282071
2011-02-28,CAD,-0.13726038,-0.0035240427
2011-03-31,CAD,-0.14030488,-0.002787185
2011-04-29,CAD,-0.13449728,-0.0014720932
2011-05-31,CAD,-0.1253436,0.00028001211
2011-06-30,CAD,-0.12712003,0.0011916348
2011-07-29,CAD,-0.11582736,0.001996745
2011-08-31,CAD,-0.098862566,0.006751959
2011-09-30,CAD,-0.08708665,0.008815746
2011-10-31,CAD,-0.09483471,0.007776294
2011-11-30,CAD,-0.0884997,0.0027041233
2011-12-30,CAD,-0.08425384,0.0014218965
2012-01-31,CAD,-0.08473884,0.0008434611
2012-02-29,CAD,-0.09309284,-0.0001570387
2012-03-30,CAD,-0.098802656,-0.0014193668
2012-04-30,CAD,-0.10211401,-0.006788394
2012-05-31,CAD,-0.08286269,-0.0050597624
2012-06-29,CAD,-0.08610983,-0.0021304106
2012-07-31,CAD,-0.08632263,-0.0053314366
2012-08-31,CAD,-0.088351354,-0.0074710874
2012-09-28,CAD,-0.08607376,-0.005012006
2012-10-31,CAD,-0.087548696,-0.003719046
2012-11-30,CAD,-0.08627125,-0.004897568
2012-12-31,CAD,-0.09017724,-0.0056996928
2013-01-31,CAD,-0.09527055,-0.0036101202
2013-02-28,CAD,-0.08936408,6.69985e-06
2013-03-29,CAD,-0.09111945,-0.0014883194
2013-04-30,CAD,-0.086469844,-0.0024908038
2013-05-31,CAD,-0.09789983,-0.0027397075
2013-06-28,CAD,-0.11003944,-0.0022416452
2013-07-31,CAD,-0.10985838,-0.00063112925
2013-08-30,CAD,-0.11358103,0.00075933506
2013-09-30,CAD,-0.11202075,0.002385491
2013-10-31,CAD,-0.10766994,0.0034416777
2013-11-29,CAD,-0.10825328,0.0056281146
2013-12-31,CAD,-0.11424127,0.005567026
2014-01-31,CAD,-0.101967834,0.0060443385
2014-02-28,CAD,-0.10289832,0.004384308
2014-03-31,CAD,-0.10526237,0.0028624155
2014-04-30,CAD,-0.104347624,0.0018626701
2014-05-30,CAD,-0.10006343,0.0011224272
2014-06-30,CAD,-0.1019102,0.00026847256
2014-07-31,CAD,-0.10003373,-0.00088227936
2014-08-29,CAD,-0.09694887,-0.0028061178
2014-09-30,CAD,-0.10033175,-0.0024299878
2014-10-31,CAD,-0.09711524,-0.0029260004
2014-11-28,CAD,-0.092741944,-0.0042286185
2014-12-31,CAD,-0.091658935,-0.0062736636
2015-01-30,CAD,-0.063247755,0.0043588406
2015-02-27,CAD,-0.067258224,0.0047160215
2015-03-31,CAD,-0.06917522,0.0047640605
2015-04-30,CAD,-0.07767447,0.0021781286
2015-05-29,CAD,-0.07687745,0.0045505227
2015-06-30,CAD,-0.07818851,0.008766172
2015-07-31,CAD,-0.069305986,0.0114231715
2015-08-31,CAD,-0.06940258,0.012267264
2015-09-30,CAD,-0.06834596,0.008164339
2015-10-30,CAD,-0.07123632,0.0073805563
2015-11-30,CAD,-0.070957735,0.0062566963
2015-12-31,CAD,-0.07039626,0.0079936655
2016-01-29,CAD,-0.06066136,0.008223955
2016-02-29,CAD,-0.05634544,0.0020425061
2016-03-31,CAD,-0.06117143,0.0018630141
2016-04-29,CAD,-0.06976777,-0.0005488283
2016-05-31,CAD,-0.06505226,-0.0010981689
2016-06-30,CAD,-0.055669673,-0.001546276
2016-07-29,CAD,-0.055412937,-0.003897532
2016-08-31,CAD,-0.05467771,-0.0054523423
2016-09-30,CAD,-0.054170333,-0.0041439636
2016-10-31,CAD,-0.059558794,-0.0016432601
2016-11-30,CAD,-0.07101007,-0.00047927737
2016-12-30,CAD,-0.07575498,-0.0013348034
2017-01-31,CAD,-0.077397145,-0.00019461043
2017-02-28,CAD,-0.07475853,-0.0013163296
2017-03-31,CAD,-0.07593407,-0.0012295578
2017-04-28,CAD,-0.07235028,-0.0013316823
2017-05-31,CAD,-0.070514806,-0.0013547222
2017-06-30,CAD,-0.08586658,-0.009418318
2017-07-31,CAD,-0.095698714,-0.01264987
2017-08-31,CAD,-0.091154106,-0.014627128
2017-09-29,CAD,-0.101529256,-0.019338408
2017-10-31,CAD,-0.097023204,-0.017266648
2017-11-30,CAD,-0.095880575,-0.018449068
2017-12-29,CAD,-0.10367398,-0.023200843
2018-07-31,CAD,-0.11875287,-0.032779817
2018-08-31,CAD,-0.117143504,-0.03384013
2018-09-28,CAD,-0.124631494,-0.035553284
2018-10-31,CAD,-0.13011286,-0.038026933
2018-11-30,CAD,-0.12294128,-0.03523082
2018-12-31,CAD,-0.11137983,-0.030781357
2019-01-31,CAD,-0.10846989,-0.029501624
2019-02-28,CAD,-0.10849902,-0.028280979
2019-03-29,CAD,-0.09536767,-0.02576793
2019-04-30,CAD,-0.0976492,-0.02385755
2019-05-31,CAD,-0.08956536,-0.023418615
2019-06-28,CAD,-0.08705591,-0.025180252
2019-07-31,CAD,-0.088900425,-0.02644387
2019-08-30,CAD,-0.07705281,-0.025320986
2019-09-30,CAD,-0.08502721,-0.0297583
2019-10-31,CAD,-0.0865719,-0.026957845
2019-11-29,CAD,-0.08890122,-0.028132338
2019-12-31,CAD,-0.09844475,-0.028881148
2020-01-31,CAD,-0.08177416,-0.025456887
2020-02-28,CAD,-0.070751,-0.019858772
2020-03-31,CAD,-0.04743852,-0.0040180744
2020-04-30,CAD,-0.041988317,0.0003019486
2020-05-29,CAD,-0.04078058,0.0013533407
2020-06-30,CAD,-0.04119656,0.00089197
2020-07-31,CAD,-0.03833579,0.0006592192
2020-08-31,CAD,-0.04268285,0.0031082695
2020-09-30,CAD,-0.0418654,0.0028882197
2020-10-30,CAD,-0.04410936,0.0050198357
2020-11-30,CAD,-0.04536412,0.0042307894
2020-12-31,CAD,-0.045170836,0.0062197815
2021-01-29,CAD,-0.049671117,0.009080721
2021-02-26,CAD,-0.062910795,0.008381923
2021-03-31,CAD,-0.0694051,0.012410939
2021-04-30,CAD,-0.06778231,0.011599385
2021-05-31,CAD,-0.066491224,0.010117782
2021-06-30,CAD,-0.06680438,0.004720991
2021-07-30,CAD,-0.06188796,0.0049497294
2021-08-31,CAD,-0.06303185,0.004290587
2021-09-30,CAD,-0.07223277,0.0032385853
2021-10-29,CAD,-0.08864558,-0.011164456
2021-11-30,CAD,-0.0830549,-0.012753123
2021-12-31,CAD,-0.08191332,-0.013888531
2022-01-31,CAD,-0.096962444,-0.017542733
2022-02-28,CAD,-0.10047604,-0.020448508
2022-03-31,CAD,-0.12861876,-0.035702508
2022-04-29,CAD,-0.14822441,-0.043296255
2022-05-31,CAD,-0.1483347,-0.043528665
2022-06-30,CAD,-0.1664489,-0.05405078
2022-07-29,CAD,-0.15218674,-0.055981334
2022-08-31,CAD,-0.1782737,-0.07080108
2022-09-30,CAD,-0.18261418,-0.074718654
2022-10-31,CAD,-0.18789557,-0.07775877
2022-11-30,CAD,-0.17924814,-0.08066602
2022-12-30,CAD,-0.19073816,-0.08124439
2023-01-31,CAD,-0.1764009,-0.0791867
2023-02-28,CAD,-0.19337235,-0.084918946
2023-03-31,CAD,-0.17517547,-0.07858061
2023-04-28,CAD,-0.17489535,-0.07937291
2023-05-31,CAD,-0.1941384,-0.08978227
2023-06-30,CAD,-0.20357196,-0.09973773
2023-07-31,CAD,-0.21152462,-0.100391
2023-08-31,CAD,-0.2126372,-0.0987376
2023-09-29,CAD,-0.22591569,-0.09867984
2023-10-31,CAD,-0.22076745,-0.0909709
2023-11-30,CAD,-0.19661951,-0.08486525
2023-12-29,CAD,-0.17656715,-0.07990384
2024-01-31,CAD,-0.18800537,-0.08277311
2024-02-29,CAD,-0.19547214,-0.08469265
2010-01-29,DKK,-0.14069532,-0.0115131885
2010-02-26,DKK,-0.13495299,-0.0077361027
2010-03-31,DKK,-0.13263354,-0.0065916614
2010-04-30,DKK,-0.12828128,-0.0066426327
2010-05-31,DKK,-0.11601185,-0.0059044855
2010-06-30,DKK,-0.11469928,-0.0062420475
2010-07-30,DKK,-0.11869177,-0.005544063
2010-08-31,DKK,-0.09819037,-0.010310974
2010-09-30,DKK,-0.10969749,-0.01287691
2010-10-29,DKK,-0.11669604,-0.014275588
2010-11-30,DKK,-0.12226399,-0.010690916
2010-12-31,DKK,-0.13166688,-0.009615505
2011-01-31,DKK,-0.13963547,-0.014732884
2011-02-28,DKK,-0.1402704,-0.015679833
2011-03-31,DKK,-0.15144637,-0.021330368
2011-04-29,DKK,-0.14859892,-0.020541396
2011-05-31,DKK,-0.13849516,-0.017376687
2011-06-30,DKK,-0.14287813,-0.016546652
2011-08-31,DKK,-0.113711,-0.0071366774
2011-09-30,DKK,-0.09639241,-0.007968705
2011-10-31,DKK,-0.10125292,-0.008157437
2011-11-30,DKK,-0.093682736,-0.004380989
2011-12-30,DKK,-0.081152156,-0.001339016
2012-01-31,DKK,-0.08093851,-0.00039095906
2012-02-29,DKK,-0.085459985,-0.0008875417
2012-03-30,DKK,-0.086748146,-0.00065060955
2012-04-30,DKK,-0.08240193,0.0022684063
2012-05-31,DKK,-0.060294893,-0.0008185241
2012-06-29,DKK,-0.068122834,0.0070439535
2012-07-31,DKK,-0.05875255,0.012757291
2012-08-31,DKK,-0.059367456,0.011971781
2012-09-28,DKK,-0.063836806,0.011778192
2012-10-31,DKK,-0.066538855,0.010496089
2012-11-30,DKK,-0.05988789,0.014296154
2012-12-31,DKK,-0.058117956,0.01400613
2013-01-31,DKK,-0.073647626,0.0074219024
2013-02-28,DKK,-0.065536655,0.013022067
2013-03-29,DKK,-0.06298104,0.012862927
2013-04-30,DKK,-0.056479808,0.012618012
2013-05-31,DKK,-0.064316735,0.014282429
2013-06-28,DKK,-0.07456021,0.011206527
2013-07-31,DKK,-0.07335733,0.012623323
2013-08-30,DKK,-0.08251302,0.010838995
2013-09-30,DKK,-0.0789894,0.012064687
2013-10-31,DKK,-0.074552,0.014102206
2013-11-29,DKK,-0.07224507,0.017375983
2013-12-31,DKK,-0.07888507,0.016032038
2014-01-31,DKK,-0.072061695,0.01604892
2014-02-28,DKK,-0.0715171,0.015562374
2014-03-31,DKK,-0.0704775,0.014845644
2014-04-30,DKK,-0.067641445,0.014825851
2014-05-30,DKK,-0.06264941,0.01591757
2014-06-30,DKK,-0.061653253,0.014692744
2014-07-31,DKK,-0.06066867,0.0125362165
2014-08-29,DKK,-0.052627366,0.010625312
2014-09-30,DKK,-0.052458145,0.014445697
2014-10-31,DKK,-0.050423626,0.012569055
2014-11-28,DKK,-0.046311937,0.010131296
2014-12-31,DKK,-0.042131975,0.00900638
2015-01-30,DKK,-0.027100416,0.013647913
2015-02-27,DKK,-0.026214961,0.014226543
2015-03-31,DKK,-0.025037011,0.008915561
2015-04-30,DKK,-0.028121673,0.012631874
2015-05-29,DKK,-0.03563679,0.014230178
2015-06-30,DKK,-0.045908608,0.018386906
2015-07-31,DKK,-0.042577352,0.015489733
2015-08-31,DKK,-0.046936046,0.015547966
2015-09-30,DKK,-0.043683648,0.014899706
2015-10-30,DKK,-0.04029777,0.017312089
2015-11-30,DKK,-0.036175545,0.020492412
2015-12-31,DKK,-0.042406045,0.01861767
2016-01-29,DKK,-0.033189435,0.016992038
2016-02-29,DKK,-0.027312146,0.014988655
2016-03-31,DKK,-0.029051248,0.014663332
2016-04-29,DKK,-0.03287325,0.017428802
2016-06-30,DKK,-0.02001518,0.014861101
2016-07-29,DKK,-0.01784992,0.01406378
2016-08-31,DKK,-0.01828795,0.014086249
2016-09-30,DKK,-0.017791608,0.014165098
2016-10-31,DKK,-0.024283303,0.015398469
2016-11-30,DKK,-0.029182471,0.017929839
2016-12-30,DKK,-0.028597184,0.018406158
2017-01-31,DKK,-0.033116654,0.020712446
2017-02-28,DKK,-0.027348982,0.020618202
2017-03-31,DKK,-0.031019516,0.020201655
2017-04-28,DKK,-0.031693514,0.020210098
2017-05-31,DKK,-0.031369068,0.021078005
2017-06-30,DKK,-0.034881692,0.020603327
2017-07-31,DKK,-0.035525713,0.022160674
2017-08-31,DKK,-0.029576294,0.022340218
2017-09-29,DKK,-0.03216948,0.023405623
2017-10-31,DKK,-0.030123236,0.023386598
2017-11-30,DKK,-0.029581403,0.022202257
2017-12-29,DKK,-0.03073566,0.021490121
2018-01-31,DKK,-0.034177776,0.020903068
2018-02-28,DKK,-0.03587407,0.021687286
2018-03-30,DKK,-0.032117642,0.020940818
2018-04-30,DKK,-0.03346593,0.020907361
2018-05-31,DKK,-0.03040636,0.020604335
2018-06-29,DKK,-0.029111331,0.021203803
2018-07-31,DKK,-0.031089818,0.021000441
2018-08-31,DKK,-0.029526489,0.020473868
2018-09-28,DKK,-0.03277002,0.019782174
2018-10-31,DKK,-0.03156807,0.020234069
2018-11-30,DKK,-0.029478164,0.020560872
2018-12-31,DKK,-0.028036037,0.019914709
2019-01-31,DKK,-0.023833292,0.018717058
2019-02-28,DKK,-0.02438247,0.019063182
2019-03-29,DKK,-0.01729873,0.017879406
2019-04-30,DKK,-0.018060915,0.018823177
2019-05-31,DKK,-0.0125789065,0.018643811
2019-06-28,DKK,-0.0049151527,0.018621186
2019-07-31,DKK,-0.00058603863,0.017841851
2019-08-30,DKK,0.010906289,0.015224565
2019-09-30,DKK,0.0058816485,0.014520366
2019-10-31,DKK,-0.0007566684,0.014514378
2019-11-29,DKK,-0.002779697,0.013484932
2019-12-31,DKK,-0.008091819,0.01400044
2020-01-31,DKK,0.00071079616,0.012794984
2020-02-28,DKK,0.005168483,0.012028415
2020-03-31,DKK,-0.006596406,0.006636924
2020-04-30,DKK,-4.220027e-05,0.005785174
2020-05-29,DKK,-0.0014553036,0.005790698
2020-06-30,DKK,8.766246e-06,0.0069424207
2020-07-31,DKK,0.0018424283,0.006630979
2020-08-31,DKK,-0.001294856,0.008594939
2020-09-30,DKK,0.0020937545,0.007781219
2020-10-30,DKK,0.003988088,0.008600521
2020-11-30,DKK,0.0022413724,0.0077264966
2020-12-31,DKK,0.002060525,0.007469738
2021-01-29,DKK,-0.00028516498,0.009448033
2021-02-26,DKK,-0.008165903,0.010578379
2021-03-31,DKK,-0.0085836295,0.013315827
2021-04-30,DKK,-0.011120955,0.0140716275
2021-05-31,DKK,-0.011614085,0.013525055
2021-06-30,DKK,-0.011383681,0.012736502
2021-07-30,DKK,-0.0062364554,0.011233275
2021-08-31,DKK,-0.007193288,0.011221437
2021-09-30,DKK,-0.011832125,0.012785794
2021-10-29,DKK,-0.015040193,0.007177673
2021-11-30,DKK,-0.009091761,0.009267195
2021-12-31,DKK,-0.014253282,0.010223498
2022-01-31,DKK,-0.020557465,0.0065636467
2022-02-28,DKK,-0.03332187,0.006316267
2022-03-31,DKK,-0.0508959,-0.002394848
2022-04-29,DKK,-0.07208923,-0.0067699077
2022-05-31,DKK,-0.07973146,-0.008462733
2022-06-30,DKK,-0.09537054,-0.013795766
2022-07-29,DKK,-0.07703159,-0.014968191
2022-08-31,DKK,-0.116072826,-0.03692453
2022-09-30,DKK,-0.14422664,-0.050073855
2022-10-31,DKK,-0.14195818,-0.05050574
2022-11-30,DKK,-0.13004234,-0.05432183
2022-12-30,DKK,-0.15338099,-0.06440142
2023-01-31,DKK,-0.14519729,-0.06422943
2023-02-28,DKK,-0.16286285,-0.07170213
2023-03-31,DKK,-0.15340821,-0.06753341
2023-04-28,DKK,-0.15246737,-0.06708855
2023-05-31,DKK,-0.1530012,-0.06814167
2023-06-30,DKK,-0.16104542,-0.07816004
2023-07-31,DKK,-0.16048814,-0.07295137
2023-08-31,DKK,-0.15894671,-0.071147025
2023-09-29,DKK,-0.17080519,-0.07163632
2023-10-31,DKK,-0.16702479,-0.06574119
2023-11-30,DKK,-0.15362388,-0.063993104
2023-12-29,DKK,-0.13121559,-0.056102395
2024-01-31,DKK,-0.13421541,-0.056537453
2024-02-29,DKK,-0.14493152,-0.063946374
2010-01-29,EUR,-0.12270214,0.0024131835
2010-02-26,EUR,-0.117164984,0.006085239
2010-03-31,EUR,-0.11562353,0.006201228
2010-04-30,EUR,-0.11273984,0.004771654
2010-05-31,EUR,-0.10401303,0.002982906
2010-06-30,EUR,-0.10386757,0.0025979995
2010-07-30,EUR,-0.107354626,0.0025620372
2010-08-31,EUR,-0.08671158,-0.0022479356
2010-09-30,EUR,-0.09795543,-0.0046386374
2010-10-29,EUR,-0.10530977,-0.006534391
2010-11-30,EUR,-0.11115202,-0.0027395545
2010-12-31,EUR,-0.117904305,-2.1887472e-05
2011-01-31,EUR,-0.1308469,-0.009292625
2011-02-28,EUR,-0.13142891,-0.011506284
2011-03-31,EUR,-0.14273979,-0.01589839
2011-04-29,EUR,-0.1402063,-0.017278975
2011-05-31,EUR,-0.13216762,-0.014776893
2011-06-30,EUR,-0.13537008,-0.013912034
2011-07-29,EUR,-0.12235834,-0.011694139
2011-08-31,EUR,-0.1090826,-0.0059748455
2011-09-30,EUR,-0.09790309,-0.01001414
2011-10-31,EUR,-0.09725357,-0.009158987
2011-11-30,EUR,-0.101121865,-0.006190007
2011-12-30,EUR,-0.089640945,-0.0059883688
2012-01-31,EUR,-0.08265468,-0.0017257188
2012-02-29,EUR,-0.082628846,-0.0001918387
2012-03-30,EUR,-0.08285613,0.0017964211
2012-04-30,EUR,-0.07740176,0.0051111486
2012-05-31,EUR,-0.0620953,-0.0012189713
2012-06-29,EUR,-0.07005661,0.0038792477
2012-07-31,EUR,-0.06042849,0.010165495
2012-08-31,EUR,-0.056990664,0.0130107375
2012-09-28,EUR,-0.057927422,0.016124938
2012-10-31,EUR,-0.058734722,0.01628058
2012-11-30,EUR,-0.055315778,0.01743507
2012-12-31,EUR,-0.05242646,0.01769253
2013-01-31,EUR,-0.0661049,0.011609188
2013-02-28,EUR,-0.05816814,0.017878925
2013-03-29,EUR,-0.05744704,0.015417336
2013-04-30,EUR,-0.050561693,0.016301762
2013-05-31,EUR,-0.05777155,0.017891003
2013-06-28,EUR,-0.066452004,0.014685811
2013-07-31,EUR,-0.064646885,0.015912443
2013-08-30,EUR,-0.07217812,0.016290255
2013-09-30,EUR,-0.06746231,0.017106501
2013-10-31,EUR,-0.06469538,0.01880786
2013-11-29,EUR,-0.063504845,0.020362139
2013-12-31,EUR,-0.06982186,0.018663084
2014-01-31,EUR,-0.061502438,0.018960446
2014-02-28,EUR,-0.061028842,0.017944232
2014-03-31,EUR,-0.060158968,0.017105421
2014-04-30,EUR,-0.057720773,0.016726965
2014-05-30,EUR,-0.052632038,0.01783829
2014-06-30,EUR,-0.0486109,0.018723566
2014-07-31,EUR,-0.04717378,0.016729008
2014-08-29,EUR,-0.038331043,0.014453756
2014-09-30,EUR,-0.038910203,0.018743934
2014-10-31,EUR,-0.037322693,0.016711352
2014-11-28,EUR,-0.03318095,0.014471483
2014-12-31,EUR,-0.02961085,0.013014744
2015-01-30,EUR,-0.024136394,0.010150167
