epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD,torch_version,python_version,numpy_version
0,0.9574882919987431,0.9574882919987431,0.00019145191456650568,0.01383661499668563,131.6312204996745,1470,0,196.0952606201172,116.55887603759766,128.60240173339844,137.33786010742188,151.20108032226562,123.18315887451172,122.83592224121094,93.65408325195312,115.21234130859375,2.11.0,3.12.6,2.2.2
99,78.09642308398907,77.13893479199032,1.3402806471771525e-05,0.003660984358307411,35.70668368869358,1470,0,35.85477066040039,36.63301086425781,34.224124908447266,38.309688568115234,22.22108268737793,33.69062805175781,42.36945343017578,30.4012393951416,47.65615463256836,2.11.0,3.12.6,2.2.2
199,158.11482049999177,80.0183974160027,6.8262028998149274e-06,0.002612700308074948,25.456610361735024,1470,0,22.383127212524414,22.74172592163086,26.376028060913086,30.85179901123047,26.085758209228516,18.812482833862305,34.12007522583008,18.289403915405273,29.449092864990234,2.11.0,3.12.6,2.2.2
299,240.53351599999587,82.4186955000041,6.257721978028069e-06,0.002501543918868519,24.00265725453695,1470,0,23.466350555419922,19.005125045776367,25.677881240844727,30.365039825439453,25.266706466674805,17.15532112121582,33.40377426147461,15.160658836364746,26.52305793762207,2.11.0,3.12.6,2.2.2
399,320.35215533399605,79.81863933400018,5.807532759680892e-06,0.0024098823124129717,23.350518226623535,1470,0,22.125822067260742,19.491235733032227,24.35919761657715,29.138601303100586,23.88098907470703,17.43903350830078,31.53719711303711,15.78467082977295,26.397916793823242,2.11.0,3.12.6,2.2.2
499,403.85546729199996,83.5033119580039,2.377032160129478e-06,0.0015417626795747386,14.860550032721624,1470,0,14.784036636352539,13.126958847045898,14.282033920288086,19.524681091308594,14.8456449508667,12.873252868652344,15.056922912597656,12.816190719604492,16.43522834777832,2.11.0,3.12.6,2.2.2
599,502.0814323749946,98.22596508299466,2.0103691854985583e-06,0.0014178748835840765,13.950763172573513,1470,0,12.31163501739502,12.332544326782227,13.682376861572266,18.399375915527344,14.791435241699219,12.424403190612793,13.923871994018555,12.153841018676758,15.537384986877441,2.11.0,3.12.6,2.2.2
699,597.0189354999893,94.93750312499469,1.8896456366109596e-06,0.0013746438217265445,14.405590163336859,1470,0,12.491408348083496,12.293329238891602,14.73926830291748,19.757579803466797,15.708297729492188,11.462868690490723,15.739513397216797,12.176189422607422,15.281856536865234,2.11.0,3.12.6,2.2.2
799,693.1041609169915,96.08522541700222,1.854394886600969e-06,0.0013617616849511405,13.679098023308649,1470,0,12.033935546875,11.601449012756348,13.404921531677246,18.15050506591797,15.035046577453613,11.146373748779297,13.90140151977539,12.170404434204102,15.667844772338867,2.11.0,3.12.6,2.2.2
899,788.0819168749877,94.97775595799612,1.8540314269966056e-06,0.0013616282264247482,13.21023474799262,1470,0,12.798078536987305,11.327646255493164,12.815237998962402,18.062076568603516,13.916959762573242,11.5894775390625,12.684426307678223,11.665389060974121,14.032820701599121,2.11.0,3.12.6,2.2.2
999,887.3689466249925,99.28702975000488,1.734532370577728e-06,0.0013170164655681902,12.882834222581653,1470,0,12.006731986999512,11.019997596740723,12.32007884979248,17.29920196533203,13.771129608154297,10.990327835083008,12.323095321655273,11.599003791809082,14.615941047668457,2.11.0,3.12.6,2.2.2
