epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD,torch_version,python_version,numpy_version
0,0.8584515839975211,0.8584515839975211,0.00010766940271869131,0.010376386785326158,51.94532182481554,1470,0,37.725955963134766,56.11009979248047,54.63857650756836,56.05607604980469,38.68729782104492,41.04787063598633,58.889190673828125,51.05982971191406,73.29299926757812,2.11.0,3.12.6,2.2.2
99,73.5032184590018,72.64476687500428,3.9691935061684215e-06,0.00199228349041205,19.417170524597168,1470,0,22.19452667236328,17.617849349975586,18.325777053833008,24.3949031829834,18.049333572387695,19.176198959350586,20.233625411987305,14.1611967086792,20.601123809814453,2.11.0,3.12.6,2.2.2
199,151.45926566699927,77.95604720799747,2.112119012604528e-06,0.0014533131158165908,14.112591743469238,1470,0,12.186691284179688,13.631296157836914,13.943220138549805,19.913772583007812,14.43388557434082,12.548134803771973,14.186262130737305,11.799342155456543,14.370720863342285,2.11.0,3.12.6,2.2.2
299,225.3271230839964,73.86785741699714,1.7893123445641583e-06,0.0013376518024374499,13.1393862830268,1470,0,12.481325149536133,11.00942611694336,13.174724578857422,19.037351608276367,13.521151542663574,11.826702117919922,13.572052001953125,10.81387710571289,12.817866325378418,2.11.0,3.12.6,2.2.2
399,299.09602145900135,73.76889837500494,1.6168670092255382e-06,0.0012715608554943558,12.379410001966688,1470,0,11.625221252441406,10.537968635559082,11.451862335205078,16.853158950805664,11.545381546020508,11.818547248840332,13.697159767150879,11.233694076538086,12.65169620513916,2.11.0,3.12.6,2.2.2
499,372.6043307919972,73.50830933299585,1.473239301983277e-06,0.00121377069580019,12.552458021375868,1470,0,13.376781463623047,11.389174461364746,11.800004005432129,16.848827362060547,10.379021644592285,12.071612358093262,13.339850425720215,10.654685020446777,13.112165451049805,2.11.0,3.12.6,2.2.2
599,446.21661504200165,73.61228425000445,1.3662854725640301e-06,0.0011688821465674075,11.543047057257757,1470,0,10.896455764770508,10.442559242248535,11.078542709350586,15.655086517333984,10.791844367980957,10.18432903289795,12.210830688476562,10.045961380004883,12.58181381225586,2.11.0,3.12.6,2.2.2
699,519.7663608750008,73.54974583299918,1.3677723827145911e-06,0.0011695180129927846,11.323069254557293,1470,0,11.168318748474121,10.191845893859863,10.31705379486084,14.192687034606934,10.98524284362793,10.072528839111328,12.947273254394531,9.918612480163574,12.114060401916504,2.11.0,3.12.6,2.2.2
799,593.313779666998,73.54741879199719,1.2473372786795758e-06,0.0011168425487415744,11.049873458014593,1470,0,10.93070125579834,9.892271995544434,10.637175559997559,14.079803466796875,11.294947624206543,10.010066986083984,11.333117485046387,9.428546905517578,11.842229843139648,2.11.0,3.12.6,2.2.2
899,666.6953214169989,73.3815417500009,1.1949392341175182e-06,0.0010931327614327174,10.82703283098009,1470,0,10.833566665649414,9.927123069763184,10.40564250946045,13.796441078186035,10.718276023864746,10.1061372756958,10.82837963104248,9.940375328063965,10.887353897094727,2.11.0,3.12.6,2.2.2
999,740.2486149169999,73.55329350000102,1.1492753933483994e-06,0.0010720426266470934,10.53265709347195,1470,0,10.575613975524902,9.229226112365723,10.003209114074707,13.555865287780762,10.811690330505371,9.833784103393555,10.611186981201172,9.699214935302734,10.474123001098633,2.11.0,3.12.6,2.2.2
