path,time,z_1,z_2
0,0.0,-0.0034766791617372728,-0.06810293186198944
0,0.08333333333333333,-0.06515178595913076,-0.056556360108390095
0,0.16666666666666666,0.043340341874348265,-0.496664745383939
0,0.25,-0.0036897578919379073,-0.5100455467942825
0,0.3333333333333333,-0.056987522769629144,-0.5348929771399393
0,0.41666666666666663,-0.1374348444299626,-0.5607191251284377
0,0.5,-0.19279694768439307,-0.6294826335721749
0,0.5833333333333333,-0.26718787791596266,-0.7091082817487134
0,0.6666666666666666,-0.35904760856985174,-0.8094016713388503
0,0.75,-0.4501607816222199,-0.9488017506873897
0,0.8333333333333333,-0.55739959432333,-1.119643440166912
0,0.9166666666666666,-0.6966457269242123,-1.3209592074403702
0,1.0,-0.8483643482336881,-1.5776825219370363
0,1.0833333333333333,-1.0225590992043605,-1.8931113815596383
0,1.1666666666666665,-1.2284609646208737,-2.2746147217259134
0,1.25,-1.4714964727436015,-2.7352925586461794
0,1.3333333333333333,-1.762462558761098,-3.288415949545499
0,1.4166666666666665,-2.1085282070492313,-3.9535490879034216
0,1.5,-2.519686747105942,-4.752817344521667
0,1.5833333333333333,-3.010170574321098,-5.711422771098256
0,1.6666666666666665,-3.596320023836652,-6.860149228716395
0,1.75,-4.295171820548437,-8.237105482982058
0,1.8333333333333333,-5.128969493260763,-9.886629486083677
0,1.9166666666666665,-6.124955801140886,-11.861477167717576
0,2.0,-7.313762134652305,-14.225761970990147
0,2.083333333333333,-8.734447718068544,-17.05480133533283
0,2.1666666666666665,-10.433033980899417,-20.439244172288557
0,2.25,-12.462735123112944,-24.488431890700003
0,2.333333333333333,-14.890177546875757,-29.331511410928275
0,2.4166666666666665,-17.791700016618694,-35.12480211525605
0,2.5,-21.260243177984854,-42.05414355469521
0,2.583333333333333,-25.407850054886588,-50.3413798620945
0,2.6666666666666665,-30.36664717626476,-60.25284027920255
0,2.75,-36.29731054765238,-72.1056278117815
0,2.833333333333333,-43.38823741812677,-86.2810193937071
0,2.9166666666666665,-51.86649914521322,-103.23373068858412
0,3.0,-62.00420655778612,-123.50722199671048
0,3.083333333333333,-74.12744649180499,-147.75115258775443
0,3.1666666666666665,-88.62494997675012,-176.74320190106036
0,3.25,-105.96087427792257,-211.4136320335989
0,3.333333333333333,-126.69112690557532,-252.87432012188225
0,3.4166666666666665,-151.48091534706867,-302.45469438423066
0,3.5,-181.12454106904096,-361.7451540814943
0,3.583333333333333,-216.57237521352764,-432.64715595414185
0,3.6666666666666665,-258.9614684259483,-517.4342135657272
0,3.75,-309.65255625232277,-618.8246987135029
0,3.833333333333333,-370.2694812896971,-740.071141389039
0,3.9166666666666665,-442.75673740385855,-885.0613971829429
