as_of_date,ccy,z_1,z_2,z_3
2018-12-31,AUD,-0.06277084,0.058135293,-0.029954651
2019-01-31,AUD,-0.06203098,0.056436032,-0.028958922
2019-02-28,AUD,-0.057146445,0.05456195,-0.029046323
2019-03-29,AUD,-0.049391422,0.047096036,-0.025746398
2019-04-30,AUD,-0.04431491,0.045636155,-0.02622655
2019-05-31,AUD,-0.03821003,0.039636962,-0.023386512
2019-06-28,AUD,-0.030730503,0.035027537,-0.021946598
2019-07-31,AUD,-0.02634791,0.031242792,-0.020435564
2019-08-30,AUD,-0.023288371,0.025571829,-0.016162414
2019-09-30,AUD,-0.026005162,0.027420092,-0.016823959
2019-10-31,AUD,-0.027912382,0.029559888,-0.017797295
2019-11-29,AUD,-0.023270734,0.027151179,-0.017313927
2019-12-31,AUD,-0.027636366,0.033221178,-0.020948736
2020-01-31,AUD,-0.021932349,0.02491032,-0.016243799
2020-02-28,AUD,-0.018928958,0.020876314,-0.013589691
2020-03-31,AUD,-0.012238923,0.016620869,-0.011313373
2020-04-30,AUD,-0.004713229,0.015955146,-0.0136578195
2020-05-29,AUD,-0.005115237,0.015678642,-0.013604899
2020-06-30,AUD,-0.0035026171,0.015573133,-0.014301436
2020-07-31,AUD,-0.003349417,0.014098985,-0.013247119
2020-08-31,AUD,-0.0014748764,0.015797704,-0.015824992
2020-09-30,AUD,-0.00059200777,0.013968326,-0.014628189
2020-10-30,AUD,0.0019169869,0.013581561,-0.0154441595
2020-11-30,AUD,0.0022215229,0.015822781,-0.017702032
2020-12-31,AUD,0.002926208,0.016512623,-0.018343864
2021-01-29,AUD,0.0035624364,0.018973362,-0.020921
2021-02-26,AUD,0.0014496669,0.027521439,-0.02684991
2021-03-31,AUD,0.0019032387,0.028680976,-0.028444067
2021-04-30,AUD,0.0018737558,0.027546406,-0.027348405
2021-05-31,AUD,0.0014033532,0.027310148,-0.026544325
2021-06-30,AUD,-0.0013673119,0.025606083,-0.02301339
2021-07-30,AUD,-0.0003540404,0.021330765,-0.019915313
2021-08-31,AUD,-0.00042621605,0.022026088,-0.019890614
2021-09-30,AUD,-0.0018358342,0.02603037,-0.022655293
2021-10-29,AUD,-0.024677575,0.039706133,-0.024228897
2021-11-30,AUD,-0.020163456,0.03619107,-0.021946875
2021-12-31,AUD,-0.021451905,0.036212612,-0.021587392
2022-01-31,AUD,-0.029395973,0.040981945,-0.0225976
2022-02-28,AUD,-0.032326072,0.044915915,-0.02417175
2022-03-31,AUD,-0.05897779,0.0628618,-0.029080026
2022-04-29,AUD,-0.08338881,0.0774034,-0.034580763
2022-05-31,AUD,-0.092783645,0.08167362,-0.036532443
2022-06-30,AUD,-0.10773651,0.091214985,-0.039872553
2022-07-29,AUD,-0.09806763,0.08115535,-0.036548786
2022-08-31,AUD,-0.1147917,0.09422997,-0.040585365
2022-09-30,AUD,-0.12931837,0.10238783,-0.04272317
2022-10-31,AUD,-0.13028088,0.10550581,-0.045822594
2022-11-30,AUD,-0.11763738,0.094474345,-0.0410917
2022-12-30,AUD,-0.12971568,0.10478532,-0.04535563
2023-01-31,AUD,-0.11859627,0.09570712,-0.042317662
2023-02-28,AUD,-0.1357584,0.10641523,-0.045403555
2023-03-31,AUD,-0.11316465,0.0907503,-0.040379517
2023-04-28,AUD,-0.11548244,0.09105645,-0.04045378
2023-05-31,AUD,-0.12853318,0.0992337,-0.043026183
2023-06-30,AUD,-0.14803098,0.109297305,-0.044105906
2023-07-31,AUD,-0.14269409,0.10801405,-0.04530637
2023-08-31,AUD,-0.13481936,0.105072066,-0.04540804
2023-09-29,AUD,-0.14030689,0.112633616,-0.0495361
2023-10-31,AUD,-0.15074924,0.12343012,-0.054877676
2023-11-30,AUD,-0.14147404,0.113772646,-0.050393537
2023-12-29,AUD,-0.1302312,0.10154788,-0.044281032
2024-01-31,AUD,-0.12713124,0.10133654,-0.04538436
2024-02-29,AUD,-0.13282923,0.10580489,-0.046802767
2010-01-29,CAD,-0.02557034,0.06489025,-0.047472
2010-02-26,CAD,-0.025500227,0.06514236,-0.047439367
2010-03-31,CAD,-0.04198529,0.07120336,-0.04598295
2010-04-30,CAD,-0.050551515,0.07512413,-0.046160355
2010-05-31,CAD,-0.048312552,0.07145947,-0.044015028
2010-06-30,CAD,-0.036662612,0.06545131,-0.045134082
2010-07-30,CAD,-0.03754286,0.06489861,-0.04522772
2010-08-31,CAD,-0.031745054,0.057074375,-0.041659914
2010-09-30,CAD,-0.03927665,0.05803573,-0.039807115
2010-10-29,CAD,-0.038320377,0.058935665,-0.041492566
2010-11-30,CAD,-0.045299713,0.064566635,-0.04193917
2010-12-31,CAD,-0.046632238,0.06702731,-0.043440785
2011-01-31,CAD,-0.04398373,0.06865255,-0.045603722
2011-02-28,CAD,-0.05059229,0.071985416,-0.04555254
2011-03-31,CAD,-0.05049954,0.07341416,-0.046469856
2011-04-29,CAD,-0.048433423,0.07061859,-0.045769997
2011-05-31,CAD,-0.044318814,0.06585845,-0.04359418
2011-06-30,CAD,-0.043984383,0.066801675,-0.044646315
2011-07-29,CAD,-0.04039156,0.061086025,-0.041829146
2011-08-31,CAD,-0.030137632,0.052199423,-0.03802064
2011-09-30,CAD,-0.024531908,0.04600212,-0.035051953
2011-10-31,CAD,-0.02879237,0.05021608,-0.037636466
2011-11-30,CAD,-0.030562596,0.046702303,-0.033104107
2011-12-30,CAD,-0.031180656,0.044523954,-0.031487957
2012-01-31,CAD,-0.032041542,0.044912457,-0.03168296
2012-02-29,CAD,-0.035499834,0.049152143,-0.033615444
2012-03-30,CAD,-0.03782838,0.05205052,-0.03461054
2012-04-30,CAD,-0.04406142,0.05379024,-0.033654947
2012-05-31,CAD,-0.036160365,0.043736957,-0.028031653
2012-06-29,CAD,-0.034592323,0.045494184,-0.03035441
2012-07-31,CAD,-0.03755587,0.04556863,-0.029097145
2012-08-31,CAD,-0.03989357,0.04658779,-0.028834568
2012-09-28,CAD,-0.03687374,0.04542263,-0.02902427
2012-10-31,CAD,-0.036151882,0.046213128,-0.030031048
2012-11-30,CAD,-0.03681454,0.04553645,-0.029106319
2012-12-31,CAD,-0.038899478,0.04756917,-0.03011239
2013-01-31,CAD,-0.03846991,0.050206102,-0.03246778
2013-02-28,CAD,-0.033708908,0.047308277,-0.032392375
2013-03-29,CAD,-0.035713714,0.048189014,-0.03230109
2013-04-30,CAD,-0.03506767,0.045774512,-0.030383773
2013-05-31,CAD,-0.03822578,0.051601097,-0.033661656
2013-06-28,CAD,-0.040315356,0.057716414,-0.037112974
2013-07-31,CAD,-0.03915579,0.05775466,-0.038015
2013-08-30,CAD,-0.038631223,0.059608582,-0.039468423
2013-09-30,CAD,-0.03700302,0.058909584,-0.039856225
2013-10-31,CAD,-0.035315506,0.056753896,-0.039296396
2013-11-29,CAD,-0.03395676,0.057170596,-0.04071201
2013-12-31,CAD,-0.03428202,0.06003899,-0.04184715
2014-01-31,CAD,-0.031386334,0.053881742,-0.03874835
2014-02-28,CAD,-0.03329985,0.05437531,-0.03837765
2014-03-31,CAD,-0.034856007,0.05553104,-0.038246166
2014-04-30,CAD,-0.03554509,0.055079192,-0.037552364
2014-05-30,CAD,-0.03526937,0.05287882,-0.036020152
2014-06-30,CAD,-0.03677254,0.05385621,-0.036251698
2014-07-31,CAD,-0.0369868,0.052833747,-0.035029937
2014-08-29,CAD,-0.03788483,0.05123849,-0.03326539
2014-09-30,CAD,-0.03796653,0.052906036,-0.034192756
2014-10-31,CAD,-0.037335988,0.051207144,-0.03302546
2014-11-28,CAD,-0.037696347,0.049020603,-0.03135073
2014-12-31,CAD,-0.039399467,0.04843763,-0.030207638
2015-01-30,CAD,-0.020586126,0.03374122,-0.025195558
2015-02-27,CAD,-0.02188229,0.035855535,-0.026797952
2015-03-31,CAD,-0.022287106,0.036810435,-0.02735805
2015-04-30,CAD,-0.027119748,0.04116132,-0.028928459
2015-05-29,CAD,-0.02475772,0.04075745,-0.029627949
2015-06-30,CAD,-0.021573752,0.041455448,-0.031862162
2015-07-31,CAD,-0.015959665,0.036785327,-0.02963939
2015-08-31,CAD,-0.015349738,0.03687609,-0.030126048
2015-09-30,CAD,-0.018821318,0.036292277,-0.028145086
2015-10-30,CAD,-0.020641638,0.037824005,-0.028942015
2015-11-30,CAD,-0.021655526,0.0376709,-0.028367108
2015-12-31,CAD,-0.020079933,0.03743302,-0.028949117
2016-01-29,CAD,-0.016913049,0.032379,-0.025957745
2016-02-29,CAD,-0.021389214,0.030077638,-0.022097588
2016-03-31,CAD,-0.023361376,0.03266696,-0.023812018
2016-04-29,CAD,-0.028252276,0.03708179,-0.02558688
2016-05-31,CAD,-0.027061488,0.03456197,-0.023640178
2016-06-30,CAD,-0.024302294,0.02963664,-0.02028085
2016-07-29,CAD,-0.026164588,0.029453352,-0.01917
2016-08-31,CAD,-0.026860401,0.028974457,-0.01801162
2016-09-30,CAD,-0.025369283,0.028740268,-0.018342288
2016-10-31,CAD,-0.025040224,0.031571582,-0.021257896
2016-11-30,CAD,-0.026950862,0.03748806,-0.025135458
2016-12-30,CAD,-0.029063394,0.03992773,-0.026184605
2017-01-31,CAD,-0.028785873,0.040879678,-0.027407765
2017-02-28,CAD,-0.028966004,0.039500356,-0.026027402
2017-03-31,CAD,-0.029241778,0.040115934,-0.026397511
2017-04-28,CAD,-0.028465929,0.038337678,-0.02537402
2017-05-31,CAD,-0.027893879,0.03733279,-0.024666607
2017-06-30,CAD,-0.03962738,0.045163874,-0.026304211
2017-07-31,CAD,-0.045890354,0.050418153,-0.028580025
2017-08-31,CAD,-0.046456784,0.048044242,-0.026440248
2017-09-29,CAD,-0.05418582,0.053458437,-0.02801672
2017-10-31,CAD,-0.05060257,0.051078536,-0.02723693
2017-11-30,CAD,-0.05131663,0.050453633,-0.026313934
2017-12-29,CAD,-0.057723615,0.054285668,-0.026350621
2018-07-31,CAD,-0.07130258,0.06232951,-0.028367857
2018-08-31,CAD,-0.07216386,0.061582215,-0.027705126
2018-09-28,CAD,-0.07610399,0.06547675,-0.029523663
2018-10-31,CAD,-0.080607414,0.068406165,-0.030647825
2018-11-30,CAD,-0.0761023,0.06478852,-0.029667322
2018-12-31,CAD,-0.068620294,0.058880307,-0.02800681
2019-01-31,CAD,-0.06660088,0.057340797,-0.027420912
2019-02-28,CAD,-0.06534209,0.057305552,-0.027798597
2019-03-29,CAD,-0.059184738,0.05052936,-0.024709495
2019-04-30,CAD,-0.05843059,0.051780283,-0.02631598
2019-05-31,CAD,-0.055353202,0.047603965,-0.023892362
2019-06-28,CAD,-0.056054167,0.04621034,-0.02222648
2019-07-31,CAD,-0.057671998,0.04713864,-0.022229645
2019-08-30,CAD,-0.052635312,0.040943973,-0.018645246
2019-09-30,CAD,-0.05913625,0.045039542,-0.019465383
2019-10-31,CAD,-0.056737892,0.045807876,-0.020875694
2019-11-29,CAD,-0.05857463,0.046956316,-0.0211005
2019-12-31,CAD,-0.061990265,0.051902436,-0.02381681
2020-01-31,CAD,-0.054072548,0.043359324,-0.020013256
2020-02-28,CAD,-0.044685796,0.037555136,-0.018222664
2020-03-31,CAD,-0.021302681,0.025221832,-0.015487645
2020-04-30,CAD,-0.016004322,0.02241656,-0.015501733
2020-05-29,CAD,-0.0144161545,0.021768114,-0.015353021
2020-06-30,CAD,-0.014957926,0.021898914,-0.015262179
2020-07-31,CAD,-0.01426292,0.02040209,-0.014233207
2020-08-31,CAD,-0.013540126,0.022716308,-0.016721528
2020-09-30,CAD,-0.013471971,0.022299089,-0.016342107
2020-10-30,CAD,-0.012255571,0.023474779,-0.017926972
2020-11-30,CAD,-0.01316382,0.024074223,-0.017929783
2020-12-31,CAD,-0.011457761,0.024003768,-0.018715119
2021-01-29,CAD,-0.010305243,0.026382292,-0.021401368
2021-02-26,CAD,-0.013369319,0.032918535,-0.024395145
2021-03-31,CAD,-0.011360975,0.036424562,-0.028200602
2021-04-30,CAD,-0.012105778,0.03566093,-0.027398061
2021-05-31,CAD,-0.013133584,0.03496343,-0.026331311
2021-06-30,CAD,-0.01785177,0.034952883,-0.023857294
2021-07-30,CAD,-0.016934255,0.032596864,-0.022800557
2021-08-31,CAD,-0.017730854,0.03314107,-0.022805437
2021-09-30,CAD,-0.02114058,0.037820723,-0.025106138
2021-10-29,CAD,-0.040129177,0.0460715,-0.024453918
2021-11-30,CAD,-0.03977533,0.043203205,-0.022133369
2021-12-31,CAD,-0.04080501,0.042654656,-0.021544222
2022-01-31,CAD,-0.049750224,0.05068791,-0.025607616
2022-02-28,CAD,-0.05424841,0.05253055,-0.026198033
2022-03-31,CAD,-0.078133926,0.06716876,-0.029796738
2022-04-29,CAD,-0.09241538,0.07759997,-0.034548417
2022-05-31,CAD,-0.09296325,0.07779158,-0.034993034
2022-06-30,CAD,-0.10961749,0.087475,-0.03799368
2022-07-29,CAD,-0.10927688,0.08070566,-0.034636248
2022-08-31,CAD,-0.13139531,0.09391788,-0.036755018
2022-09-30,CAD,-0.13688439,0.09637605,-0.037485182
2022-10-31,CAD,-0.14240873,0.099360816,-0.038891
2022-11-30,CAD,-0.14345412,0.09509002,-0.035780467
2022-12-30,CAD,-0.14786816,0.10107444,-0.039573546
2023-01-31,CAD,-0.14232393,0.0939464,-0.036633268
2023-02-28,CAD,-0.15232527,0.10233297,-0.038619477
2023-03-31,CAD,-0.14062393,0.09321648,-0.035763547
2023-04-28,CAD,-0.14132419,0.093103275,-0.035526354
2023-05-31,CAD,-0.1572206,0.10294981,-0.037574545
2023-06-30,CAD,-0.16958266,0.10779355,-0.036749944
2023-07-31,CAD,-0.1723048,0.11192436,-0.038978934
2023-08-31,CAD,-0.170701,0.1124838,-0.039858278
2023-09-29,CAD,-0.174393,0.11929376,-0.04393918
2023-10-31,CAD,-0.16516599,0.116703436,-0.04547193
2023-11-30,CAD,-0.1517893,0.10414316,-0.039906744
2023-12-29,CAD,-0.14119598,0.09377959,-0.03541959
2024-01-31,CAD,-0.14751881,0.09985582,-0.03842991
2024-02-29,CAD,-0.15135376,0.10351342,-0.03938614
2010-01-29,DKK,-0.058329232,0.07367537,-0.043367825
2010-02-26,DKK,-0.05285025,0.07068097,-0.043127216
2010-03-31,DKK,-0.051267527,0.06951718,-0.04288299
2010-04-30,DKK,-0.049753826,0.06719685,-0.041457333
2010-05-31,DKK,-0.04510768,0.060785107,-0.037807293
2010-06-30,DKK,-0.046203855,0.06025164,-0.03786426
2010-07-30,DKK,-0.04674173,0.062319946,-0.039062735
2010-08-31,DKK,-0.04441976,0.051673304,-0.030600805
2010-09-30,DKK,-0.050613232,0.057560153,-0.033197276
2010-10-29,DKK,-0.053449906,0.061046652,-0.03468916
2010-11-30,DKK,-0.051507145,0.063872024,-0.037855674
2010-12-31,DKK,-0.053517807,0.06869808,-0.04078331
2011-01-31,DKK,-0.06013889,0.072727874,-0.040878795
2011-02-28,DKK,-0.061463024,0.073026836,-0.040504463
2011-03-31,DKK,-0.070462085,0.078997135,-0.042426053
2011-04-29,DKK,-0.06908133,0.07761533,-0.042007003
2011-05-31,DKK,-0.063485906,0.072502956,-0.040660575
2011-06-30,DKK,-0.06454943,0.07495698,-0.042602006
2011-08-31,DKK,-0.04615355,0.059691325,-0.0371301
2011-09-30,DKK,-0.040754907,0.05065964,-0.030890632
2011-10-31,DKK,-0.042774826,0.05312415,-0.032282885
2011-11-30,DKK,-0.03595288,0.049038775,-0.030972976
2011-12-30,DKK,-0.029855613,0.042676203,-0.028434146
2012-01-31,DKK,-0.029614326,0.042704314,-0.02926049
2012-02-29,DKK,-0.03144121,0.045018643,-0.030214526
2012-03-30,DKK,-0.03158751,0.045650713,-0.030638969
2012-04-30,DKK,-0.027781578,0.043481324,-0.030622054
2012-05-31,DKK,-0.022581626,0.031830892,-0.02159022
2012-06-29,DKK,-0.01773008,0.035947666,-0.027168125
2012-07-31,DKK,-0.010028672,0.031167487,-0.026516324
2012-08-31,DKK,-0.011187496,0.031495783,-0.0264044
2012-09-28,DKK,-0.0128554385,0.03384143,-0.027760513
2012-10-31,DKK,-0.014990523,0.035191856,-0.028011724
2012-11-30,DKK,-0.009703055,0.031734213,-0.02724557
2012-12-31,DKK,-0.009973293,0.03089159,-0.0267198
2013-01-31,DKK,-0.019629147,0.03872615,-0.028454822
2013-02-28,DKK,-0.0126615055,0.034721665,-0.028761871
2013-03-29,DKK,-0.01202656,0.033323668,-0.027551232
2013-04-30,DKK,-0.010450833,0.030059407,-0.025711834
2013-05-31,DKK,-0.010778174,0.034040056,-0.02855872
2013-06-28,DKK,-0.015444564,0.039036874,-0.0298208
2013-07-31,DKK,-0.013897093,0.038417406,-0.030084392
2013-08-30,DKK,-0.01797192,0.04314524,-0.03237388
2013-09-30,DKK,-0.016195688,0.041474435,-0.03204249
2013-10-31,DKK,-0.013810622,0.03933987,-0.031786025
2013-11-29,DKK,-0.010413986,0.038181268,-0.032500762
2013-12-31,DKK,-0.012665053,0.04148521,-0.03358001
2014-01-31,DKK,-0.011439574,0.03811012,-0.03191503
2014-02-28,DKK,-0.011929584,0.037832227,-0.03150745
2014-03-31,DKK,-0.0126606645,0.037338167,-0.031057637
2014-04-30,DKK,-0.011840152,0.03591847,-0.030280313
2014-05-30,DKK,-0.009765868,0.03338905,-0.02933912
2014-06-30,DKK,-0.011119492,0.03294234,-0.028767487
2014-07-31,DKK,-0.012661579,0.032395814,-0.027489431
2014-08-29,DKK,-0.011483923,0.028224263,-0.023873901
2014-09-30,DKK,-0.008516835,0.028182745,-0.025549991
2014-10-31,DKK,-0.009389058,0.027103752,-0.024037208
2014-11-28,DKK,-0.009971252,0.0249108,-0.021490477
2014-12-31,DKK,-0.008774733,0.022617824,-0.01930838
2015-01-30,DKK,0.0014369227,0.014564925,-0.015410607
2015-02-27,DKK,0.002485652,0.014096319,-0.015148652
2015-03-31,DKK,-0.0008395752,0.013213837,-0.012225885
2015-04-30,DKK,0.0012490712,0.014933202,-0.014787428
2015-05-29,DKK,-0.0006749267,0.018910483,-0.018369101
2015-06-30,DKK,-9.992998e-05,0.02426814,-0.023367966
2015-07-31,DKK,-0.0020216415,0.022606466,-0.021369677
2015-08-31,DKK,-0.0036240295,0.024927348,-0.022929937
2015-09-30,DKK,-0.0034394925,0.023265403,-0.021748208
2015-10-30,DKK,-7.4912794e-05,0.021473937,-0.021455806
2015-11-30,DKK,0.0037446097,0.019444305,-0.021662708
2015-12-31,DKK,0.00045421906,0.022593487,-0.022700531
2016-01-29,DKK,0.0014774655,0.017814899,-0.019300224
2016-02-29,DKK,0.0020392444,0.014671134,-0.016333088
2016-03-31,DKK,0.0009424002,0.015601367,-0.01685655
2016-04-29,DKK,0.0017092358,0.01767775,-0.019367952
2016-06-30,DKK,0.004360701,0.010845062,-0.013804839
2016-07-29,DKK,0.004181115,0.009695125,-0.012717703
2016-08-31,DKK,0.0039861295,0.009965842,-0.012849912
2016-09-30,DKK,0.0041297814,0.009709378,-0.012836697
2016-10-31,DKK,0.003400489,0.013071744,-0.0153370425
2016-11-30,DKK,0.0038886429,0.015717478,-0.018164245
2016-12-30,DKK,0.0045735044,0.0153945815,-0.018061612
2017-01-31,DKK,0.0054189707,0.017769359,-0.020405209
2017-02-28,DKK,0.0067344997,0.014809672,-0.018646976
2017-03-31,DKK,0.0056625023,0.016659718,-0.01940871
2017-04-28,DKK,0.0055614435,0.016996492,-0.019594522
2017-05-31,DKK,0.006026487,0.016907535,-0.020056304
2017-06-30,DKK,0.0049414337,0.018675078,-0.020761024
2017-07-31,DKK,0.0060986956,0.019030996,-0.021655813
2017-08-31,DKK,0.00789089,0.015947878,-0.019842725
2017-09-29,DKK,0.008436462,0.017275434,-0.020976428
2017-10-31,DKK,0.008873633,0.016244275,-0.020383447
2017-11-30,DKK,0.008493985,0.015907463,-0.019485407
2017-12-29,DKK,0.007907545,0.01640778,-0.0192856
2018-01-31,DKK,0.007446079,0.018032772,-0.019692827
2018-02-28,DKK,0.0071522,0.01896699,-0.020758647
2018-03-30,DKK,0.00757363,0.017014276,-0.01931807
2018-04-30,DKK,0.0069537484,0.017745238,-0.019804187
2018-05-31,DKK,0.007059085,0.016233811,-0.01899463
2018-06-29,DKK,0.007895123,0.015554761,-0.0188273
2018-07-31,DKK,0.007428985,0.016572915,-0.019230358
2018-08-31,DKK,0.0070429267,0.01578118,-0.018627832
2018-09-28,DKK,0.0060005905,0.017365191,-0.0190733
2018-10-31,DKK,0.0067159757,0.016740127,-0.018929033
2018-11-30,DKK,0.0073476387,0.01571662,-0.01857802
2018-12-31,DKK,0.00685428,0.0150035545,-0.018105388
2019-01-31,DKK,0.006833193,0.0128136575,-0.016237203
2019-02-28,DKK,0.0070341825,0.013117064,-0.016524306
2019-03-29,DKK,0.008064253,0.009468127,-0.013839654
2019-04-30,DKK,0.008609497,0.009866361,-0.01446079
2019-05-31,DKK,0.010234732,0.0070401914,-0.012654611
2019-06-28,DKK,0.012769399,0.0030059228,-0.0100405635
2019-07-31,DKK,0.013502236,0.000731132,-0.008246782
2019-08-30,DKK,0.015675647,-0.0054172827,-0.0030399554
2019-09-30,DKK,0.013230234,-0.002803762,-0.004464268
2019-10-31,DKK,0.011111542,0.0006584365,-0.006598416
