time,z1_p5,z2_p5,z1_p25,z2_p25,z1_p50,z2_p50,z1_p75,z2_p75,z1_p95,z2_p95,z1_mean,z2_mean
0.0,0.1628275422730895,-0.012945732984770919,0.1628275422730895,-0.012945732984770919,0.1628275422730895,-0.012945732984770919,0.1628275422730895,-0.012945732984770919,0.1628275422730895,-0.012945732984770919,0.16282754227308954,-0.012945732984770919
0.08333333333333333,0.02669927626258143,-0.08634875274304693,0.08985073395269108,-0.06249573445328102,0.14702538807608104,-0.04442724496806877,0.204200042199471,-0.026358755482856523,0.2673514998895806,-0.002505737193090614,0.14702538807608104,-0.04442724496806877
0.16666666666666666,-0.034271495659190146,-0.12175488890277777,0.06356693964904324,-0.08876394923716144,0.1330370950378243,-0.06603173299348628,0.20553531540967407,-0.04256321941762414,0.31053591322372437,-0.008117110810944262,0.1360622861790156,-0.06485287402280375
0.25,-0.07579696637431992,-0.13578772158326738,0.04048487138588129,-0.1081558092520815,0.12455971581805503,-0.08012188169580022,0.21462319900033974,-0.05078559342522641,0.3406331536672756,-0.00690461175853132,0.12834191990636445,-0.07801622473496578
0.3333333333333333,-0.10450828731891675,-0.15132490965558582,0.02288773720912286,-0.11723496129783753,0.12205278697197569,-0.08704598518836801,0.22071625097753067,-0.06018316021254291,0.3610471687715828,-0.011864764555516664,0.12269567390404268,-0.08649851294398403
0.41666666666666663,-0.14611539029169962,-0.17507264415208942,0.007394964249438906,-0.12735560363881385,0.11355644322690342,-0.09564185764625609,0.22872110060184947,-0.06140974987868965,0.37280196157133205,-0.010204758269187644,0.11844539757741651,-0.09250643099942328
0.5,-0.15691091957517844,-0.18981181016862023,-0.0036263300932981805,-0.13714552422277862,0.11099032745870868,-0.09588818440971514,0.2296973618223656,-0.06158524813127838,0.39584747164308093,-0.010769081370686627,0.1145504830602574,-0.09710528117303949
0.5833333333333333,-0.17099869073932666,-0.19260504423228728,-0.007834630652296865,-0.1369030435762575,0.10822003714978815,-0.09835247064014366,0.23295614930581854,-0.06529920022103054,0.41091109417568045,0.010562995877591538,0.11179251559299473,-0.09904883283047232
0.6666666666666666,-0.1909690779251271,-0.18882940677703955,-0.03019424585602265,-0.146473240347982,0.10450043391417749,-0.10739357478670461,0.23643892807315664,-0.0689828634024458,0.43123787582519224,0.0011290344844511564,0.10818713210467912,-0.10302385420266151
0.75,-0.2219363560938382,-0.19955984356204992,-0.042660314205604684,-0.15050638181174664,0.09834572473546567,-0.10956139221740932,0.2513988951062436,-0.06284799359746565,0.4322965138128505,0.0064128072146254446,0.10585017500531754,-0.10453787723849559
0.8333333333333333,-0.22954762062042197,-0.2069820868873222,-0.045001292130315,-0.14973409383615582,0.10098116545163742,-0.11141610623297155,0.24749610359536592,-0.06563840402078086,0.44390804692812813,0.019297802980581247,0.10321653973198196,-0.10697569635479026
0.9166666666666666,-0.23747216341083363,-0.20814706928682847,-0.048530094056464475,-0.15807225409378145,0.10068038003985487,-0.11447358077962413,0.24575636491985287,-0.06715542130803595,0.4459507207454849,0.02217056110079709,0.10120348059554078,-0.10847069416806272
1.0,-0.23573084614854015,-0.22918703715423,-0.06859316240850837,-0.1621894211623089,0.08910247363683928,-0.11573163802898997,0.2614074077777788,-0.06476259853459936,0.45080023121565205,0.022595029389701902,0.0987052998069578,-0.11097894620619628
1.0833333333333333,-0.24525503314658045,-0.23325854537592253,-0.07309059111625986,-0.16283385087208152,0.09612312157208633,-0.11246997930822483,0.2708481492988488,-0.06304948708229252,0.45832417882046533,0.02819445064658399,0.097106404825707,-0.11058945758348158
1.1666666666666665,-0.249388880231768,-0.2440345832445729,-0.06913491718822272,-0.16837672464007536,0.0882611079781614,-0.11865270183363782,0.261956795531612,-0.05810089550083113,0.44767400027380294,0.02415744713603934,0.09550022439135619,-0.11148592559575979
1.25,-0.276195029612881,-0.24229515644978572,-0.09110333317807501,-0.17215558945944753,0.08465531894241461,-0.11583047410438546,0.27129892348449625,-0.053895653722838305,0.4710377233871634,0.020206110998606086,0.0933798703755159,-0.11289070242470416
1.3333333333333333,-0.2903172861102962,-0.23802144182968862,-0.08057531378853855,-0.17469029444598283,0.08992447649633634,-0.11844289752302448,0.2642568295176389,-0.05199400570228027,0.47907745688591585,0.033612385899747854,0.09247535508069403,-0.11186671946158304
1.4166666666666665,-0.31503678130291635,-0.2469236424950575,-0.07293248906936664,-0.17414282303097067,0.08790972377435541,-0.12026687737952248,0.2520950387338047,-0.05039570795816687,0.5282877606159158,0.032328273653450645,0.09059944575458206,-0.11210653674182552
1.5,-0.30608656388637523,-0.26030689395805484,-0.07416143099726671,-0.17957190547743765,0.08456020375698407,-0.12213465951199085,0.24545954075282383,-0.05004725310026094,0.4975194435666441,0.044679312154328445,0.08849102484631823,-0.11356579637000723
1.5833333333333333,-0.32196602920638484,-0.26025724657596633,-0.07694677608692047,-0.18056636914941337,0.07713991091188878,-0.11761174226383556,0.2455372073425024,-0.05434901893703448,0.4958287606366119,0.04600898639216633,0.08736339927357607,-0.1141590340129674
1.6666666666666665,-0.3200975410612179,-0.2515537069375917,-0.10122775767283874,-0.1797493920376719,0.07817241844430618,-0.11802379928486315,0.27044559810560387,-0.048640117161859064,0.5204148651592406,0.044291231866822274,0.08667133343087736,-0.11297887246478802
1.75,-0.31665701562553683,-0.26700562723012217,-0.10413088531163783,-0.1805241408909969,0.07920517038471692,-0.1209236674025631,0.2641913822718812,-0.0521617503608478,0.5070765677614779,0.05597544281438496,0.08466568592778029,-0.11431464450757765
1.8333333333333333,-0.33045944457616333,-0.2708937688323576,-0.10386213724223396,-0.18110342937541768,0.0790022122043148,-0.11596762559267648,0.26590713853181536,-0.052990680896245056,0.5103068677077193,0.053003789089606415,0.08353796463570262,-0.11403636379295637
1.9166666666666665,-0.347919925228309,-0.270033300203769,-0.12017351950036623,-0.18556841984787853,0.07892747987044574,-0.12165873673932914,0.28047153698718097,-0.04820006171899461,0.5230349470752442,0.06678035094264474,0.08228236639198841,-0.11366089269355564
2.0,-0.37739256452432657,-0.2726601379134169,-0.12936219229816323,-0.18713894396524336,0.07785042908777642,-0.11898595024592162,0.28062235298755206,-0.05034506388771462,0.5287449173233458,0.07214858038325435,0.08086918312801637,-0.11321289486815639
