as_of_date,ccy,z_1,z_2,z_3,z_4
2013-08-30,DKK,0.11356164,0.00431831,0.055357814,-0.006013316
2013-09-30,DKK,0.10931235,0.005253676,0.054289795,-0.010585426
2013-10-31,DKK,0.1039383,0.0071665,0.053350706,-0.016189333
2013-11-29,DKK,0.102168225,0.011829597,0.055150043,-0.019472644
2013-12-31,DKK,0.11065134,0.010805355,0.058061246,-0.013496235
2014-01-31,DKK,0.10142921,0.009770394,0.05375229,-0.019125333
2014-02-28,DKK,0.100328304,0.009037737,0.052888405,-0.018807443
2014-03-31,DKK,0.0985147,0.0074605057,0.05137988,-0.02009461
2014-04-30,DKK,0.094858795,0.0073620593,0.049747564,-0.02163858
2014-05-30,DKK,0.088545226,0.008669705,0.04779053,-0.024960496
2014-06-30,DKK,0.08659768,0.006247188,0.045753617,-0.026324166
2014-07-31,DKK,0.08442025,0.0034732432,0.043163992,-0.02431033
2014-08-29,DKK,0.07297054,0.0018094998,0.036979392,-0.023065932
2014-09-30,DKK,0.07413747,0.0068710847,0.04041527,-0.02673302
2014-10-31,DKK,0.07071888,0.0045979875,0.037542176,-0.025112752
2014-11-28,DKK,0.06424375,0.0019144149,0.03300483,-0.022636399
2014-12-31,DKK,0.058549695,0.0020076614,0.030043812,-0.01911842
2015-01-30,DKK,0.040666092,0.012987031,0.027097134,-0.016053498
2015-02-27,DKK,0.039731994,0.014409539,0.027338823,-0.015079945
2015-03-31,DKK,0.03654665,0.008860274,0.022105927,-0.006893581
2015-04-30,DKK,0.041915163,0.013281822,0.027256269,-0.010392635
2015-05-29,DKK,0.052351892,0.013673593,0.032538418,-0.013735943
2015-06-30,DKK,0.067638874,0.018658765,0.04232956,-0.01514512
2015-07-31,DKK,0.06199621,0.013928997,0.037380483,-0.016120704
2015-08-31,DKK,0.06777068,0.013268396,0.039739553,-0.016562032
2015-09-30,DKK,0.06304435,0.0120144645,0.037100907,-0.018076196
2015-10-30,DKK,0.059450027,0.016222605,0.037672795,-0.01876622
2015-11-30,DKK,0.05524637,0.020408722,0.03828976,-0.023684334
2015-12-31,DKK,0.062794164,0.017782394,0.04009905,-0.019744702
2016-01-29,DKK,0.04990317,0.015832778,0.033218138,-0.021302145
2016-02-29,DKK,0.041463245,0.014394536,0.028285284,-0.018443491
2016-03-31,DKK,0.043542314,0.013418961,0.028820278,-0.018805087
2016-04-29,DKK,0.04949534,0.016351014,0.03340567,-0.021721406
2016-06-30,DKK,0.03171641,0.01516653,0.024208859,-0.018431062
2016-07-29,DKK,0.028420383,0.014407671,0.022218488,-0.017501984
2016-08-31,DKK,0.028932596,0.014270079,0.02240469,-0.017778222
2016-09-30,DKK,0.028325243,0.014153579,0.022160579,-0.018668717
2016-10-31,DKK,0.037494693,0.015655821,0.027083743,-0.01776926
2016-11-30,DKK,0.04504371,0.018231034,0.03213198,-0.02065925
2016-12-30,DKK,0.04437737,0.019119045,0.032316126,-0.020415097
2017-01-31,DKK,0.051341195,0.02206613,0.037146382,-0.02122916
2017-02-28,DKK,0.04350569,0.021964435,0.03365404,-0.023166493
2017-03-31,DKK,0.048288416,0.021748913,0.03553382,-0.020386105
2017-04-28,DKK,0.049222212,0.021827767,0.035959344,-0.01998828
2017-05-31,DKK,0.049022995,0.02234989,0.03639061,-0.02261294
2017-06-30,DKK,0.053576834,0.022026464,0.038101405,-0.019958125
2017-07-31,DKK,0.055075157,0.02407019,0.03996025,-0.02131786
2017-08-31,DKK,0.04715569,0.02475772,0.03675109,-0.022450015
2017-09-29,DKK,0.0511455,0.026435183,0.039416634,-0.02183482
2017-10-31,DKK,0.04834142,0.02626585,0.038141895,-0.022938704
2017-11-30,DKK,0.047251087,0.025250247,0.03691933,-0.020498019
2017-12-29,DKK,0.04852923,0.0249749,0.03710332,-0.017409438
2018-01-31,DKK,0.05326322,0.025542937,0.039035045,-0.012204047
2018-02-28,DKK,0.055702124,0.02592236,0.04050904,-0.014059642
2018-03-30,DKK,0.0504351,0.025051393,0.03765307,-0.014526447
2018-04-30,DKK,0.052146018,0.024609027,0.03827353,-0.015004071
2018-05-31,DKK,0.047861386,0.02357972,0.035995115,-0.017605914
2018-06-29,DKK,0.046307277,0.024509368,0.035795275,-0.018240107
2018-07-31,DKK,0.048924364,0.024390645,0.036858696,-0.016874583
2018-08-31,DKK,0.046489526,0.023403313,0.03528943,-0.01761621
2018-09-28,DKK,0.050636917,0.023114046,0.036748253,-0.013948096
2018-10-31,DKK,0.04927038,0.023857433,0.036511995,-0.014574988
2018-11-30,DKK,0.04653708,0.023822686,0.0354583,-0.016938511
2018-12-31,DKK,0.044391852,0.022503946,0.033848923,-0.01834984
2019-01-31,DKK,0.038146034,0.021090133,0.030250387,-0.018033559
2019-02-28,DKK,0.038997337,0.02149007,0.030910779,-0.018248431
2019-03-29,DKK,0.029085882,0.020089284,0.025720123,-0.019383468
2019-04-30,DKK,0.030463887,0.021462163,0.027063273,-0.019679422
2019-05-31,DKK,0.023152068,0.021509351,0.023821522,-0.02091768
2019-06-28,DKK,0.013026637,0.022720067,0.019674944,-0.020519318
2019-07-31,DKK,0.006965471,0.022232378,0.01656349,-0.019915719
2019-08-30,DKK,-0.009012332,0.021182215,0.008150163,-0.015499905
2019-09-30,DKK,-0.0027278939,0.01940848,0.010131084,-0.015022631
2019-10-31,DKK,0.0060281875,0.018708864,0.013778411,-0.014258208
2019-11-29,DKK,0.00831396,0.017088529,0.013900162,-0.013201627
2019-12-31,DKK,0.015591033,0.017554633,0.017450612,-0.01217256
2020-01-31,DKK,0.00340083,0.016614858,0.011350438,-0.012602204
2020-02-28,DKK,-0.0026721575,0.016810628,0.008395329,-0.0103837075
2020-03-31,DKK,0.01096216,0.007510418,0.0095065525,-0.006950847
2020-04-30,DKK,0.0019345602,0.007173233,0.005072876,-0.006516319
2020-05-29,DKK,0.0037750565,0.0064726267,0.005759614,-0.007892258
2020-06-30,DKK,0.0022616375,0.008270971,0.00605881,-0.008795116
2020-07-31,DKK,-0.00030478943,0.008016647,0.004718825,-0.008769394
2020-08-31,DKK,0.0045387056,0.010219324,0.008298092,-0.010390681
2020-09-30,DKK,-0.00016254107,0.009756772,0.005758253,-0.009372546
2020-10-30,DKK,-0.0023541204,0.011191526,0.005516586,-0.009939818
2020-11-30,DKK,-0.0004220416,0.009542875,0.0055732913,-0.009728749
2020-12-31,DKK,-0.000283328,0.009584358,0.005543489,-0.008268121
2021-01-29,DKK,0.003558734,0.011623247,0.0086318925,-0.010848808
2021-02-26,DKK,0.014508508,0.012433096,0.0140858395,-0.010879303
2021-03-31,DKK,0.016060263,0.015492717,0.016760178,-0.014892583
2021-04-30,DKK,0.019713845,0.016468937,0.018948017,-0.014636309
2021-05-31,DKK,0.02009952,0.015680587,0.018682828,-0.0139962295
2021-06-30,DKK,0.019458767,0.014799777,0.017832307,-0.012801862
2021-07-30,DKK,0.011976526,0.01326428,0.01350367,-0.01198061
2021-08-31,DKK,0.013292368,0.013311002,0.014080367,-0.011501482
2021-09-30,DKK,0.020182543,0.01580093,0.01842125,-0.010121968
2021-10-29,DKK,0.02244177,0.011087099,0.015704611,0.0042063794
2021-11-30,DKK,0.015322564,0.013371802,0.014117155,-0.0015361711
2021-12-31,DKK,0.02245602,0.014408061,0.017949848,-0.00087519264
2022-01-31,DKK,0.029399151,0.010177434,0.018294793,0.0070280675
2022-02-28,DKK,0.046333887,0.009818519,0.025464037,0.012196522
2022-03-31,DKK,0.06595014,-0.0026961763,0.027010845,0.0255135
2022-04-29,DKK,0.0923042,-0.012068164,0.034033176,0.02779908
2022-05-31,DKK,0.10176903,-0.018220233,0.03591021,0.021333382
2022-06-30,DKK,0.1204156,-0.029348226,0.038791917,0.021047827
2022-07-29,DKK,0.095925584,-0.032894343,0.026635522,0.008371972
2022-08-31,DKK,0.138835,-0.0705413,0.02600881,0.02108704
2022-09-30,DKK,0.1712829,-0.09200333,0.02878818,0.03307753
2022-10-31,DKK,0.16776171,-0.0952668,0.026271997,0.025347965
2022-11-30,DKK,0.15055937,-0.10176017,0.015338127,0.019737694
2022-12-30,DKK,0.17762776,-0.11984085,0.018106746,0.025195742
2023-01-31,DKK,0.16655745,-0.12234762,0.012707192,0.014191508
2023-02-28,DKK,0.18667835,-0.13562794,0.014842836,0.019494424
2023-03-31,DKK,0.17593761,-0.1296064,0.013536677,0.012778614
2023-04-28,DKK,0.17503257,-0.1307749,0.013022202,0.0065329834
2023-05-31,DKK,0.1751736,-0.13331634,0.01199726,0.004703528
2023-06-30,DKK,0.1816948,-0.14832596,0.006602959,0.013026621
2023-07-31,DKK,0.18319924,-0.14160454,0.011256497,0.0068588196
2023-08-31,DKK,0.18185848,-0.1395749,0.0119959405,0.0034531232
2023-09-29,DKK,0.19747525,-0.14197433,0.017989798,0.0035180917
2023-10-31,DKK,0.19487926,-0.13354422,0.021598289,-0.0021477058
2023-11-30,DKK,0.17782018,-0.12959324,0.015978688,-0.0045102597
2023-12-29,DKK,0.15156229,-0.11535357,0.011625941,-0.010948037
2024-01-31,DKK,0.15524478,-0.11565947,0.012962896,-0.008306956
2024-02-29,DKK,0.16634607,-0.12700044,0.0116435,-0.0008265132
2010-01-29,EUR,0.16282755,-0.012945737,0.06885278,0.0020587293
2010-02-26,EUR,0.15726626,-0.006772594,0.06955105,-0.00060939795
2010-03-31,EUR,0.15512975,-0.0070293183,0.06859266,-0.0023411047
2010-04-30,EUR,0.1508957,-0.009264547,0.065515816,-0.0033665192
2010-05-31,EUR,0.13879627,-0.010951345,0.058949824,-0.0035396721
2010-06-30,EUR,0.1382315,-0.012924309,0.058004808,-0.0071690837
2010-07-30,EUR,0.14262453,-0.013876789,0.059707854,-0.007948256
2010-08-31,EUR,0.11357817,-0.018561244,0.043658942,-0.007192817
2010-09-30,EUR,0.12728424,-0.0231717,0.047426358,-0.0040057255
2010-10-29,EUR,0.13645296,-0.026133925,0.049811397,-0.0007250741
2010-11-30,EUR,0.14597411,-0.020557262,0.057025377,-0.00092775805
2010-12-31,EUR,0.15601847,-0.016224911,0.06382826,0.001373243
2011-01-31,EUR,0.1690501,-0.031036297,0.061751764,0.009252409
2011-02-28,EUR,0.16889758,-0.03530933,0.0595819,0.0077783046
2011-03-31,EUR,0.18193434,-0.04324375,0.06136354,0.010955225
2011-04-29,EUR,0.17818111,-0.04608662,0.058385763,0.008070372
2011-05-31,EUR,0.16858311,-0.043165006,0.0559754,0.0010080866
2011-06-30,EUR,0.17320217,-0.043690797,0.05830628,-0.003392906
2011-07-29,EUR,0.15721242,-0.03929362,0.053304367,-0.0073609054
2011-08-31,EUR,0.14195147,-0.02954195,0.051659882,-0.012142906
2011-09-30,EUR,0.12584683,-0.033415563,0.041822832,-0.00902966
2011-10-31,EUR,0.12473619,-0.033581067,0.04164896,-0.013034846
2011-11-30,EUR,0.13173541,-0.026867203,0.047700983,-0.007372756
2011-12-30,EUR,0.11641849,-0.026726533,0.041088864,-0.012448325
2012-01-31,EUR,0.108850576,-0.019578975,0.041483615,-0.015108575
2012-02-29,EUR,0.10930542,-0.016437786,0.043196432,-0.013187103
2012-03-30,EUR,0.110348724,-0.012279503,0.045602065,-0.010538913
2012-04-30,EUR,0.104404695,-0.0073716776,0.045716684,-0.014443513
2012-05-31,EUR,0.08177329,-0.013930731,0.03143797,-0.009353208
2012-06-29,EUR,0.09448269,-0.0076808883,0.04086704,-0.012753977
2012-07-31,EUR,0.083984606,0.0020588236,0.041537073,-0.018400166
2012-08-31,EUR,0.08051713,0.0067553855,0.04248946,-0.019813767
2012-09-28,EUR,0.08277152,0.011127711,0.046000015,-0.021363217
2012-10-31,EUR,0.08377006,0.011368147,0.04654367,-0.020899324
2012-11-30,EUR,0.07955385,0.012881448,0.045606866,-0.023237228
2012-12-31,EUR,0.0757189,0.013144489,0.044119183,-0.024735251
2013-01-31,EUR,0.091567285,0.004847582,0.04627908,-0.014035796
2013-02-28,EUR,0.08343512,0.0133594535,0.047625512,-0.022714406
2013-03-29,EUR,0.081453025,0.009616631,0.04475298,-0.0218662
2013-04-30,EUR,0.072614156,0.011354937,0.041732624,-0.023781203
2013-05-31,EUR,0.08285995,0.013716969,0.047518007,-0.021744402
2013-06-28,EUR,0.093541816,0.010088068,0.04983261,-0.013987594
2013-07-31,EUR,0.09161782,0.011678626,0.049923558,-0.015987758
2013-08-30,EUR,0.10175733,0.012188285,0.054689396,-0.013223594
2013-09-30,EUR,0.09583222,0.013028741,0.052645717,-0.016707592
2013-10-31,EUR,0.09267061,0.014555171,0.052404817,-0.021367352
2013-11-29,EUR,0.09174036,0.016846254,0.05323481,-0.022785842
2013-12-31,EUR,0.099580005,0.014893254,0.055445958,-0.017860187
2014-01-31,EUR,0.08849275,0.014765749,0.050669044,-0.022804217
2014-02-28,EUR,0.087365605,0.013149246,0.04933197,-0.022633651
2014-03-31,EUR,0.08575802,0.011628604,0.047883432,-0.02314365
2014-04-30,EUR,0.0823931,0.011133231,0.046118326,-0.02378423
2014-05-30,EUR,0.0759508,0.012607802,0.044150352,-0.026752267
2014-06-30,EUR,0.070862,0.014135037,0.042717047,-0.028062845
2014-07-31,EUR,0.06817054,0.011726704,0.040055495,-0.02600759
2014-08-29,EUR,0.055563238,0.009921737,0.033152662,-0.02382421
2014-09-30,EUR,0.057825554,0.015231962,0.037354857,-0.028590033
2014-10-31,EUR,0.054909516,0.0127129285,0.034565542,-0.02670582
2014-11-28,EUR,0.04852155,0.010398744,0.030253975,-0.024196927
2014-12-31,EUR,0.043449704,0.009392668,0.027151207,-0.02191846
2015-01-30,EUR,0.035249773,0.007181735,0.021730164,-0.01707107
2015-02-27,EUR,0.035187803,0.00998702,0.02328862,-0.018863155
2015-03-31,EUR,0.026245765,0.0067625516,0.016530108,-0.009860365
2015-04-30,EUR,0.031649057,0.008951227,0.020466283,-0.012466035
2015-05-29,EUR,0.040517338,0.012723427,0.026823835,-0.016331596
2015-06-30,EUR,0.05382312,0.017425789,0.03571861,-0.019747254
2015-07-31,EUR,0.04663202,0.016083423,0.03162239,-0.018963898
2015-08-31,EUR,0.052570146,0.018066084,0.03539034,-0.019723173
2015-09-30,EUR,0.046119794,0.018095711,0.03267661,-0.021624802
2015-10-30,EUR,0.043057494,0.020288136,0.032566834,-0.023632668
2015-11-30,EUR,0.040264726,0.024071407,0.033509705,-0.026893698
2015-12-31,EUR,0.0470077,0.022857426,0.035690587,-0.023191616
2016-01-29,EUR,0.031891104,0.023417087,0.029050265,-0.024185192
2016-02-29,EUR,0.02319751,0.022063559,0.024065606,-0.02173705
2016-03-31,EUR,0.02583264,0.020148797,0.024177143,-0.02041529
2016-04-29,EUR,0.0318562,0.022280961,0.0283814,-0.023424543
2016-05-31,EUR,0.026947603,0.021464324,0.0257038,-0.023299893
2016-06-30,EUR,0.019417861,0.02050546,0.021376526,-0.020496849
2016-07-29,EUR,0.013688615,0.01869681,0.017759549,-0.019628944
2016-08-31,EUR,0.014842239,0.018833198,0.018349571,-0.019192347
2016-09-30,EUR,0.014649365,0.01932057,0.018666005,-0.020644294
2016-10-31,EUR,0.024256026,0.020995082,0.023853753,-0.019428112
2016-11-30,EUR,0.031459183,0.024061581,0.028918903,-0.021459637
2016-12-30,EUR,0.031181483,0.024104029,0.028905416,-0.022043169
2017-01-31,EUR,0.037927065,0.026810031,0.03345138,-0.022040995
2017-02-28,EUR,0.0322193,0.025079206,0.030065278,-0.023514865
2017-03-31,EUR,0.036180183,0.025454482,0.031897698,-0.020940682
2017-04-28,EUR,0.036975753,0.026230726,0.032660164,-0.02096161
2017-05-31,EUR,0.036965575,0.027296655,0.03340102,-0.023194911
2017-06-30,EUR,0.041506596,0.027640728,0.035434216,-0.020317705
2017-07-31,EUR,0.043330215,0.029543469,0.037387952,-0.021912295
2017-08-31,EUR,0.037051667,0.028586464,0.03413454,-0.023471707
2017-09-29,EUR,0.04190017,0.029599471,0.036844876,-0.022766948
2017-10-31,EUR,0.03891319,0.029568033,0.035554715,-0.02379966
2017-11-30,EUR,0.038529437,0.02844447,0.03461956,-0.02152516
2017-12-29,EUR,0.040520266,0.027941944,0.03497219,-0.01793596
2018-01-31,EUR,0.04589298,0.029090514,0.03749368,-0.012605475
2018-02-28,EUR,0.04703683,0.029337235,0.038319457,-0.014549337
2018-03-30,EUR,0.042050704,0.028735798,0.035793956,-0.015647858
2018-04-30,EUR,0.043339044,0.028748002,0.03639709,-0.015590051
2018-05-31,EUR,0.04044214,0.027133273,0.034444474,-0.0181112
2018-06-29,EUR,0.03903635,0.028220773,0.034440793,-0.019095775
2018-07-31,EUR,0.042030048,0.028399639,0.035815556,-0.017649833
2018-08-31,EUR,0.039537687,0.027560009,0.034348838,-0.01892361
2018-09-28,EUR,0.043960918,0.02767565,0.036155503,-0.015533857
2018-10-31,EUR,0.042647943,0.027659692,0.03561248,-0.016605685
2018-11-30,EUR,0.03965924,0.027565792,0.03438007,-0.018908221
2018-12-31,EUR,0.036529444,0.027060185,0.03276108,-0.020552306
2019-01-31,EUR,0.03110577,0.024390075,0.028879667,-0.020002674
2019-02-28,EUR,0.03350884,0.024164027,0.02989798,-0.019864514
2019-03-29,EUR,0.023781536,0.022602247,0.024708625,-0.02098258
2019-04-30,EUR,0.025342684,0.023056792,0.02563209,-0.020773347
2019-05-31,EUR,0.017217554,0.023351219,0.022091879,-0.021591729
2019-06-28,EUR,0.008968734,0.025370542,0.019257702,-0.021500371
2019-07-31,EUR,0.0010932266,0.025535174,0.015634375,-0.020769645
2019-08-30,EUR,-0.013569301,0.024550186,0.007938429,-0.017279005
2019-09-30,EUR,-0.0070863934,0.022307334,0.009710194,-0.01607763
2019-10-31,EUR,0.0015174074,0.02149237,0.01328963,-0.015866322
2019-11-29,EUR,0.0030657295,0.020900788,0.013655088,-0.015239727
2019-12-31,EUR,0.010046648,0.02168536,0.017248437,-0.014730517
2020-01-31,EUR,-0.001720993,0.020491222,0.011225151,-0.015185451
2020-02-28,EUR,-0.00861711,0.020657556,0.007866764,-0.012793381
2020-03-31,EUR,-0.001994823,0.017587727,0.008989355,-0.009714047
2020-04-30,EUR,-0.008608116,0.014318905,0.004131581,-0.009301978
2020-05-29,EUR,-0.0061839484,0.013140275,0.0047785915,-0.010085308
2020-06-30,EUR,-0.008747874,0.017730154,0.0060479264,-0.010844885
2020-07-31,EUR,-0.012054288,0.019248143,0.0051604696,-0.009469558
2020-08-31,EUR,-0.007995263,0.021618735,0.008450751,-0.0111712385
2020-09-30,EUR,-0.012451652,0.022471027,0.006749223,-0.010571408
2020-10-30,EUR,-0.015207559,0.024327667,0.006487146,-0.011422733
2020-11-30,EUR,-0.013517159,0.023816146,0.007035014,-0.011414501
2020-12-31,EUR,-0.014017147,0.023961583,0.006827178,-0.010796102
2021-01-29,EUR,-0.010756517,0.026177173,0.009714994,-0.013301518
2021-02-26,EUR,-0.00087469234,0.026884003,0.014647898,-0.013292282
2021-03-31,EUR,0.0011502339,0.029273715,0.017147569,-0.01672432
2021-04-30,EUR,0.0040129074,0.029742355,0.01866058,-0.0160642
2021-05-31,EUR,0.0032289582,0.028949598,0.017799174,-0.015106212
2021-06-30,EUR,0.0025153672,0.028282223,0.017052246,-0.014170118
2021-07-30,EUR,-0.005013461,0.026722595,0.012687991,-0.013446164
2021-08-31,EUR,-0.0032141304,0.026894664,0.013580622,-0.013130457
2021-09-30,EUR,0.0044828597,0.028020667,0.017563812,-0.011499012
2021-10-29,EUR,0.007944067,0.021253327,0.014257658,0.003881481
2021-11-30,EUR,0.0016881834,0.024202988,0.013398684,-0.0018394296
2021-12-31,EUR,0.0100014545,0.025324183,0.017907184,-0.0018268714
2022-01-31,EUR,0.017028213,0.020708088,0.018060148,0.006375877
2022-02-28,EUR,0.0309683,0.021211395,0.024422446,0.009874443
2022-03-31,EUR,0.051951133,0.008013448,0.02617236,0.02361774
2022-04-29,EUR,0.078496754,-0.002205478,0.03288734,0.026592411
2022-05-31,EUR,0.08643027,-0.007529547,0.034426387,0.019747278
2022-06-30,EUR,0.103316724,-0.018274814,0.03674239,0.018680977
2022-07-29,EUR,0.08115033,-0.02334168,0.024906207,0.00603627
2022-08-31,EUR,0.124066114,-0.05897235,0.025219524,0.019793967
2022-09-30,EUR,0.15629996,-0.08179076,0.027288122,0.03089542
2022-10-31,EUR,0.15749672,-0.08685571,0.025923874,0.024324259
2022-11-30,EUR,0.14259325,-0.09597486,0.014707668,0.018997483
2022-12-30,EUR,0.17043997,-0.11274251,0.01839928,0.025380803
2023-01-31,EUR,0.15885596,-0.11630012,0.012208024,0.0143070845
2023-02-28,EUR,0.18009366,-0.13071658,0.014266544,0.019905826
2023-03-31,EUR,0.16541682,-0.123017594,0.012120251,0.011457478
2023-04-28,EUR,0.16861735,-0.12861234,0.011245033,0.0050947163
2023-05-31,EUR,0.16813304,-0.13110895,0.009983001,0.0027570357
2023-06-30,EUR,0.17442976,-0.14559947,0.004734789,0.011612696
2023-07-31,EUR,0.17568214,-0.13867107,0.009399731,0.0053928387
2023-08-31,EUR,0.17402753,-0.13619158,0.010190384,0.0020469094
2023-09-29,EUR,0.19076596,-0.13886723,0.01661642,0.0016607242
2023-10-31,EUR,0.18704781,-0.13069952,0.019588448,-0.0041620615
2023-11-30,EUR,0.16750608,-0.12632142,0.013038529,-0.007071754
2023-12-29,EUR,0.1426372,-0.11191895,0.009438111,-0.013440932
2024-01-31,EUR,0.14626089,-0.11233091,0.010690144,-0.010620708
2024-02-29,EUR,0.15871122,-0.12454377,0.009501607,-0.002667967
2010-01-29,JPY,0.053450875,0.016566357,0.035885036,-0.026858155
2010-02-26,JPY,0.05465721,0.017272271,0.036997877,-0.028634159
2010-03-31,JPY,0.058116086,0.018834893,0.039497126,-0.029481731
2010-04-30,JPY,0.054840986,0.017767027,0.03743502,-0.029656108
2010-05-31,JPY,0.05247219,0.016934272,0.035737384,-0.027817974
2010-06-30,JPY,0.044569068,0.014565717,0.030733548,-0.026553642
2010-07-30,JPY,0.04225845,0.013700874,0.029138554,-0.025893632
2010-08-31,JPY,0.04087435,0.014353885,0.028976323,-0.027206494
2010-09-30,JPY,0.040449634,0.014662954,0.029174268,-0.029646495
2010-10-29,JPY,0.04184402,0.014603616,0.029991664,-0.030863384
2010-11-30,JPY,0.04921276,0.015160188,0.033320386,-0.02807976
2010-12-31,JPY,0.04545504,0.01400546,0.030731756,-0.02542408
2011-01-31,JPY,0.048718013,0.015052018,0.03286085,-0.0260835
2011-02-28,JPY,0.050672818,0.015042368,0.03361279,-0.024529072
2011-03-31,JPY,0.049038105,0.016643345,0.034035925,-0.02824395
2011-04-29,JPY,0.0463646,0.01596043,0.032504108,-0.028630862
2011-05-31,JPY,0.044381354,0.015060562,0.030960541,-0.027055198
2011-06-30,JPY,0.04395754,0.014975492,0.030765481,-0.027599279
2011-07-29,JPY,0.04008905,0.0136594055,0.028263144,-0.027180139
2011-08-31,JPY,0.038989443,0.014169475,0.028040908,-0.027425546
2011-09-30,JPY,0.038274225,0.0137825925,0.027248498,-0.024727175
2011-10-31,JPY,0.038972788,0.013911552,0.027829072,-0.026738958
2011-11-30,JPY,0.03843321,0.014405168,0.02775763,-0.026072316
2011-12-30,JPY,0.03425453,0.012713242,0.024894245,-0.025165549
2012-01-31,JPY,0.0353542,0.012579442,0.0254812,-0.0263578
2012-02-29,JPY,0.03662185,0.012982576,0.02638638,-0.027633833
2012-03-30,JPY,0.03918065,0.013611286,0.027947139,-0.02810471
2012-04-30,JPY,0.035134543,0.012280444,0.025427511,-0.0280545
2012-05-31,JPY,0.030928986,0.010569145,0.022289129,-0.024724992
2012-06-29,JPY,0.03284237,0.011520561,0.023936637,-0.027293421
2012-07-31,JPY,0.03144546,0.011271756,0.023146417,-0.027000934
2012-08-31,JPY,0.033136893,0.011595123,0.024159502,-0.02755787
2012-09-28,JPY,0.03395057,0.011912956,0.024715848,-0.027981369
2012-10-31,JPY,0.037267566,0.013496944,0.027465453,-0.031613912
2012-11-30,JPY,0.036597792,0.01345184,0.02737083,-0.03353379
2012-12-31,JPY,0.041230332,0.015651528,0.030737178,-0.03503374
2013-01-31,JPY,0.040292285,0.015272429,0.030428305,-0.03744471
2013-02-28,JPY,0.036991674,0.0138519155,0.02769735,-0.033008073
2013-03-29,JPY,0.034286622,0.012087386,0.025287863,-0.030218953
2013-04-30,JPY,0.03659771,0.011627034,0.026021771,-0.028682098
2013-05-31,JPY,0.042751897,0.013536519,0.029586513,-0.027161112
2013-06-28,JPY,0.042678338,0.013603722,0.029725509,-0.028810767
2013-07-31,JPY,0.041702554,0.013562574,0.029354116,-0.029746102
2013-08-30,JPY,0.03941741,0.012813945,0.027887255,-0.02915134
2013-09-30,JPY,0.0382639,0.012698842,0.027342232,-0.029270578
2013-10-31,JPY,0.034123246,0.011240931,0.02469128,-0.029056365
2013-11-29,JPY,0.035430644,0.012102732,0.025827248,-0.03016251
2013-12-31,JPY,0.04076102,0.013912368,0.029226795,-0.030413585
2014-01-31,JPY,0.035693336,0.012171487,0.025963949,-0.02995292
2014-02-28,JPY,0.03580541,0.01255729,0.026262918,-0.030641647
2014-03-31,JPY,0.037390903,0.013351979,0.027404077,-0.03074832
2014-04-30,JPY,0.035137054,0.012183881,0.025738789,-0.029972307
2014-05-30,JPY,0.033074107,0.011437569,0.024435597,-0.030049397
2014-06-30,JPY,0.03213152,0.01122709,0.023964284,-0.030901363
2014-07-31,JPY,0.031180559,0.011053363,0.023437977,-0.030631108
2014-08-29,JPY,0.029731557,0.01025226,0.02230001,-0.029810743
2014-09-30,JPY,0.03134567,0.010790137,0.0233228,-0.030085292
2014-10-31,JPY,0.028184634,0.0102977315,0.021444602,-0.028488759
2014-11-28,JPY,0.02760348,0.009508262,0.020587318,-0.026839433
2014-12-31,JPY,0.024559086,0.008016728,0.018004557,-0.023026127
2015-01-30,JPY,0.023780223,0.007927959,0.01761214,-0.02273529
2015-02-27,JPY,0.027045714,0.0091056945,0.020039573,-0.026047137
2015-03-31,JPY,0.02849161,0.008621446,0.02009646,-0.022729764
2015-04-30,JPY,0.027302867,0.008878983,0.019728549,-0.023516089
2015-05-29,JPY,0.029385574,0.010017717,0.021588095,-0.026202312
2015-06-30,JPY,0.031610034,0.010491834,0.022738623,-0.025284939
2015-07-31,JPY,0.02983779,0.009907502,0.021724835,-0.026328918
2015-08-31,JPY,0.02953123,0.009865338,0.021601407,-0.026671795
2015-09-30,JPY,0.02763114,0.009752475,0.02061598,-0.026064405
2015-10-30,JPY,0.02622554,0.009232351,0.019672465,-0.025994577
2015-11-30,JPY,0.025077682,0.009017832,0.01902257,-0.025792498
2015-12-31,JPY,0.023819156,0.007898172,0.017703157,-0.024111588
2016-01-29,JPY,0.017939752,0.011310447,0.016744755,-0.023121497
2016-02-29,JPY,0.0040475535,0.017007075,0.013185306,-0.0252325
2016-03-31,JPY,0.0051645944,0.0124859605,0.010632962,-0.018072078
2016-04-29,JPY,0.0029373528,0.013456825,0.00989503,-0.016213609
2016-05-31,JPY,0.0002711005,0.013515325,0.008628841,-0.015719548
2016-06-30,JPY,-0.009462527,0.011288367,0.0022842744,-0.009419212
2016-07-29,JPY,-0.004612614,0.008961902,0.0035361107,-0.010579152
2016-08-31,JPY,-0.0010736524,0.010636593,0.0062704273,-0.012634358
2016-09-30,JPY,-0.0024570136,0.010199006,0.005578387,-0.01456334
2016-10-31,JPY,0.00054630835,0.0068741348,0.0052379337,-0.013595964
2016-11-30,JPY,0.004499047,0.0061394842,0.006632454,-0.012326329
2016-12-30,JPY,0.0068415147,0.006405471,0.008161329,-0.015286768
2017-01-31,JPY,0.009959296,0.0061134617,0.0093638925,-0.014261448
2017-02-28,JPY,0.009557367,0.0061879414,0.009180454,-0.014036837
2017-03-31,JPY,0.0103155635,0.0064079617,0.009642919,-0.014114286
