time,z1_p5,z2_p5,z1_p25,z2_p25,z1_p50,z2_p50,z1_p75,z2_p75,z1_p95,z2_p95,z1_mean,z2_mean
0.0,0.1628275422730895,-0.012945732984770919,0.1628275422730895,-0.012945732984770919,0.1628275422730895,-0.012945732984770919,0.1628275422730895,-0.012945732984770919,0.1628275422730895,-0.012945732984770919,0.16282754227308954,-0.01294573298477092
0.08333333333333333,0.02347999016951338,-0.08466100795646894,0.09885982283288682,-0.061087236642905496,0.1498820069532775,-0.04429219124379812,0.2002760142374882,-0.026587811330412568,0.2782884115217848,-0.0022553650992362326,0.14883234298528183,-0.043740478348618175
0.16666666666666666,-0.02971387569871972,-0.11908958425682563,0.07086908704366783,-0.08660708554436228,0.13933006581734375,-0.06428787107587934,0.2035042563535349,-0.04326145596987835,0.30589945186057155,-0.011157628517092075,0.13741915287973216,-0.06499821399319788
0.25,-0.07291249858345697,-0.14102524616520398,0.03950610009069272,-0.10416103076817781,0.12586121384884663,-0.07944666648188273,0.2159634588156021,-0.052576576355739396,0.3251970073655536,-0.013981885808429666,0.12765049041808718,-0.07838356898388528
0.3333333333333333,-0.10128309068240855,-0.15774806448813253,0.026416373447374557,-0.11792839530537871,0.12437988893702662,-0.08734555887704766,0.21754935294389421,-0.05724192078210648,0.3443285747100928,-0.014603875371989976,0.12261385062536843,-0.08700394471019689
0.41666666666666663,-0.11568469523889123,-0.17059456306591778,0.013487115384784958,-0.12651138383285523,0.11515381737041631,-0.09496120277164309,0.2240759635562013,-0.05864586751099068,0.3754351662347644,-0.008537431176427055,0.11957638960506585,-0.09257477453762962
0.5,-0.13946751951025918,-0.1806146031861554,0.003459692314030945,-0.13505782707773062,0.1164585261783833,-0.10130384968542375,0.22461995934786294,-0.06382970298618487,0.3860786017431827,-0.0054795687770912435,0.11620366077618312,-0.09814385623982647
0.5833333333333333,-0.16800702164959583,-0.19199571428065207,-0.0013975506616962302,-0.14310779022724643,0.10820070933698023,-0.10572918204471726,0.22441466769761162,-0.06425471370795466,0.3935474075919477,-0.0004799106821116263,0.11081253233685866,-0.10178448458439024
0.6666666666666666,-0.19150502608374728,-0.20258334603047137,-0.018658049306173697,-0.147735000810876,0.10490211551599604,-0.1076046852737996,0.23479846520104788,-0.06550232082804962,0.41356700208016123,0.0062824094575296315,0.1080936789890408,-0.10395404747629021
0.75,-0.19899574434322867,-0.20742824280436253,-0.02663940374928516,-0.15022349562556414,0.09872147730882112,-0.11011886612863965,0.2366459847980396,-0.06594596662947759,0.4385966245510064,0.013722910035249315,0.1059191551367538,-0.10534963754713116
0.8333333333333333,-0.21781672479606676,-0.2131011994647618,-0.04613185069256769,-0.15380963058715663,0.0975504962343312,-0.1111594754816081,0.24254051217231298,-0.06479331447609854,0.447983667145443,0.01785195917763676,0.10210863203336884,-0.10664146180116256
0.9166666666666666,-0.2420609742604068,-0.22089799794513842,-0.05114150120237415,-0.15549609666839587,0.09535079408346092,-0.11195737670678885,0.249141427994694,-0.06387914932432615,0.45733223443537785,0.021884398930528567,0.0994001062867088,-0.10823161053215068
1.0,-0.24892320036416304,-0.23122471510775613,-0.0633924122827603,-0.16080135192338174,0.07918740440030343,-0.11604612237562661,0.24301422931118943,-0.06132485359313358,0.467525070919827,0.024715640768319256,0.09248930998207482,-0.11047977595342362
