path,time,z_1,z_2
0,0.0,0.1628275422730895,-0.012945732984770919
0,0.08333333333333333,0.10735289294689249,-0.08363959694396622
0,0.16666666666666666,0.19076596394501488,-0.14559946136179436
0,0.25,0.19076596394501488,-0.09559759254013395
0,0.3333333333333333,0.18339261736778967,-0.10068717313302249
0,0.41666666666666663,0.19076596394501488,-0.14559946136179436
0,0.5,-0.015207558841589443,-0.14559946136179436
0,0.5833333333333333,-0.015207558841589443,-0.0693660996543306
0,0.6666666666666666,-0.015207558841589443,0.029742355198327262
0,0.75,-0.015207558841589443,0.029742355198327262
0,0.8333333333333333,-0.015207558841589443,-0.00013954271282711275
0,0.9166666666666666,0.19076596394501488,0.029742355198327262
0,1.0,-0.015207558841589443,0.029742355198327262
0,1.0833333333333333,-0.015207558841589443,-0.11242255200826662
0,1.1666666666666665,-0.015207558841589443,-0.13371071143411806
0,1.25,-0.015207558841589443,-0.027914886903073255
0,1.3333333333333333,0.08053179516600092,-0.14559946136179436
0,1.4166666666666665,-0.015207558841589443,-0.14559946136179436
0,1.5,-0.015207558841589443,-0.03509312366562076
0,1.5833333333333333,0.025216456411690992,-0.14389539293288928
0,1.6666666666666665,-0.015207558841589443,-0.1102806823616517
0,1.75,0.02456523357064248,-0.11605357386611295
0,1.8333333333333333,0.16713925737528323,-0.1449832735193425
0,1.9166666666666665,-0.015207558841589443,-0.14559946136179436
0,2.0,-0.015207558841589443,-0.14559946136179436
0,2.083333333333333,0.1896498143147205,-0.08254923567733075
0,2.1666666666666665,-0.015207558841589443,-0.10988260241783096
0,2.25,0.12264050702158079,-0.14559946136179436
0,2.333333333333333,0.19076596394501488,-0.14559946136179436
0,2.4166666666666665,0.19076596394501488,-0.08850480594277235
0,2.5,0.06697882072690722,-0.09725713786229793
0,2.583333333333333,-0.015207558841589443,-0.14559946136179436
0,2.6666666666666665,0.039976693010575756,0.029742355198327262
0,2.75,0.19076596394501488,0.029742355198327262
0,2.833333333333333,-0.015207558841589443,-0.013455158173472825
0,2.9166666666666665,-0.015207558841589443,-0.04275223386695255
0,3.0,-0.015207558841589443,-0.14559946136179436
0,3.083333333333333,0.19076596394501488,-0.14559946136179436
0,3.1666666666666665,-0.015207558841589443,-0.14559946136179436
0,3.25,0.19076596394501488,0.029742355198327262
0,3.333333333333333,0.19076596394501488,0.029742355198327262
0,3.4166666666666665,0.05364719911778151,0.029742355198327262
0,3.5,0.12824753591121466,-0.054631685598469426
0,3.583333333333333,-0.015207558841589443,0.029742355198327262
0,3.6666666666666665,-0.0005811609093312013,-0.05462498009690819
0,3.75,-0.015207558841589443,-0.14559946136179436
0,3.833333333333333,-0.015207558841589443,-0.14559946136179436
0,3.9166666666666665,0.1505714202268346,-0.06985429348898613
0,4.0,0.19076596394501488,0.029742355198327262
0,4.083333333333333,0.19076596394501488,-0.07031502261751471
0,4.166666666666666,0.1326142429043437,-0.14559946136179436
0,4.25,-0.015207558841589443,-0.14559946136179436
0,4.333333333333333,0.19076596394501488,-0.09794911535796363
0,4.416666666666666,-0.015207558841589443,0.029742355198327262
0,4.5,0.19076596394501488,-0.12630594942126247
0,4.583333333333333,0.19076596394501488,-0.14559946136179436
0,4.666666666666666,0.19076596394501488,-0.060690574652607854
0,4.75,0.19076596394501488,-0.14559946136179436
0,4.833333333333333,0.1174530256679542,-0.14559946136179436
0,4.916666666666666,0.19076596394501488,-0.003050870012229645
0,5.0,-0.015207558841589443,-0.02248336385335748
0,5.083333333333333,-0.015207558841589443,0.029742355198327262
0,5.166666666666666,0.15089323582262845,0.029742355198327262
0,5.25,0.0064984293150852634,0.00013685782261803857
0,5.333333333333333,0.19076596394501488,0.024069602277253785
0,5.416666666666666,0.07221725591760687,-0.024244745474617174
0,5.5,0.19076596394501488,-0.041316557656196906
0,5.583333333333333,0.19076596394501488,0.029742355198327262
0,5.666666666666666,-0.015207558841589443,0.029742355198327262
0,5.75,0.015876708436648963,-0.07563856988373613
0,5.833333333333333,-0.015207558841589443,-0.058197052992011084
0,5.916666666666666,0.19076596394501488,0.029742355198327262
0,6.0,-0.015207558841589443,0.029742355198327262
0,6.083333333333333,-0.015207558841589443,-0.04614353157851743
0,6.166666666666666,0.19076596394501488,0.029742355198327262
0,6.25,0.19076596394501488,-0.13612156067215989
0,6.333333333333333,-0.015207558841589443,-0.11064299519338938
0,6.416666666666666,-0.015207558841589443,-0.005913910501048697
0,6.5,-0.015207558841589443,-0.14559946136179436
0,6.583333333333333,0.19076596394501488,-0.12879531767797153
0,6.666666666666666,0.19076596394501488,-0.11678082852654463
0,6.75,0.19076596394501488,0.029742355198327262
0,6.833333333333333,0.19076596394501488,0.029742355198327262
0,6.916666666666666,0.19076596394501488,0.021072460414716117
0,7.0,-0.015207558841589443,0.029742355198327262
0,7.083333333333333,0.19076596394501488,-0.06314999050198197
0,7.166666666666666,0.19076596394501488,-0.14559946136179436
0,7.25,0.19076596394501488,0.029742355198327262
0,7.333333333333333,0.19076596394501488,0.029742355198327262
0,7.416666666666666,0.19076596394501488,-0.14559946136179436
0,7.5,0.19076596394501488,0.029742355198327262
0,7.583333333333333,0.1469184211228084,0.000340439260196234
0,7.666666666666666,-0.015207558841589443,0.029742355198327262
0,7.75,0.12802108587685507,0.01717937204904834
0,7.833333333333333,0.044233619748465514,-0.12323172773383564
0,7.916666666666666,0.10573467551977137,0.029742355198327262
0,8.0,-0.015207558841589443,-0.14559946136179436
0,8.083333333333332,-0.015207558841589443,-0.14559946136179436
0,8.166666666666666,-0.015207558841589443,-0.14210344479609396
0,8.25,-0.015207558841589443,-0.14559946136179436
0,8.333333333333332,0.19076596394501488,0.029742355198327262
0,8.416666666666666,0.19076596394501488,-0.047605348959026954
0,8.5,0.19076596394501488,0.029742355198327262
0,8.583333333333332,0.19076596394501488,-0.0677434873405432
0,8.666666666666666,-0.011161592407692655,-0.015242267671291027
0,8.75,-0.015207558841589443,0.024505429788772036
0,8.833333333333332,0.1860115938835611,-0.04957437753761645
0,8.916666666666666,0.19076596394501488,-0.015669971247294218
0,9.0,0.19076596394501488,0.029742355198327262
0,9.083333333333332,0.17688205154380984,-0.1128179911517401
0,9.166666666666666,0.0015334995008777497,-0.14559946136179436
0,9.25,-0.015207558841589443,-0.14559946136179436
0,9.333333333333332,-0.015207558841589443,-0.14559946136179436
0,9.416666666666666,-0.015207558841589443,-0.14559946136179436
0,9.5,0.19076596394501488,-0.003679539220534267
0,9.583333333333332,-0.015207558841589443,0.029742355198327262
0,9.666666666666666,0.039554182675520716,-0.14559946136179436
0,9.75,0.19076596394501488,-0.10435481949333625
0,9.833333333333332,0.19076596394501488,0.029742355198327262
0,9.916666666666666,0.1047351815631364,0.029742355198327262
0,10.0,-0.015207558841589443,-0.03804882543705386
1,0.0,0.1628275422730895,-0.012945732984770919
1,0.08333333333333333,-0.015207558841589443,-0.06757991156100637
1,0.16666666666666666,0.19076596394501488,-0.07879476131266895
1,0.25,0.19076596394501488,-0.030374522387063632
1,0.3333333333333333,-0.015207558841589443,-0.14559946136179436
1,0.41666666666666663,0.09519892720367615,-0.14559946136179436
1,0.5,0.19076596394501488,-0.010408106826743424
1,0.5833333333333333,0.17908660261565917,-0.1406858302243288
1,0.6666666666666666,0.19076596394501488,-0.01585232408640283
1,0.75,-0.015207558841589443,-0.133338871148369
1,0.8333333333333333,-0.015207558841589443,-0.14559946136179436
1,0.9166666666666666,0.19076596394501488,-0.10261130695224371
1,1.0,0.19076596394501488,-0.11569545233295522
1,1.0833333333333333,0.19076596394501488,-0.05865458658579789
1,1.1666666666666665,0.19076596394501488,-0.032304858681624235
1,1.25,0.19076596394501488,-0.02537502654927444
1,1.3333333333333333,-0.015207558841589443,0.029742355198327262
1,1.4166666666666665,0.12025787092956931,-0.14559946136179436
1,1.5,0.19076596394501488,-0.04162141123921419
1,1.5833333333333333,-0.015207558841589443,-0.09960813075301625
1,1.6666666666666665,0.03553274290824481,-0.14559946136179436
1,1.75,0.1533573610820534,0.02259276087114609
1,1.8333333333333333,-0.015207558841589443,0.029742355198327262
1,1.9166666666666665,-0.015207558841589443,-0.08959962421499129
1,2.0,0.19076596394501488,0.029742355198327262
1,2.083333333333333,-0.015207558841589443,-0.08223919733505215
1,2.1666666666666665,0.19076596394501488,0.02605055832954968
1,2.25,0.19076596394501488,0.029742355198327262
1,2.333333333333333,0.09687406857878511,-0.14559946136179436
1,2.4166666666666665,0.19076596394501488,0.029742355198327262
1,2.5,-0.015207558841589443,0.029742355198327262
1,2.583333333333333,-0.015207558841589443,-0.09014166185850236
1,2.6666666666666665,-0.015207558841589443,-0.14559946136179436
1,2.75,0.09221177115222495,-0.055031385252376816
1,2.833333333333333,0.19076596394501488,0.029742355198327262
1,2.9166666666666665,0.19076596394501488,0.029742355198327262
1,3.0,-0.015207558841589443,0.029742355198327262
1,3.083333333333333,-0.015207558841589443,-0.03340756474393356
1,3.1666666666666665,-0.015207558841589443,-0.07849843290845876
1,3.25,0.09771098026704413,-0.11883938630212082
1,3.333333333333333,-0.015207558841589443,-0.14559946136179436
1,3.4166666666666665,-0.015207558841589443,-0.14559946136179436
1,3.5,-0.015207558841589443,-0.14559946136179436
1,3.583333333333333,0.19076596394501488,-0.13494398487020445
1,3.6666666666666665,-0.015207558841589443,-0.14559946136179436
1,3.75,0.19076596394501488,0.029742355198327262
1,3.833333333333333,0.19076596394501488,-0.08336166223660917
1,3.9166666666666665,0.19076596394501488,-0.08377987632374201
1,4.0,0.19076596394501488,-0.052357805760314104
1,4.083333333333333,0.09905319144473405,-0.07329029383544877
1,4.166666666666666,0.03845324387459678,0.02970592744609553
1,4.25,0.19076596394501488,-0.06381539288202072
1,4.333333333333333,0.19076596394501488,-0.1321609731605422
1,4.416666666666666,0.19076596394501488,-0.0041030225691248146
1,4.5,0.19076596394501488,-0.03263775179687033
1,4.583333333333333,0.19076596394501488,0.029742355198327262
1,4.666666666666666,0.19076596394501488,-0.14559946136179436
1,4.75,0.19076596394501488,0.029742355198327262
1,4.833333333333333,0.19076596394501488,-0.07077558432062687
1,4.916666666666666,0.19076596394501488,-0.14559946136179436
1,5.0,0.19076596394501488,0.006511171072302424
1,5.083333333333333,-0.015207558841589443,-0.14559946136179436
1,5.166666666666666,-0.015207558841589443,-0.14559946136179436
1,5.25,0.19076596394501488,-0.016603846229443442
1,5.333333333333333,-0.015207558841589443,-0.14559946136179436
1,5.416666666666666,-0.015207558841589443,-0.14559946136179436
1,5.5,0.07079747765633006,-0.14559946136179436
1,5.583333333333333,-0.015207558841589443,-0.09823490394691131
1,5.666666666666666,-0.015207558841589443,-0.0689100357009326
1,5.75,-0.015207558841589443,0.003014232249544821
1,5.833333333333333,0.19076596394501488,0.029742355198327262
1,5.916666666666666,0.19076596394501488,-0.00899045770069957
1,6.0,0.19076596394501488,0.029742355198327262
1,6.083333333333333,0.19076596394501488,-0.02395934782787712
1,6.166666666666666,0.19076596394501488,-0.10086809952379622
1,6.25,0.05543814202709668,-0.14559946136179436
1,6.333333333333333,0.04873248552321023,-0.04511849692044276
