path,time,z_1,z_2
0,0.0,-0.006629597193046108,-0.07724979640330937
0,0.08333333333333333,-0.072557204166547,-0.10653964134396246
0,0.16666666666666666,-0.25292268800393675,-0.3804284045839411
0,0.25,-0.4617425865441014,-0.6224747480837926
0,0.3333333333333333,-0.7497852681514473,-0.6546082852024319
0,0.41666666666666663,-1.0687746324173193,-1.0351370378783857
0,0.5,-1.3477436634006252,-1.1371694413137456
0,0.5833333333333333,-1.6337909747226411,-1.079517443580856
0,0.6666666666666666,-1.7811710810678254,-1.1894747918476054
0,0.75,-1.4880394762814229,-0.6229391509962019
0,0.8333333333333333,-0.9730484123895811,-0.5954214593671632
0,0.9166666666666666,-2.8142290790271516,-2.283740899467972
0,1.0,-3.956177633023137,-3.314151892052455
0,1.0833333333333333,-5.86553062539106,-5.277480470450757
0,1.1666666666666665,-8.621835233292295,-7.998297745373115
0,1.25,-12.493820291314407,-11.556577763826143
0,1.3333333333333333,-18.11850379989186,-16.69547306691103
0,1.4166666666666665,-26.362508757849927,-24.24220694543755
0,1.5,-38.3107286991475,-35.14021890781127
0,1.5833333333333333,-55.62392749395483,-51.05370746500788
0,1.6666666666666665,-80.61120754484365,-73.94301414308994
0,1.75,-116.94147442170392,-107.4141195930686
0,1.8333333333333333,-169.66801267837067,-156.27355305196792
0,1.9166666666666665,-246.31426691038934,-227.0136324067097
0,2.0,-357.4935149420603,-329.7793616056597
0,2.083333333333333,-518.6921836654157,-477.95538897649385
0,2.1666666666666665,-752.7283444540859,-694.274729393188
0,2.25,-1092.4621346091274,-1007.8745583661959
0,2.333333333333333,-1585.5065583593914,-1462.996764591588
0,2.4166666666666665,-2300.955311952375,-2123.3396717176006
0,2.5,-3339.1958171795486,-3081.479369683465
0,2.583333333333333,-4845.719136934835,-4471.604943881184
0,2.6666666666666665,-7032.074054750686,-6489.331064298387
0,2.75,-10204.824720575218,-9417.28741764935
0,2.833333333333333,-14809.387580155522,-13667.135702242047
0,2.9166666666666665,-21491.433342940072,-19833.91481709225
0,3.0,-31188.302078679215,-28782.61724575385
0,3.083333333333333,-45260.57189851823,-41769.57563171847
0,3.1666666666666665,-65682.34301394116,-60616.552203420935
0,3.25,-95318.38582698938,-87967.03685364306
0,3.333333333333333,-138325.9997390264,-127657.38512384333
0,3.4166666666666665,-200738.96382126116,-185257.05374727576
0,3.5,-291312.83795748005,-268845.8479868049
0,3.583333333333333,-422753.75959227316,-390149.3539558938
0,3.6666666666666665,-613501.0629489999,-566186.0194443414
0,3.75,-890313.9516443923,-821650.574671006
0,3.833333333333333,-1292025.1620398536,-1192380.5551524486
0,3.9166666666666665,-1874989.368725927,-1730385.2192646496
0,4.0,-2720988.1351020965,-2511138.5903567155
0,4.083333333333333,-3948703.0850734785,-3644169.5020691715
0,4.166666666666666,-5730365.562455763,-5288426.617518234
0,4.25,-8315917.435535218,-7674575.3803251125
0,4.333333333333333,-12068075.278547825,-11137358.770092232
0,4.416666666666666,-17513214.014681995,-16162557.179831766
0,4.5,-25415209.614234913,-23455134.32306915
0,4.583333333333333,-36882600.93168608,-34038136.80251312
0,4.666666666666666,-53524101.29043139,-49396210.19774088
0,4.75,-77674278.47563587,-71683875.70013374
0,4.833333333333333,-112721062.01760861,-104027778.63281865
0,4.916666666666666,-163581021.71055636,-150965312.9914452
0,5.0,-237389092.81056014,-219081152.46845195
0,5.083333333333333,-344499507.13181114,-317930989.40749156
0,5.166666666666666,-499938346.2761345,-461382063.20676583
0,5.25,-725511488.1515791,-669558536.6128794
0,5.333333333333333,-1052863664.6630578,-971664634.5673771
0,5.416666666666666,-1527917771.9428322,-1410081584.2933636
0,5.5,-2217317204.785328,-2046313103.7324767
0,5.583333333333333,-3217774985.73524,-2969613506.6303334
0,5.666666666666666,-4669641238.610793,-4309508824.012955
0,5.75,-6776592333.078257,-6253967482.460221
0,5.833333333333333,-9834203807.505457,-9075769621.497185
0,5.916666666666666,-14271415450.91293,-13170774304.046448
0,6.0,-20710705509.129124,-19113452963.775223
0,6.083333333333333,-30055415607.358704,-27737479646.62387
0,6.166666666666666,-43616476847.69173,-40252683731.14389
0,6.25,-63296314962.38377,-58414771932.70151
0,6.333333333333333,-91855733827.24002,-84771629208.34692
