path,time,z_1,z_2
0,0.0,-0.006629597193046108,-0.07724979640330937
0,0.08333333333333333,-0.06471271831126507,-0.0676207441740407
0,0.16666666666666666,0.006035260247480134,-0.47991095112415044
0,0.25,-0.022267610945607155,-0.5250260244036333
0,0.3333333333333333,-0.07159307907443686,-0.560598409657712
0,0.41666666666666663,-0.18144344763074682,-0.4868760246580892
0,0.5,-0.26782492350652237,-0.6261562524087628
0,0.5833333333333333,-0.4253974908303607,-0.7149377529316211
0,0.6666666666666666,-0.6732558941200134,-0.8566329660175985
0,0.75,-0.9880779502970919,-1.2650184664002375
0,0.8333333333333333,-1.4588174780877594,-1.6687368413874222
0,0.9166666666666666,-2.214140651318714,-2.145259481780262
0,1.0,-3.2747913217045883,-3.216478032293375
0,1.0833333333333333,-4.7535923717526085,-4.560553773448225
0,1.1666666666666665,-6.880122991426111,-6.353028340256319
0,1.25,-9.852029308927936,-8.819609371953534
0,1.3333333333333333,-14.283181153437262,-12.957074999944664
0,1.4166666666666665,-20.731820235170446,-18.976926287121092
0,1.5,-30.01011982940807,-27.453480807539602
0,1.5833333333333333,-43.51547118173398,-39.97963135250702
0,1.6666666666666665,-63.26481116295744,-58.31649247437267
0,1.75,-91.88168022740203,-84.6195985268483
0,1.8333333333333333,-133.34920975085228,-122.57054810007817
0,1.9166666666666665,-193.5330917376513,-178.29352860697497
0,2.0,-280.75500255212035,-258.7484741676005
0,2.083333333333333,-407.3337568260624,-375.5231319515795
0,2.1666666666666665,-591.0968759658647,-545.2275160963048
0,2.25,-857.7053534464196,-791.1800548637533
0,2.333333333333333,-1244.732858549398,-1148.2424628982274
0,2.4166666666666665,-1806.328765895906,-1666.5100958709563
0,2.5,-2621.2601426436836,-2418.3176102831226
0,2.583333333333333,-3803.928709683948,-3509.7913977446965
0,2.6666666666666665,-5520.169740570197,-5093.564285085928
0,2.75,-8010.942587416104,-7392.385044791386
0,2.833333333333333,-11625.510552488466,-10728.250344406195
0,2.9166666666666665,-16870.89325060331,-15568.923996713978
0,3.0,-24482.937955543057,-22593.955091161853
0,3.083333333333333,-35529.62927244749,-32788.44447958044
0,3.1666666666666665,-51560.6668632605,-47583.28426299945
0,3.25,-74824.92891032167,-69053.33986459392
0,3.333333333333333,-108586.05087365172,-100210.67841041829
0,3.4166666666666665,-157580.29081615835,-145426.346368776
0,3.5,-228680.77964568138,-211043.263236503
0,3.583333333333333,-331861.8621829913,-306266.8694717133
0,3.6666666666666665,-481598.4147750375,-444455.3035835031
0,3.75,-698896.5197571489,-644994.9348238957
0,3.833333333333333,-1014239.8644194673,-936018.1640675542
0,3.9166666666666665,-1471866.714487707,-1358351.775786082
0,4.0,-2135975.6523641217,-1971243.1065720362
0,4.083333333333333,-3099731.8010700676,-2860672.2528595557
0,4.166666666666666,-4498336.554549203,-4151413.6246621544
0,4.25,-6527994.519401077,-6024540.084756123
0,4.333333333333333,-9473437.99491121,-8742824.784610225
0,4.416666666666666,-13747871.317858975,-12687604.86785113
0,4.5,-19950937.137659747,-18412277.291222204
0,4.583333333333333,-28952838.286909692,-26719933.320796315
0,4.666666666666666,-42016414.50111869,-38776019.493568264
0,4.75,-60974301.34706635,-56271834.69082358
0,4.833333333333333,-88486023.08500122,-81661795.66581462
0,4.916666666666666,-128411086.5334047,-118507755.4995499
0,5.0,-186350415.35324007,-171978683.3477098
0,5.083333333333333,-270432080.60828197,-249575796.24875504
0,5.166666666666666,-392451554.5008556,-362184874.9425626
0,5.25,-569526449.455558,-525603386.8521031
0,5.333333333333333,-826497877.2037216,-762756645.7546226
0,5.416666666666666,-1199415306.4140031,-1106913909.3879836
0,5.5,-1740593796.019654,-1606355592.3977315
0,5.583333333333333,-2525953059.2517147,-2331146321.0494127
0,5.666666666666666,-3665667930.4033284,-3382964018.774615
0,5.75,-5319624340.118676,-4909363881.51262
0,5.833333333333333,-7719849058.1461735,-7124478293.441283
0,5.916666666666666,-11203059778.242842,-10339056581.821798
0,6.0,-16257901864.371681,-15004058767.10499
0,6.083333333333333,-23593498407.15375,-21773918897.44141
0,6.166666666666666,-34238930197.19395,-31598352919.008415
0,6.25,-49687601254.40108,-45855590437.80642
0,6.333333333333333,-72106742360.24106,-66545720904.73152
0,6.416666666666666,-104641442986.6562,-96571277971.79736
0,6.5,-151855863015.32834,-140144424048.6502
0,6.583333333333333,-220373520031.4442,-203377857313.18
0,6.666666666666666,-319806475474.3106,-295142337099.8181
0,6.75,-464103771363.76166,-428311126390.3599
0,6.833333333333333,-673508284266.5917,-621565929145.5514
