path,time,z_1,z_2
0,0.0,-0.006629597193046108,-0.07724979640330937
0,0.08333333333333333,-0.20359767179450702,0.26105056243320757
0,0.16666666666666666,-3.3759373232359735,-0.9110362049530893
0,0.25,-2.0426705035693367,-1.5786748372139687
0,0.3333333333333333,-2.6863189542954737,-1.766643969147327
0,0.41666666666666663,-3.554664475821941,-2.438721755047426
0,0.5,-4.971484311635032,-3.673166838636596
0,0.5833333333333333,-7.3575820140625865,-5.842780423266639
0,0.6666666666666666,-10.780575288655186,-8.959387322863899
0,0.75,-15.862374237029902,-13.790532298002159
0,0.8333333333333333,-23.04919573824724,-20.557865068236225
0,0.9166666666666666,-33.3933291396664,-29.941535499619285
0,1.0,-48.36922103776209,-43.874364420546016
0,1.0833333333333333,-70.15658030379787,-63.88886006894706
0,1.1666666666666665,-101.83558967531096,-93.15755062287109
0,1.25,-147.72849355378358,-135.36044838276788
0,1.3333333333333333,-214.43115090537125,-197.10973983218437
0,1.4166666666666665,-311.1554521967236,-286.36862386262027
0,1.5,-451.46063013034063,-415.44293280188384
0,1.5833333333333333,-655.1458042344316,-603.7110608331254
0,1.6666666666666665,-950.6941144423653,-876.4633325468669
0,1.75,-1379.5203700803825,-1271.8418213725035
0,1.8333333333333333,-2001.9283890755805,-1846.3627927705086
0,1.9166666666666665,-2905.237844583353,-2680.2903735909326
0,2.0,-4216.153264336962,-3890.376184777854
1,0.0,-0.006629597193046108,-0.07724979640330937
1,0.08333333333333333,0.3928755036994409,-0.42887487972885163
1,0.16666666666666666,0.50179470497685,-0.2620500647546169
1,0.25,0.6792394696601296,-0.1056775056461969
1,0.3333333333333333,0.9409110301354401,0.11087137954722293
1,0.41666666666666663,1.3053630891293726,0.47776950225077813
1,0.5,1.8445852579780926,0.9752071572094515
1,0.5833333333333333,2.7201581706568465,1.5678241972890852
1,0.6666666666666666,3.8464389409437834,2.683928380851087
1,0.75,5.5657021282978745,4.204089515503816
1,0.8333333333333333,8.013374919224303,6.474554775772119
1,0.9166666666666666,11.531532958189159,9.780431802987207
1,1.0,16.490308712053405,14.653301494158224
1,1.0833333333333333,23.051863144092962,21.770789674773717
1,1.1666666666666665,34.469004995002095,31.054479578212895
1,1.25,50.362508249910874,45.26558729068026
1,1.3333333333333333,74.05419852324435,65.80667864657805
1,1.4166666666666665,106.60159086395875,96.59622916538677
1,1.5,155.40439192869354,140.85875888762345
1,1.5833333333333333,226.92645602635167,204.8365503769481
1,1.6666666666666665,328.96373268133704,299.09202361553184
1,1.75,476.49397104746345,435.976397527218
1,1.8333333333333333,690.7839280505467,634.5176285254194
1,1.9166666666666665,1002.293829143235,921.9920709541263
1,2.0,1453.361055309834,1339.616000694046
2,0.0,-0.006629597193046108,-0.07724979640330937
2,0.08333333333333333,-0.03703430742991439,0.3503796931354814
2,0.16666666666666666,-1.6261953684210786,-0.32941061208091693
2,0.25,-9.446926186238237,-2.9324471404045362
2,0.3333333333333333,-36.65373973099014,-10.934856509821124
2,0.41666666666666663,-52.60206556854342,-24.838157062686
2,0.5,-74.29878602719201,-44.53224638559936
2,0.5833333333333333,-108.04062249972237,-75.94743870484686
2,0.6666666666666666,-155.67750515817454,-119.69415296032041
2,0.75,-224.77082581198547,-183.1634447709082
2,0.8333333333333333,-324.3353970540914,-274.48806557514
2,0.9166666666666666,-469.2921405125717,-407.9862728208788
2,1.0,-679.5462592722726,-601.6862813615172
2,1.0833333333333333,-984.8091030354459,-883.1291067096117
2,1.1666666666666665,-1427.8242030264496,-1291.7831208119014
2,1.25,-2070.569130606991,-1884.4687695556183
2,1.3333333333333333,-3003.422414952443,-2745.3890547050623
2,1.4166666666666665,-4357.078637389285,-3994.611848671615
2,1.5,-6321.368986837493,-5807.069485754819
2,1.5833333333333333,-9171.932712802067,-8437.204905085897
2,1.6666666666666665,-13308.670670560537,-12254.243772114958
2,1.75,-19311.92154078604,-17794.27920831683
2,1.8333333333333333,-28023.870115354577,-25834.09580260384
2,1.9166666666666665,-40666.703984427775,-37501.78379496425
2,2.0,-59013.930552504185,-54433.732519466554
3,0.0,-0.006629597193046108,-0.07724979640330937
3,0.08333333333333333,-0.2267562688799423,0.20889504727830138
3,0.16666666666666666,-0.7335439005907601,-0.016781052920629508
3,0.25,-7.077949482343112,-2.4332422599414967
3,0.3333333333333333,-36.178542244940786,-10.500196821438038
3,0.41666666666666663,-92.15868600925032,-31.753690705953407
3,0.5,-115.79228372046691,-63.82559019905226
3,0.5833333333333333,-166.8174676163519,-110.83439119320444
3,0.6666666666666666,-239.48990640807105,-177.31630725535615
3,0.75,-345.5376243420557,-274.86254043096494
3,0.8333333333333333,-499.6596598515138,-416.7976778226244
3,0.9166666666666666,-722.3304065497055,-621.6150297297191
3,1.0,-1045.6884541995219,-919.5279434408835
3,1.0833333333333333,-1514.8257691962435,-1351.841692058802
3,1.1666666666666665,-2195.6572960772655,-1979.5647763400475
3,1.25,-3183.6612055627297,-2890.9791962058307
3,1.3333333333333333,-4617.351904509939,-4213.518518807666
3,1.4166666666666665,-6697.818692619431,-6132.401276446404
3,1.5,-9717.142114833492,-8918.411396085628
3,1.5833333333333333,-14098.611561617745,-12961.217584076123
3,1.6666666666666665,-20457.04586012118,-18828.775029083037
3,1.75,-29684.516346077962,-27344.213485773875
3,1.8333333333333333,-43075.29122117977,-39701.54663086215
3,1.9166666666666665,-62508.02598104558,-57635.06188107775
3,2.0,-90708.67831624688,-83660.01973565898
4,0.0,-0.006629597193046108,-0.07724979640330937
4,0.08333333333333333,-0.12884045083875226,0.23393756994618375
4,0.16666666666666666,0.1608051481953702,0.48163240327713186
4,0.25,3.483982066202223,1.7220577865576046
4,0.3333333333333333,4.974956306425618,3.0564538640351544
4,0.41666666666666663,7.1771837191814765,4.9872154646725395
4,0.5,10.373624007797178,7.830545779611721
4,0.5833333333333333,14.866516599793506,12.110405554958652
