tau1,finite_fd_pct,mean_fd_short,mean_r_tilde,mean_error,median_error,mean_abs_error,median_abs_error,max_abs_error,std_error
1.0,97.13333333333334,-1.5450883794369945,-0.25043255316521706,-1.2894555198840982,0.0,1.7352821713083504,0.0,691.7468104940134,22.091687272985837
0.25,99.26666666666667,-5.249987088439179,-0.25043255316521706,-4.996026400777126,2.220446049250313e-16,5.293319294876721,2.220446049250313e-16,2825.9171313033903,88.0031176363015
0.08333333333333333,99.73333333333333,-2.3676194468710694,-0.25043255316521706,-2.1172450943207473,-2.220446049250313e-16,2.1727709217338553,2.220446049250313e-16,1725.149505859999,52.74709133994526
0.019230769230769232,99.93333333333332,-8.268232450666305,-0.25043255316521706,-8.017564018477879,1.9984014443252818e-15,8.028820415922702,1.9984014443252818e-15,8404.421937627214,237.17612355138115
0.003968253968253968,100.0,-1.3825361496103743,-0.25043255316521706,-1.1321035964451571,2.4424906541753444e-15,1.143712347592372,2.4424906541753444e-15,3379.95165093787,61.71150293652413
0.0027397260273972603,100.0,-0.372502761113565,-0.25043255316521706,-0.12207020794834791,1.1102230246251565e-15,0.1269903582417906,1.1102230246251565e-15,365.73707359127155,6.678189936185653
