epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
0,0.990149958000984,0.990149958000984,0.0003752447742347916,0.019371235743617175,164.50390243530273,1470,0,270.7859802246094,198.7781524658203,145.51165771484375,136.58364868164062,52.9959831237793,207.83888244628906,156.66622924804688,127.24784851074219,184.12673950195312
99,98.56832879199646,97.57817883399548,6.604482483812315e-06,0.002569918769885989,24.523113250732422,1470,0,19.365718841552734,22.836679458618164,24.78512191772461,34.057254791259766,21.887678146362305,18.909639358520508,30.883995056152344,18.990745544433594,28.991186141967773
199,222.5685109999904,124.00018220799393,4.3467657187833615e-06,0.0020848898577103207,17.42753505706787,1470,0,17.4617862701416,15.268906593322754,17.341068267822266,25.150930404663086,16.969844818115234,14.166881561279297,18.96396255493164,14.681215286254883,16.843219757080078
299,353.4881255000073,130.9196145000169,2.635583269093455e-06,0.001623447957001842,14.722240553961859,1470,0,12.270261764526367,12.37191104888916,13.646261215209961,22.005231857299805,13.66354751586914,12.563536643981934,14.592044830322266,12.863053321838379,18.524316787719727
399,488.0861787920003,134.59805329199298,2.120622582037713e-06,0.0014562357577115434,14.055872705247669,1470,0,12.537147521972656,11.982358932495117,13.581706047058105,21.125757217407227,13.620394706726074,12.348730087280273,13.37818431854248,12.773123741149902,15.155451774597168
499,629.7212502920011,141.63507150000078,2.0136402551178105e-06,0.0014190279261233059,14.066857867770725,1470,0,13.411636352539062,11.413235664367676,13.035127639770508,20.344602584838867,13.279491424560547,12.46867561340332,13.878615379333496,12.762887954711914,16.007448196411133
599,772.0666327500076,142.3453824580065,1.976319530896734e-06,0.001405816321891567,13.754499011569553,1470,0,12.339900970458984,11.695292472839355,13.658123016357422,20.57657814025879,13.501041412353516,12.093484878540039,13.06728458404541,12.613624572753906,14.245161056518555
699,913.7648856669839,141.69825291697634,1.941814175830698e-06,0.0013934899267058582,13.525177319844564,1470,0,12.253697395324707,11.407395362854004,13.107205390930176,20.216167449951172,13.589913368225098,11.843029975891113,12.747326850891113,12.488717079162598,14.073143005371094
799,1056.1520938329923,142.38720816600835,1.9056839636239132e-06,0.0013804651258267676,13.888594309488932,1470,0,12.997840881347656,11.25943660736084,12.376029968261719,19.803617477416992,13.56117057800293,11.81296157836914,14.08687686920166,12.543067932128906,16.556346893310547
899,1203.4809358329803,147.32884199998807,1.8757938807205075e-06,0.0013695962473373338,14.937821388244629,1470,0,14.253437995910645,13.766348838806152,15.253678321838379,21.402782440185547,14.620892524719238,12.856364250183105,14.389104843139648,13.260481834411621,14.637301445007324
999,1354.3947964170075,150.91386058402713,1.9125185317039525e-06,0.0013829383687294066,13.427344534132214,1470,0,11.866483688354492,11.79947280883789,13.425267219543457,20.264606475830078,13.92048168182373,11.599085807800293,12.316744804382324,12.141586303710938,13.512372016906738
1099,1497.2236821669794,142.82888574997196,1.8587647308449463e-06,0.001363365222838307,13.324819988674587,1470,0,11.899345397949219,11.550503730773926,12.436799049377441,19.68057632446289,13.572946548461914,11.519970893859863,12.856305122375488,12.155936241149902,14.250996589660645
1199,1715.178201917006,217.95451975002652,1.944442099829139e-06,0.0013944325368511518,13.471384048461914,1470,0,12.245023727416992,11.185492515563965,13.465255737304688,20.196250915527344,13.930967330932617,11.911018371582031,12.545025825500488,12.3676176071167,13.395804405212402
1299,1916.5953073329874,201.4171054159815,1.83335393285852e-06,0.0013540140076300983,13.189706696404352,1470,0,11.583826065063477,11.287367820739746,12.425565719604492,19.568893432617188,13.488988876342773,11.596841812133789,12.044685363769531,12.126495361328125,14.584695816040039
1399,2073.582244874997,156.9869375420094,1.809653289932439e-06,0.0013452335447543817,13.073619630601673,1470,0,11.550256729125977,11.049114227294922,12.636307716369629,19.614641189575195,13.603450775146484,11.318673133850098,11.685479164123535,12.088542938232422,14.116110801696777
1499,2256.9065668330004,183.32432195800357,1.8131204422784662e-06,0.001346521608544945,12.985872904459635,1470,0,11.481098175048828,10.991877555847168,12.661316871643066,19.665016174316406,13.28648567199707,11.482524871826172,11.819305419921875,12.131062507629395,13.354168891906738
1599,2431.0781753750052,174.17160854200483,1.8096628227671269e-06,0.0013452370879391954,13.290039168463812,1470,0,11.903217315673828,10.910856246948242,13.402968406677246,20.04707908630371,13.61471176147461,11.834907531738281,12.353558540344238,12.359758377075195,13.183295249938965
1699,2607.6218071249896,176.54363174998434,1.7749867713225168e-06,0.0013322862948039796,13.196710056728786,1470,0,12.345442771911621,10.816460609436035,12.041029930114746,19.181991577148438,12.942971229553223,11.730403900146484,12.84133529663086,12.362685203552246,14.50806999206543
1799,2785.8170731669816,178.195266041992,1.7507538402805082e-06,0.0013231605496992827,12.871964984469944,1470,0,11.3953857421875,10.763185501098633,12.612361907958984,19.490468978881836,12.983964920043945,11.414022445678711,11.607583999633789,12.123697280883789,13.457014083862305
1899,2955.690807042003,169.87373387502157,1.7449375545332996e-06,0.0013209608451931116,12.851373778449164,1470,0,11.577610969543457,11.051775932312012,12.583099365234375,19.440074920654297,13.04338550567627,11.412033081054688,11.442201614379883,12.081435203552246,13.030747413635254
1999,3141.6652917499887,185.97448470798554,1.743304782932534e-06,0.001320342676327829,13.023000293307835,1470,0,11.92111873626709,11.117106437683105,12.98747730255127,19.655637741088867,13.248393058776855,11.578761100769043,11.848481178283691,12.276511192321777,12.573515892028809
2099,3316.1477912499977,174.482499500009,1.7507181727752777e-06,0.001323147071483468,12.852352248297796,1470,0,11.830321311950684,10.735608100891113,12.131688117980957,19.15485382080078,12.821839332580566,11.340396881103516,11.753623008728027,12.205906867980957,13.696932792663574
2199,3486.5151991249877,170.36740787499002,1.7591803649944874e-06,0.0013263409686029033,12.829960293240017,1470,0,11.895234107971191,10.796539306640625,12.385126113891602,19.224262237548828,12.882040977478027,11.586459159851074,11.621259689331055,12.216078758239746,12.862642288208008
2299,3669.5167653329845,183.0015662079968,1.7212050220625476e-06,0.0013119470347779088,12.793200174967449,1470,0,11.847271919250488,10.843612670898438,12.19817066192627,19.098278045654297,12.797385215759277,11.30636978149414,11.576106071472168,12.22445011138916,13.247157096862793
2399,3853.071325541998,183.5545602090133,1.6994711779793792e-06,0.001303637671279631,12.907522837320963,1470,0,12.128154754638672,11.041051864624023,12.548022270202637,19.22744369506836,13.183073997497559,11.686604499816895,11.297712326049805,12.121703147888184,12.933938980102539
