time,z1_p5,z2_p5,z1_p25,z2_p25,z1_p50,z2_p50,z1_p75,z2_p75,z1_p95,z2_p95,z1_mean,z2_mean
0.0,-0.006629597193046108,-0.07724979640330937,-0.006629597193046108,-0.07724979640330937,-0.006629597193046108,-0.07724979640330937,-0.006629597193046108,-0.07724979640330937,-0.006629597193046108,-0.07724979640330937,-0.006629597193046108,-0.0772497964033094
0.08333333333333333,-0.2992530151586998,-0.4153369012521708,-0.14746416217337938,-0.22063823878004152,-0.021985822717590184,-0.07818204118570826,0.08999636516529363,0.07297403118607959,0.24617873704993704,0.2746582468212702,-0.025775035749059007,-0.07468140123423657
0.16666666666666666,-2.0633415098417918,-0.8331447008956095,-0.22298369896135714,-0.3382802588677694,0.03823560594309974,-0.15619713166985988,0.2626622105799873,0.1090140708965714,1.4779404855916642,0.9864306363930876,-0.08999914908007489,-0.08373535870127202
0.25,-5.095935617177834,-2.064559102644627,-0.2527337319122181,-0.4101715835460304,0.13383013801076205,-0.1540342391011218,0.5158348384816089,0.27088684446067945,4.530663067549749,2.1818402495850266,-0.1583149522017098,-0.11239079654783271
0.3333333333333333,-8.66706935065721,-4.925757478325156,-0.3186841909218872,-0.5075496708066566,0.25427300669950087,-0.10088269660040908,0.9539363641741614,0.5910335249875085,8.705542564587235,4.102275471989152,-0.32961459799781023,-0.1812046995615021
0.41666666666666663,-16.893715102439966,-8.560387733988716,-0.4567536061236409,-0.662913391946903,0.40244510717657894,0.024749007064293123,1.7062608151288376,1.1454973141052267,13.598287575344676,7.561071487885123,-0.5645104878792533,-0.31428915343940944
0.5,-27.812917246388007,-14.778528595683365,-0.7389950370323307,-0.9433238870431753,0.6204030446136722,0.20264789471552636,2.8926232160801897,1.9907117702551522,20.332617013113204,13.06483089065596,-0.9265876331272557,-0.5508924613171723
0.5833333333333333,-41.76519342131355,-27.57622040825124,-1.1447965102018478,-1.244050942777609,0.9055973189271977,0.4481590429238902,4.748020077134738,3.3403935663484923,30.888672704402396,21.140395969663295,-1.3427213819658954,-0.9163743890675705
0.6666666666666666,-60.49981364724883,-44.52016286862659,-1.7350503483267758,-1.7367273873934639,1.3574709178530497,0.8759318974227859,7.310452361036912,5.471798053735953,44.08420913801757,32.314853185784955,-2.0308725771676532,-1.449282003522216
0.75,-90.59677436843542,-68.21299890199997,-2.5696123563472213,-2.508712645488765,2.0456635869701922,1.4929243716284661,11.278467111012507,8.640928578888516,63.015217845548676,49.43075506936244,-2.8748581711861743,-2.2495403721336165
0.8333333333333333,-128.05800087671534,-107.39963535663601,-4.046637432491998,-3.7102909895419725,2.979068273727997,2.3385284728476883,16.498163030578006,13.144132225352143,90.9341318717542,73.72572671103701,-4.140494359244674,-3.4059923810881196
0.9166666666666666,-183.6199017453813,-157.3575362585189,-6.116434741670351,-5.434073269381151,4.413331315994493,3.517519863332466,24.199300749881658,19.9956090380218,132.69280872019579,112.73538123006655,-5.939185067638164,-5.090307265385833
