time,z1_p5,z2_p5,z1_p25,z2_p25,z1_p50,z2_p50,z1_p75,z2_p75,z1_p95,z2_p95,z1_mean,z2_mean
0.0,-0.006629597193046108,-0.07724979640330937,-0.006629597193046108,-0.07724979640330937,-0.006629597193046108,-0.07724979640330937,-0.006629597193046108,-0.07724979640330937,-0.006629597193046108,-0.07724979640330937,-0.006629597193046108,-0.07724979640330937
0.08333333333333333,-0.3017019172702591,-0.4248679714918656,-0.14398327717760057,-0.21720780012234625,-0.02197429500696938,-0.07933800178881123,0.08970303665749861,0.07164111514996878,0.25290683996292823,0.27896397822222707,-0.024592977398826592,-0.0746165697457477
0.16666666666666666,-2.078027449398429,-0.8897401248639571,-0.22639471573635955,-0.3508672313965681,0.044329142474706824,-0.1598239222495512,0.2614056383971566,0.09870955743912696,1.6671781554423823,1.0996595169112253,-0.07164899299017662,-0.08453971596824454
0.25,-5.589191400378457,-2.512657136826647,-0.2823517092510179,-0.4509086761100304,0.13084121991071104,-0.16974910283468583,0.49636107311736033,0.23277427962137165,4.623136470362739,2.4208947247111134,-0.1703699180090457,-0.12769329192821863
0.3333333333333333,-9.095146734323631,-5.139981948613454,-0.364584890343336,-0.5489183170169459,0.23221495942913653,-0.11869999033296262,0.9364387016908055,0.5116547902185616,9.177259062142106,4.686628817993503,-0.20326361210760266,-0.17479023683516037
0.41666666666666663,-16.055257778618973,-9.030939883223471,-0.5464717127388283,-0.6905183838591407,0.3665200690238579,-0.03896036924114021,1.6002577586363502,1.0027807512676397,14.684053818556864,8.21324450010758,-0.3519085986975646,-0.2596758844548156
0.5,-25.366330840246075,-15.518350763171258,-0.7741442341060073,-0.9069413477374383,0.5681373138545851,0.12070191261519589,2.7684918649424235,1.7705348479051128,21.581726068844123,14.102303867390155,-0.5015779719301,-0.3843323988608668
0.5833333333333333,-36.41955684941049,-25.785848807540766,-1.226347260117201,-1.2625573058397521,0.8269049055828078,0.3558702285005677,4.3833083658259495,3.0474891812017066,31.088886095363847,22.48540318400635,-0.8260178099135954,-0.5924891906050084
0.6666666666666666,-53.636454318572376,-40.03661795355472,-1.8478450275703187,-1.866229705091637,1.2277848956211308,0.7142196819075601,6.821986417767037,5.067023177918978,44.76098128095728,34.62026657347254,-1.2370157384181732,-0.9171287575352237
0.75,-78.44675316409686,-60.820017435857785,-2.7818156287600933,-2.6758031972722303,1.7780225496628403,1.2056428111021797,10.070165279176836,7.947012994702117,64.645188663954,52.71371327786279,-1.7644243438252258,-1.4060226320425555
