as_of_date,ccy,z_1,z_2
2013-11-29,EUR,0.048024397,0.012226168
2013-12-31,EUR,0.050526015,0.011177836
2014-01-31,EUR,0.04606486,0.011397276
2014-02-28,EUR,0.04516047,0.010823463
2014-03-31,EUR,0.044165544,0.010368005
2014-04-30,EUR,0.04256507,0.010130176
2014-05-30,EUR,0.04037953,0.010836099
2014-06-30,EUR,0.03864969,0.011425299
2014-07-31,EUR,0.03663096,0.0102300355
2014-08-29,EUR,0.03030471,0.008936588
2014-09-30,EUR,0.033222657,0.011570554
2014-10-31,EUR,0.031097952,0.010369034
2014-11-28,EUR,0.027447874,0.009092928
2014-12-31,EUR,0.024569886,0.008148669
2015-01-30,EUR,0.019731313,0.0063527715
2015-02-27,EUR,0.020557353,0.007527766
2015-03-31,EUR,0.014590684,0.0046370835
2015-04-30,EUR,0.017944047,0.0060802074
2015-05-29,EUR,0.023297435,0.008206137
2015-06-30,EUR,0.030853832,0.010800327
2015-07-31,EUR,0.02723116,0.009997186
2015-08-31,EUR,0.03044571,0.0108998995
2015-09-30,EUR,0.027842177,0.0111003015
2015-10-30,EUR,0.027214767,0.012017664
2015-11-30,EUR,0.027280517,0.013704987
2015-12-31,EUR,0.029625779,0.013044406
2016-01-29,EUR,0.02305267,0.012819766
2016-02-29,EUR,0.018479273,0.011636816
2016-03-31,EUR,0.019054575,0.010894439
2016-04-29,EUR,0.02272469,0.012366356
2016-05-31,EUR,0.020336717,0.011937004
2016-06-30,EUR,0.016294057,0.010792348
