tau1,mean_fd_short,mean_r_tilde,mean_error,median_error,mean_abs_error,median_abs_error,max_abs_error,std_error
1.0,0.011743868861640807,0.024342356613633237,-0.012598487751992423,-0.011951604215324655,0.012660410203414863,0.011951604215324655,0.0388385652467054,0.007108906751345611
0.25,0.020579520068106465,0.024342356613633237,-0.003762836545526763,-0.0035223191198818886,0.003775464796579918,0.0035223191198818886,0.010371792852238028,0.002247537236490617
0.08333333333333333,0.0229699727279216,0.024342356613633237,-0.0013723838857116288,-0.0012769829028949423,0.0013766557365228803,0.0012769829028949423,0.003914817050909625,0.0008455381336935788
0.019230769230769232,0.024014129334870467,0.024342356613633237,-0.00032822727876276314,-0.0003043099827267238,0.00032920840072112446,0.0003043099827267238,0.0009491728809462169,0.0002048333973981291
0.003968253968253968,0.024274042256229734,0.024342356613633237,-6.831435740349018e-05,-6.33359127348368e-05,6.851636261532375e-05,6.33359127348368e-05,0.00019820121415273229,4.276578110090556e-05
0.0027397260273972603,0.02429515890146706,0.024342356613633237,-4.719771216616683e-05,-4.376045724667835e-05,4.733715120419281e-05,4.376045724667835e-05,0.00013697143935428174,2.955393089529102e-05
